Iteration	Posterior	Likelihood	Prior	tree_length	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	shape[0]	shape[1]	shape[2]	shape[3]
25370	-9560.96	-9576.85	15.8834	1.07465	0.0458997	0.0464768	0.0182187	0.0115071	0.723688	0.0109337	0.00906919	0.0237696	0.0656041	0.0432699	0.00540302	0.0309117	0.0179379	0.0138078	0.00815156	0.0719037	54.7897	15.7997	16.9723
25380	-9557.83	-9574.35	16.5232	1.16638	0.049943	0.0439325	0.0203003	0.0131427	0.792599	0.00809645	0.00729393	0.0405947	0.0656041	0.0450659	0.00959661	0.0347886	0.0106714	0.014838	0.00991472	0.0886436	4.67092	13.1535	38.5779
25390	-9565.03	-9583.06	18.0329	1.15379	0.0497206	0.0380478	0.0231629	0.0131427	0.75451	0.0138369	0.0114311	0.0503445	0.0676097	0.048127	0.0119746	0.035446	0.0182154	0.0139893	0.00423284	0.11394	4.33549	5.24205	19.1252
25400	-9561.46	-9575.13	13.6708	1.12924	0.0399955	0.0406912	0.0206697	0.0139797	0.763783	0.00902491	0.00865481	0.0307154	0.0649179	0.0385203	0.0119746	0.0271861	0.0223801	0.0227413	0.0140045	0.107253	3.77565	44.6869	72.3976
25410	-9553.31	-9571.85	18.5463	1.16848	0.042322	0.0432338	0.0209197	0.0109525	0.797442	0.00741736	0.00866949	0.0465421	0.0632197	0.0445218	0.0087217	0.0292661	0.0241924	0.01371	0.00734769	0.105872	3.55129	4.64451	7.30881
25420	-9557.6	-9573.76	16.1573	1.08151	0.0468236	0.0328491	0.0218179	0.0077731	0.723849	0.00959968	0.00601554	0.0321203	0.0658002	0.0386858	0.0100159	0.0395532	0.0195647	0.0199993	0.00704109	0.116191	13.8088	39.0422	27.8171
25430	-9564.18	-9577.94	13.7536	1.21907	0.0383698	0.0512594	0.0236653	0.014534	0.833176	0.0146941	0.0111963	0.0369076	0.0801714	0.0360659	0.00990238	0.0268616	0.0185457	0.0171521	0.00656456	0.118294	77.7287	10.5391	12.9612
25440	-9561.03	-9577.39	16.3546	1.1948	0.0563162	0.0512062	0.0283691	0.0138293	0.821694	0.00679135	0.0117052	0.0318327	0.0528324	0.0393418	0.00990238	0.0421517	0.00761236	0.0158325	0.005387	0.102302	5.71986	12.09	36.2666
25450	-9570.53	-9587.95	17.4225	1.16927	0.0356509	0.0345563	0.0258426	0.013286	0.822701	0.00468334	0.00675186	0.0390953	0.0510302	0.0436873	0.00909339	0.0347458	0.0208608	0.0169468	0.0103381	0.0769911	6.71667	11.6451	19.489
25460	-9561.88	-9579.95	18.0721	1.13991	0.0397322	0.0438348	0.029416	0.014292	0.740598	0.0152408	0.00788768	0.0379189	0.06054	0.0354493	0.0199138	0.0407203	0.0193955	0.0274324	0.00753896	0.107875	9.60934	10.1708	10.9197
25470	-9563.87	-9578.14	14.2738	1.18078	0.0426011	0.0420458	0.0275764	0.0119216	0.797597	0.013349	0.00680301	0.0329087	0.0796796	0.0429579	0.0102795	0.0394507	0.00690185	0.014584	0.0121228	0.0952774	59.2175	22.4439	16.8443
25480	-9565.69	-9581.8	16.1064	1.1304	0.0540725	0.0457809	0.0234818	0.00702865	0.754611	0.00950363	0.00895283	0.0310047	0.0708355	0.0325904	0.00971879	0.0301778	0.0229711	0.0214975	0.00817095	0.107917	10.2447	28.5017	33.1696
25490	-9566.18	-9582.4	16.2228	1.10796	0.0427477	0.0261666	0.0281598	0.0107535	0.735406	0.010031	0.00842704	0.0372348	0.0702743	0.0389998	0.0107488	0.0339698	0.0218288	0.0288666	0.00434834	0.104658	35.7813	28.83	9.46771
25500	-9559.71	-9573.68	13.9756	1.16656	0.0423976	0.0306945	0.0282227	0.00771051	0.818101	0.00892782	0.00948114	0.0362143	0.0571305	0.0430331	0.0107488	0.0480827	0.00284836	0.0145466	0.00841875	0.111638	47.2889	6.22435	53.7824
25510	-9558.31	-9574.88	16.5696	1.1681	0.0512	0.0329892	0.0246351	0.0094147	0.791284	0.0105794	0.00910332	0.0306085	0.0677551	0.0342739	0.00843049	0.0491641	0.00914326	0.0298837	0.00963725	0.130562	19.9422	6.23731	28.9094
25520	-9565.32	-9581.94	16.6134	1.24703	0.048901	0.0440016	0.0252807	0.0187416	0.838306	0.0103435	0.00921008	0.0430817	0.0640321	0.052611	0.0113192	0.0581086	0.00615557	0.016641	0.000294399	0.112614	14.0293	11.3152	13.1021
25530	-9569.8	-9586.66	16.8571	1.31152	0.0392152	0.0395435	0.0181694	0.0122265	0.924084	0.00806268	0.0122488	0.0520871	0.0651217	0.0426983	0.0125763	0.0581086	0.00778126	0.0194231	0.000172588	0.0871172	6.07918	12.5819	2.03856
25540	-9558.16	-9574.74	16.5791	1.24123	0.0479656	0.0462926	0.021678	0.00766608	0.844553	0.0138051	0.00834152	0.0456541	0.0730779	0.0374761	0.01568	0.0514634	0.00885605	0.0182613	0.000457279	0.0976701	5.14133	22.2546	12.9117
25550	-9558.36	-9577.29	18.9396	1.05944	0.0521493	0.0386389	0.0211734	0.0162931	0.692218	0.0104525	0.0095323	0.0306991	0.0596368	0.0375792	0.0148229	0.0471473	0.00667181	0.0186177	0.00380789	0.127042	10.3415	15.1743	3.91009
25560	-9568.05	-9582.97	14.9189	1.15508	0.0432678	0.0430098	0.0216266	0.0120369	0.779288	0.0131663	0.00803058	0.0390563	0.069564	0.0381002	0.00848774	0.0506324	0.0136668	0.0140259	0.00112164	0.129478	8.11068	9.08356	73.5135
25570	-9562.35	-9577.64	15.2869	1.16067	0.0421508	0.0424803	0.0182189	0.0107453	0.794014	0.0097766	0.0106627	0.036853	0.070623	0.0336015	0.0112777	0.0432363	0.00898414	0.0210129	0.00702949	0.112552	39.1814	33.3162	9.74958
25580	-9561.76	-9577.77	16.0071	1.10941	0.0445431	0.0368179	0.0179775	0.0110529	0.747548	0.00741797	0.0121215	0.0320603	0.0645086	0.0336015	0.00884417	0.0295158	0.00842107	0.0264348	0.0285404	0.099021	63.9777	6.07709	8.05588
25590	-9560.36	-9573.63	13.273	1.19918	0.0535108	0.039016	0.0263268	0.00989412	0.814628	0.00827144	0.00876766	0.0358309	0.0688318	0.0369483	0.00995726	0.02672	0.00805077	0.0217427	0.03068	0.110043	10.4351	92.2088	12.1833
25600	-9555.96	-9572.34	16.3769	1.28598	0.0492901	0.0419758	0.0230507	0.0144681	0.890616	0.0118184	0.00672699	0.0318739	0.0730977	0.0405333	0.0139568	0.0449612	0.00842485	0.0184966	0.0166869	0.105704	5.26859	26.072	4.05223
25610	-9562.81	-9579.25	16.4403	1.19655	0.0456813	0.0442977	0.0230579	0.00706602	0.834927	0.00921593	0.00923996	0.0354249	0.064085	0.0491765	0.00766749	0.0395668	0.0068681	0.0158236	0.00445539	0.101853	4.15299	32.8086	15.0511
25620	-9559.27	-9576.93	17.6671	1.19232	0.0427239	0.0431123	0.019684	0.0125362	0.836606	0.00744017	0.0100323	0.0389234	0.0678751	0.0281655	0.00683646	0.0344331	0.0068681	0.0149388	0.0221443	0.0908078	18.6456	5.28868	4.40033
25630	-9556.27	-9572.93	16.6574	1.14345	0.0398854	0.0377675	0.0194932	0.0105849	0.802972	0.00780765	0.0116325	0.0226235	0.0672174	0.0410484	0.00729035	0.028393	0.00696991	0.0198528	0.0199134	0.116662	6.70147	28.8437	22.7327
25640	-9562.13	-9578.85	16.7118	1.09696	0.0421647	0.043041	0.0265768	0.00800971	0.729204	0.00419743	0.0147551	0.0333777	0.0633864	0.0417081	0.0094437	0.03072	0.0136627	0.0171783	0.0195298	0.0950143	25.7287	8.08912	32.6931
25650	-9556.84	-9571.89	15.055	1.1061	0.0527903	0.0371525	0.0180547	0.0125084	0.75056	0.00998045	0.0103142	0.0283776	0.0548807	0.0448571	0.0075795	0.0315118	0.0129313	0.0146157	0.0199866	0.0937262	66.1098	22.0877	9.62144
25660	-9551.6	-9568.49	16.8955	1.23016	0.0418585	0.0422109	0.0228203	0.00877457	0.870198	0.00936127	0.00777408	0.0345197	0.0689623	0.0391673	0.00955901	0.0248662	0.00397161	0.0194742	0.0266409	0.0901075	3.27286	27.8517	5.07609
25670	-9559.66	-9577.59	17.9288	1.13265	0.0489199	0.0433349	0.0173937	0.00863342	0.754611	0.0118859	0.00541271	0.0350865	0.0702914	0.0395294	0.0109779	0.0433176	0.00912464	0.018549	0.0155798	0.0888827	11.2001	13.3533	10.4842
25680	-9558.61	-9576.15	17.5423	1.12852	0.0423905	0.0428522	0.0326393	0.0108267	0.751267	0.0136955	0.00780923	0.0290061	0.0668351	0.0372509	0.0109779	0.0398399	0.00655463	0.0243246	0.0122468	0.103679	6.86778	12.3461	24.3642
25690	-9562.91	-9579.86	16.9529	1.22142	0.0381233	0.049276	0.0216259	0.0179908	0.825899	0.00747045	0.00838333	0.0405527	0.0699774	0.0423235	0.0158231	0.0534854	0.00670517	0.020966	0.00282148	0.109008	6.06286	7.71869	22.9987
25700	-9555.57	-9571.82	16.2417	1.13778	0.0531172	0.0374817	0.0186847	0.00887402	0.756989	0.0110935	0.0120044	0.0369624	0.0718568	0.0338988	0.00695135	0.0517675	0.00808095	0.0203875	0.00962989	0.100847	10.9784	3.8929	52.87
25710	-9556.84	-9574.02	17.1812	1.10135	0.0496701	0.0318364	0.0254807	0.0129553	0.735421	0.0124801	0.010343	0.0278683	0.0618199	0.034122	0.0118749	0.0575286	0.00833691	0.0203875	0.0012279	0.11157	6.83913	34.4176	14.9695
25720	-9555.19	-9571.55	16.355	1.19298	0.0486679	0.0269448	0.0247028	0.00693974	0.826499	0.00900601	0.00789208	0.0399759	0.0659811	0.0475614	0.0060323	0.0515954	0.007667	0.0163224	0.00719571	0.0962777	11.4915	8.71403	34.2339
25730	-9557.97	-9575.63	17.6557	1.2748	0.050419	0.0441849	0.0261931	0.0134441	0.854218	0.0117585	0.00649656	0.0539651	0.0778439	0.0405403	0.0130756	0.0509369	0.0102344	0.0178834	0.00360907	0.105046	2.29891	7.2044	2.54938
25740	-9558.38	-9574.57	16.1953	1.28673	0.0444667	0.0424058	0.0240712	0.0101069	0.893609	0.00703737	0.00687334	0.0427161	0.0728076	0.0525558	0.00837764	0.0522227	0.00855103	0.0178156	0.0031113	0.0979521	10.1651	13.5082	15.2087
25750	-9557.72	-9575.96	18.2378	1.10889	0.0425543	0.0343802	0.0245828	0.0082343	0.754567	0.0118637	0.00812969	0.0294162	0.0642093	0.0470469	0.00837764	0.0412961	0.00793017	0.0209835	0.00531388	0.0905621	8.89556	3.11034	21.6019
25760	-9559.42	-9575.51	16.094	1.20438	0.0400723	0.0345271	0.0202786	0.0119808	0.838439	0.0134662	0.00537138	0.0347384	0.0639213	0.03992	0.011938	0.051934	0.00808667	0.0203913	0.00931232	0.0942184	6.52973	16.4878	34.3639
25770	-9558.52	-9576.26	17.7397	1.11781	0.0420919	0.0335522	0.026751	0.0105977	0.7684	0.0061599	0.00796492	0.0286674	0.0639005	0.0440988	0.0106103	0.0458597	0.0100099	0.0163221	0.00282477	0.114695	9.95376	15.7886	16.0186
25780	-9568.27	-9584.72	16.4458	1.16203	0.0485177	0.0335178	0.0259344	0.0070461	0.798423	0.0140168	0.00716209	0.0289082	0.0593666	0.0453602	0.0106103	0.0470552	0.00699613	0.0212821	0.00783187	0.0984222	6.0815	24.0277	28.7032
25790	-9557.07	-9574.7	17.6295	1.16811	0.0491445	0.0408173	0.0279726	0.0115841	0.798892	0.00879888	0.0054747	0.0362843	0.0593353	0.0419622	0.00805486	0.0415535	0.00852446	0.0213713	0.00834298	0.092528	19.0239	7.86953	7.033
25800	-9558.49	-9575.1	16.6094	1.23845	0.0556676	0.0483126	0.0256227	0.00909088	0.842517	0.0149624	0.00501356	0.0347269	0.0681742	0.0406262	0.00987038	0.0464984	0.00813208	0.0209711	0.00825996	0.100554	2.55282	6.35356	31.3484
25810	-9557.07	-9575.5	18.423	1.09962	0.0467524	0.0391194	0.0269685	0.00690813	0.739855	0.0118397	0.00718113	0.029481	0.0644479	0.0379095	0.0106971	0.0374758	0.0127146	0.0209711	0.00729689	0.101426	16.0733	3.98375	11.6899
25820	-9556.35	-9574.92	18.5647	1.07414	0.0426292	0.0373364	0.0245718	0.00942799	0.728031	0.0127014	0.0052499	0.0405577	0.04961	0.0370009	0.0105851	0.0374758	0.0159944	0.0177661	0.00520395	0.121657	8.33167	12.1621	13.4944
25830	-9556.33	-9574.46	18.1262	1.15866	0.0495898	0.0431882	0.0216944	0.0131212	0.794835	0.010117	0.0112213	0.0272653	0.0681718	0.0397661	0.0106524	0.0397585	0.00538982	0.017934	0.00595403	0.100019	3.15481	9.22735	13.4944
25840	-9556.18	-9574.15	17.9709	1.19708	0.0503271	0.044195	0.0226371	0.0148778	0.814695	0.0101339	0.00635862	0.0318708	0.078913	0.0402328	0.00819003	0.0401002	0.0107996	0.0168974	0.0068528	0.0939108	5.83018	2.87267	12.6011
25850	-9562.62	-9579.8	17.1726	1.24697	0.0429381	0.0497541	0.0197307	0.0148881	0.868047	0.0136812	0.0130732	0.0300753	0.0744392	0.0331749	0.00860611	0.0335119	0.021805	0.0168393	0.00640115	0.101558	3.27575	9.71803	14.2915
25860	-9563.72	-9580.42	16.6988	1.15973	0.0501397	0.0497541	0.0205091	0.017144	0.759637	0.0119523	0.0137838	0.0463219	0.0664812	0.0374498	0.0061078	0.0338008	0.0216928	0.0177766	0.00718154	0.119953	15.6143	26.6078	11.9684
25870	-9570.28	-9585.73	15.4513	1.2446	0.0423717	0.034059	0.02647	0.0132446	0.875884	0.0119523	0.00649328	0.0321052	0.0630761	0.0375225	0.0143811	0.0589815	0.00360528	0.0169231	0.00753512	0.103797	44.1879	3.6306	14.3635
25880	-9563.13	-9581.24	18.1065	1.11668	0.0436055	0.0384093	0.0225942	0.0114309	0.724298	0.0051395	0.00980349	0.0495527	0.0775728	0.0469015	0.0162902	0.0487013	0.00158585	0.0178682	0.00293022	0.099934	3.77667	23.9675	6.92088
25890	-9567.19	-9582.48	15.286	1.24912	0.0482869	0.0460098	0.0242731	0.00727512	0.878662	0.00872724	0.00893251	0.0277291	0.0655431	0.0456941	0.0120261	0.0477532	0.00473532	0.0204434	0.00303021	0.104498	9.46565	40.5927	14.5242
25900	-9558.88	-9574.81	15.9261	1.18494	0.050056	0.0389095	0.0218351	0.0119087	0.814866	0.0138867	0.00781025	0.0379454	0.0567576	0.0395914	0.00862763	0.0384743	0.0126729	0.0227542	0.00884383	0.0848211	7.59388	50.5684	6.47566
25910	-9556.82	-9573.32	16.5011	1.19439	0.049957	0.0327931	0.0241105	0.0121057	0.832363	0.00704378	0.0104715	0.0381818	0.0608345	0.0493293	0.0108266	0.0298339	0.0140298	0.0166398	0.00586973	0.115383	3.73215	25.4418	22.0425
25920	-9558.65	-9575.32	16.6688	1.22629	0.0471162	0.0421294	0.0181176	0.0105298	0.851595	0.0101625	0.0148925	0.0334351	0.0764792	0.0383112	0.0047915	0.0323088	0.0182111	0.0181896	0.0100236	0.118114	3.7422	24.7469	12.99
25930	-9566.74	-9583.53	16.7905	1.33603	0.0527632	0.0384642	0.0196093	0.00863475	0.894427	0.00865309	0.00935349	0.0564926	0.0809071	0.050554	0.00856201	0.0413839	0.0316796	0.0215595	0.0129844	0.10448	4.06898	10.1741	2.86846
25940	-9554.62	-9571.92	17.3045	1.09495	0.0512249	0.0331527	0.0251112	0.013732	0.720657	0.0146605	0.00935349	0.0383107	0.0639512	0.0373653	0.0136964	0.0286197	0.0187994	0.0165621	0.0097539	0.107622	13.511	10.106	31.4275
25950	-9565.54	-9581.04	15.4961	1.14125	0.0396853	0.033861	0.0220039	0.00625927	0.781	0.0104894	0.0123284	0.0410815	0.0618868	0.0373235	0.0177545	0.034781	0.0155207	0.0172749	0.0100043	0.0817355	18.3216	40.9061	22.7503
25960	-9556.63	-9572.76	16.1255	1.08877	0.0510118	0.0420419	0.0259102	0.00985558	0.693935	0.0104934	0.0133027	0.0402296	0.0720896	0.0425026	0.0131031	0.0419001	0.0131065	0.0159957	0.00329198	0.107687	40.6982	19.178	19.9832
25970	-9560.51	-9576.6	16.0897	1.19052	0.0393333	0.0389247	0.0229092	0.011071	0.827151	0.00840773	0.0100374	0.0390236	0.0593171	0.0438724	0.00829081	0.05273	0.00278651	0.0143166	0.0123496	0.0872032	13.5615	6.85132	39.8332
25980	-9569.76	-9586.9	17.1402	1.11403	0.0500386	0.0428336	0.0198148	0.0111653	0.740988	0.00786632	0.0066797	0.0482973	0.0613393	0.0288751	0.0169421	0.0423236	0.0116012	0.0185939	0.00666856	0.103172	12.6851	8.51712	33.3161
25990	-9569.44	-9585.78	16.341	1.21416	0.0453618	0.0483751	0.0233071	0.0132987	0.828932	0.00874147	0.0114776	0.0418503	0.0748586	0.0385693	0.00578737	0.0393505	0.00453026	0.0154637	0.0142601	0.114174	20.6922	4.63161	25.1417
26000	-9569.95	-9588.75	18.797	1.12595	0.0455177	0.0367915	0.0184895	0.0111797	0.780738	0.009892	0.0108151	0.0321899	0.0574335	0.0371645	0.0110629	0.0362312	0.0170729	0.0157669	0.00560079	0.116403	4.32298	4.63161	10.0323
26010	-9554.7	-9570.85	16.1558	1.23103	0.0443565	0.0407948	0.0280667	0.0111797	0.851393	0.0111139	0.0126424	0.0327172	0.0695954	0.0404258	0.0078561	0.0348397	0.0158794	0.0232913	0.00687458	0.0951753	16.6006	4.05795	30.156
26020	-9553.78	-9571.49	17.7153	1.18817	0.0462442	0.0483395	0.0214661	0.00967277	0.782239	0.00976176	0.0128177	0.0394322	0.0649079	0.0476749	0.0110031	0.0455641	0.0169493	0.0224242	0.00967573	0.12173	14.401	7.80133	5.96647
26030	-9560.34	-9577.58	17.2478	1.32364	0.0530444	0.0348077	0.0249992	0.0111901	0.92442	0.00804389	0.0106092	0.0493249	0.0643581	0.0557369	0.00847678	0.0441339	0.0131064	0.0149769	0.00640718	0.0924576	2.61189	5.06414	2.7811
26040	-9564.08	-9580.58	16.5012	1.24754	0.0455831	0.0473263	0.0257795	0.0129507	0.838662	0.0118206	0.0101	0.0380034	0.0660702	0.0518662	0.00873399	0.0415258	0.0203584	0.0185827	0.0101806	0.11641	9.44699	27.5039	3.63182
26050	-9560.66	-9578.35	17.6929	1.16659	0.0366396	0.0446715	0.029453	0.0121418	0.793262	0.0160159	0.00478635	0.0305788	0.0759512	0.0364918	0.00785002	0.0230945	0.0244168	0.0173624	0.0138694	0.105299	12.2703	6.45065	14.2304
26060	-9551.49	-9567.36	15.8702	1.26013	0.0558025	0.0415853	0.028018	0.00858848	0.884556	0.0124377	0.00835815	0.0398055	0.0588347	0.0342196	0.00636406	0.0254925	0.0262686	0.0202782	0.00951914	0.104729	2.2535	8.14947	40.2945
26070	-9565.49	-9581.63	16.1418	1.16311	0.0532795	0.0455364	0.028018	0.0112648	0.753714	0.0134514	0.00918877	0.0435687	0.0721153	0.0354834	0.00679278	0.0249734	0.0249964	0.0276224	0.013104	0.116903	29.1935	9.71242	25.7511
26080	-9565.94	-9580.6	14.6589	1.15904	0.0538437	0.0410116	0.0274859	0.0084433	0.749032	0.00839913	0.0109002	0.0469716	0.0755865	0.0360186	0.00893195	0.0227085	0.0435132	0.016678	0.00951529	0.105999	40.6288	9.86399	44.6473
26090	-9558.42	-9574.95	16.5324	1.07085	0.042867	0.0408377	0.0200016	0.0139041	0.707127	0.00804221	0.00591467	0.0428278	0.0667026	0.0389851	0.00701957	0.0285155	0.0220997	0.0169496	0.00905546	0.113616	17.1599	13.0716	45.0693
26100	-9554.54	-9571.57	17.0318	1.183	0.0547131	0.0377585	0.0280618	0.0144967	0.808925	0.0123296	0.011523	0.0324695	0.0648957	0.0395948	0.00620164	0.0174385	0.0255578	0.0194677	0.0095676	0.120634	15.1421	24.0489	3.68418
26110	-9559.33	-9576	16.678	1.346	0.0439177	0.0384956	0.0253542	0.0115922	0.950245	0.0123296	0.00800266	0.0371565	0.073458	0.0456741	0.0069979	0.0144023	0.0403049	0.0216677	0.0164065	0.0907711	3.79683	8.70613	4.87808
26120	-9563.93	-9581.88	17.9451	1.11243	0.0439177	0.0388443	0.0225262	0.010765	0.737376	0.0118346	0.010795	0.0366784	0.060499	0.051172	0.0098159	0.0134223	0.0418354	0.013123	0.00982324	0.0969536	13.7691	13.9254	11.0537
26130	-9568.43	-9583.34	14.9065	1.28793	0.0480958	0.0425509	0.0170569	0.0124605	0.923352	0.00818298	0.00779671	0.0371677	0.0732485	0.0311879	0.0102271	0.0165032	0.0292789	0.018544	0.0122757	0.0830231	2.50925	58.4198	3.50375
26140	-9560.94	-9578.15	17.2103	1.25443	0.0533534	0.0448424	0.0228221	0.00837167	0.878022	0.00945169	0.00675183	0.0292269	0.0642579	0.0394492	0.0111854	0.0282722	0.0292789	0.0166192	0.0125292	0.102584	11.4838	9.07372	4.47835
26150	-9566.63	-9583.95	17.321	1.33674	0.0439167	0.0472055	0.0319635	0.0117222	0.916261	0.00888134	0.0114348	0.0426674	0.0727512	0.0475181	0.0106502	0.0413813	0.0154005	0.025838	0.00915074	0.101619	1.89463	2.52476	1.94329
26160	-9560.75	-9577.15	16.4079	1.20717	0.0504505	0.0375249	0.0186581	0.0099955	0.85757	0.00845373	0.0113992	0.0342071	0.0563074	0.0344911	0.00668208	0.0405517	0.0121818	0.0201592	0.00854199	0.0778986	6.86666	5.71741	37.9767
26170	-9559.43	-9574.78	15.3486	1.18044	0.0398335	0.0374016	0.0252018	0.0104426	0.807435	0.00830411	0.011215	0.031482	0.0713523	0.0472571	0.00568128	0.0389151	0.0160763	0.016739	0.0130998	0.0933879	7.75787	14.9279	54.3932
26180	-9551.17	-9567.89	16.7157	1.1096	0.0518253	0.0348199	0.0253443	0.0102348	0.731296	0.00802499	0.0128005	0.0350542	0.0678748	0.0419565	0.00871421	0.0305171	0.023796	0.018237	0.00910478	0.111532	15.3776	4.00112	44.507
26190	-9560.5	-9577.36	16.8625	1.04425	0.0494014	0.0449802	0.0215846	0.0145658	0.694847	0.00748843	0.00604536	0.0303454	0.0603263	0.0406143	0.00528553	0.0241147	0.020326	0.0140467	0.0102761	0.0939504	29.0976	29.6704	15.2696
26200	-9559.57	-9578.01	18.4394	1.10756	0.0451212	0.0407335	0.0202823	0.0115263	0.737213	0.0149951	0.00911392	0.0407207	0.0658249	0.0406143	0.00838246	0.0215939	0.0281377	0.0152498	0.00804639	0.116769	4.64685	7.35494	17.8147
26210	-9564.28	-9582.35	18.069	1.14643	0.0422069	0.038905	0.0262002	0.0118979	0.767522	0.00727051	0.0124028	0.0333505	0.0763233	0.0361722	0.00523089	0.0373837	0.0193174	0.0187885	0.0134575	0.0967113	1.4817	16.055	11.9331
26220	-9565.65	-9581.88	16.2226	1.12533	0.0415678	0.0479834	0.0211619	0.0130552	0.751925	0.011077	0.0111564	0.0387281	0.0674978	0.0313	0.00856533	0.0274791	0.0301699	0.0182348	0.00543333	0.111459	15.4695	48.9997	6.1319
26230	-9578.71	-9595.96	17.2461	1.22053	0.0482034	0.045551	0.022953	0.0158999	0.819219	0.00746881	0.00576555	0.0332827	0.0792679	0.0406287	0.00852202	0.0280691	0.033598	0.0184393	0.0136621	0.0986822	15.4695	7.9341	7.70138
26240	-9570.18	-9586.11	15.9349	1.26509	0.0540677	0.0358106	0.0244139	0.00963778	0.861197	0.0124694	0.00908786	0.0401124	0.0692681	0.0431351	0.0085587	0.0323913	0.0287423	0.0118678	0.0243348	0.106577	11.4209	5.68591	31.3025
26250	-9567.1	-9584.38	17.2764	1.11802	0.0623988	0.0388391	0.0253144	0.00924903	0.71851	0.00971153	0.00908786	0.030185	0.0776107	0.0444235	0.00567434	0.020599	0.0287423	0.0309677	0.00670525	0.101431	10.6638	34.856	5.47847
26260	-9571.94	-9586.93	14.9864	1.10102	0.0513535	0.039975	0.0230777	0.012223	0.71851	0.00837944	0.00714304	0.0471529	0.0649913	0.042732	0.00472628	0.0224883	0.0273146	0.0188955	0.0120524	0.055069	22.8579	24.0654	53.3224
26270	-9560.85	-9579.19	18.3462	1.11357	0.0547175	0.0433524	0.0244505	0.0103545	0.755721	0.0115399	0.00882091	0.0286686	0.0512792	0.0459996	0.00514559	0.0280171	0.0188136	0.0169798	0.00971307	0.0840899	7.67037	7.34145	15.4964
26280	-9557.54	-9574.91	17.3699	1.12564	0.0562919	0.0398271	0.0233283	0.0123442	0.752614	0.00766392	0.00901658	0.0295006	0.0719722	0.0399627	0.0101494	0.0385827	0.0132169	0.013615	0.0075551	0.102135	9.15867	3.21604	35.2298
26290	-9561.57	-9577.82	16.2457	1.21556	0.0431126	0.0418888	0.0198545	0.0139786	0.828236	0.00526756	0.0101614	0.0341339	0.0726337	0.0491241	0.0101494	0.0474187	0.0111847	0.0212761	0.00714367	0.0944779	20.4144	5.82822	25.8672
26300	-9557.44	-9575.38	17.946	1.15883	0.0455512	0.0418888	0.0272392	0.0103887	0.777455	0.00837889	0.00781165	0.0417259	0.0693219	0.0502171	0.00660538	0.026973	0.0165164	0.0184876	0.0102676	0.115297	4.42644	20.028	4.97704
26310	-9557.19	-9573.36	16.1732	1.14732	0.0438686	0.0444202	0.0180137	0.0118407	0.778057	0.0128334	0.0084747	0.032648	0.068552	0.0415767	0.00810834	0.0348076	0.0174245	0.0166392	0.010059	0.132472	3.01171	4.236	59.9222
26320	-9558.64	-9577.14	18.4962	1.14629	0.0490483	0.0420269	0.0243386	0.0109687	0.784957	0.0112475	0.00801496	0.0457439	0.0591498	0.0406307	0.00366174	0.039995	0.00518571	0.0119852	0.00933749	0.0954808	7.57333	6.73324	6.64687
26330	-9555.62	-9573.16	17.5357	1.07885	0.0432627	0.0280705	0.0264982	0.007894	0.715097	0.00797856	0.00842297	0.0409129	0.0729436	0.0371776	0.0119931	0.0233713	0.0237625	0.0191848	0.0122811	0.113016	6.89305	8.30985	38.4319
26340	-9562.44	-9578.18	15.7384	1.29652	0.0548359	0.0402192	0.02154	0.0138682	0.908984	0.00657189	0.0141631	0.0392729	0.0722149	0.0349569	0.00493261	0.0397284	0.0185503	0.016981	0.00969841	0.104043	3.45125	28.7796	13.8261
26350	-9554.28	-9572.09	17.8148	1.14754	0.0500419	0.0394517	0.0276148	0.00827584	0.785719	0.0124556	0.0116556	0.0358518	0.0597944	0.0358111	0.00936037	0.0344701	0.0157073	0.0152245	0.00610914	0.114167	3.59967	8.27448	22.4393
