Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
3030	-9886.87	-9897.65	10.7759	0.272403	0.191703	0.237795	0.298099	0.122176	0.253066	0.049574	0.0532446	0.446664	0.0752752	0.0784187	0.372718	0.931986	2.61688	0.719787	0.0651529	0.0255932	0.578805	0.0341238	0.0134174	0.0400622	0.00899007	0.00740983	0.0508207	0.0310356	0.0100617	0.0168776	0.0432443	0.0100746	0.00924183	0.944911
3040	-9882.38	-9893.84	11.4602	0.286561	0.182056	0.235568	0.295814	0.128551	0.247519	0.0526332	0.046952	0.444154	0.0801904	0.0795719	0.375171	0.933852	2.61141	0.725176	0.0556334	0.0243506	0.519271	0.039901	0.0155377	0.0426292	0.0105718	0.00840315	0.0459844	0.0336508	0.00902562	0.0136845	0.0356077	0.0151877	0.00702426	0.876463
3050	-9884.69	-9896.23	11.5411	0.289782	0.184102	0.236494	0.289621	0.112401	0.289724	0.042951	0.0640104	0.420798	0.0701161	0.0698833	0.353849	0.917153	2.65911	0.679816	0.0604808	0.0214288	0.51801	0.0367874	0.00738588	0.0418952	0.00627004	0.00791656	0.0455602	0.0372702	0.00913893	0.0126457	0.035601	0.0194012	0.00880234	0.868594
3060	-9891.52	-9903.05	11.5247	0.29303	0.196661	0.231314	0.278995	0.104692	0.253204	0.0528598	0.0571569	0.439162	0.0929244	0.0871761	0.390823	0.945445	2.57656	0.760714	0.0625764	0.0219704	0.496745	0.037642	0.0190728	0.0413448	0.00656301	0.0137955	0.0448275	0.0372702	0.0145473	0.0209804	0.0268819	0.0140471	0.0115683	0.869833
3070	-9888.01	-9898.83	10.8204	0.283238	0.193207	0.218144	0.305411	0.134127	0.272474	0.0388794	0.0555852	0.427087	0.0718478	0.0482542	0.298823	0.868714	2.78421	0.576273	0.06473	0.0264317	0.595556	0.0367915	0.00602125	0.0361787	0.00931878	0.0143543	0.0443058	0.032984	0.00767291	0.012905	0.0310282	0.0177162	0.0051921	0.941186
3080	-9887	-9898.57	11.5617	0.283536	0.200261	0.227742	0.288462	0.130148	0.264391	0.0454428	0.0473491	0.442953	0.0697165	0.0607055	0.331945	0.89884	2.70851	0.636465	0.0744413	0.0191674	0.526156	0.034969	0.0139507	0.0268209	0.00640987	0.00986904	0.0438139	0.0342266	0.00747542	0.0153048	0.032245	0.0177162	0.00418743	0.866753
3090	-9883.38	-9894.51	11.1302	0.285958	0.185479	0.234758	0.293805	0.131787	0.250592	0.0463555	0.0483001	0.451849	0.0711167	0.0524406	0.310467	0.879657	2.75744	0.59676	0.064516	0.0195398	0.554481	0.0396941	0.0140041	0.0283149	0.00741852	0.0102684	0.044284	0.0321034	0.00747542	0.0210371	0.0394899	0.0176196	0.00985639	0.910102
3100	-9882.7	-9893.68	10.9818	0.278943	0.190072	0.228999	0.301986	0.123619	0.267666	0.0446103	0.066643	0.429022	0.0684393	0.0500527	0.303895	0.873529	2.77252	0.585112	0.061481	0.0199619	0.562193	0.0433516	0.0108368	0.0348028	0.00803556	0.0114109	0.0463318	0.0422357	0.0146338	0.0133725	0.0318825	0.0159836	0.00848625	0.925
3110	-9888.94	-9900.44	11.5032	0.275355	0.193114	0.224572	0.306959	0.127099	0.286682	0.0479755	0.0646334	0.404478	0.0691323	0.0508464	0.306099	0.875599	2.76746	0.588995	0.0553454	0.0178255	0.529103	0.0424028	0.0108368	0.0348028	0.00925628	0.0120771	0.0329631	0.0406908	0.0138556	0.0240869	0.028119	0.0174981	0.00397784	0.872841
3120	-9887.6	-9898.06	10.456	0.290653	0.181789	0.219501	0.308057	0.112224	0.275179	0.0421576	0.0624348	0.423926	0.0840783	0.0541917	0.315175	0.883971	2.74666	0.605245	0.0646471	0.0176838	0.640938	0.0353444	0.00951167	0.0409221	0.00956489	0.0117321	0.038891	0.0338178	0.00726318	0.0141244	0.0268262	0.0199344	0.00627261	0.977473
3130	-9891.18	-9901.5	10.3216	0.293767	0.186425	0.238745	0.281062	0.106098	0.296528	0.0391288	0.0671467	0.428841	0.062258	0.0416015	0.279043	0.849178	2.83018	0.542966	0.0574151	0.0236054	0.641334	0.0312508	0.0107487	0.0431632	0.00710701	0.00984537	0.0466381	0.0335131	0.00662384	0.0192126	0.0342079	0.0215209	0.00504759	0.991234
3140	-9891.05	-9902.14	11.0863	0.298032	0.174614	0.242211	0.285143	0.1081	0.22815	0.0422586	0.0684137	0.480178	0.0728992	0.0434177	0.284614	0.854806	2.81716	0.552166	0.0637627	0.0223219	0.554715	0.0425327	0.00805098	0.0341738	0.011588	0.00850192	0.0441802	0.0321447	0.0136937	0.0128121	0.0350133	0.0211417	0.0100782	0.914711
3150	-9892.13	-9903.12	10.9977	0.292613	0.17887	0.231855	0.296662	0.116189	0.231257	0.0362876	0.0678386	0.476142	0.0722864	0.0416233	0.27911	0.849247	2.83002	0.543077	0.0599747	0.0202605	0.590839	0.0423013	0.0116941	0.0229132	0.00755952	0.0106522	0.0384361	0.0328712	0.00845289	0.0134899	0.052019	0.00397085	0.00818348	0.923618
3160	-9888.36	-9899.65	11.2902	0.281114	0.186937	0.222744	0.309205	0.112183	0.251946	0.0590869	0.0688222	0.438169	0.0697938	0.0669635	0.347078	0.911621	2.67434	0.666083	0.0612682	0.0225717	0.5325	0.0389059	0.0111547	0.0304057	0.0058991	0.00692908	0.0514806	0.0374599	0.010897	0.0207036	0.0337937	0.0261268	0.00366075	0.893757
3170	-9886.71	-9897.79	11.0816	0.295307	0.182442	0.224629	0.297621	0.107687	0.293943	0.0598052	0.0432289	0.431468	0.0638684	0.0642291	0.340574	0.9062	2.689	0.653177	0.0568985	0.0263723	0.565062	0.0393938	0.0151179	0.0323573	0.00735307	0.00936301	0.0436496	0.0392277	0.00791134	0.0177818	0.0344787	0.0135841	0.00612583	0.914677
3180	-9895.1	-9906.44	11.3477	0.297929	0.18319	0.240453	0.278428	0.131665	0.240041	0.0471089	0.0324329	0.450831	0.0979211	0.0720384	0.358739	0.921078	2.64814	0.689929	0.0704512	0.0264986	0.512246	0.044714	0.0144764	0.0378655	0.00784961	0.0155429	0.0356165	0.0399736	0.00791134	0.0131474	0.0365754	0.019383	0.0056326	0.887884
3190	-9888.7	-9900.66	11.9559	0.288218	0.189328	0.232615	0.28984	0.116552	0.241905	0.0566584	0.0374963	0.460708	0.0866809	0.0759452	0.367384	0.927877	2.62879	0.708222	0.0630877	0.0157824	0.488128	0.0371716	0.0100408	0.0396148	0.00870765	0.0118847	0.0328571	0.0329696	0.0120278	0.0226643	0.0351762	0.0100892	0.00677049	0.826972
3200	-9889.09	-9901.28	12.1934	0.278853	0.197799	0.225017	0.298332	0.124175	0.288281	0.0553186	0.0516047	0.395914	0.0847065	0.0932367	0.402707	0.953888	2.55017	0.789097	0.0660253	0.020122	0.472373	0.0371716	0.011716	0.0303636	0.00647322	0.0177873	0.0357814	0.0267944	0.0128863	0.0161781	0.0285689	0.0142159	0.00636266	0.80282
3210	-9884.16	-9896.09	11.9339	0.277783	0.186705	0.235503	0.300009	0.110567	0.283928	0.0464401	0.0696765	0.401694	0.0876947	0.0775364	0.370827	0.930537	2.6211	0.715662	0.0585603	0.024888	0.48497	0.0304733	0.012593	0.0322194	0.00603764	0.0115859	0.0422181	0.0356291	0.010988	0.0201396	0.034921	0.0185963	0.00531803	0.829137
3220	-9893.08	-9905.04	11.9606	0.277713	0.191463	0.230891	0.299932	0.139492	0.286402	0.0511757	0.0525486	0.383511	0.0868706	0.0791791	0.374338	0.93322	2.61326	0.72334	0.0626364	0.0246075	0.47031	0.0278154	0.00732877	0.0369981	0.0167424	0.0111763	0.042654	0.0405705	0.0101275	0.0210463	0.0389609	0.00948594	0.00597176	0.826431
3230	-9892.44	-9903.16	10.7146	0.287134	0.182594	0.228766	0.301506	0.137751	0.282828	0.0522188	0.0474034	0.387182	0.0926168	0.062283	0.335844	0.902189	2.69968	0.643959	0.0515143	0.0178071	0.594591	0.0404813	0.00871779	0.0390727	0.0090534	0.0078076	0.0530379	0.0387247	0.0101275	0.0185818	0.0389609	0.0127778	0.010168	0.951424
3240	-9886.89	-9897.9	11.0121	0.288545	0.185179	0.227933	0.298344	0.119382	0.258279	0.0462423	0.053525	0.442304	0.0802665	0.0725134	0.359805	0.921926	2.64576	0.692155	0.0531886	0.0183073	0.547566	0.0467229	0.00917951	0.0379474	0.00944704	0.0130651	0.0493346	0.0410714	0.0108048	0.0214199	0.0285772	0.030023	0.00477769	0.921433
3250	-9891.21	-9902.87	11.6662	0.292603	0.182333	0.231304	0.293759	0.1081	0.251868	0.0462596	0.0807169	0.44247	0.0705853	0.0897187	0.395869	0.949067	2.56535	0.772611	0.0609083	0.0254921	0.505058	0.0377782	0.00994444	0.0267084	0.0108216	0.013837	0.0442208	0.0326247	0.0176734	0.019477	0.0169491	0.030023	0.00410886	0.855625
3260	-9886.45	-9898.32	11.8665	0.297863	0.184943	0.227463	0.289732	0.111354	0.248817	0.0543169	0.0478082	0.444924	0.0927791	0.08717	0.39081	0.945436	2.57658	0.760685	0.0528367	0.0147427	0.495159	0.0451751	0.0105442	0.0371883	0.0068172	0.0094492	0.0428315	0.0370258	0.00642581	0.0206352	0.0248753	0.0232843	0.00866311	0.835653
3270	-9886.06	-9897.92	11.8626	0.291776	0.200117	0.222706	0.2854	0.112616	0.299978	0.0468458	0.0518401	0.404393	0.0843271	0.0716246	0.357807	0.920335	2.65023	0.687988	0.0673564	0.0210796	0.491607	0.0436505	0.00984736	0.033067	0.00797807	0.00868442	0.0345637	0.0397261	0.00926572	0.020897	0.0259988	0.0187881	0.00389378	0.836404
3280	-9887.96	-9899.96	12.0024	0.290602	0.174257	0.233769	0.301372	0.119408	0.269434	0.04751	0.0525751	0.425551	0.0855227	0.0813801	0.378973	0.936719	2.60293	0.733625	0.0601871	0.0216196	0.477754	0.0468552	0.0139713	0.0363058	0.0100372	0.0115889	0.0366959	0.0270513	0.0108895	0.0160969	0.0240525	0.0187881	0.0103071	0.8222
3290	-9890.46	-9902.14	11.6792	0.288003	0.189448	0.225972	0.296577	0.12704	0.270069	0.0441787	0.0645889	0.421117	0.0730065	0.0646635	0.341618	0.907077	2.68664	0.65523	0.0502407	0.0267218	0.492034	0.0357229	0.010419	0.0408286	0.00598623	0.0157972	0.0545785	0.0316774	0.00689815	0.0180556	0.0349505	0.0172695	0.0137242	0.854904
3300	-9887.62	-9898.71	11.0856	0.279729	0.194799	0.242738	0.282734	0.118861	0.238018	0.0441052	0.0534389	0.470597	0.0749799	0.0613117	0.33345	0.900138	2.7051	0.639348	0.0554467	0.0223603	0.567969	0.033967	0.0134604	0.0352389	0.0048199	0.0120679	0.0522334	0.032879	0.00674111	0.0161078	0.0355619	0.0148036	0.0106863	0.914344
3310	-9884.9	-9896.17	11.2745	0.282011	0.197475	0.232661	0.287853	0.117499	0.248053	0.0439548	0.0639276	0.451842	0.0747241	0.0586708	0.326826	0.894382	2.72012	0.626764	0.0586586	0.0253303	0.553244	0.0409078	0.0125107	0.0379844	0.0117322	0.0076446	0.0423441	0.0330538	0.0068569	0.0195328	0.019774	0.0213659	0.00458067	0.89552
3320	-9880.94	-9892.56	11.6168	0.284878	0.186855	0.229534	0.298732	0.112546	0.279223	0.0413428	0.0601287	0.424991	0.0817682	0.0529222	0.311771	0.880858	2.75445	0.599098	0.0589796	0.0255269	0.521161	0.0315338	0.00937967	0.0403892	0.00747665	0.00777517	0.0420083	0.0355575	0.0119131	0.0150115	0.0353749	0.0124724	0.00686713	0.861427
3330	-9888	-9899.14	11.1328	0.286959	0.18324	0.231914	0.297888	0.111245	0.248139	0.0423579	0.0388154	0.475666	0.083776	0.0350587	0.25772	0.826674	2.88055	0.508952	0.0684523	0.0181759	0.551916	0.0351688	0.0118568	0.0358056	0.010222	0.0114435	0.0473669	0.0346416	0.0106839	0.0185549	0.0398725	0.0107228	0.00539279	0.910276
3340	-9888.14	-9899.17	11.033	0.274273	0.185922	0.231901	0.307903	0.145383	0.275839	0.036334	0.0630961	0.40802	0.0713276	0.0712899	0.357051	0.91973	2.65193	0.686419	0.0541044	0.0236059	0.571741	0.0411828	0.00745386	0.0363827	0.0111792	0.0116894	0.04374	0.0383681	0.00749483	0.0153627	0.0297728	0.0228387	0.00445508	0.919371
3350	-9883.17	-9894.81	11.6454	0.289724	0.186034	0.223691	0.300551	0.114464	0.281844	0.0464716	0.0635732	0.42178	0.0718669	0.0534682	0.313241	0.882207	2.75108	0.601745	0.0559579	0.0260811	0.527652	0.0332842	0.0087767	0.0294266	0.0116131	0.00804714	0.0371679	0.0361206	0.0123224	0.0177653	0.0367065	0.0126263	0.00501279	0.85856
3360	-9884.34	-9895.79	11.4436	0.284093	0.186898	0.234299	0.29471	0.124043	0.274733	0.0646507	0.0610818	0.411137	0.0643542	0.0703482	0.354912	0.918011	2.65673	0.681999	0.0604641	0.0225603	0.541138	0.0322679	0.0140678	0.0346074	0.00508515	0.00890466	0.0405416	0.0392982	0.00581514	0.0164442	0.0252268	0.0240464	0.00786691	0.878335
3370	-9889.24	-9901.45	12.2083	0.30397	0.175389	0.230336	0.290305	0.130084	0.232687	0.0631581	0.0596716	0.448703	0.065697	0.0705631	0.355401	0.918405	2.65563	0.683008	0.064257	0.0155891	0.46852	0.0395953	0.0123712	0.0341743	0.00461075	0.00929226	0.0428593	0.0319462	0.00689102	0.0189742	0.0288888	0.0182327	0.0056566	0.801859
3380	-9884.06	-9895.41	11.3416	0.285143	0.175061	0.235429	0.304367	0.134682	0.240912	0.0484847	0.0617811	0.444609	0.0695311	0.0808612	0.377887	0.935903	2.60535	0.7312	0.0636535	0.0243677	0.528734	0.0407874	0.0122985	0.0408457	0.00665708	0.00929226	0.046549	0.032964	0.00577991	0.0159995	0.033566	0.0169741	0.00982005	0.888289
3390	-9886.75	-9898.19	11.4408	0.278204	0.185086	0.238086	0.298625	0.141029	0.248223	0.0415717	0.045682	0.449904	0.0735913	0.0569471	0.322406	0.890477	2.73017	0.618511	0.0575595	0.0191014	0.524185	0.0302774	0.0166904	0.0407565	0.00934862	0.0113402	0.042151	0.0354667	0.013785	0.0188777	0.0339101	0.0181913	0.00729375	0.878935
3400	-9884.92	-9896.14	11.2233	0.281024	0.184204	0.241482	0.293291	0.135676	0.25502	0.0399938	0.0482776	0.446197	0.0748364	0.0916453	0.399634	0.951733	2.55699	0.781635	0.0615823	0.0208779	0.548722	0.0430124	0.00981317	0.0372296	0.0100279	0.0103807	0.0393231	0.0406865	0.0103191	0.0121432	0.0349302	0.0159756	0.00484043	0.899864
3410	-9886.22	-9897.66	11.4367	0.282253	0.183889	0.241069	0.292789	0.130241	0.244805	0.0753322	0.0563654	0.421417	0.0718389	0.0540833	0.314886	0.883709	2.74732	0.604721	0.0620175	0.0223626	0.530686	0.0406317	0.0144517	0.0341503	0.00848235	0.00737476	0.0393499	0.0404582	0.0086384	0.0181174	0.0331271	0.0131897	0.00637081	0.879409
3420	-9888.86	-9899.86	11.0009	0.293757	0.183069	0.232203	0.290972	0.101421	0.266156	0.0507521	0.0621406	0.459354	0.060176	0.0711442	0.356721	0.919465	2.65267	0.685735	0.066689	0.0181328	0.586816	0.030811	0.016457	0.0354965	0.00778849	0.00756215	0.0446104	0.038545	0.00843623	0.0148275	0.0326007	0.00993113	0.00387823	0.922582
3430	-9894.89	-9906.61	11.7255	0.315286	0.176492	0.227703	0.280518	0.1025	0.210795	0.0512922	0.0668114	0.464243	0.104358	0.0873322	0.391135	0.945671	2.57586	0.761444	0.0679805	0.0210083	0.493638	0.0324016	0.00933852	0.0394112	0.00778849	0.00938291	0.0474115	0.0427072	0.0112211	0.0169524	0.0306651	0.0148789	0.00496336	0.849749
3440	-9885.91	-9897.39	11.4793	0.27592	0.188439	0.239285	0.296357	0.124124	0.254597	0.0421361	0.0366232	0.440559	0.101961	0.0625024	0.336381	0.902648	2.69847	0.645	0.0589228	0.0248324	0.517655	0.0333218	0.0124457	0.0354351	0.00966973	0.0112004	0.0454316	0.0427072	0.0100725	0.0179461	0.0308791	0.0182578	0.00617163	0.874949
3450	-9884.75	-9896.71	11.9568	0.282643	0.19303	0.225173	0.299154	0.106739	0.272993	0.0657546	0.0579375	0.413083	0.0834931	0.0873033	0.391077	0.945629	2.57599	0.761308	0.0505665	0.0224413	0.50229	0.0348101	0.00635608	0.0355945	0.00746849	0.00965928	0.0458812	0.0292573	0.0108797	0.0192621	0.0227315	0.0224395	0.00698369	0.826621
3460	-9881.68	-9893.4	11.7154	0.299798	0.192451	0.23216	0.27559	0.107417	0.253189	0.0546062	0.0586631	0.440379	0.0857458	0.0720613	0.358791	0.921119	2.64803	0.690036	0.0594649	0.0210824	0.506459	0.038097	0.0153167	0.0399524	0.00998924	0.00982771	0.0390417	0.0335774	0.00869229	0.0175574	0.026137	0.0172516	0.00867082	0.851118
3470	-9890.88	-9902.14	11.2606	0.288797	0.196272	0.222961	0.29197	0.0936521	0.271179	0.0493782	0.0689184	0.425034	0.0918385	0.0535257	0.313395	0.882348	2.75073	0.602024	0.0674562	0.0290463	0.547116	0.03947	0.0128801	0.0263976	0.00868382	0.0141815	0.0427163	0.0374349	0.00972672	0.0179259	0.0368606	0.00350314	0.00363707	0.897037
3480	-9886.08	-9897.24	11.1617	0.276228	0.197487	0.236284	0.290001	0.130673	0.282959	0.0456959	0.0514881	0.393356	0.0958279	0.0746912	0.364639	0.925738	2.63493	0.702354	0.0597083	0.0231088	0.535557	0.0372199	0.0108008	0.0360868	0.01212	0.010028	0.0478	0.0373311	0.0115458	0.0212626	0.0426234	0.0136731	0.00755923	0.906425
3490	-9893.96	-9905.14	11.1721	0.297279	0.181555	0.226757	0.294409	0.112615	0.243857	0.0393812	0.0525613	0.470104	0.0814814	0.0772693	0.370252	0.930095	2.62238	0.714413	0.0649093	0.0192777	0.531917	0.0391782	0.0165312	0.0315902	0.011035	0.0128274	0.0396788	0.0461999	0.00740571	0.0149875	0.0576684	0.00366407	0.00844925	0.90532
3500	-9885.14	-9895.76	10.6189	0.298934	0.191982	0.22747	0.281614	0.117018	0.264251	0.0426747	0.0528683	0.448761	0.0744267	0.0660016	0.344808	0.909741	2.67945	0.661548	0.0590456	0.0202785	0.596928	0.0383284	0.00953909	0.0370399	0.00795768	0.0108283	0.0405493	0.0386754	0.0107444	0.0223339	0.0362038	0.0240093	0.00844925	0.960911
3510	-9887.49	-9898.2	10.7171	0.282676	0.198685	0.23174	0.2869	0.121096	0.278612	0.0485139	0.0557415	0.412527	0.0835093	0.05359	0.313568	0.882506	2.75034	0.602335	0.072969	0.0217946	0.576049	0.0530711	0.0143761	0.0333328	0.00710069	0.00979131	0.0497281	0.0340935	0.00692074	0.0135079	0.0324115	0.0197535	0.00648465	0.951384
3520	-9892.7	-9904.29	11.5915	0.309896	0.191145	0.222946	0.276013	0.0958942	0.281779	0.0550514	0.0646432	0.418174	0.0844584	0.0442743	0.287195	0.857379	2.81115	0.556476	0.0626337	0.018894	0.534177	0.0425112	0.00630606	0.0271266	0.00664742	0.0104605	0.0436072	0.0379976	0.00709763	0.0114815	0.0243145	0.0235101	0.00740641	0.864171
3530	-9889.56	-9900.52	10.9635	0.269128	0.192092	0.230632	0.308148	0.127528	0.292404	0.0407437	0.0584746	0.396867	0.0839826	0.0659484	0.344682	0.909636	2.67973	0.661297	0.0551646	0.026946	0.558482	0.0417159	0.00904243	0.0346493	0.014883	0.010494	0.0436072	0.0371257	0.0079119	0.0215775	0.0364584	0.016554	0.0118387	0.926451
3540	-9889.81	-9901.47	11.6572	0.286215	0.185378	0.224682	0.303726	0.130809	0.28567	0.0373375	0.0587702	0.410757	0.0766559	0.0761945	0.367926	0.928298	2.62758	0.709388	0.0666929	0.019331	0.510675	0.0455202	0.0114865	0.0282162	0.0113733	0.00821001	0.043891	0.0315496	0.0117943	0.0229175	0.0340174	0.00890524	0.0022601	0.85684
3550	-9883.57	-9895.48	11.9096	0.290255	0.187547	0.218329	0.303869	0.111756	0.275042	0.0428242	0.0565836	0.42662	0.0871748	0.067954	0.349394	0.913526	2.66913	0.670747	0.0622749	0.0245962	0.49802	0.0332235	0.0114865	0.0350066	0.00872365	0.00700547	0.0452041	0.0318881	0.00875906	0.0176978	0.0179663	0.0217689	0.00817305	0.831794
3560	-9887.67	-9900.15	12.4748	0.288265	0.186261	0.22911	0.296364	0.112907	0.26805	0.0442579	0.0645734	0.425967	0.084245	0.122676	0.454476	0.987255	2.43559	0.929474	0.0579194	0.0198082	0.424974	0.0352099	0.0114865	0.036167	0.00645933	0.0135225	0.0469246	0.0329615	0.00943511	0.0202691	0.0241087	0.0237751	0.0109558	0.773977
3570	-9888.17	-9900.42	12.2577	0.289624	0.195605	0.227758	0.287012	0.121721	0.264608	0.0480756	0.0547465	0.418726	0.0921235	0.0776269	0.371022	0.930686	2.62066	0.716086	0.0623773	0.0257315	0.432762	0.0311702	0.0142812	0.0447023	0.00836857	0.0095177	0.0405568	0.0377099	0.00800314	0.0162621	0.0341289	0.0237751	0.00740547	0.796753
3580	-9888.77	-9900.98	12.2146	0.29018	0.194063	0.228195	0.287562	0.120808	0.272888	0.039913	0.0610024	0.413957	0.0914324	0.0836406	0.383654	0.940203	2.5925	0.744186	0.0534652	0.0265932	0.479598	0.0353433	0.00976192	0.0245692	0.00828317	0.00949338	0.040196	0.0316066	0.00716113	0.0203736	0.0424382	0.00899937	0.00304444	0.800927
3590	-9886.35	-9897.52	11.173	0.297505	0.177495	0.230177	0.294822	0.10871	0.273412	0.0455985	0.0509574	0.448686	0.0726362	0.0729057	0.360682	0.922622	2.64379	0.693993	0.0646896	0.0245192	0.567282	0.0306726	0.00950888	0.0348592	0.00792677	0.0120288	0.0370516	0.0333664	0.00716113	0.0215399	0.0347044	0.00901953	0.0110014	0.905331
3600	-9885.02	-9896.89	11.8649	0.296225	0.181036	0.229186	0.293553	0.102788	0.282306	0.0468048	0.0744273	0.41947	0.0742049	0.0590003	0.327662	0.895115	2.71822	0.628338	0.05391	0.0224477	0.496856	0.0372216	0.00930935	0.0289577	0.0105321	0.00853398	0.0434055	0.0438668	0.00623934	0.0179059	0.0290931	0.0227574	0.00543223	0.836469
3610	-9884.1	-9895.55	11.4512	0.274433	0.187267	0.236009	0.302291	0.138196	0.274979	0.0444865	0.0506951	0.41565	0.0759929	0.0686365	0.350979	0.914822	2.66556	0.673957	0.0588447	0.0256906	0.537369	0.0345935	0.0102093	0.0402344	0.00683532	0.0087443	0.0426268	0.0298826	0.00623934	0.0245212	0.0222014	0.0227574	0.00686273	0.877613
3620	-9890.05	-9900.69	10.6402	0.292458	0.17467	0.239475	0.293397	0.120348	0.262757	0.0480499	0.0547558	0.448944	0.065145	0.034351	0.255281	0.823998	2.88637	0.505176	0.0608421	0.0250723	0.615196	0.0300049	0.0107521	0.0395754	0.0077184	0.00629872	0.0502772	0.0373476	0.00888675	0.00915943	0.0385235	0.0115187	0.00838502	0.959559
3630	-9887.03	-9897.95	10.9148	0.274738	0.185193	0.242737	0.297332	0.127864	0.308803	0.0510507	0.0517722	0.391296	0.0692134	0.0513802	0.30757	0.876972	2.76408	0.591599	0.0528145	0.0240562	0.579897	0.0377452	0.00866316	0.044297	0.00930417	0.00898448	0.0466929	0.0407648	0.00888675	0.0146512	0.0369238	0.0134368	0.00454918	0.931667
3640	-9887.39	-9897.75	10.3583	0.281617	0.186523	0.232394	0.299466	0.116391	0.269873	0.0464699	0.0471266	0.457137	0.0630028	0.0518506	0.308859	0.87817	2.76112	0.593891	0.0719973	0.0175251	0.613215	0.041044	0.0131376	0.0360833	0.00775355	0.0171667	0.0476225	0.0363611	0.00888675	0.0173039	0.0319292	0.0234846	0.00379118	0.987302
3650	-9882.31	-9893.6	11.2904	0.287833	0.183076	0.231184	0.297907	0.108655	0.259806	0.0551255	0.046443	0.454206	0.0757642	0.0654265	0.343442	0.908603	2.68253	0.658834	0.0621891	0.0241887	0.551421	0.0375708	0.00885368	0.0412876	0.00588497	0.0109029	0.0409181	0.0338232	0.00848197	0.0123632	0.0384924	0.00826402	0.00913289	0.893774
3660	-9889.01	-9899.97	10.9548	0.28793	0.183138	0.221207	0.307725	0.100291	0.297791	0.0457759	0.0547982	0.436046	0.0652979	0.0640697	0.34019	0.905876	2.68986	0.652423	0.0694209	0.0280442	0.557377	0.0346921	0.012848	0.0366836	0.00540294	0.0128718	0.0461859	0.0395865	0.0106446	0.0184353	0.0360951	0.0142442	0.00482611	0.927359
3670	-9894.3	-9905.71	11.4122	0.278146	0.186973	0.227196	0.307686	0.126941	0.249958	0.0443972	0.0848212	0.42369	0.0701926	0.0901107	0.396639	0.949615	2.56364	0.774446	0.065225	0.0247634	0.523858	0.024902	0.012848	0.0353896	0.0124394	0.0127489	0.0442923	0.0366395	0.00720156	0.0180445	0.023707	0.0281338	0.0108186	0.881012
3680	-9889.64	-9901.49	11.8476	0.290457	0.180931	0.242734	0.285878	0.125956	0.243534	0.0505187	0.0704842	0.428616	0.0808914	0.0919465	0.400218	0.952144	2.55569	0.783047	0.0626933	0.0234481	0.492786	0.0292698	0.0122225	0.0353896	0.0110334	0.0120415	0.0354965	0.0465724	0.00771038	0.0122231	0.0279931	0.0164676	0.0120788	0.837427
3690	-9881.26	-9892.65	11.3936	0.280187	0.191211	0.234184	0.294417	0.118358	0.268289	0.0443037	0.0662324	0.426805	0.0760118	0.0745549	0.364339	0.925503	2.6356	0.701716	0.0616745	0.0269573	0.527992	0.0360546	0.00919663	0.0326635	0.0116924	0.0128553	0.047578	0.0333564	0.00886469	0.0200043	0.0279931	0.0199816	0.00637066	0.883235
