Iteration	Posterior	Likelihood	Prior	tree_length	shape[0]	shape[1]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]
3720	-9637.92	-9649.27	11.3515	1.22697	0.0943845	4.3727	0.0748218	0.0332945	0.0398561	0.00953139	0.00924697	0.83113	0.0270121	0.0451028	0.0128598	0.0166242	0.0494012	0.0200363	0.0113692	0.035084	0.0116001
3730	-9641.75	-9653.82	12.0641	1.13723	0.106079	8.0569	0.0704123	0.031428	0.0445966	0.0100489	0.0120161	0.770305	0.0260705	0.040074	0.0146513	0.0154027	0.0449344	0.00492067	0.0066682	0.0379405	0.00776475
3740	-9642.7	-9654.6	11.8916	1.15339	0.091298	8.2891	0.0704123	0.0436673	0.0408668	0.00923543	0.0128677	0.752723	0.0251931	0.0425359	0.00607494	0.0196541	0.0364953	0.0332888	0.0149732	0.0372459	0.00815913
3750	-9639.62	-9651.53	11.9043	1.14688	0.107349	9.3223	0.0816647	0.0528772	0.0449468	0.0125352	0.0133559	0.725632	0.0281331	0.0507274	0.01249	0.0173703	0.0409572	0.00941911	0.00775197	0.0383515	0.0106665
3760	-9638.36	-9650.3	11.942	1.15691	0.0944534	6.57587	0.0713429	0.0395854	0.0458043	0.0108556	0.0101843	0.777492	0.0207124	0.0494694	0.010893	0.0176993	0.0345322	0.0178731	0.00801954	0.029858	0.0125843
3770	-9641.68	-9653.27	11.5838	1.18371	0.0991954	8.37382	0.0722952	0.0455282	0.0382693	0.00764784	0.0209093	0.784255	0.02159	0.049985	0.0114158	0.0197997	0.0222575	0.0268729	0.0147927	0.0418425	0.00624947
3780	-9639.65	-9651.47	11.8197	1.1359	0.0822894	13.2354	0.0668448	0.0307467	0.0334944	0.0064569	0.0126157	0.772391	0.0248316	0.0442971	0.0157178	0.0194459	0.0334927	0.0153779	0.0185957	0.0361457	0.00544339
3790	-9637.58	-9648.55	10.9671	1.21525	0.0970451	14.4013	0.067134	0.0400296	0.0426994	0.0106151	0.00973447	0.834377	0.0247033	0.0573381	0.0100331	0.0160101	0.0268895	0.022807	0.011659	0.0363259	0.00489577
3800	-9644.82	-9656.13	11.3085	1.23179	0.126054	4.23695	0.0702972	0.0363494	0.0417857	0.00829406	0.0155702	0.840902	0.0178024	0.0554994	0.0100331	0.0167943	0.0412261	0.0122376	0.0118349	0.049624	0.00353905
3810	-9648.28	-9658.71	10.434	1.32664	0.0764601	2.80608	0.068075	0.0363494	0.0367595	0.0101163	0.0137339	0.957917	0.0267373	0.045787	0.00550924	0.0160667	0.0412261	0.0152454	0.0126789	0.0326486	0.00778791
3820	-9641.85	-9653.54	11.6897	1.16129	0.110139	10.7281	0.0696172	0.0363397	0.04768	0.0048375	0.00731286	0.781849	0.0221474	0.038097	0.0120857	0.0196433	0.033004	0.0200577	0.00706265	0.0521424	0.00941715
3830	-9644.99	-9657.31	12.3215	1.13376	0.106646	3.60149	0.0577445	0.0377578	0.0424108	0.0104346	0.0145731	0.763335	0.0261532	0.0489467	0.00416058	0.0148487	0.0269841	0.0200577	0.00756814	0.0498046	0.00898507
3840	-9644.12	-9655.97	11.8434	1.1682	0.08625	6.29696	0.0571779	0.0422172	0.0386673	0.0117348	0.012845	0.810269	0.0173647	0.039375	0.0136673	0.0149082	0.041458	0.00967836	0.0106088	0.0378183	0.0104069
3850	-9642.14	-9652.61	10.4735	1.26821	0.101166	13.6778	0.0798365	0.037565	0.0362866	0.00754598	0.0108867	0.893145	0.0253499	0.0420623	0.00958905	0.0114557	0.0290971	0.0262193	0.0154246	0.0370779	0.00666641
3860	-9642.58	-9653.43	10.857	1.26679	0.0969063	6.29585	0.0703644	0.0351247	0.0433948	0.00557953	0.00652923	0.867694	0.0220943	0.0509933	0.0153394	0.0210105	0.0254347	0.036102	0.0173729	0.0436301	0.00612981
3870	-9649.08	-9660.33	11.2521	1.23113	0.0984353	5.52628	0.0715777	0.0524537	0.0433948	0.0115418	0.0127493	0.823409	0.0252652	0.0496761	0.00866491	0.0179308	0.0338212	0.0298663	0.00809736	0.0373378	0.0053408
3880	-9639.32	-9651.46	12.143	1.14545	0.107372	4.83527	0.0662261	0.0323569	0.0396948	0.010405	0.0111812	0.770074	0.0211581	0.0503618	0.00866491	0.01538	0.0392917	0.0240151	0.0098897	0.0389535	0.00779458
3890	-9633.69	-9646.05	12.3589	1.10272	0.0992625	9.06818	0.0624826	0.0337841	0.0406087	0.00847376	0.0122546	0.727525	0.0225233	0.0517376	0.0105257	0.019581	0.0319334	0.0248205	0.0104167	0.036158	0.00989912
3900	-9633.47	-9644.89	11.4162	1.22257	0.106827	3.94532	0.069382	0.038253	0.0417035	0.00660748	0.0152513	0.836747	0.0261694	0.0554036	0.00755111	0.0208405	0.0328384	0.0184741	0.0080558	0.0386511	0.00664284
3910	-9641.26	-9652.61	11.3553	1.23234	0.0950227	3.22126	0.0628716	0.0310135	0.0508925	0.00729376	0.0143719	0.835314	0.0230836	0.0479504	0.0103012	0.0308274	0.038844	0.0189602	0.00727951	0.0476675	0.00567237
3920	-9641.19	-9652.55	11.3566	1.23456	0.0885092	2.75708	0.0560982	0.0442354	0.03954	0.0105235	0.0180077	0.871259	0.0228472	0.0478408	0.00668071	0.0234506	0.0320007	0.0189602	0.00905123	0.0261089	0.00796036
3930	-9643.52	-9653.77	10.2535	1.34696	0.0882932	2.34102	0.0611866	0.0419918	0.0439719	0.00969522	0.011809	0.98353	0.023995	0.0489537	0.00923425	0.0187662	0.0284906	0.0244073	0.00808643	0.022444	0.0103937
3940	-9641.38	-9652.81	11.4324	1.21346	0.0940178	5.45841	0.0651238	0.0320565	0.0419332	0.00956397	0.0139694	0.835353	0.0247573	0.0393721	0.0151566	0.0228618	0.0223012	0.0279767	0.00828321	0.0438111	0.0109377
3950	-9636.12	-9647.71	11.5954	1.18755	0.0903073	7.38252	0.0691439	0.0404068	0.0402314	0.00956397	0.0108684	0.815852	0.0179462	0.0410201	0.0119866	0.0227029	0.0280141	0.0197727	0.00844013	0.040267	0.0113354
3960	-9635.95	-9647.96	12.0158	1.09942	0.110313	16.5816	0.0648075	0.0297144	0.0351848	0.00681327	0.00966654	0.746291	0.0236259	0.0489476	0.0104219	0.017859	0.0327291	0.0087227	0.0109363	0.0435273	0.010172
3970	-9637.51	-9648.57	11.0566	1.13659	0.117383	28.3246	0.0652253	0.0355824	0.0467099	0.00888603	0.0129978	0.767264	0.0228355	0.0472272	0.0106676	0.0141683	0.0439795	0.0083759	0.00883242	0.0357733	0.00806282
3980	-9643.3	-9655.61	12.3128	1.12551	0.0939328	5.43832	0.0695218	0.0352692	0.0441914	0.00745834	0.0109392	0.738172	0.0262766	0.0472272	0.015318	0.021937	0.0448878	0.00436142	0.0073107	0.0464016	0.00623972
3990	-9640.91	-9651.59	10.6834	1.29928	0.0845275	3.28138	0.0700937	0.0416955	0.0363651	0.00729577	0.0137959	0.922252	0.0256636	0.0415062	0.00701488	0.0203129	0.0504003	0.00219384	0.0119041	0.0434407	0.00534733
4000	-9642.65	-9653.73	11.0773	1.25816	0.10062	3.61158	0.0707254	0.0257193	0.0518467	0.0110044	0.010883	0.880901	0.0236835	0.0386296	0.0127605	0.0208391	0.0504003	0.0065767	0.00827692	0.0371659	0.00875245
4010	-9635.82	-9646.87	11.0511	1.26224	0.122791	3.29795	0.0646352	0.0478705	0.045142	0.00829386	0.0147653	0.874734	0.0228598	0.0465312	0.00983567	0.0138568	0.0294899	0.0233086	0.0085839	0.0445847	0.00774859
4020	-9638.36	-9650.03	11.6679	1.09142	0.105223	25.1441	0.0615218	0.0307295	0.0390376	0.00907445	0.0117146	0.734914	0.0201807	0.0531748	0.00957303	0.0176135	0.0274566	0.0251918	0.0105816	0.0305605	0.0101004
4030	-9632.83	-9643.88	11.0478	1.26098	0.0980518	3.64109	0.0692941	0.0400036	0.0382039	0.00830769	0.00869164	0.876616	0.0225424	0.0526817	0.0120038	0.019195	0.0256409	0.0251918	0.00897842	0.046673	0.00696032
4040	-9636.85	-9648.38	11.5294	1.20702	0.119983	4.77801	0.074242	0.0368591	0.0396557	0.00850119	0.0110499	0.828435	0.0202379	0.0443121	0.00786619	0.0188916	0.0176109	0.0328682	0.00683331	0.046673	0.0129885
4050	-9643.63	-9653.99	10.3543	1.33215	0.12043	3.25483	0.0788574	0.0315193	0.0395762	0.0104326	0.0119634	0.935583	0.0236846	0.0462002	0.00978675	0.015959	0.042698	0.0215469	0.00823381	0.0469638	0.00914357
4060	-9636.94	-9648.79	11.8508	1.16991	0.10285	5.78857	0.0707953	0.0330382	0.0345477	0.00679012	0.00939052	0.808748	0.0212078	0.0400002	0.012732	0.0205212	0.0436245	0.0170986	0.00951359	0.0338673	0.00803996
4070	-9639.14	-9650.9	11.7583	1.18522	0.107983	4.57402	0.0623448	0.0435352	0.0478833	0.0108932	0.0148132	0.800421	0.0246536	0.0492226	0.00734852	0.0175617	0.0397031	0.0142013	0.00478047	0.0388825	0.00897134
4080	-9637.32	-9649.1	11.7825	1.17124	0.110038	6.88216	0.0661084	0.0362007	0.0459857	0.00571177	0.00824867	0.784416	0.0197393	0.0599894	0.0113993	0.017285	0.0362921	0.0182749	0.0137365	0.0388825	0.00897134
4090	-9639.25	-9651.59	12.3471	1.12724	0.0988206	4.40286	0.0628102	0.0364731	0.0357569	0.0109809	0.0156211	0.764571	0.0192812	0.0412018	0.00990034	0.0159867	0.0416974	0.0122353	0.0144026	0.0421363	0.00418656
4100	-9634.11	-9645.91	11.7997	1.15363	0.0946592	10.0772	0.0618291	0.038668	0.0393441	0.00815605	0.0103854	0.789464	0.024893	0.0493142	0.0103735	0.0170165	0.0291863	0.0226105	0.00946313	0.0389053	0.00401868
4110	-9634.82	-9646.32	11.5029	1.16508	0.107259	13.7106	0.0726636	0.0429509	0.0467843	0.00949772	0.0111903	0.772913	0.0220789	0.0532685	0.0114986	0.014056	0.0253922	0.0293554	0.0105111	0.0362349	0.00668064
4120	-9635.37	-9647.74	12.3669	1.11647	0.103013	6.15714	0.0681613	0.0380587	0.0340918	0.00844039	0.0078981	0.748199	0.0234712	0.0464456	0.0132694	0.0210361	0.0399605	0.010269	0.00760688	0.0439815	0.00557816
4130	-9640.79	-9652.19	11.398	1.19607	0.1023	9.6136	0.0612711	0.0385852	0.0454587	0.0121208	0.0109803	0.817015	0.0234712	0.0512196	0.0117756	0.0185308	0.0304811	0.0207143	0.0146563	0.0367092	0.00308233
4140	-9642.13	-9653.23	11.1013	1.24334	0.0883313	6.10878	0.0630837	0.0389269	0.0400827	0.0100355	0.0139175	0.857112	0.0239186	0.0558596	0.014348	0.0170295	0.0221816	0.026491	0.0146563	0.0409348	0.00476374
4150	-9634.22	-9645.94	11.7172	1.18155	0.117572	6.1215	0.0689058	0.0410173	0.0403439	0.00920763	0.0119982	0.791022	0.0305056	0.0426736	0.0111157	0.0260976	0.0288196	0.0196604	0.0127029	0.042405	0.00507012
4160	-9644.82	-9655.82	10.9941	1.26728	0.134079	3.41843	0.0779823	0.0349642	0.0403439	0.0126994	0.0118165	0.860826	0.0256673	0.0523655	0.00635888	0.0169765	0.0484537	0.0088971	0.0150412	0.0462983	0.00858951
4170	-9637.32	-9649.35	12.0287	1.14672	0.103939	6.86967	0.0673414	0.036382	0.0436266	0.0103495	0.00777751	0.753484	0.0265823	0.0568603	0.0126197	0.0204969	0.0356362	0.0181478	0.0100258	0.0426647	0.00472074
4180	-9639.42	-9651.89	12.4691	1.11067	0.108376	5.26725	0.0619719	0.045647	0.0347109	0.0079816	0.00970015	0.724071	0.0261139	0.0511731	0.0083719	0.0204969	0.0394131	0.0117107	0.0141788	0.0434663	0.0116624
4190	-9639.22	-9651.1	11.8804	1.15385	0.106103	8.40651	0.0669594	0.0399459	0.0431717	0.00927673	0.00887706	0.76382	0.0290914	0.0543573	0.00977964	0.0205266	0.0197558	0.0293065	0.00846814	0.0429195	0.00759847
4200	-9647.89	-9660.3	12.4146	1.12072	0.118308	4.33844	0.0597327	0.0399459	0.0337324	0.0116121	0.0106006	0.745801	0.0260505	0.0537726	0.00977964	0.0240534	0.00931818	0.0423461	0.00846814	0.0337143	0.011789
4210	-9642.94	-9655.18	12.2345	1.11556	0.115395	8.97348	0.0718509	0.0348293	0.0418431	0.00536122	0.00734397	0.739023	0.0262392	0.0503935	0.0132761	0.0117844	0.0200635	0.0400474	0.00971449	0.0400029	0.00378632
4220	-9640.96	-9652.88	11.9266	1.15838	0.104044	6.57912	0.0662465	0.0469057	0.0328053	0.0146431	0.0097878	0.781486	0.0212694	0.0575956	0.00808957	0.0122216	0.0126206	0.0387809	0.00863897	0.0408892	0.00640033
4230	-9643.74	-9655.9	12.1614	1.09637	0.103511	14.285	0.0684327	0.0437411	0.0303266	0.00713855	0.00771048	0.724178	0.0212694	0.0417327	0.0136188	0.0177996	0.0115754	0.0400919	0.0179765	0.0395289	0.0112512
4240	-9634.75	-9647	12.2563	1.1254	0.0958324	6.58873	0.0647115	0.030605	0.0326883	0.0075611	0.0147632	0.763731	0.0234385	0.0457845	0.0134581	0.0171158	0.0313776	0.0185078	0.0125363	0.0431185	0.00600671
4250	-9639.67	-9651.77	12.0982	1.06593	0.10039	21.6422	0.0686138	0.0378258	0.0360791	0.00711481	0.0146403	0.690559	0.0278692	0.054492	0.0101947	0.0151621	0.0320768	0.019499	0.00874277	0.0327848	0.0102725
4260	-9632.09	-9644.4	12.3042	1.11619	0.0895828	7.48007	0.0631518	0.0349676	0.0419736	0.0109329	0.0144211	0.755064	0.0230798	0.0496233	0.00627785	0.0146107	0.040052	0.00567383	0.0109946	0.0404164	0.00495233
4270	-9635.38	-9647.34	11.9599	1.15164	0.0868982	7.27788	0.0567411	0.0333438	0.033946	0.00943589	0.0123297	0.797983	0.0248638	0.0458229	0.0101973	0.0151435	0.0246083	0.0201664	0.0133987	0.0462582	0.00740104
4280	-9638.28	-9650.4	12.1119	1.13938	0.108168	6.6685	0.0673426	0.034478	0.0340048	0.00651751	0.00738451	0.779352	0.0196581	0.0563028	0.01015	0.0167795	0.0535309	0.00146463	0.00585961	0.0383295	0.00822853
4290	-9636.34	-9648.45	12.1078	1.10895	0.103855	12.8414	0.058313	0.0319037	0.0551404	0.00708051	0.0113694	0.733347	0.0244398	0.0526596	0.0103158	0.0173794	0.031323	0.0153975	0.0118816	0.0357183	0.0126836
4300	-9639.38	-9650.23	10.8499	1.18315	0.105877	23.1592	0.0734957	0.036381	0.0402844	0.00736835	0.01271	0.795841	0.0257032	0.050361	0.0147555	0.0154724	0.0354281	0.0137692	0.0154853	0.0414909	0.00459893
4310	-9641.3	-9653.8	12.4965	1.10474	0.105658	5.90804	0.0675995	0.036381	0.0423722	0.013924	0.00678508	0.722126	0.0223119	0.0474613	0.00883843	0.013949	0.0354281	0.0119128	0.00989611	0.0568906	0.00886566
4320	-9636.46	-9647.6	11.1432	1.2501	0.0805391	3.92504	0.0604594	0.036381	0.0390543	0.0135338	0.0140247	0.887624	0.0223119	0.0485555	0.00983597	0.0185899	0.0286038	0.00997733	0.00949826	0.0395959	0.012058
4330	-9634.97	-9646.98	12.0133	1.12451	0.121746	11.6024	0.0592193	0.0350662	0.0390543	0.0101655	0.0115087	0.74819	0.0262843	0.0419871	0.0120984	0.0149766	0.0454094	0.0173766	0.0104032	0.044359	0.00840836
4340	-9639.59	-9651.69	12.1054	1.15705	0.104634	3.26849	0.0598346	0.0350662	0.0432435	0.00882842	0.00832501	0.786657	0.0231717	0.0453273	0.0120984	0.0142877	0.0420394	0.0151607	0.0158504	0.0418521	0.00530932
4350	-9642.41	-9654.59	12.1874	1.13778	0.122759	5.46385	0.0702054	0.0265641	0.0351429	0.00893904	0.0126006	0.773117	0.0188176	0.0478295	0.0115788	0.0184329	0.0248424	0.0220019	0.0104038	0.0459888	0.0113181
4360	-9639.41	-9651.58	12.166	1.13264	0.0971715	6.94607	0.0724509	0.0429805	0.0360489	0.00705114	0.0147494	0.748535	0.0192831	0.051756	0.00805227	0.0174571	0.0309716	0.0300775	0.0115674	0.0379873	0.00367602
4370	-9641.45	-9653.55	12.0962	1.08828	0.107062	17.2044	0.0592414	0.0383978	0.0423554	0.014455	0.0120276	0.70697	0.0257993	0.0506846	0.00815322	0.0164884	0.0285403	0.0317717	0.0100544	0.0385807	0.00475672
4380	-9637.99	-9649.64	11.6517	1.19077	0.109638	5.593	0.0697479	0.039131	0.0460126	0.00771413	0.0133778	0.796873	0.0210104	0.0572645	0.0137921	0.0171255	0.0374293	0.0142809	0.0100544	0.0431467	0.00381259
4390	-9638.13	-9649.21	11.0853	1.23997	0.097575	7.09363	0.0678839	0.0303278	0.0403274	0.00652134	0.0124249	0.874574	0.0300203	0.050498	0.00978382	0.0188245	0.0300136	0.0187098	0.00793316	0.0379561	0.00417429
4400	-9642.14	-9653.75	11.6118	1.196	0.100857	5.35498	0.067309	0.0462248	0.0417135	0.00776901	0.0103259	0.812667	0.0239447	0.043288	0.00758445	0.0215163	0.0415975	0.0178311	0.0113395	0.0314129	0.0114767
4410	-9640.2	-9651.78	11.5798	1.19237	0.0565333	6.76375	0.0658104	0.0331787	0.0485623	0.0075637	0.0107293	0.816674	0.0202231	0.0494367	0.0104543	0.0196371	0.047015	0.0100397	0.00946583	0.0392513	0.00432899
4420	-9634.11	-9645.14	11.0243	1.26149	0.0947195	4.01262	0.0651922	0.0329717	0.0495899	0.00874116	0.0101802	0.886453	0.023873	0.048275	0.00944921	0.0183888	0.031286	0.0181839	0.011759	0.0358876	0.0112627
4430	-9632.59	-9643.55	10.9647	1.26222	0.100099	5.05379	0.0651481	0.0416015	0.042833	0.0081991	0.00811363	0.880346	0.0258105	0.0480355	0.00976825	0.0174393	0.0362518	0.0172555	0.0125465	0.0394259	0.00944129
4440	-9640.48	-9650.92	10.434	1.31311	0.0994121	5.48891	0.0689352	0.0367891	0.0381966	0.00816987	0.00900547	0.906817	0.0237222	0.051284	0.0118773	0.0190141	0.0519793	0.0154845	0.0154254	0.0469711	0.00944129
4450	-9634.89	-9646.33	11.4406	1.21058	0.0995749	5.86528	0.0563377	0.0359328	0.0416306	0.007416	0.0106546	0.834102	0.024741	0.0541707	0.0114764	0.0194112	0.0311813	0.0192941	0.00954719	0.0429018	0.0117792
4460	-9641.12	-9651.93	10.8104	1.25391	0.108017	9.79428	0.0688673	0.0303078	0.0444426	0.00894079	0.00862409	0.860441	0.0243586	0.0539342	0.012501	0.0228625	0.0308428	0.0288841	0.0099754	0.0409397	0.00798694
4470	-9643.14	-9655.73	12.5986	1.09036	0.107457	6.73862	0.0715808	0.0293794	0.0461223	0.0144201	0.00956589	0.696965	0.0203235	0.0450717	0.0149015	0.0250812	0.0342579	0.0158756	0.0148494	0.043565	0.00840401
4480	-9641.67	-9653.08	11.4052	1.19564	0.088371	9.57035	0.0694217	0.0342658	0.0404378	0.00666899	0.0140293	0.819161	0.0242276	0.0450598	0.00969602	0.0250291	0.0315727	0.020483	0.012473	0.0397802	0.00333934
4490	-9642.44	-9655.1	12.6548	1.06718	0.106759	10.2526	0.0625657	0.0254204	0.0362513	0.00670041	0.0133611	0.700365	0.0261216	0.0500783	0.0138377	0.0177492	0.0368325	0.0197851	0.00932672	0.0440932	0.004687
4500	-9647.39	-9658.88	11.4952	1.17161	0.102287	12.5626	0.0652892	0.0345905	0.0378634	0.0102718	0.0103092	0.809992	0.0174067	0.0466729	0.00700941	0.0148033	0.0454053	0.00876205	0.00764391	0.0453519	0.0102397
4510	-9637.26	-9648.7	11.4481	1.20344	0.104119	7.13655	0.0578709	0.0393257	0.0341519	0.00615851	0.0124925	0.847367	0.0205204	0.0447543	0.0101786	0.0186514	0.0346858	0.0198108	0.0144858	0.0339814	0.00900756
4520	-9639.37	-9651.07	11.6941	1.19783	0.108534	3.33342	0.0653414	0.0475585	0.0435706	0.00739041	0.0117113	0.816575	0.0221701	0.0480276	0.013813	0.0103886	0.0414292	0.0137233	0.00736585	0.0397596	0.00900756
4530	-9640.26	-9651.31	11.0427	1.2445	0.0995915	7.03893	0.0629262	0.0415652	0.0355592	0.00662102	0.0114956	0.877958	0.0206859	0.0513467	0.0083017	0.0188374	0.0325495	0.0173975	0.0141257	0.0415971	0.00352918
4540	-9644.56	-9656.34	11.7832	1.13564	0.102087	13.9974	0.0580037	0.0346667	0.0343344	0.0146736	0.0110506	0.749387	0.0286195	0.048815	0.0138933	0.0187118	0.039169	0.0155189	0.0114682	0.0473931	0.00993327
4550	-9639.32	-9651.61	12.2918	1.13038	0.0812147	4.89796	0.0670542	0.0404773	0.0360974	0.00562338	0.00934109	0.77524	0.0254565	0.0441711	0.0126143	0.0131603	0.0329906	0.0156202	0.00819448	0.0347931	0.00954186
4560	-9639.19	-9650.17	10.9775	1.23651	0.101198	9.93627	0.0654936	0.0392988	0.0478484	0.00783886	0.0115837	0.866359	0.0202054	0.0542155	0.00993326	0.0181512	0.0285111	0.0175283	0.00505041	0.032039	0.0124576
4570	-9635.34	-9646.76	11.4175	1.20085	0.0858296	8.28541	0.0698492	0.0329407	0.0383647	0.00841314	0.0101139	0.827215	0.0249529	0.043386	0.0091966	0.0237421	0.0500135	0.00796966	0.0108265	0.0353351	0.0085318
4580	-9644.79	-9656.53	11.7486	1.19165	0.12111	3.46722	0.0760797	0.044525	0.0375599	0.0130923	0.00858332	0.794259	0.0254869	0.0515271	0.00986258	0.0242572	0.0500135	0.00922637	0.0107679	0.0318428	0.00457127
4590	-9637.31	-9648.92	11.6196	1.15126	0.10738	14.1393	0.0587164	0.0435794	0.0417961	0.00753977	0.0118742	0.770503	0.0312937	0.0549503	0.013041	0.0219863	0.0307581	0.0161545	0.0104861	0.0316263	0.00695769
4600	-9637.65	-9649.56	11.9114	1.16808	0.0975741	4.94945	0.0657304	0.0385939	0.0438859	0.00788551	0.0119392	0.792141	0.0208336	0.0451388	0.00985667	0.0225235	0.0351848	0.0213568	0.0107549	0.0363309	0.00592096
4610	-9645.26	-9657.33	12.0675	1.14436	0.0894044	6.58	0.0662347	0.0255879	0.0438859	0.00805203	0.0131998	0.754745	0.0303603	0.0446179	0.0107971	0.0256221	0.0228202	0.0411707	0.0103791	0.0400807	0.00681044
4620	-9637.72	-9649.16	11.44	1.19485	0.0903937	9.02985	0.0746748	0.0350515	0.0459757	0.00807548	0.0109155	0.823744	0.023782	0.0426185	0.0108978	0.0195085	0.0316999	0.0143679	0.00808883	0.0400807	0.0053698
4630	-9633.34	-9644.98	11.6391	1.17118	0.0961382	9.77733	0.0708931	0.0342853	0.0429535	0.00881095	0.0112882	0.801724	0.0202904	0.0426185	0.0112907	0.018606	0.0256391	0.0260077	0.0128643	0.0374951	0.00641104
4640	-9640.17	-9651.5	11.3302	1.20068	0.0829683	10.0684	0.0646426	0.035998	0.0364842	0.0107739	0.00641968	0.827057	0.0266673	0.0431013	0.0108445	0.0200275	0.0378863	0.0278033	0.0118181	0.0325202	0.00863308
4650	-9636.53	-9648.2	11.6706	1.1748	0.112241	8.40594	0.0684997	0.0461841	0.0481521	0.00941851	0.0155013	0.776654	0.0247451	0.0431725	0.012099	0.0224013	0.0398237	0.0146896	0.0110725	0.0350503	0.00733853
4660	-9638.12	-9649.7	11.5872	1.14162	0.107847	16.7169	0.068007	0.0339985	0.0358398	0.00644105	0.0144558	0.772629	0.0194114	0.0406381	0.00755482	0.0198299	0.043504	0.0110218	0.0110725	0.0447497	0.0124633
4670	-9643.56	-9654.76	11.2018	1.18182	0.0821539	16.4088	0.0682146	0.0352468	0.0421863	0.0121565	0.0100313	0.798917	0.0200684	0.0472846	0.0120585	0.0256745	0.0348679	0.0220978	0.00860983	0.0371627	0.00724772
4680	-9648.95	-9661.48	12.5279	1.10979	0.133573	4.24074	0.0683644	0.0490765	0.0402334	0.0146282	0.0046827	0.704378	0.0291089	0.0519259	0.00856078	0.017905	0.0331613	0.023355	0.00826761	0.0491041	0.00703855
4690	-9644.77	-9655.8	11.0266	1.255	0.130413	5.22885	0.0780002	0.0450525	0.049105	0.00947835	0.0130751	0.816654	0.0293965	0.0500489	0.0112828	0.0179769	0.0375655	0.0223463	0.0150262	0.0466074	0.0133843
4700	-9646.91	-9658.47	11.5577	1.17265	0.104773	11.1029	0.06861	0.0312963	0.0406293	0.00688574	0.0198997	0.805453	0.0217265	0.0388018	0.0153885	0.0179769	0.0240527	0.0253382	0.0103813	0.0371067	0.00910258
4710	-9639.06	-9650.29	11.2281	1.16363	0.109898	19.4942	0.0639982	0.0436048	0.0381164	0.0148094	0.0100118	0.791838	0.0242221	0.0450022	0.0116887	0.0134392	0.0285983	0.0199792	0.00573369	0.0434855	0.00910258
4720	-9641.97	-9653.67	11.7029	1.16463	0.110491	9.79645	0.070623	0.0457375	0.0416573	0.00998187	0.00549805	0.770325	0.0272787	0.0450022	0.011264	0.0174058	0.0195514	0.0400657	0.0117033	0.0432636	0.00527029
4730	-9638.36	-9650.44	12.0823	1.14076	0.114127	6.97875	0.0672106	0.0397435	0.0372705	0.00740543	0.00722932	0.761331	0.0260139	0.0474871	0.0118278	0.0194746	0.0154402	0.0400657	0.0131678	0.0407452	0.00635207
4740	-9640.16	-9652.22	12.062	1.13616	0.121453	8.29763	0.0608869	0.0449294	0.0388699	0.0118654	0.0145323	0.753915	0.023607	0.0435719	0.00853386	0.021494	0.0284502	0.0253382	0.00973006	0.0431244	0.00731367
4750	-9646.71	-9658.35	11.6382	1.16213	0.0829937	11.6188	0.0672044	0.0337202	0.0370054	0.0140698	0.00814732	0.795571	0.0262433	0.0454462	0.00979309	0.021494	0.0260894	0.0280184	0.0150601	0.0288137	0.00545121
4760	-9636.9	-9648.4	11.5008	1.21704	0.088068	3.37901	0.06323	0.03328	0.0393379	0.0101803	0.0144434	0.866946	0.020432	0.0462286	0.0074628	0.0142617	0.0260894	0.0187012	0.0133932	0.0377	0.00535605
4770	-9641.62	-9651.95	10.3392	1.15622	0.115959	38.7471	0.0638818	0.0477758	0.0558466	0.013101	0.0133633	0.748999	0.0261662	0.0508694	0.0125877	0.0213168	0.0424141	0.00681667	0.0108847	0.0371999	0.00499892
4780	-9638.34	-9650.28	11.9431	1.1663	0.109597	4.65946	0.0669081	0.0350329	0.0435027	0.00722578	0.012554	0.793216	0.0230997	0.04615	0.0132934	0.0203019	0.0397595	0.0182123	0.00558162	0.0335498	0.00790864
