Iteration	Posterior	Likelihood	Prior	ucln_sigma	turnover	diversification	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	ucln_mean	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
42940	-2747.26	-2737.98	-9.28212	0.382389	0.537942	0.0676143	0.146333	0.0787188	47.0209	17.7348	43.8874	0.00570031	0.127328	0.129614	0.127863	0.108532	0.193484	0.0820193	0.0989408	0.175756	0.0798243	0.125982	0.318847	0.0991991	0.111064	0.179914	0.132419	0.0658236	0.0743051	0.0653286	0.118836	0.127097	0.0679561	0.378263	0.0919001	0.0688884	0.330665	0.0623274	0.183378	0.322341	0.326632	0.167649
42950	-2769.64	-2749.13	-20.5038	0.481315	0.835615	0.00957255	0.0582323	0.0486598	46.0358	19.7041	44.1488	0.0051331	0.145571	0.20494	0.19826	0.131968	0.225547	0.152586	0.0792774	0.179808	0.0488342	0.205483	0.431052	0.150338	0.0700587	0.11279	0.376324	0.110032	0.0733513	0.180739	0.0964267	0.168212	0.0486393	0.328277	0.0657772	0.0895543	0.423142	0.0446106	0.163659	0.334659	0.327627	0.174056
42960	-2755.76	-2740.23	-15.5331	0.661364	0.36064	0.0358146	0.0560163	0.0202017	49.6976	17.5125	36.4693	0.00539955	0.148	0.135755	0.0472803	0.110891	0.0783216	0.30009	0.124285	0.138772	0.122235	0.14855	0.349445	0.0723074	0.0878684	0.123076	0.0512899	0.390769	0.0625465	0.12643	0.10389	0.142989	0.0483307	0.36603	0.0320894	0.0523038	0.458945	0.0423019	0.188411	0.329397	0.315165	0.167027
42970	-2752.09	-2740.34	-11.7476	0.440255	0.478453	0.0429341	0.0823206	0.0393866	43.8882	21.9914	37.9211	0.00559709	0.114576	0.123735	0.185623	0.183581	0.150418	0.151527	0.0538999	0.150411	0.0805168	0.113846	0.286566	0.0887029	0.0729604	0.0613887	0.129014	0.118895	0.0714254	0.190855	0.130592	0.13022	0.048821	0.398266	0.0324149	0.0703062	0.40746	0.0427311	0.165705	0.342687	0.308121	0.183487
42980	-2748.62	-2737.14	-11.4762	0.393698	0.67395	0.0262929	0.0806405	0.0543476	49.1335	17.6933	34.0149	0.00536186	0.143693	0.165741	0.127175	0.234651	0.121668	0.13995	0.0667111	0.130235	0.0685583	0.176504	0.335295	0.120388	0.0642945	0.151737	0.246586	0.0869752	0.09112	0.169064	0.132509	0.146065	0.0792699	0.374326	0.028661	0.0632103	0.422006	0.0325269	0.18499	0.316242	0.341907	0.156861
42990	-2751.63	-2739.98	-11.6499	0.37834	0.145291	0.0406317	0.0475386	0.00690691	50.8465	18.0063	35.0137	0.00522067	0.193419	0.234438	0.256219	0.172408	0.154915	0.0965834	0.14299	0.184625	0.100492	0.170406	0.245097	0.113804	0.201343	0.187773	0.197037	0.116439	0.101776	0.185083	0.249813	0.172847	0.0534323	0.4079	0.053953	0.0595017	0.377113	0.0481	0.195473	0.318701	0.304908	0.180918
43000	-2748.28	-2740.87	-7.41095	0.393215	0.654995	0.036712	0.10641	0.069698	47.4616	17.8269	35.824	0.0055323	0.164271	0.155428	0.178139	0.139897	0.2199	0.160663	0.188557	0.157942	0.129118	0.144162	0.294865	0.193588	0.129358	0.16219	0.166348	0.13808	0.101998	0.174212	0.19286	0.168184	0.0477336	0.323356	0.0729938	0.0780945	0.434853	0.04297	0.179411	0.341503	0.319933	0.159153
43010	-2749.87	-2739.89	-9.97682	0.305821	0.119647	0.0363103	0.0412451	0.00493485	52.9603	18.6532	34.867	0.00558242	0.173927	0.104656	0.149244	0.170501	0.11465	0.15437	0.164374	0.100235	0.117157	0.187873	0.250739	0.2	0.092637	0.140352	0.130959	0.0794306	0.175971	0.165712	0.131602	0.146137	0.0422613	0.440473	0.0609138	0.0691416	0.344708	0.042502	0.183	0.325237	0.3389	0.152863
43020	-2744.59	-2738.67	-5.91046	0.332337	0.379687	0.0536218	0.0864431	0.0328213	50.0676	17.4693	37.3522	0.00567333	0.143857	0.188772	0.101404	0.0938347	0.204233	0.164978	0.121772	0.142182	0.1201	0.127751	0.261405	0.171224	0.114589	0.107443	0.131945	0.0785154	0.0997547	0.1195	0.213915	0.142406	0.0432889	0.448641	0.0620433	0.0677855	0.334951	0.0432902	0.189121	0.327038	0.303516	0.180326
43030	-2747.8	-2746.31	-1.48135	0.186417	0.689191	0.0285166	0.0917497	0.063233	53.2747	19.3137	36.5621	0.00531565	0.166882	0.152233	0.118136	0.158084	0.14117	0.233168	0.200989	0.185192	0.121976	0.149957	0.241905	0.151745	0.175671	0.199623	0.186714	0.146637	0.172326	0.165953	0.191915	0.171855	0.044565	0.3805	0.0638723	0.0939394	0.372557	0.0445663	0.19138	0.308215	0.35058	0.149825
43040	-2758.58	-2742.21	-16.3715	0.360581	0.572748	0.0702284	0.164372	0.0941439	47.8574	19.1886	36.6984	0.00542562	0.205072	0.301326	0.154319	0.222945	0.178668	0.200141	0.0714803	0.16082	0.134257	0.151708	0.325928	0.371066	0.184675	0.191535	0.262397	0.148408	0.110559	0.129825	0.17958	0.193313	0.0774645	0.386114	0.0380669	0.0916034	0.363293	0.0434581	0.172257	0.333143	0.34393	0.150671
43050	-2749.72	-2738.45	-11.2772	0.492169	0.346481	0.0548349	0.0839071	0.0290723	46.4682	19.1242	36.9819	0.00522119	0.132416	0.0457623	0.100124	0.143614	0.0555759	0.110448	0.0561111	0.152247	0.0833089	0.122452	0.354017	0.0760812	0.118208	0.215463	0.108436	0.146196	0.0676085	0.127366	0.188997	0.126223	0.0770476	0.452521	0.0293797	0.0706987	0.327946	0.0424076	0.153735	0.341944	0.326926	0.177395
43060	-2760.92	-2746.95	-13.9694	0.408295	0.306223	0.0645443	0.0930333	0.028489	49.3146	20.7286	35.0889	0.00560951	0.113209	0.121318	0.133007	0.202988	0.110917	0.104956	0.0910798	0.243986	0.110975	0.149852	0.226085	0.0471001	0.0846771	0.129083	0.0906243	0.182312	0.0647829	0.15491	0.260827	0.139416	0.0281162	0.464464	0.0301551	0.0698653	0.35412	0.0532797	0.168543	0.309033	0.323922	0.198502
43070	-2758.72	-2732.6	-26.1154	0.681254	0.111071	0.0351233	0.0395119	0.00438862	49.5978	18.5648	42.9825	0.00543804	0.262176	0.240007	0.0527991	0.267775	0.100774	0.135194	0.10983	0.56112	0.0726987	0.103856	0.315817	0.18425	0.254437	0.0603077	0.199706	0.170569	0.0646217	0.144626	0.517533	0.197551	0.0689486	0.343184	0.0329145	0.0762584	0.42054	0.0581551	0.168272	0.321195	0.332376	0.178158
43080	-2747.75	-2737.48	-10.2688	0.516422	0.141762	0.0522651	0.0608982	0.00863305	47.5783	18.4633	39.8488	0.00579504	0.11954	0.125477	0.112428	0.138319	0.132497	0.215116	0.121923	0.0915319	0.0903545	0.127137	0.282367	0.13062	0.178738	0.0464306	0.0734665	0.0927007	0.0547872	0.110363	0.0801091	0.122465	0.0628726	0.381783	0.0300139	0.0586572	0.410468	0.056206	0.189078	0.336811	0.318112	0.155999
43090	-2746.54	-2734.62	-11.9156	0.650667	0.118093	0.0447609	0.0507546	0.00599374	47.0059	19.2371	36.5688	0.00508599	0.121484	0.108367	0.0646144	0.054892	0.0813988	0.0687207	0.0442836	0.147516	0.0739445	0.117595	0.302885	0.0949657	0.101418	0.0989372	0.116818	0.0990186	0.0875646	0.216249	0.237378	0.117587	0.0514634	0.376468	0.0734408	0.0580427	0.386209	0.0543762	0.168722	0.332745	0.333522	0.165011
43100	-2763.79	-2738.44	-25.351	0.492354	0.227398	0.0571037	0.0739109	0.0168072	50.5516	17.4005	36.5009	0.00548276	0.199431	0.253468	0.0564943	0.224062	0.434974	0.191891	0.111765	0.395925	0.0953558	0.143973	0.272302	0.130394	0.166102	0.0803133	0.459638	0.06018	0.045075	0.134791	0.168613	0.190295	0.0470319	0.390684	0.0720899	0.0602345	0.37353	0.0564295	0.168603	0.342876	0.325914	0.162607
43110	-2751.99	-2739.06	-12.9305	0.302845	0.643576	0.058869	0.165166	0.106297	45.1448	17.007	43.2961	0.00552949	0.182593	0.144757	0.141534	0.303326	0.13762	0.150661	0.123205	0.145213	0.0929686	0.146478	0.335781	0.265812	0.21287	0.218228	0.185617	0.152494	0.103868	0.0996	0.166815	0.173714	0.0506108	0.377152	0.0447407	0.0648181	0.401954	0.0607236	0.186647	0.339295	0.303266	0.170793
43120	-2757.55	-2742.99	-14.5611	0.3987	0.178245	0.0578561	0.0704056	0.0125495	50.4662	16.3244	42.0115	0.00557239	0.138856	0.0783945	0.118408	0.122752	0.183378	0.130047	0.103893	0.157634	0.0973221	0.130494	0.396828	0.128205	0.305603	0.26683	0.070787	0.0706623	0.0949684	0.0934909	0.169353	0.151058	0.0478909	0.366759	0.0470248	0.0520267	0.422475	0.0638236	0.198225	0.326941	0.316041	0.158793
43130	-2751.37	-2742.02	-9.34891	0.551264	0.393132	0.0484968	0.0799132	0.0314165	49.8669	19.003	44.478	0.00549946	0.105715	0.1175	0.110456	0.158198	0.0936049	0.111317	0.103609	0.0757028	0.0509362	0.0918696	0.285309	0.0268666	0.21841	0.0606003	0.125747	0.0662865	0.0742538	0.0728956	0.0983385	0.107884	0.085238	0.328107	0.035567	0.0609219	0.41543	0.0747359	0.187297	0.329999	0.34038	0.142323
43140	-2757.48	-2737.16	-20.3284	0.571967	0.799496	0.0340953	0.170048	0.135953	51.4258	18.0547	39.0966	0.00574693	0.136497	0.156031	0.0221867	0.157154	0.0948545	0.490142	0.0734448	0.143487	0.0950774	0.110976	0.183198	0.0603016	0.0623471	0.0684198	0.101703	0.159498	0.0445518	0.105056	0.419868	0.141572	0.0700241	0.404051	0.0704535	0.0639445	0.354664	0.0368628	0.185971	0.340507	0.320128	0.153393
43150	-2750.98	-2741.58	-9.39886	0.344777	0.240477	0.0609726	0.0802774	0.0193049	46.9564	22.7193	38.4189	0.0049444	0.129892	0.106738	0.0740705	0.0970645	0.0918545	0.113906	0.11834	0.204964	0.100673	0.10374	0.340813	0.139813	0.069582	0.079299	0.179719	0.0896489	0.078913	0.156082	0.159217	0.128024	0.05746	0.472648	0.0578123	0.0535884	0.291028	0.0674631	0.171109	0.335865	0.321115	0.17191
43160	-2760.74	-2743.08	-17.6651	0.516131	0.472887	0.0516267	0.0979424	0.0463157	48.6339	17.0889	34.9347	0.00547392	0.090328	0.10418	0.0591644	0.0221077	0.116918	0.143128	0.0691267	0.256876	0.0408357	0.110281	0.251207	0.0523163	0.130538	0.161372	0.195296	0.12414	0.0469724	0.140267	0.21045	0.124176	0.0412063	0.448095	0.0341516	0.0649095	0.372796	0.0388418	0.170523	0.337798	0.31739	0.174289
43170	-2753.27	-2738.14	-15.1294	0.544186	0.125333	0.0274829	0.031421	0.00393808	52.9097	20.3769	47.146	0.00512124	0.126062	0.11214	0.0706868	0.155653	0.148273	0.143109	0.0852782	0.148431	0.084531	0.144114	0.31783	0.119674	0.0531493	0.0714153	0.217516	0.20454	0.0862494	0.106392	0.0470364	0.128668	0.0466228	0.341834	0.0386407	0.0734418	0.421799	0.0776611	0.168809	0.347522	0.311132	0.172537
43180	-2753.28	-2744.92	-8.36032	0.394821	0.553739	0.0400657	0.0897809	0.0497152	49.4297	20.8295	45.8711	0.0052178	0.128479	0.200217	0.156808	0.121567	0.0629653	0.111266	0.10944	0.0739457	0.0781409	0.0766013	0.340025	0.0879713	0.0676936	0.094999	0.169328	0.144076	0.108578	0.128352	0.11388	0.12477	0.073426	0.347126	0.11912	0.0590351	0.376966	0.0243259	0.173634	0.325035	0.340482	0.16085
43190	-2763.63	-2744.31	-19.3112	0.750905	0.59737	0.0215555	0.0535368	0.0319812	52.7136	22.1242	35.216	0.00490701	0.135556	0.125429	0.0763664	0.0770665	0.14761	0.0490361	0.211666	0.150003	0.0686932	0.224918	0.368461	0.0612996	0.0748114	0.0810006	0.0492329	0.0558816	0.0741495	0.370968	0.135793	0.133466	0.0790718	0.36057	0.048617	0.0635744	0.405952	0.0422146	0.183202	0.296402	0.349007	0.171388
43200	-2753.53	-2736.85	-16.6809	0.707146	0.12661	0.0601455	0.0688645	0.00871892	52.0641	21.0308	45.5442	0.00518976	0.121653	0.130237	0.132737	0.120722	0.0425902	0.0865318	0.0811894	0.196203	0.0987597	0.161236	0.348964	0.0368304	0.182172	0.0309353	0.114818	0.0946463	0.0694483	0.159	0.0856215	0.120702	0.0693785	0.386112	0.0539827	0.097301	0.356187	0.0370395	0.18862	0.317642	0.31412	0.179618
43210	-2763.76	-2741.37	-22.3813	0.952207	0.409944	0.0528241	0.0895238	0.0366998	50.0918	18.762	39.1668	0.00488158	0.156255	0.11067	0.0261526	0.28506	0.094998	0.148532	0.0710249	0.101031	0.0903958	0.0938576	0.432673	0.311496	0.206674	0.0544973	0.0477004	0.110931	0.11183	0.140924	0.100746	0.141066	0.0639652	0.398102	0.0982711	0.0857066	0.319806	0.0341495	0.163907	0.322252	0.341873	0.171968
43220	-2758.08	-2742.21	-15.8748	0.558362	0.173871	0.0790812	0.095725	0.0166438	46.4388	20.3009	35.6889	0.0055021	0.142604	0.153869	0.0448245	0.162112	0.107724	0.154986	0.0756232	0.167964	0.0806852	0.232663	0.35029	0.143225	0.21264	0.0989591	0.126733	0.0482298	0.0742262	0.175946	0.053678	0.13691	0.0504213	0.398585	0.120238	0.0720673	0.314986	0.0437027	0.1654	0.341565	0.311557	0.181478
43230	-2745.96	-2736.36	-9.59598	0.523161	0.363506	0.0237963	0.0373865	0.0135902	50.4802	19.1148	45.4392	0.00572969	0.125536	0.100645	0.0534689	0.0873985	0.0605726	0.136089	0.0622417	0.131702	0.076198	0.102433	0.286201	0.0501023	0.10324	0.146878	0.136229	0.191106	0.082261	0.0929201	0.0978994	0.110977	0.0484025	0.35711	0.066645	0.0876053	0.385581	0.0546561	0.186714	0.314632	0.326582	0.172073
43240	-2751.81	-2738.42	-13.3858	0.320081	0.284483	0.0272184	0.0380402	0.0108218	51.6109	17.8778	34.5072	0.00553418	0.170196	0.182474	0.056384	0.182701	0.188684	0.188791	0.0894611	0.176465	0.0748697	0.199796	0.208881	0.168814	0.151491	0.143712	0.174495	0.138132	0.120912	0.179619	0.269558	0.160847	0.0537283	0.395125	0.063728	0.103929	0.331225	0.0522639	0.183428	0.325695	0.312753	0.178123
43250	-2746.25	-2739.2	-7.05271	0.328107	0.588179	0.040342	0.0979599	0.057618	52.2399	17.7814	43.4021	0.00530079	0.173549	0.179154	0.182737	0.165435	0.175264	0.189639	0.107276	0.119323	0.11853	0.120011	0.280845	0.207316	0.113852	0.126889	0.176627	0.123193	0.149673	0.142551	0.0959802	0.154128	0.063412	0.323339	0.0752141	0.0854275	0.390924	0.0616837	0.183629	0.333754	0.320492	0.162124
43260	-2750.14	-2740.71	-9.42911	0.362168	0.346888	0.0558646	0.0855361	0.0296715	49.3764	18.7414	37.088	0.00537633	0.148258	0.12633	0.179781	0.131302	0.127567	0.223796	0.0916158	0.108708	0.11273	0.128813	0.328433	0.202902	0.103049	0.0938075	0.170536	0.0770615	0.170679	0.223022	0.153398	0.152974	0.0520573	0.452547	0.0287638	0.0701307	0.339623	0.056878	0.176053	0.344849	0.324768	0.15433
43270	-2767.17	-2746.89	-20.2747	0.456415	0.83301	0.0109235	0.065414	0.0544905	52.6472	16.6461	34.9321	0.00494564	0.218296	0.320529	0.0692318	0.339197	0.158384	0.228765	0.195786	0.152784	0.110897	0.212038	0.310476	0.141669	0.348542	0.157203	0.188406	0.169416	0.215943	0.248345	0.115582	0.204622	0.0714431	0.42657	0.0201374	0.100854	0.345538	0.0354572	0.181264	0.312092	0.331789	0.174855
43280	-2754.63	-2740.98	-13.6449	0.454933	0.331641	0.023611	0.0353267	0.0117158	49.9539	22.9748	37.0714	0.00592655	0.17818	0.109978	0.0965815	0.183216	0.169226	0.13464	0.0907505	0.160538	0.10838	0.120412	0.217104	0.201147	0.16857	0.14621	0.176081	0.0707787	0.0871128	0.146881	0.310355	0.149887	0.0626399	0.402769	0.044055	0.0884265	0.37205	0.0300598	0.181541	0.31104	0.332297	0.175122
43290	-2748.75	-2742.15	-6.60671	0.30322	0.746268	0.0429081	0.169108	0.1262	49.958	18.3696	41.973	0.00557952	0.151467	0.149864	0.13949	0.165668	0.196711	0.177653	0.13128	0.148873	0.0921499	0.16672	0.330182	0.191403	0.127212	0.129822	0.12081	0.141747	0.098959	0.0957264	0.153022	0.153183	0.0759258	0.354014	0.116106	0.0901751	0.30586	0.0579187	0.171183	0.349792	0.300735	0.17829
43300	-2754.66	-2743.4	-11.2631	0.468642	0.531494	0.0482158	0.102914	0.0546981	45.7325	18.371	39.8852	0.00607949	0.108654	0.119831	0.0992041	0.156796	0.110243	0.144795	0.122372	0.171934	0.0628081	0.144911	0.254701	0.105596	0.0792057	0.143084	0.0589504	0.164839	0.051965	0.094275	0.122276	0.122655	0.0687213	0.320423	0.0628423	0.0577859	0.435122	0.0551059	0.165238	0.319266	0.334753	0.180742
43310	-2757.52	-2738.82	-18.699	0.474233	0.121215	0.0483907	0.0550654	0.00667474	48.3788	16.2362	35.7331	0.00523854	0.156997	0.335931	0.0962088	0.190671	0.187196	0.10001	0.0573184	0.124369	0.0928903	0.124071	0.221473	0.068321	0.0308518	0.0832895	0.13788	0.114335	0.193028	0.130648	0.418009	0.150361	0.062813	0.368865	0.06006	0.051947	0.405947	0.0503682	0.181104	0.315807	0.323423	0.179665
43320	-2754.11	-2735.16	-18.9489	0.781817	0.281135	0.0723568	0.100654	0.0282975	50.6227	18.9256	34.3766	0.00518318	0.125121	0.133641	0.0921089	0.178442	0.062296	0.120569	0.0577432	0.160281	0.0769608	0.133549	0.356793	0.0455953	0.10577	0.0199363	0.129056	0.262183	0.120487	0.184253	0.100056	0.129984	0.0638479	0.343541	0.0721779	0.0711781	0.388724	0.0605306	0.177449	0.31681	0.324158	0.181583
43330	-2757.43	-2739.08	-18.3505	0.393163	0.0726323	0.0366225	0.0394909	0.00286831	58.4529	21.9303	46.5289	0.00549661	0.120339	0.126677	0.0613277	0.171527	0.136926	0.100597	0.050762	0.117034	0.0825329	0.0797242	0.289067	0.234551	0.0354375	0.108598	0.18801	0.100133	0.0801357	0.13075	0.0785149	0.120684	0.0632651	0.358931	0.071519	0.0959768	0.366368	0.0439398	0.154256	0.328681	0.34963	0.167433
43340	-2756.22	-2741.15	-15.0707	0.415067	0.0580563	0.0580464	0.0616241	0.00357766	46.8928	19.9503	39.6457	0.00514971	0.13978	0.18869	0.0539231	0.210149	0.116985	0.34892	0.105543	0.155248	0.0847567	0.139069	0.32289	0.0892597	0.0868688	0.0696698	0.180106	0.141844	0.140578	0.110241	0.137575	0.149017	0.101605	0.35945	0.0447047	0.0734531	0.350318	0.0704695	0.171402	0.348438	0.317315	0.162846
43350	-2745.77	-2736.59	-9.18398	0.44855	0.670441	0.0323088	0.0980365	0.0657277	54.2361	21.711	45.8495	0.00556153	0.103871	0.0648823	0.0982484	0.230953	0.136131	0.116731	0.0865531	0.112903	0.0707568	0.0856554	0.279312	0.115684	0.0651039	0.0626186	0.0709706	0.0537418	0.057504	0.108292	0.142242	0.108793	0.0786862	0.344337	0.0228549	0.0568847	0.429396	0.0678408	0.174259	0.32609	0.340086	0.159565
43360	-2742.06	-2733.47	-8.59117	0.472002	0.34147	0.0459683	0.0698044	0.0238361	48.4594	18.8264	41.225	0.00557792	0.117847	0.0851225	0.0946274	0.114113	0.0961866	0.0541559	0.0691563	0.11904	0.0957263	0.111058	0.35798	0.0326964	0.189631	0.0745836	0.0720879	0.064693	0.086032	0.143999	0.111675	0.109587	0.087083	0.381082	0.0282433	0.062955	0.369979	0.0706575	0.17979	0.322699	0.321247	0.176264
43370	-2753.21	-2742.63	-10.5839	0.517269	0.638728	0.0282458	0.0781843	0.0499385	55.0541	20.896	43.4423	0.00547512	0.133807	0.0835894	0.0885583	0.125037	0.0914808	0.10699	0.0776694	0.134919	0.0812705	0.0970781	0.247837	0.144484	0.0766207	0.215491	0.143285	0.114932	0.0756298	0.126632	0.103521	0.118612	0.0639444	0.446545	0.0297471	0.077756	0.312888	0.0691203	0.194046	0.333071	0.311925	0.160959
43380	-2751.44	-2740.91	-10.5324	0.57557	0.169483	0.0365902	0.0440571	0.00746695	49.5982	19.3199	41.1312	0.00551415	0.109172	0.0776412	0.0666439	0.248061	0.0461532	0.110776	0.0952871	0.0720031	0.0684801	0.10007	0.35643	0.110556	0.124362	0.128741	0.0983614	0.0842408	0.123046	0.0713189	0.127737	0.117217	0.0555982	0.408936	0.0415542	0.0469356	0.386877	0.0600985	0.191969	0.329505	0.321261	0.157265
43390	-2752.08	-2734.33	-17.7502	0.871365	0.137789	0.0627085	0.0727298	0.0100214	51.9342	19.693	35.2234	0.00529493	0.16377	0.167506	0.0180753	0.132742	0.0568582	0.0653702	0.102724	0.0843802	0.0611163	0.157173	0.335474	0.0346926	0.134212	0.134217	0.123352	0.0867941	0.115997	0.153616	0.0355009	0.1111	0.0569177	0.426983	0.0425403	0.0716192	0.354134	0.047806	0.17979	0.322788	0.325578	0.171844
43400	-2755.64	-2736.48	-19.163	0.412696	0.341015	0.0757357	0.114928	0.0391921	45.6173	19.0205	37.9751	0.00560804	0.142361	0.192983	0.40455	0.181578	0.203624	0.150151	0.0449176	0.202226	0.102433	0.150442	0.366084	0.196414	0.0749634	0.09057	0.10921	0.143375	0.0807264	0.158506	0.114092	0.164825	0.0695747	0.334336	0.0543566	0.0636923	0.435526	0.0425148	0.191932	0.321236	0.317542	0.169289
43410	-2754.39	-2741.95	-12.435	0.364193	0.538296	0.0440839	0.0954808	0.0513969	46.7663	23.4693	37.5416	0.00530066	0.158298	0.178776	0.120474	0.104121	0.148089	0.264599	0.147626	0.11914	0.107638	0.197962	0.385323	0.107339	0.0610502	0.217115	0.154817	0.0973186	0.114845	0.22479	0.127648	0.159926	0.0596407	0.358197	0.0791191	0.0815755	0.387412	0.0340556	0.190959	0.321373	0.320301	0.167367
43420	-2754.84	-2738.2	-16.6418	0.58625	0.467395	0.0512503	0.0962256	0.0449754	48.5933	21.6054	42.1743	0.00542807	0.13518	0.241797	0.0611411	0.272806	0.0451408	0.146777	0.0520048	0.118592	0.0596139	0.151122	0.385886	0.0325411	0.0667634	0.0415193	0.123171	0.0447191	0.0481964	0.129266	0.0575471	0.115478	0.0717143	0.371185	0.0393187	0.0585335	0.401497	0.0577511	0.15473	0.338819	0.327918	0.178533
43430	-2759.51	-2739.62	-19.8919	0.446055	0.355631	0.0468838	0.0727592	0.0258754	52.5815	20.1314	38.2199	0.00524091	0.117665	0.318704	0.0759395	0.24048	0.12059	0.0930628	0.120963	0.157497	0.124351	0.0981519	0.280442	0.207282	0.105418	0.132014	0.169616	0.0270966	0.0920814	0.132754	0.204324	0.150043	0.0891518	0.370694	0.0825513	0.0727661	0.313043	0.0717935	0.197863	0.317192	0.317809	0.167137
43440	-2749.6	-2736.35	-13.2545	0.466014	0.186979	0.0556174	0.0684083	0.0127909	51.0795	19.0903	36.9769	0.00546434	0.125818	0.0972946	0.0675491	0.11673	0.106512	0.151291	0.0585791	0.230593	0.0928686	0.161436	0.333078	0.0642607	0.134298	0.156695	0.248498	0.121951	0.0830388	0.12163	0.184033	0.140574	0.0332825	0.370239	0.0500154	0.0735477	0.413648	0.0592674	0.181104	0.34832	0.300431	0.170145
43450	-2754.87	-2738.31	-16.5653	0.605638	0.788898	0.0205255	0.0972305	0.0767049	46.1664	18.8064	34.4678	0.00586296	0.129142	0.276385	0.163161	0.116688	0.0743222	0.113967	0.0376963	0.110195	0.105299	0.125029	0.309251	0.212904	0.104377	0.0495408	0.0685916	0.0479651	0.242943	0.154871	0.104416	0.134311	0.111168	0.336834	0.036201	0.0471885	0.418639	0.0499698	0.183845	0.325071	0.322472	0.168612
43460	-2773.89	-2741.97	-31.9172	1.2486	0.694405	0.0588544	0.192589	0.133735	48.0541	20.4509	39.3895	0.00555454	0.310515	0.138801	0.247415	0.318371	0.0926288	0.0723866	0.00805043	0.0986172	0.0804675	0.12891	0.235187	0.0990097	0.0242547	0.0453876	0.126143	0.199193	0.377894	0.198633	0.827011	0.184353	0.124641	0.36457	0.0391818	0.0510741	0.369319	0.0512142	0.180907	0.329985	0.324289	0.164818
43470	-2768.78	-2742.02	-26.7599	1.40561	0.335885	0.0443238	0.0667412	0.0224174	49.1992	23.4616	36.0524	0.0051636	0.194871	0.935203	0.0274877	0.0820415	0.0601117	0.0452455	0.00485122	0.205388	0.0696538	0.109669	0.180907	0.128137	0.0242635	0.00983628	0.068577	0.136727	0.0796365	0.268474	0.671104	0.172628	0.063019	0.470179	0.0338343	0.0996854	0.306398	0.0268848	0.176151	0.330091	0.321821	0.171937
43480	-2756.34	-2742.93	-13.4187	0.770947	0.412236	0.0401596	0.0683261	0.0281665	46.1819	20.2118	35.4599	0.00571181	0.105258	0.0345682	0.023376	0.126253	0.0277765	0.0557856	0.0393056	0.115518	0.0737276	0.0866104	0.233841	0.0174819	0.0909765	0.0639681	0.0429822	0.11874	0.0895121	0.204566	0.282029	0.0959455	0.0712656	0.30831	0.0493989	0.0737069	0.471249	0.0260689	0.172786	0.320012	0.354324	0.152879
43490	-2764.41	-2738.14	-26.2693	1.14421	0.293732	0.0715837	0.101355	0.0297712	51.5554	21.4317	34.5967	0.005183	0.184537	0.0749157	0.0855738	0.925846	0.0630552	0.0427159	0.0448948	0.0835968	0.0753385	0.105914	0.118797	0.112085	0.053618	0.0245305	0.212073	0.094216	0.0938225	0.275058	0.70907	0.177507	0.0428356	0.49504	0.0296922	0.0626594	0.301416	0.0683562	0.167938	0.342631	0.314787	0.174644
