Iteration	Posterior	Likelihood	Prior	node_rates[1]	node_rates[2]	node_rates[3]	node_rates[4]	node_rates[5]	node_rates[6]	node_rates[7]	node_rates[8]	node_rates[9]	node_rates[10]	node_rates[11]	node_rates[12]	node_rates[13]	node_rates[14]	node_rates[15]	node_rates[16]	node_rates[17]	node_rates[18]	death_rate	turnover	diversification	birth_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	nu	root_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
1630	-2749.56	-2742.72	-6.84638	0.0418206	0.0938197	0.124005	0.0498866	0.0695591	0.0426064	0.0981089	0.0821686	0.0179428	0.289967	0.0816314	0.0693594	0.114411	0.0821561	0.0853263	0.1123	0.0978022	0.167818	0.0377644	0.576538	0.0277376	0.0655019	51.0222	21.188	45.1443	0.00527942	5.66934	0.2905	0.0955939	0.000335631	0.00054967	0.000629352	0.000347169	0.000399099	0.000295557	0.000555419	0.000475071	0.000490355	0.00153227	0.000398572	0.000399957	0.000518881	0.000442105	0.000521677	0.00055461	0.000701161	0.00120983	0.0683096	0.377643	0.0333081	0.0591275	0.365418	0.0961939	0.180724	0.3338	0.313328	0.172149
1640	-2751.79	-2742.98	-8.81268	0.0413293	0.0398907	0.0476875	0.0393277	0.0404038	0.0479405	0.0975604	0.0919676	0.0719168	0.0565289	0.044068	0.0488738	0.0331271	0.0444348	0.035318	0.0775579	0.123522	0.220854	0.00833016	0.166104	0.0418202	0.0501504	52.9459	20.1967	36.0887	0.00485285	7.65052	0.467627	0.0667949	0.000185979	0.000177172	0.000196091	0.000202353	0.000204965	0.000234913	0.000424912	0.000522869	0.000710388	0.00127183	0.000225516	0.000226407	0.000188198	0.000193514	0.000273885	0.000487905	0.000835603	0.00167055	0.073082	0.404026	0.0356351	0.0632584	0.384873	0.0391254	0.182009	0.336651	0.322631	0.158708
1650	-2731.58	-2742.47	10.8955	0.0459495	0.0344373	0.0407496	0.0295512	0.0412339	0.0373383	0.0661634	0.0535382	0.0971149	0.431961	0.0339825	0.0359712	0.0349613	0.0364242	0.0456607	0.0698281	0.0880587	0.210158	0.0265349	0.468389	0.0301165	0.0566514	48.6761	19.8463	36.9281	0.00515091	1.88626	0.293477	0.0796157	0.000235938	0.000178733	0.00019499	0.000163628	0.000193716	0.000188805	0.00035024	0.000364676	0.000791366	0.00186833	0.000180162	0.000186451	0.00018385	0.000211406	0.000297436	0.00040663	0.000768042	0.00129709	0.0798645	0.406364	0.0168602	0.0691291	0.385026	0.0427565	0.173244	0.340988	0.309778	0.175991
1660	-2733.75	-2739.29	5.54505	0.0248555	0.0448224	0.0390714	0.0395612	0.0376651	0.0617761	0.139517	0.0612154	0.149977	0.327129	0.0433611	0.0421918	0.0415857	0.0419028	0.0437242	0.092498	0.106604	0.179976	0.0408199	0.548383	0.0336169	0.0744368	51.9624	22.5457	34.3849	0.00518926	2.17238	0.226255	0.0843019	0.000177939	0.000224197	0.000209276	0.000215153	0.000210233	0.000269758	0.000601993	0.000435429	0.000856108	0.00143583	0.000221978	0.000218195	0.000216622	0.000222171	0.000353446	0.000516596	0.000743569	0.00105402	0.0880277	0.38621	0.0457066	0.0826611	0.34325	0.0541448	0.184687	0.320521	0.33024	0.164552
1670	-2734.07	-2740.51	6.43816	0.0354347	0.0292193	0.0347901	0.0229659	0.0482678	0.0358545	0.107902	0.0491373	0.0672804	0.126588	0.0378016	0.0360902	0.0313673	0.0386046	0.0346357	0.0706123	0.0803309	0.229983	0.0139224	0.301862	0.0321993	0.0461217	52.011	20.1985	34.5584	0.00558962	2.58888	0.26853	0.0620481	0.000195834	0.000169328	0.000184897	0.000169834	0.000240548	0.000201072	0.000498914	0.000361839	0.000830796	0.00110428	0.000206514	0.000208758	0.000195558	0.000204693	0.000294148	0.000421858	0.00086727	0.00139325	0.0838092	0.367701	0.0283546	0.0773114	0.361706	0.0811178	0.169174	0.320503	0.338182	0.172142
1680	-2736.11	-2741.87	5.75795	0.0379	0.0432812	0.0447125	0.0378419	0.0269362	0.0498989	0.0832107	0.103817	0.163182	0.410486	0.0345381	0.0345923	0.043711	0.0341762	0.0402786	0.09549	0.107385	0.218799	0.0290329	0.401794	0.0432252	0.0722581	46.214	21.2298	36.0339	0.00537449	2.06085	0.39907	0.0894576	0.000210085	0.000233769	0.000237616	0.000194503	0.000165197	0.000227048	0.000480213	0.000567553	0.00102648	0.00217548	0.00018577	0.000184798	0.000209302	0.000200078	0.000364844	0.000545176	0.000876538	0.00166037	0.0956915	0.330663	0.0517563	0.0766918	0.401797	0.043401	0.18163	0.324114	0.319274	0.174983
1690	-2738.55	-2749.44	10.8904	0.0395324	0.048449	0.0461465	0.0361768	0.0349934	0.0385889	0.0522037	0.0416295	0.114971	0.283073	0.0355818	0.0335263	0.0495636	0.0409431	0.0425566	0.069624	0.108622	0.144134	0.0290432	0.490187	0.030206	0.0592492	51.9739	20.5356	39.4242	0.00553508	2.44982	0.211462	0.0700176	0.000227184	0.000271254	0.000264881	0.000198595	0.00019532	0.000199582	0.000337163	0.000415828	0.000717083	0.00136865	0.000191259	0.000206097	0.000250481	0.000231089	0.000310464	0.000493303	0.000699513	0.000984127	0.0243447	0.36288	0.109211	0.0750995	0.388559	0.0399062	0.188518	0.319555	0.304299	0.187629
1700	-2741.45	-2747.25	5.80573	0.0811076	0.0516731	0.0576096	0.0372855	0.0372177	0.051287	0.0419227	0.0652083	0.163453	0.271345	0.0394685	0.0407502	0.0614831	0.0462829	0.0561723	0.0645224	0.100861	0.199307	0.025283	0.480335	0.0273532	0.0526361	46.116	21.8069	34.4782	0.00518263	3.497	0.302353	0.0814976	0.000355736	0.000293223	0.000308607	0.000198894	0.000198718	0.000238497	0.000275833	0.000430337	0.000940025	0.00148663	0.000207872	0.00022553	0.000279256	0.000265494	0.000312758	0.00042856	0.000777828	0.00129996	0.0261338	0.389548	0.0728001	0.0902725	0.368946	0.0522994	0.205487	0.308448	0.328196	0.157869
1710	-2747.87	-2748.41	0.542299	0.0659102	0.0588281	0.0416701	0.0654945	0.0442201	0.0455316	0.194502	0.182798	0.0380793	0.4156	0.0627872	0.0599283	0.0463397	0.0584149	0.0563835	0.11032	0.132874	0.188882	0.0278735	0.402858	0.0413159	0.0691894	52.5179	17.3835	36.6198	0.00546727	3.09217	0.137315	0.103809	0.000334307	0.000287491	0.000240587	0.000350676	0.000292519	0.000288289	0.000833272	0.000862933	0.000620431	0.00151147	0.00033546	0.000323508	0.000286361	0.000313817	0.000455707	0.000664804	0.000879565	0.000891704	0.092292	0.407064	0.0122435	0.0808838	0.359923	0.0475938	0.162775	0.324894	0.32128	0.191051
1720	-2735.43	-2743.12	7.69471	0.0584181	0.060485	0.0692967	0.0451394	0.0626056	0.0432351	0.0639198	0.106207	0.136806	0.205987	0.0540023	0.0548801	0.0556133	0.0575392	0.0659953	0.103521	0.140458	0.219742	0.0209998	0.35027	0.0389533	0.0599531	51.3385	21.9131	34.1171	0.00520173	1.66195	0.343508	0.0891029	0.000323583	0.000301956	0.000324874	0.000257854	0.000303282	0.000255185	0.000435491	0.000641544	0.000927336	0.00142916	0.000283189	0.000292387	0.000294294	0.000321297	0.000440889	0.000634557	0.000936834	0.00146494	0.0720136	0.364675	0.0806873	0.0624066	0.352737	0.0674806	0.182406	0.321433	0.340487	0.155675
1730	-2745.76	-2743.35	-2.41503	0.0479969	0.0373719	0.0327894	0.0473591	0.043782	0.060921	0.0621036	0.0575848	0.120724	0.225806	0.0503274	0.0598475	0.044692	0.0732287	0.0542067	0.124294	0.135293	0.20618	0.00752662	0.17566	0.035321	0.0428476	50.1288	21.4679	38.1037	0.00529135	1.91669	0.336927	0.0824726	0.000270397	0.000217114	0.000204991	0.000258447	0.000248983	0.000319514	0.000493146	0.000510292	0.00086488	0.00148881	0.000291487	0.000352076	0.00031198	0.000337153	0.000472254	0.000686782	0.000903426	0.00143688	0.0429008	0.427711	0.0835662	0.0623904	0.315969	0.0674632	0.19618	0.32366	0.313838	0.166322
1740	-2746.17	-2748.19	2.01999	0.0562681	0.0369644	0.0553975	0.0556039	0.0498507	0.0758265	0.0705173	0.0760727	0.109691	0.440822	0.0548617	0.0572214	0.0569379	0.0638333	0.0839706	0.0748866	0.0827578	0.214578	0.009694	0.149908	0.0549725	0.0646665	45.5809	19.2939	37.9596	0.00522551	1.40347	0.209002	0.0953368	0.000366409	0.000245344	0.000293505	0.000288619	0.000273588	0.000347621	0.000379905	0.000414985	0.000847237	0.00169783	0.000292846	0.000316286	0.000315546	0.000386175	0.000415055	0.000411886	0.000776866	0.00110671	0.0326561	0.325574	0.0740196	0.113765	0.402633	0.051353	0.174031	0.350122	0.299004	0.176843
1750	-2747.47	-2742.13	-5.33828	0.0582618	0.0768597	0.09008	0.0501588	0.0522186	0.0568201	0.0439932	0.0659307	0.0877051	0.592476	0.0505765	0.0732157	0.0771154	0.06156	0.067171	0.122367	0.127913	0.165965	0.0218995	0.634156	0.0126338	0.0345333	48.6604	24.0147	38.8669	0.00528072	5.73882	0.173673	0.106688	0.000331188	0.00040655	0.000441456	0.000265977	0.000271416	0.000343341	0.000439251	0.000511818	0.000669782	0.00202291	0.000326856	0.000355856	0.000366153	0.000339896	0.000500449	0.000660831	0.000775946	0.000896769	0.0737532	0.376715	0.0463948	0.0687914	0.402158	0.0321876	0.178399	0.334821	0.327208	0.159572
1760	-2750.83	-2742.09	-8.74224	0.0735087	0.0939024	0.132622	0.0693515	0.130618	0.0562261	0.096556	0.168381	0.09106	0.159664	0.0790342	0.0789986	0.1329	0.0872455	0.0977532	0.089898	0.0799771	0.146302	0.0394776	0.477159	0.0432571	0.0827347	52.0022	18.4582	36.4812	0.00596906	3.13776	0.353474	0.103555	0.000511137	0.000676899	0.000792459	0.000442862	0.000625714	0.000403583	0.000556478	0.000741233	0.000708413	0.00153148	0.000471654	0.000496161	0.000657031	0.000552135	0.000560051	0.000506998	0.000675336	0.0014916	0.0778096	0.397434	0.0489464	0.08179	0.360062	0.0339578	0.181736	0.337543	0.318165	0.162556
1770	-2735.15	-2742.24	7.08869	0.0879737	0.0781005	0.0683737	0.115369	0.116686	0.078243	0.072302	0.105241	0.126256	0.445158	0.103272	0.0842274	0.0697257	0.0817352	0.0829091	0.0824009	0.116336	0.194337	0.0338743	0.506057	0.0330634	0.0669377	46.2864	20.3613	38.8223	0.00523504	0.713408	0.24923	0.117147	0.000447289	0.000386938	0.000361478	0.000572296	0.000575745	0.000425269	0.000404938	0.000579982	0.000839158	0.00181757	0.000490783	0.00043441	0.000396452	0.00043096	0.000432702	0.000520198	0.000813193	0.00116104	0.0406233	0.382368	0.0546776	0.0821761	0.402221	0.037934	0.181361	0.322021	0.314418	0.182201
1780	-2740.82	-2743.97	3.15652	0.0954845	0.0789128	0.0783134	0.0763925	0.0680244	0.104372	0.125808	0.115577	0.0837944	0.268488	0.0811597	0.0787158	0.0679175	0.0762439	0.0771858	0.114105	0.125183	0.245017	0.0716796	0.584155	0.051027	0.122707	46.8151	20.4838	39.5647	0.00555142	1.8374	0.367947	0.108928	0.000479283	0.000407558	0.000405894	0.000437319	0.000414092	0.000508199	0.000665928	0.000668282	0.000912687	0.00176656	0.000443768	0.000430123	0.00040015	0.000425877	0.000530967	0.000664195	0.00102757	0.00170141	0.0509773	0.395808	0.0622339	0.0935327	0.319155	0.0782938	0.181351	0.3165	0.326523	0.175625
1790	-2732.98	-2741.83	8.84809	0.0841344	0.0815701	0.0879928	0.0691895	0.0654657	0.0770269	0.0898586	0.0559438	0.0602169	0.241401	0.0772309	0.0770365	0.0786407	0.0802625	0.0763822	0.0934084	0.0896229	0.194413	0.0375113	0.564425	0.0289481	0.0664594	49.8851	21.2431	36.3557	0.0057065	1.41163	0.216977	0.093322	0.000457994	0.000457121	0.000475447	0.000417774	0.000407149	0.000439581	0.000522907	0.000415339	0.000726523	0.00130787	0.000440163	0.000448813	0.000453391	0.000446946	0.000484455	0.000522234	0.000810425	0.0011738	0.064687	0.408632	0.0521421	0.0872528	0.321689	0.0655977	0.185731	0.336087	0.310695	0.167487
1800	-2743.89	-2740.91	-2.97827	0.0591141	0.0514535	0.0755668	0.0562599	0.0540643	0.0482258	0.113674	0.111744	0.195413	0.304344	0.0789149	0.0629854	0.0745107	0.0773808	0.0841852	0.0948049	0.127568	0.123685	0.0881876	0.807169	0.0210678	0.109255	50.8321	20.1174	37.997	0.00528763	2.93683	0.29134	0.0996608	0.000378857	0.000333026	0.000396777	0.000357377	0.000351573	0.000294022	0.000551179	0.000632696	0.000843636	0.00157488	0.000375158	0.000371102	0.000401573	0.000427151	0.000473217	0.000587913	0.000664267	0.00109725	0.0684945	0.352526	0.0324843	0.0655471	0.397355	0.0835934	0.164585	0.341126	0.328024	0.166264
1810	-2734.03	-2740.21	6.17364	0.0548056	0.0488582	0.0752014	0.0625827	0.0656509	0.0699654	0.129827	0.0294915	0.096709	0.17141	0.0623874	0.0615599	0.0596801	0.0591866	0.0519163	0.0639399	0.093286	0.168627	0.0235391	0.423829	0.0320001	0.0555392	47.3594	21.4244	36.4523	0.00571694	1.73656	0.348759	0.0791714	0.000305061	0.000310253	0.000385554	0.000357223	0.000365993	0.000375961	0.000553876	0.000350956	0.000758455	0.00148689	0.000354299	0.00034515	0.000339777	0.000317584	0.000331171	0.000449425	0.000748671	0.00147893	0.0688702	0.339601	0.0708467	0.0659066	0.404662	0.0501127	0.179081	0.324426	0.316714	0.179778
1820	-2738.64	-2743.51	4.86766	0.0642271	0.0719246	0.0738928	0.0892911	0.0584692	0.0614563	0.0945942	0.205435	0.0924621	0.571536	0.0667852	0.0635545	0.0726412	0.0652645	0.0676583	0.0810395	0.115042	0.172526	0.0078692	0.166112	0.0395038	0.047373	46.044	18.1955	44.4743	0.00496377	2.12918	0.185732	0.115989	0.000327325	0.000358796	0.000363681	0.000387363	0.000310867	0.000310263	0.000435903	0.000795389	0.00065767	0.00187945	0.000323488	0.000319714	0.000342266	0.000329899	0.000369051	0.000486653	0.000713711	0.000889156	0.0736382	0.417478	0.0480494	0.0601858	0.341068	0.0595808	0.157283	0.351218	0.331862	0.159636
1830	-2733.5	-2744.88	11.378	0.0611405	0.0662139	0.0786781	0.055079	0.0647219	0.0537338	0.0702406	0.107845	0.147465	0.192849	0.0606071	0.065712	0.0728868	0.0648236	0.0593026	0.0759827	0.0927341	0.145451	0.063416	0.467546	0.0722199	0.135636	52.4937	18.1691	37.9501	0.00580317	0.855554	0.265957	0.0853037	0.000349476	0.000403612	0.000439778	0.000335673	0.000363652	0.000346582	0.000424279	0.000581998	0.000849921	0.00133126	0.000366525	0.00037876	0.000399578	0.000360163	0.000392542	0.000489546	0.000691115	0.00119374	0.0668667	0.31727	0.0436309	0.0546513	0.434562	0.0830192	0.193539	0.311061	0.318266	0.177135
1840	-2732.33	-2738.97	6.64696	0.0565061	0.0405936	0.0458307	0.0831547	0.103272	0.0472092	0.0923883	0.0514417	0.0954698	0.319584	0.0738015	0.0714957	0.0541637	0.0685648	0.0706758	0.0805517	0.090462	0.195082	0.0373137	0.48643	0.0393956	0.0767093	47.6082	18.9643	34.0209	0.00539269	2.03845	0.276647	0.0911248	0.000342926	0.000255498	0.000269619	0.000423208	0.000477451	0.000320069	0.000466305	0.000382621	0.000783426	0.00160764	0.000391771	0.000377651	0.000330918	0.00037544	0.000407761	0.000461112	0.000769924	0.00127194	0.0766099	0.387303	0.0518985	0.0650071	0.377962	0.0412204	0.17	0.33923	0.325746	0.165024
1850	-2733.17	-2745.99	12.8172	0.0765043	0.0757121	0.0678737	0.0942481	0.0795888	0.0684615	0.0897926	0.0726376	0.103679	0.288334	0.0817587	0.0775855	0.0692685	0.0806374	0.0809668	0.0748248	0.105354	0.162448	0.0188598	0.55551	0.0150906	0.0339504	49.1746	20.2232	34.8163	0.00566579	0.572262	0.23539	0.0972042	0.000446099	0.000410715	0.000388509	0.000498608	0.00045708	0.000413735	0.000466344	0.000504231	0.00075391	0.00148365	0.000451405	0.000448228	0.000424667	0.000457807	0.000441341	0.000510427	0.000758654	0.00112703	0.08045	0.42149	0.0544999	0.0682656	0.303146	0.0721487	0.181054	0.307583	0.325007	0.186355
1860	-2740.27	-2744.17	3.89572	0.0886429	0.0389842	0.0942097	0.0727536	0.0850518	0.0880177	0.103204	0.0942849	0.209723	0.361333	0.0737893	0.0753958	0.0725676	0.0754772	0.0821002	0.0798825	0.0957513	0.153876	0.0113151	0.215185	0.0412679	0.052583	48.9587	20.2436	38.5115	0.00541418	2.71823	0.210455	0.108058	0.000462217	0.000301981	0.000451481	0.000396705	0.000429997	0.000442375	0.00049563	0.000514445	0.000984294	0.00154788	0.000403858	0.000408427	0.00040077	0.000426576	0.000438502	0.000475456	0.000675763	0.000986275	0.0478157	0.354778	0.0240254	0.107958	0.409537	0.0558852	0.196982	0.325525	0.315476	0.162016
1870	-2737.6	-2744.9	7.3048	0.0742068	0.0441694	0.0567762	0.0683556	0.0569214	0.0675402	0.0974316	0.102953	0.102327	0.207987	0.0660083	0.0698537	0.0613988	0.0751932	0.0766653	0.109037	0.129886	0.253714	0.0308699	0.448211	0.0380037	0.0688737	47.6308	20.6107	33.9425	0.00505967	1.07011	0.29429	0.0955792	0.000381682	0.00026707	0.000298964	0.000339919	0.000310992	0.000347584	0.000522333	0.000589044	0.000900726	0.00127068	0.000343709	0.000366945	0.000345556	0.000384177	0.000469797	0.000604437	0.000970444	0.00138636	0.0577141	0.321684	0.0313267	0.0545474	0.474485	0.0602423	0.180296	0.334625	0.31659	0.16849
1880	-2738.35	-2744.02	5.66355	0.0816917	0.054244	0.0638001	0.0699246	0.0813957	0.0816695	0.0581522	0.132246	0.0637033	0.227086	0.0654533	0.0720166	0.0586781	0.0701293	0.0757042	0.0639028	0.070242	0.145851	0.0724988	0.510456	0.0695286	0.142027	50.6623	18.3394	35.6683	0.00560642	0.970227	0.27197	0.0853272	0.000441214	0.000316544	0.000343332	0.000379493	0.000411648	0.000430814	0.000342146	0.000567617	0.000587424	0.00139896	0.000385357	0.000398465	0.000361074	0.000408802	0.000391347	0.000376036	0.000605753	0.00117124	0.0697061	0.388524	0.0378359	0.0658814	0.3619	0.0761524	0.203785	0.327351	0.312317	0.156547
1890	-2740.92	-2742.18	1.26357	0.0653001	0.088041	0.0838505	0.0595896	0.0545281	0.0413892	0.0728358	0.0642165	0.301754	0.192771	0.0549346	0.0612317	0.0732403	0.0681795	0.079184	0.0989254	0.0856075	0.17394	0.0249027	0.442768	0.0313405	0.0562432	48.0337	19.6969	34.0276	0.00513649	1.4476	0.356914	0.0955288	0.000371071	0.00041421	0.000403448	0.000294126	0.000281127	0.000263556	0.000441125	0.000384785	0.0012217	0.00141173	0.000298343	0.00033236	0.000363201	0.000378466	0.000457428	0.000473926	0.000666581	0.00136336	0.0761497	0.37561	0.0413334	0.0719714	0.377448	0.0574877	0.174204	0.322061	0.339413	0.164322
1900	-2745.77	-2739.22	-6.54941	0.0403445	0.0774106	0.103322	0.082863	0.0660876	0.0470549	0.114021	0.0989158	0.051936	0.0626442	0.0758651	0.0807124	0.0792357	0.0706536	0.0657033	0.101431	0.0950382	0.256432	0.0428168	0.377498	0.0706058	0.113423	45.185	18.0718	37.3315	0.0052744	2.38791	0.534952	0.087204	0.000279669	0.000413108	0.000481442	0.000418598	0.000374358	0.000336948	0.000568192	0.000511495	0.000813229	0.00157598	0.000412926	0.000399182	0.000395288	0.0003596	0.000440767	0.000518129	0.000926898	0.00208704	0.0694119	0.382928	0.0376761	0.0830045	0.34405	0.0829293	0.19149	0.322166	0.328596	0.157749
1910	-2734.86	-2741.63	6.76984	0.051156	0.0738956	0.0676453	0.0683281	0.0765086	0.0894046	0.0960243	0.069389	0.0461571	0.380445	0.0790886	0.0793044	0.0664032	0.0717301	0.079989	0.0896353	0.117483	0.175036	0.00954669	0.180232	0.0434223	0.052969	50.6818	20.5899	39.9052	0.00538159	1.24562	0.283376	0.0987569	0.000352884	0.000377515	0.000360697	0.000396668	0.00041868	0.000453961	0.000499572	0.000502835	0.000595187	0.0017862	0.000426203	0.000406403	0.000371688	0.000408245	0.000456424	0.000557314	0.000787111	0.00123349	0.0519608	0.349843	0.0992632	0.062136	0.380494	0.0563027	0.188597	0.332405	0.323632	0.155366
1920	-2733.96	-2743.49	9.53328	0.0528292	0.0532213	0.065428	0.0718384	0.0807507	0.0765643	0.0750035	0.0988842	0.0756275	0.329466	0.0713361	0.0702846	0.0628794	0.0706149	0.0604324	0.0632881	0.0952604	0.150399	0.0265961	0.399142	0.0400371	0.0666332	53.8237	22.2491	40.7957	0.00557769	0.685115	0.17353	0.0902282	0.000315869	0.000323787	0.00035783	0.000399292	0.000424147	0.000409539	0.000385674	0.00054144	0.000630353	0.00140278	0.000394958	0.000392947	0.000372295	0.000365471	0.000345037	0.000442167	0.000685106	0.000903386	0.0518852	0.376431	0.080569	0.0647004	0.354631	0.0717836	0.172354	0.327526	0.316133	0.183987
1930	-2753.17	-2745.37	-7.79769	0.0601577	0.0843847	0.0677723	0.0600089	0.115885	0.0720038	0.236292	0.0332436	0.137137	0.549581	0.0726091	0.0793357	0.0618805	0.0574952	0.0589083	0.12263	0.11918	0.194383	0.0171103	0.427098	0.0229515	0.0400617	44.3762	18.2832	40.2332	0.00529155	2.50518	0.275488	0.121272	0.000315022	0.000386985	0.000343032	0.000350877	0.000498713	0.00040041	0.000949626	0.000403277	0.000877126	0.00218295	0.000402012	0.000362024	0.000315841	0.000307977	0.00048031	0.000639774	0.000829616	0.00124317	0.0654155	0.352655	0.09119	0.128955	0.316479	0.0453048	0.178994	0.321393	0.330441	0.169172
1940	-2732.37	-2741.49	9.12536	0.101037	0.0914515	0.0960452	0.0721788	0.0854554	0.0751485	0.106549	0.0640113	0.0917267	0.379439	0.0826046	0.0862005	0.0946373	0.10351	0.104342	0.0875353	0.0880532	0.194919	0.0244115	0.323533	0.0510413	0.0754528	45.1813	17.6895	37.9493	0.00565398	1.44098	0.242098	0.11138	0.000580605	0.000526071	0.000539058	0.000437571	0.000475104	0.000456132	0.000548675	0.000429885	0.000810344	0.00175708	0.00047721	0.00053631	0.00056016	0.000587596	0.000542436	0.000496387	0.000799959	0.00123544	0.0522537	0.374208	0.0728423	0.0732131	0.356476	0.0710068	0.177407	0.322511	0.322756	0.177327
1950	-2743.44	-2740.08	-3.36233	0.110695	0.0650259	0.101781	0.106937	0.064035	0.047973	0.0982706	0.0528684	0.0852223	0.379558	0.0758487	0.0751254	0.0862887	0.0856414	0.0854056	0.11115	0.104796	0.197529	0.0800947	0.553465	0.0646204	0.144715	48.5294	18.3644	38.3488	0.00513536	1.23536	0.315044	0.107453	0.000503525	0.000388527	0.000482902	0.000469335	0.000359176	0.000316077	0.000537726	0.000404833	0.000726014	0.00178351	0.000387653	0.000412797	0.000441461	0.000439194	0.000504693	0.000554482	0.000776274	0.00131612	0.0517853	0.411414	0.0721894	0.0725569	0.321684	0.0703703	0.181765	0.340052	0.309183	0.169
1960	-2735.42	-2744.51	9.08947	0.0859563	0.0842193	0.078574	0.0807461	0.0827472	0.0710981	0.0786791	0.15904	0.172183	0.394638	0.0806785	0.0796117	0.0813133	0.0727436	0.0905671	0.0987185	0.102092	0.122874	0.0322706	0.338332	0.0631108	0.0953814	47.2526	21.5866	38.995	0.00581093	1.04079	0.189485	0.112027	0.000512883	0.000480949	0.000464547	0.000469014	0.000474828	0.000437882	0.000515423	0.00075871	0.000857277	0.00169715	0.000465718	0.000442663	0.000447607	0.000474494	0.000549963	0.000583447	0.000653629	0.000907547	0.0636531	0.384113	0.0544531	0.064441	0.370841	0.062499	0.179893	0.324887	0.334177	0.161043
1970	-2743.54	-2744.13	0.588362	0.077233	0.104762	0.103101	0.0605124	0.0858913	0.0889792	0.0506236	0.145466	0.0942676	0.32783	0.0712164	0.0913014	0.0830398	0.0854625	0.0743517	0.0795262	0.152539	0.214678	0.0250947	0.465642	0.0287979	0.0538926	45.9217	20.6518	35.846	0.0052958	2.04744	0.282201	0.110599	0.000401381	0.000497281	0.000492882	0.000348805	0.000416006	0.000477365	0.000344624	0.000789088	0.000818058	0.0016153	0.000430331	0.000468053	0.000446177	0.000423172	0.000407454	0.000614487	0.000972356	0.00131569	0.0688856	0.407109	0.0640646	0.0622722	0.314942	0.0827266	0.182871	0.330658	0.302421	0.18405
1980	-2743.01	-2747.27	4.25892	0.0600009	0.063532	0.0789622	0.0616025	0.064977	0.0751399	0.100815	0.067947	0.0590937	0.212192	0.0633935	0.06288	0.0727459	0.068691	0.0814168	0.0814277	0.123485	0.192567	0.022949	0.294099	0.0550824	0.0780314	48.8984	17.5012	34.5025	0.00606687	2.70078	0.329668	0.0883816	0.000428982	0.00041339	0.000460197	0.000379167	0.000389404	0.000418674	0.000552822	0.000580696	0.000763395	0.0016437	0.000383042	0.000399112	0.00042904	0.000455342	0.000493978	0.000621589	0.000958722	0.00158417	0.0499817	0.495019	0.0485576	0.0649667	0.28145	0.0600244	0.19914	0.32136	0.310588	0.168912
