Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	concentration	n_cats	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
6950	-2797.77	-2748	-49.7789	0.0940736	0.0940736	0.0940736	0.0940736	0.0940736	0.0940736	0.0940736	0.0940736	0.0940736	0.417203	0.243735	0.0940736	0.0940736	0.0940736	0.0940736	0.243735	0.0940736	0.0940736	0.0367996	0.266808	0.0501909	0.0133913	47.6768	16.9195	46.7348	0.00556739	0.753479	3	0.128654	0.059972	0.30376	0.0932449	0.073538	0.417652	0.0518324	0.19569	0.317897	0.32698	0.159433
6960	-2787.69	-2741.87	-45.8272	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.406095	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.0859388	0.055015	0.280706	0.0764846	0.0214697	51.4021	18.674	48.5441	0.00535018	0.753479	2	0.103725	0.0449031	0.335788	0.0903576	0.0688323	0.411604	0.0485156	0.181405	0.321692	0.330095	0.166808
6970	-2795.83	-2746.83	-49.0019	0.120523	0.120523	0.120523	0.338537	0.120523	0.120523	0.120523	0.120523	0.120523	0.338537	0.120523	0.120523	0.120523	0.120523	0.120523	0.120523	0.120523	0.485449	0.0394379	0.375888	0.0631904	0.0237525	45.0121	16.8435	42.9771	0.00516623	0.753479	3	0.16502	0.0890334	0.338304	0.0325602	0.0724114	0.368675	0.0990169	0.192711	0.300577	0.337032	0.16968
6980	-2793.58	-2743.97	-49.6059	0.109234	0.109234	0.109234	0.109234	0.109234	0.109234	0.332044	0.109234	0.109234	0.332044	0.332044	0.109234	0.109234	0.109234	0.109234	0.109234	0.109234	0.109234	0.0250738	0.633125	0.0683442	0.0432704	52.9588	16.1777	48.1787	0.00568913	0.753479	2	0.146369	0.0452618	0.362651	0.0344169	0.0776228	0.395208	0.0848395	0.176152	0.3331	0.326414	0.164334
6990	-2795.76	-2743.93	-51.8239	0.106067	0.106067	0.106067	0.106067	0.106067	0.106067	0.106067	0.106067	0.106067	0.206209	0.106067	0.206209	0.106067	0.106067	0.106067	0.106067	0.206209	0.441677	0.0484139	0.572443	0.113234	0.0648198	50.0174	20.43	38.0268	0.00569102	0.753479	3	0.141402	0.0974245	0.419288	0.0284666	0.0642026	0.35756	0.0330583	0.174897	0.328202	0.321614	0.175288
7000	-2791.06	-2744.92	-46.1471	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.121097	0.578612	0.0429739	0.359867	0.0671328	0.0241589	54.2938	20.5686	36.7213	0.00514295	0.753479	2	0.146514	0.0580018	0.435402	0.0504518	0.0592302	0.335156	0.0617573	0.180953	0.326316	0.327121	0.165609
7010	-2789.46	-2743.49	-45.9747	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.110967	0.72539	0.0393733	0.0774879	0.0426805	0.00330723	51.1968	17.1435	35.6961	0.00557107	0.753479	2	0.145102	0.0674142	0.299012	0.0637261	0.0670913	0.445847	0.05691	0.188971	0.322766	0.317212	0.171052
7020	-2796.92	-2744.41	-52.5124	0.0956619	0.0956619	0.62917	0.0956619	0.62917	0.0956619	0.0956619	0.0956619	0.0956619	0.479136	0.0956619	0.0956619	0.0956619	0.0956619	0.0956619	0.0956619	0.0956619	0.0956619	0.047464	0.440484	0.0848304	0.0373664	51.1155	20.0384	44.6987	0.00480692	0.753479	3	0.176245	0.0627237	0.405854	0.0518735	0.0531091	0.362922	0.063517	0.163097	0.344666	0.322411	0.169826
7030	-2792.13	-2743.05	-49.0802	0.104617	0.104617	0.104617	0.422049	0.104617	0.104617	0.104617	0.104617	0.104617	0.271238	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.0309558	0.524191	0.0650593	0.0341035	55.3318	20.415	47.2541	0.00533143	0.753479	3	0.131509	0.0448874	0.373304	0.0402177	0.0857059	0.41043	0.0454551	0.185468	0.322275	0.321832	0.170426
7040	-2786.98	-2742.5	-44.4825	0.14982	0.14982	0.357955	0.14982	0.14982	0.14982	0.14982	0.14982	0.14982	0.357955	0.14982	0.14982	0.14982	0.14982	0.14982	0.14982	0.14982	0.14982	0.034609	0.668272	0.10433	0.0697205	46.7096	16.5967	34.4496	0.00535657	0.753479	2	0.172946	0.091394	0.383135	0.0538491	0.0944366	0.3271	0.0500855	0.181927	0.316122	0.321546	0.180404
7050	-2795.97	-2746.89	-49.0735	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.518615	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.134476	0.0958943	0.194814	0.119096	0.0232015	44.7139	21.2189	40.1901	0.00493657	0.753479	2	0.155817	0.0737793	0.386777	0.0438623	0.0890355	0.365749	0.0407967	0.202295	0.318143	0.313701	0.165861
7060	-2795.67	-2743.64	-52.0358	0.118877	0.118877	0.118877	0.118877	0.118877	0.118877	0.118877	0.118877	0.118877	0.350207	0.118877	0.118877	1.09916	0.118877	0.118877	0.118877	0.129184	0.118877	0.0574915	0.477129	0.109954	0.052462	49.079	17.9931	41.1668	0.0055332	0.753479	4	0.186762	0.0757418	0.397065	0.045029	0.0914038	0.326945	0.0638154	0.158053	0.326573	0.342477	0.172897
7070	-2795.53	-2745.98	-49.5458	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.120227	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.130023	0.575865	0.035013	0.410204	0.0593646	0.0243516	54.6069	17.4587	35.6275	0.00566364	0.753479	3	0.154247	0.0797598	0.374886	0.0474177	0.0531295	0.351967	0.09284	0.190496	0.309013	0.317562	0.182929
7080	-2796.28	-2747.96	-48.3255	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.152039	0.271989	0.152039	0.152039	0.152039	0.152039	1.16629	0.0318414	0.585734	0.0768622	0.0450208	49.9101	19.7187	37.5932	0.00517182	0.753479	3	0.21505	0.0658658	0.466037	0.0264308	0.092289	0.312002	0.0373758	0.177103	0.336297	0.305804	0.180796
7090	-2803.38	-2742.21	-61.1755	0.108279	0.106094	0.108279	0.108279	0.108279	0.108279	0.108279	0.108279	0.108279	0.43436	0.108279	0.43436	0.106094	0.43436	0.108279	0.108279	0.108279	0.106094	0.088198	0.0894557	0.0968629	0.00866494	47.013	18.3776	46.3611	0.00494092	0.753479	3	0.162262	0.0602234	0.339361	0.0388026	0.0517453	0.451534	0.0583345	0.176079	0.325871	0.32376	0.174289
7100	-2796.11	-2749.44	-46.679	0.100723	0.100723	0.100723	0.100723	0.100723	0.100723	0.100723	0.100723	0.100723	0.340134	0.100723	0.340134	0.100723	0.100723	0.100723	0.100723	0.100723	0.100723	0.034385	0.623315	0.0912831	0.0568981	48.7919	16.6594	33.9697	0.00542528	0.753479	2	0.127324	0.0567256	0.343437	0.106305	0.0613033	0.382777	0.0494517	0.167195	0.326376	0.33992	0.166509
7110	-2800.1	-2748.94	-51.1546	0.121544	0.121544	0.121544	0.745616	0.745616	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.121544	0.745616	0.0448825	0.184001	0.0550032	0.0101207	53.8179	21.3636	38.6259	0.00523895	0.753479	2	0.225556	0.0621947	0.348908	0.0728814	0.111103	0.344382	0.0605305	0.176937	0.341558	0.311759	0.169746
7120	-2787.44	-2742.95	-44.4875	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.445636	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.100765	0.0277131	0.503484	0.0558151	0.028102	50.322	20.8294	48.6148	0.00529841	0.753479	2	0.119924	0.0582107	0.339997	0.0682128	0.103986	0.37294	0.0566531	0.193715	0.321696	0.314688	0.169901
7130	-2790.12	-2742.83	-47.2902	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.409471	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.118117	0.0398566	0.787568	0.18762	0.147764	43.7624	19.1749	40.2672	0.00562916	0.753479	2	0.134303	0.0463731	0.359187	0.0340413	0.0755361	0.441383	0.0434803	0.195329	0.306455	0.315396	0.18282
7140	-2790.78	-2744.25	-46.5276	0.111332	0.111332	0.111332	0.111332	0.111332	0.111332	0.111332	0.111332	0.111332	0.410076	0.111332	0.111332	0.410076	0.111332	0.111332	0.111332	0.111332	0.111332	0.0261692	0.316492	0.0382866	0.0121174	47.9782	18.8549	42.4347	0.00538906	0.753479	2	0.144526	0.0536838	0.434525	0.0512534	0.0874445	0.331444	0.0416489	0.159298	0.352059	0.327216	0.161428
7150	-2789.12	-2743.11	-46.0092	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.301944	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.104047	0.0239298	0.430688	0.0420329	0.0181031	53.2007	20.3689	41.0908	0.00563297	0.753479	2	0.115041	0.0335112	0.38455	0.0375333	0.0773873	0.43016	0.0368588	0.190057	0.326325	0.323412	0.160207
7160	-2792.51	-2747.68	-44.8352	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.437553	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0946842	0.0641964	0.314368	0.0936311	0.0294346	45.6369	19.423	41.4001	0.0054531	0.753479	2	0.113732	0.0315225	0.390576	0.0752064	0.0727949	0.391274	0.0386261	0.190538	0.324606	0.316831	0.168026
7170	-2788.79	-2744.92	-43.8661	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.383313	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.106002	0.0129319	0.841739	0.0817124	0.0687805	47.3446	16.1511	34.6566	0.0052042	0.753479	2	0.121408	0.078677	0.409223	0.0310298	0.0982311	0.324887	0.0579524	0.176851	0.334858	0.310344	0.177947
7180	-2789.45	-2740.86	-48.5901	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.378776	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.109691	0.00934615	0.440552	0.016706	0.00735988	46.921	17.9104	40.449	0.00505827	0.753479	2	0.12464	0.0844783	0.401652	0.0631363	0.0878572	0.326834	0.0360428	0.18082	0.321574	0.311633	0.185973
7190	-2793.79	-2745.94	-47.8491	0.0971822	0.0971822	0.0971822	0.0971822	0.1893	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.0971822	0.569682	0.0437879	0.330448	0.0653988	0.0216109	52.4837	18.045	34.24	0.00540001	0.753479	3	0.12855	0.0733046	0.343049	0.0547855	0.0894245	0.390195	0.0492416	0.188764	0.311165	0.315329	0.184742
7200	-2788.24	-2742.49	-45.7454	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.434414	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.119367	0.0753737	0.53707	0.162819	0.0874451	45.2066	16.9587	38.0993	0.00542495	0.753479	2	0.13687	0.0672356	0.342932	0.0491685	0.0693858	0.42391	0.0473688	0.176253	0.328817	0.33158	0.16335
7210	-2788.03	-2739.13	-48.9057	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.348506	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0998769	0.0253662	0.521674	0.0530311	0.027665	56.9271	22.8076	51.601	0.00501766	0.753479	2	0.11369	0.0732265	0.366891	0.0612335	0.0640562	0.3833	0.0512928	0.18656	0.337962	0.311917	0.163561
7220	-2800.67	-2741.86	-58.8047	0.0729294	0.0729294	0.0729294	0.205773	0.0729294	0.0729294	0.205773	0.0729294	0.133842	0.205773	0.205773	0.0729294	0.0729294	0.0729294	0.0729294	0.0729294	0.205773	0.779429	0.0279067	0.41485	0.0476916	0.0197849	47.9788	20.5961	34.2825	0.00556335	0.753479	4	0.152464	0.0521851	0.425012	0.0617819	0.0646299	0.344639	0.0517522	0.181986	0.32227	0.325595	0.17015
7230	-2789.93	-2744.33	-45.6037	0.133458	0.133458	0.133458	0.133458	0.133458	0.271009	0.133458	0.133458	0.133458	0.327994	0.133458	0.133458	0.133458	0.133458	0.133458	0.133458	0.133458	0.133458	0.0453005	0.507665	0.0920116	0.046711	48.5121	17.844	39.9347	0.00523707	0.753479	3	0.151907	0.0769279	0.356308	0.0501587	0.0683203	0.405768	0.042518	0.180132	0.313236	0.322949	0.183683
7240	-2791.72	-2747.54	-44.1795	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.456304	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.122308	0.0599865	0.371022	0.0953714	0.0353849	48.6824	20.0845	41.754	0.00505544	0.753479	2	0.140864	0.016581	0.378986	0.0613133	0.102763	0.392587	0.0477695	0.189501	0.327799	0.329885	0.152816
7250	-2794.35	-2751.06	-43.2897	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.423717	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.144676	0.0639491	0.32952	0.0953781	0.031429	49.2591	19.061	34.2413	0.00530899	0.753479	2	0.160178	0.0539153	0.389543	0.0711717	0.0650667	0.383497	0.0368057	0.172319	0.318638	0.326899	0.182145
7260	-2797.9	-2753.46	-44.4419	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.268794	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.104067	0.0565858	0.387329	0.0923592	0.0357734	49.1328	17.4696	49.1203	0.00528591	0.753479	2	0.113219	0.116721	0.361237	0.0487747	0.0726943	0.373746	0.0268264	0.175968	0.334868	0.305717	0.183447
7270	-2792.78	-2741.02	-51.7618	0.0984547	0.0984547	0.149706	0.0984547	0.149706	0.0984547	0.0984547	0.0984547	0.0984547	0.34166	0.0984547	0.149706	0.0984547	0.0984547	0.0984547	0.0984547	0.0984547	0.0984547	0.0258258	0.721552	0.0927491	0.0669232	46.4525	20.3704	44.8853	0.00520956	0.753479	3	0.120508	0.0705198	0.411395	0.0421232	0.067647	0.352946	0.0553693	0.167948	0.319607	0.323358	0.189087
7280	-2793.62	-2746.72	-46.901	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.396529	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0852283	0.0304684	0.473492	0.0578687	0.0274004	54.3492	19.1694	50.0014	0.00531519	0.753479	2	0.102523	0.0853984	0.38452	0.0562828	0.0600441	0.364608	0.0491463	0.171187	0.36486	0.295378	0.168575
7290	-2798.66	-2749.39	-49.2744	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.353472	0.0900918	0.353472	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0900918	0.0363752	0.653086	0.104854	0.0684786	54.4477	17.337	44.4423	0.00543406	0.753479	2	0.119356	0.0932844	0.247714	0.0464603	0.0786388	0.462244	0.0716585	0.189947	0.325157	0.331275	0.15362
7300	-2800.18	-2752	-48.1804	0.096012	0.096012	0.096012	0.096012	0.096012	0.096012	0.096012	0.096012	0.096012	0.276098	0.276098	0.096012	0.096012	0.096012	0.096012	0.096012	0.096012	0.276098	0.0342815	0.456789	0.063109	0.0288275	48.8624	18.1049	46.4084	0.00534655	0.753479	2	0.126026	0.0947833	0.264773	0.0611932	0.0739768	0.42868	0.0765933	0.185487	0.307407	0.327866	0.17924
7310	-2789.38	-2744.04	-45.3386	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.408117	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.118408	0.0574949	0.497173	0.114343	0.0568483	51.9384	18.5591	37.7538	0.00507116	0.753479	2	0.134503	0.0935171	0.308993	0.0439962	0.0623332	0.422954	0.0682065	0.185158	0.315963	0.322776	0.176103
7320	-2788.76	-2744.99	-43.7718	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.401964	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0999713	0.0481846	0.303665	0.0691975	0.0210129	47.7178	18.9028	42.0626	0.00536385	0.753479	2	0.116749	0.051035	0.36879	0.102437	0.0602196	0.351625	0.0658937	0.169769	0.326365	0.333403	0.170464
7330	-2789.2	-2744.07	-45.1265	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.382103	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.106436	0.0680769	0.391814	0.111934	0.0438574	45.7005	16.7013	40.5617	0.00560143	0.753479	2	0.121751	0.0545334	0.39407	0.0409099	0.0643476	0.375729	0.0704107	0.180292	0.320624	0.317883	0.181201
7340	-2797.16	-2753.73	-43.4281	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.17068	0.551256	0.0356363	0.633703	0.097288	0.0616517	48.8082	17.8441	38.4674	0.00497169	0.753479	2	0.191823	0.0653465	0.335006	0.0936759	0.0633748	0.376011	0.0665858	0.180973	0.348921	0.317139	0.152967
7350	-2802.08	-2745.74	-56.3413	0.15606	0.120339	0.15606	0.15606	0.15606	0.120339	0.15606	0.120339	0.15606	0.442252	0.15606	0.120339	0.15606	0.15606	0.15606	0.15606	0.15606	0.15606	0.0333735	0.688061	0.106987	0.0736139	52.8073	18.8178	37.0106	0.00484156	0.753479	3	0.164021	0.0596179	0.434535	0.0343724	0.0728624	0.339288	0.0593244	0.170539	0.338167	0.322664	0.168629
7360	-2786.28	-2740.91	-45.3636	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.349959	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0981138	0.0343065	0.348213	0.0526345	0.0183281	52.0486	22.6378	48.8607	0.00558547	0.753479	2	0.112105	0.0741543	0.42527	0.032729	0.0724601	0.332053	0.0633337	0.174333	0.326252	0.310921	0.188494
7370	-2801.3	-2745.28	-56.0123	0.1123	0.1123	0.1123	0.1123	0.1123	0.205099	0.1123	0.1123	0.1123	0.1123	0.1123	0.205099	0.1123	0.1123	0.1123	0.1123	0.1123	0.455196	0.0333435	0.294849	0.0472856	0.0139421	56.7854	21.309	37.6361	0.00612079	0.753479	3	0.141661	0.0347183	0.367369	0.0390931	0.0865499	0.39662	0.0756489	0.181219	0.337053	0.306772	0.174956
7380	-2789.21	-2744.06	-45.1506	0.137564	0.137564	0.35534	0.137564	0.137564	0.137564	0.137564	0.137564	0.137564	0.35534	0.137564	0.137564	0.137564	0.137564	0.137564	0.137564	0.137564	0.137564	0.0359133	0.697411	0.118687	0.0827736	47.6652	18.0007	34.9119	0.0053535	0.753479	2	0.161761	0.070969	0.33706	0.069417	0.0916553	0.361491	0.0694076	0.182096	0.312253	0.322007	0.183645
7390	-2795.51	-2742.99	-52.5183	0.117563	0.117563	0.117563	0.117563	0.117563	0.14726	0.14726	0.117563	0.117563	0.117563	0.117563	0.117563	0.117563	0.117563	0.117563	0.117563	0.185436	0.664346	0.0543225	0.396077	0.0899494	0.0356269	48.1095	19.3438	34.2926	0.00564784	0.753479	4	0.15501	0.0743033	0.396657	0.0378045	0.0928787	0.325688	0.0726685	0.190681	0.311804	0.321544	0.175972
7400	-2796.25	-2742.91	-53.3327	0.118526	0.118526	0.118526	0.118526	0.118526	0.348854	0.301672	0.118526	0.118526	0.301672	0.118526	0.118526	0.118526	0.118526	0.460387	0.118526	0.118526	0.348854	0.026641	0.375835	0.0426826	0.0160416	49.0569	17.2263	38.3908	0.00548974	0.753479	4	0.18346	0.0853354	0.385224	0.0434175	0.0720765	0.330489	0.083458	0.175866	0.32034	0.319634	0.18416
7410	-2790.25	-2746.94	-43.3114	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.138013	0.516589	0.0385358	0.582258	0.092248	0.0537121	49.7617	18.5347	34.4219	0.00514156	0.753479	2	0.159045	0.098799	0.334414	0.0502676	0.0874814	0.356082	0.072957	0.17776	0.310786	0.334029	0.177426
7420	-2789.26	-2740.37	-48.8874	0.0908331	0.0908331	0.432473	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.331599	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.0908331	0.021873	0.493551	0.043189	0.0213159	53.4834	21.6906	52.5609	0.00547627	0.753479	3	0.123189	0.0646875	0.385599	0.0459722	0.080006	0.325654	0.0980813	0.179745	0.313875	0.326974	0.179407
7430	-2805.64	-2749.68	-55.953	0.167803	0.167803	0.167803	0.0601034	0.0601034	0.167803	0.167803	0.167803	0.167803	0.167803	0.167803	0.0601034	0.167803	0.167803	0.0601034	0.167803	0.167803	0.549272	0.0177747	0.475652	0.0338987	0.016124	50.6491	18.0813	37.8731	0.00529629	0.753479	3	0.165062	0.0314135	0.371149	0.0881567	0.0681694	0.333798	0.107313	0.177668	0.322697	0.315185	0.18445
7440	-2795.23	-2748.38	-46.847	0.108059	0.108059	0.181519	0.108059	0.108059	0.108059	0.108059	0.108059	0.108059	0.378913	0.108059	0.108059	0.108059	0.108059	0.108059	0.108059	0.108059	0.108059	0.0435417	0.430313	0.0764308	0.0328892	45.9365	17.8581	42.2537	0.00552717	0.753479	3	0.127187	0.0478613	0.363957	0.0612114	0.0975558	0.335805	0.0936086	0.208918	0.315396	0.297056	0.17863
7450	-2796.93	-2746.03	-50.8972	0.116385	0.116385	0.116385	0.116385	0.267915	0.116385	0.116385	0.116385	0.116385	0.267915	0.116385	0.116385	0.116385	0.267915	0.116385	0.116385	0.116385	0.267915	0.0386255	0.265822	0.0526105	0.0139851	51.3872	19.7943	46.8504	0.00562788	0.753479	2	0.150058	0.0259005	0.407945	0.0347938	0.0682086	0.397703	0.0654488	0.195618	0.316125	0.31754	0.170717
7460	-2788.77	-2744.43	-44.344	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.337708	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.102091	0.0238838	0.531661	0.0509969	0.027113	49.8573	20.3325	44.8113	0.00534658	0.753479	2	0.115181	0.0492577	0.404789	0.0345551	0.0677407	0.378657	0.0649998	0.196156	0.341715	0.3008	0.16133
7470	-2799.5	-2742.96	-56.5418	0.150691	0.0944494	0.0944494	0.150691	0.0944494	0.0944494	0.0944494	0.0944494	0.0944494	0.419881	0.0944494	0.0944494	0.585288	0.0944494	0.0944494	0.0944494	0.145267	0.0944494	0.0487503	0.32315	0.0720253	0.0232749	45.2534	22.0773	44.922	0.00532071	0.753479	5	0.14887	0.0332853	0.394733	0.0336966	0.0994393	0.36925	0.069596	0.183137	0.334375	0.32501	0.157478
7480	-2792.26	-2746.12	-46.1372	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.124838	0.693432	0.041671	0.332826	0.062459	0.0207879	54.1459	20.0662	37.8055	0.0052252	0.753479	2	0.156426	0.0611844	0.396949	0.0338859	0.0945785	0.340971	0.0724306	0.192355	0.344377	0.301941	0.161327
7490	-2797.02	-2744.52	-52.4979	0.113267	0.113267	0.459388	0.113267	0.459388	0.113267	0.113267	0.113267	0.113267	0.319957	0.113267	0.113267	0.113267	0.319957	0.113267	0.113267	0.113267	0.113267	0.0248209	0.864392	0.183035	0.158214	49.1187	17.9219	42.0575	0.00520813	0.753479	3	0.17469	0.0794111	0.341401	0.0400897	0.101021	0.352702	0.0853753	0.165726	0.336957	0.329367	0.167949
7500	-2788.7	-2742.72	-45.9775	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.11745	0.862424	0.016701	0.654517	0.048341	0.03164	51.1515	18.5603	40.4044	0.00529368	0.753479	2	0.158837	0.0408947	0.438058	0.0478945	0.0686513	0.359165	0.0453369	0.164915	0.327349	0.330071	0.177666
7510	-2795.48	-2743.3	-52.1859	0.124091	0.124091	0.412233	0.124091	0.124091	0.0775259	0.124091	0.124091	0.124091	0.412233	0.124091	0.124091	0.124091	0.124091	0.124091	0.124091	0.124091	0.124091	0.0295328	0.511548	0.0604619	0.0309291	48.0026	21.1678	40.4508	0.00490233	0.753479	3	0.15352	0.0791968	0.433186	0.0473619	0.0678878	0.327247	0.0451206	0.183857	0.332076	0.316774	0.167293
7520	-2800.26	-2748.39	-51.8713	0.101796	0.101796	0.101796	0.101796	0.101796	0.101796	0.101796	0.101796	0.101796	0.40343	0.101796	0.101796	0.101796	0.120147	0.120147	0.101796	0.101796	0.101796	0.0415941	0.47322	0.0789591	0.0373651	52.6153	20.1191	46.7615	0.00542537	0.753479	3	0.120592	0.05495	0.360137	0.0255553	0.0676856	0.459175	0.0324975	0.190367	0.311442	0.337281	0.160909
