Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	norm_gamma_rates[0]	norm_gamma_rates[1]	norm_gamma_rates[2]	norm_gamma_rates[3]	shape
6380	-9885.79	-9897.4	11.6141	0.281492	0.186711	0.236103	0.295694	0.113498	0.261266	0.0564093	0.0538659	0.43556	0.0794012	0.0436608	0.0112537	0.0284149	0.492421	0.00635105	0.0630036	0.038156	0.0490299	0.0127752	0.0117251	0.0319807	0.0133984	0.0320695	0.00889329	0.0181921	0.00635105	0.0630036	0.038156	0.0490299	0.0127752	0.0117251	0.0319807	0.0133984	0.0320695	0.00889329	0.0181921	0.0436608	0.0112537	0.0284149	0.492421	0.0685474	0.350773	0.914653	2.66603	0.673538
6390	-9883.15	-9894.74	11.5858	0.283413	0.184471	0.244052	0.288065	0.114177	0.26283	0.0567469	0.0469339	0.439436	0.0798764	0.0413073	0.0114225	0.0224957	0.524374	0.0111312	0.0646857	0.0401701	0.0312332	0.00943857	0.00870594	0.0361908	0.0103114	0.0291272	0.0095762	0.0137605	0.0111312	0.0646857	0.0401701	0.0312332	0.00943857	0.00870594	0.0361908	0.0103114	0.0291272	0.0095762	0.0137605	0.0413073	0.0114225	0.0224957	0.524374	0.0783428	0.372556	0.931862	2.61724	0.719432
6400	-9884.18	-9895.7	11.523	0.286463	0.184171	0.237424	0.291943	0.125368	0.262651	0.0359888	0.0417002	0.451107	0.0831846	0.0446997	0.0104941	0.0170107	0.523675	0.0095706	0.0673818	0.042379	0.0321428	0.00781141	0.0101473	0.0377974	0.0151289	0.0339752	0.0047794	0.0135995	0.0095706	0.0673818	0.042379	0.0321428	0.00781141	0.0101473	0.0377974	0.0151289	0.0339752	0.0047794	0.0135995	0.0446997	0.0104941	0.0170107	0.523675	0.0618131	0.334688	0.901201	2.7023	0.641729
6410	-9888.82	-9900.39	11.5772	0.286191	0.180205	0.237483	0.296121	0.111334	0.255069	0.0544797	0.0666169	0.450045	0.0624558	0.0414854	0.00713512	0.0190803	0.521511	0.00777557	0.059014	0.0411083	0.0352939	0.012521	0.00465808	0.0359493	0.0283465	0.0217925	0.0094121	0.0201792	0.00777557	0.059014	0.0411083	0.0352939	0.012521	0.00465808	0.0359493	0.0283465	0.0217925	0.0094121	0.0201792	0.0414854	0.00713512	0.0190803	0.521511	0.0582358	0.325718	0.893408	2.72264	0.624684
6420	-9888.68	-9899.42	10.7386	0.286191	0.180205	0.237483	0.296121	0.108215	0.248381	0.0647301	0.0473845	0.449725	0.0815649	0.0388804	0.0151079	0.0225353	0.568745	0.0131126	0.0726903	0.0454648	0.0350677	0.00719813	0.00779028	0.0449359	0.0187265	0.0309819	0.00494057	0.0228598	0.0131126	0.0726903	0.0454648	0.0350677	0.00719813	0.00779028	0.0449359	0.0187265	0.0309819	0.00494057	0.0228598	0.0388804	0.0151079	0.0225353	0.568745	0.0616031	0.334171	0.900757	2.70347	0.640732
6430	-9883.9	-9895.5	11.5994	0.290259	0.181524	0.238427	0.289791	0.119601	0.258755	0.0623215	0.0456214	0.432991	0.0807107	0.0386269	0.0110414	0.0259481	0.5145	0.00718032	0.0573646	0.0369377	0.0315651	0.00986967	0.00926892	0.0409675	0.0127268	0.0360356	0.00910271	0.0216763	0.00718032	0.0573646	0.0369377	0.0315651	0.00986967	0.00926892	0.0409675	0.0127268	0.0360356	0.00910271	0.0216763	0.0386269	0.0110414	0.0259481	0.5145	0.067714	0.348835	0.913067	2.67038	0.669617
6440	-9882.23	-9893.48	11.2519	0.295077	0.184537	0.236845	0.283542	0.111238	0.244089	0.0523633	0.0566155	0.454496	0.0811976	0.0405097	0.0103105	0.0249577	0.527127	0.00906505	0.0672602	0.0438672	0.0334737	0.00880626	0.011	0.0409675	0.0170549	0.0234161	0.0090374	0.0309434	0.00906505	0.0672602	0.0438672	0.0334737	0.00880626	0.011	0.0409675	0.0170549	0.0234161	0.0090374	0.0309434	0.0405097	0.0103105	0.0249577	0.527127	0.0579467	0.324979	0.892756	2.72432	0.623301
6450	-9891.15	-9902.77	11.6205	0.305147	0.181901	0.233461	0.279491	0.114655	0.239069	0.0537586	0.0421383	0.468459	0.0819199	0.0298482	0.0112719	0.0202914	0.537979	0.00933056	0.0590513	0.045875	0.0321636	0.00837879	0.0109578	0.0346761	0.0123258	0.0349454	0.0056999	0.00769612	0.00933056	0.0590513	0.045875	0.0321636	0.00837879	0.0109578	0.0346761	0.0123258	0.0349454	0.0056999	0.00769612	0.0298482	0.0112719	0.0202914	0.537979	0.0769196	0.369497	0.929513	2.62407	0.712778
6460	-9890.01	-9901.21	11.1988	0.301207	0.179552	0.230447	0.288794	0.114292	0.252087	0.0534245	0.0418765	0.465548	0.0727724	0.0363956	0.00572299	0.0260242	0.544504	0.00891885	0.0574462	0.0431637	0.0392978	0.00969287	0.00410942	0.0412587	0.0181364	0.0396345	0.00745518	0.0213421	0.00891885	0.0574462	0.0431637	0.0392978	0.00969287	0.00410942	0.0412587	0.0181364	0.0396345	0.00745518	0.0213421	0.0363956	0.00572299	0.0260242	0.544504	0.0579734	0.325047	0.892816	2.72416	0.623429
6470	-9890.2	-9901.93	11.7356	0.301235	0.173205	0.228117	0.297444	0.110081	0.247024	0.0514562	0.0709149	0.450432	0.0700913	0.043196	0.0134949	0.0264478	0.494326	0.00808569	0.0563826	0.0434681	0.0329629	0.0104138	0.0142328	0.0371704	0.0193868	0.0293921	0.00882806	0.0103947	0.00808569	0.0563826	0.0434681	0.0329629	0.0104138	0.0142328	0.0371704	0.0193868	0.0293921	0.00882806	0.0103947	0.043196	0.0134949	0.0264478	0.494326	0.110866	0.434762	0.975182	2.47919	0.872495
6480	-9884.12	-9895.67	11.5459	0.28539	0.196916	0.232454	0.28524	0.111231	0.267024	0.0515592	0.0599195	0.418425	0.0918414	0.0371239	0.0105322	0.0245232	0.532599	0.0059741	0.0640053	0.0441789	0.0282745	0.0113636	0.00741053	0.0278704	0.0165282	0.0264056	0.00640211	0.0254503	0.0059741	0.0640053	0.0441789	0.0282745	0.0113636	0.00741053	0.0278704	0.0165282	0.0264056	0.00640211	0.0254503	0.0371239	0.0105322	0.0245232	0.532599	0.0478869	0.297774	0.867708	2.78663	0.574461
6490	-9889.99	-9902.38	12.3865	0.28866	0.191361	0.225897	0.294082	0.103925	0.241874	0.0587304	0.0682535	0.443805	0.0834123	0.0318231	0.00723731	0.0265629	0.458485	0.00706196	0.0485189	0.0371265	0.0301368	0.0109141	0.0127162	0.0355142	0.0131216	0.0359393	0.00705626	0.0209737	0.00706196	0.0485189	0.0371265	0.0301368	0.0109141	0.0127162	0.0355142	0.0131216	0.0359393	0.00705626	0.0209737	0.0318231	0.00723731	0.0265629	0.458485	0.106763	0.427605	0.970609	2.49502	0.852937
6500	-9881.27	-9892.59	11.3213	0.287418	0.187018	0.226717	0.298847	0.105295	0.258145	0.0437937	0.0677093	0.438163	0.0868937	0.0329325	0.00956097	0.0266403	0.539646	0.00934899	0.0566737	0.0416221	0.0392019	0.0110696	0.011556	0.0375233	0.0161183	0.0314651	0.00581557	0.0216483	0.00934899	0.0566737	0.0416221	0.0392019	0.0110696	0.011556	0.0375233	0.0161183	0.0314651	0.00581557	0.0216483	0.0329325	0.00956097	0.0266403	0.539646	0.0594836	0.328883	0.896182	2.71545	0.630644
6510	-9891.14	-9902.68	11.5359	0.300001	0.178515	0.238889	0.282595	0.125142	0.261798	0.042177	0.0652098	0.421988	0.083686	0.0530805	0.0116133	0.0247035	0.506075	0.00661053	0.0691595	0.0441929	0.0333645	0.00780974	0.00852981	0.0408459	0.0113321	0.033074	0.00354734	0.0155305	0.00661053	0.0691595	0.0441929	0.0333645	0.00780974	0.00852981	0.0408459	0.0113321	0.033074	0.00354734	0.0155305	0.0530805	0.0116133	0.0247035	0.506075	0.0548802	0.317002	0.885629	2.74249	0.60857
6520	-9881.25	-9892.62	11.367	0.292932	0.194728	0.228952	0.283387	0.12516	0.259674	0.0542962	0.0592993	0.418564	0.0830071	0.036615	0.0100315	0.0248532	0.537861	0.00797483	0.0633819	0.0389286	0.0333671	0.0140575	0.008356	0.0348427	0.0179455	0.027942	0.00569922	0.0240443	0.00797483	0.0633819	0.0389286	0.0333671	0.0140575	0.008356	0.0348427	0.0179455	0.027942	0.00569922	0.0240443	0.036615	0.0100315	0.0248532	0.537861	0.0742041	0.363565	0.924896	2.63734	0.700074
6530	-9882.43	-9893.38	10.9518	0.279533	0.194301	0.230567	0.295599	0.121817	0.252738	0.052846	0.053071	0.446066	0.0734626	0.040413	0.0089151	0.0265515	0.566109	0.0107203	0.0678477	0.0506074	0.0306248	0.00836713	0.00997176	0.0358553	0.0181804	0.0272105	0.00464057	0.0218817	0.0107203	0.0678477	0.0506074	0.0306248	0.00836713	0.00997176	0.0358553	0.0181804	0.0272105	0.00464057	0.0218817	0.040413	0.0089151	0.0265515	0.566109	0.0544707	0.315917	0.884646	2.74497	0.606593
6540	-9893.44	-9904.69	11.2553	0.28468	0.190227	0.230653	0.29444	0.122199	0.274209	0.0459383	0.0539251	0.433236	0.0704926	0.034529	0.00827655	0.0304065	0.512185	0.0125707	0.065909	0.0492889	0.0443537	0.0161711	0.00905213	0.0276169	0.0202549	0.0264717	0.0146707	0.0255433	0.0125707	0.065909	0.0492889	0.0443537	0.0161711	0.00905213	0.0276169	0.0202549	0.0264717	0.0146707	0.0255433	0.034529	0.00827655	0.0304065	0.512185	0.0646062	0.34148	0.906962	2.68695	0.65496
6550	-9886.29	-9897.68	11.3874	0.283363	0.181252	0.2261	0.309285	0.117687	0.264085	0.0601636	0.0703649	0.417241	0.0704583	0.0386297	0.0151356	0.0229672	0.527059	0.00855076	0.0580402	0.0380149	0.0420795	0.0110097	0.00766972	0.037081	0.0189592	0.0336	0.0134554	0.0116534	0.00855076	0.0580402	0.0380149	0.0420795	0.0110097	0.00766972	0.037081	0.0189592	0.0336	0.0134554	0.0116534	0.0386297	0.0151356	0.0229672	0.527059	0.0722961	0.359318	0.921539	2.64685	0.691136
6560	-9883.96	-9894.68	10.7147	0.293264	0.189602	0.216768	0.300366	0.106454	0.279611	0.053977	0.059817	0.431825	0.0683156	0.0425745	0.0114203	0.0234299	0.606337	0.00698405	0.0587934	0.035478	0.0383445	0.00996678	0.0108553	0.0380099	0.016115	0.0344596	0.00641183	0.0127107	0.00698405	0.0587934	0.035478	0.0383445	0.00996678	0.0108553	0.0380099	0.016115	0.0344596	0.00641183	0.0127107	0.0425745	0.0114203	0.0234299	0.606337	0.0429014	0.283044	0.85323	2.82082	0.54956
6570	-9889.95	-9900.71	10.7594	0.296039	0.184182	0.221664	0.298115	0.12257	0.285187	0.0425265	0.0701963	0.411862	0.0676576	0.0490388	0.009889	0.0248224	0.598143	0.00891837	0.0565057	0.0358902	0.0322536	0.00996678	0.0109184	0.0410231	0.0175418	0.0275747	0.0117411	0.0127924	0.00891837	0.0565057	0.0358902	0.0322536	0.00996678	0.0109184	0.0410231	0.0175418	0.0275747	0.0117411	0.0127924	0.0490388	0.009889	0.0248224	0.598143	0.0591499	0.32804	0.895446	2.71736	0.629052
6580	-9887.94	-9899.26	11.3221	0.280933	0.185099	0.235061	0.298907	0.12254	0.264214	0.0535849	0.0701791	0.411761	0.077721	0.0379767	0.0155661	0.0218503	0.518245	0.0108105	0.0665951	0.0501059	0.0318144	0.00505561	0.0104415	0.0442989	0.0137411	0.0330991	0.0115239	0.0192945	0.0108105	0.0665951	0.0501059	0.0318144	0.00505561	0.0104415	0.0442989	0.0137411	0.0330991	0.0115239	0.0192945	0.0379767	0.0155661	0.0218503	0.518245	0.0733172	0.361599	0.923347	2.64174	0.695921
6590	-9891.69	-9903.47	11.7824	0.287692	0.189552	0.221655	0.301101	0.136199	0.251214	0.0689825	0.0675608	0.404659	0.0713859	0.0364424	0.0111198	0.0202412	0.491587	0.00454902	0.0658639	0.0414812	0.0473849	0.011062	0.00507312	0.0344741	0.0159383	0.0295379	0.010603	0.0192945	0.00454902	0.0658639	0.0414812	0.0473849	0.011062	0.00507312	0.0344741	0.0159383	0.0295379	0.010603	0.0192945	0.0364424	0.0111198	0.0202412	0.491587	0.0620038	0.335158	0.901603	2.70124	0.642634
6600	-9889.98	-9901.89	11.9108	0.265626	0.195972	0.246045	0.292357	0.133769	0.272718	0.0677519	0.0663556	0.389294	0.0701125	0.0381896	0.0150482	0.0188264	0.495733	0.00559227	0.0608588	0.0436215	0.0315653	0.00909842	0.00538972	0.0299542	0.0223312	0.0249538	0.00794131	0.0224757	0.00559227	0.0608588	0.0436215	0.0315653	0.00909842	0.00538972	0.0299542	0.0223312	0.0249538	0.00794131	0.0224757	0.0381896	0.0150482	0.0188264	0.495733	0.0717759	0.358148	0.920607	2.64947	0.688698
6610	-9888.77	-9900.18	11.419	0.274333	0.181898	0.25411	0.289659	0.123932	0.259257	0.0591016	0.05932	0.436989	0.0614015	0.0413929	0.0119059	0.0267465	0.504202	0.00917815	0.0619499	0.0491142	0.0444419	0.0105512	0.0102563	0.0426731	0.0186005	0.0303202	0.0047279	0.0142323	0.00917815	0.0619499	0.0491142	0.0444419	0.0105512	0.0102563	0.0426731	0.0186005	0.0303202	0.0047279	0.0142323	0.0413929	0.0119059	0.0267465	0.504202	0.0919925	0.400307	0.952207	2.55549	0.783263
6620	-9889.64	-9900.91	11.2658	0.289298	0.180623	0.250506	0.279573	0.117261	0.256136	0.0507504	0.0461101	0.471646	0.0580968	0.0361771	0.013445	0.0210815	0.561479	0.00907476	0.052362	0.0439682	0.0319022	0.0109723	0.00730253	0.0393072	0.0184014	0.0321676	0.00994002	0.00937596	0.00907476	0.052362	0.0439682	0.0319022	0.0109723	0.00730253	0.0393072	0.0184014	0.0321676	0.00994002	0.00937596	0.0361771	0.013445	0.0210815	0.561479	0.0358746	0.260497	0.829695	2.87393	0.513279
6630	-9886.1	-9896.43	10.3367	0.287224	0.193032	0.245622	0.274122	0.113243	0.260413	0.0489367	0.0453868	0.452764	0.0792555	0.0376351	0.00850969	0.0246191	0.617278	0.00749712	0.0675962	0.0510204	0.0449794	0.0117355	0.00904576	0.0382427	0.0160608	0.0406819	0.00568581	0.00905337	0.00749712	0.0675962	0.0510204	0.0449794	0.0117355	0.00904576	0.0382427	0.0160608	0.0406819	0.00568581	0.00905337	0.0376351	0.00850969	0.0246191	0.617278	0.0446413	0.288292	0.858466	2.8086	0.558317
6640	-9884.54	-9895.78	11.2376	0.2779	0.186766	0.238294	0.29704	0.116084	0.243937	0.0464937	0.0629749	0.452151	0.0783605	0.0398225	0.00934638	0.0244031	0.55465	0.00973887	0.0630517	0.0388575	0.0334589	0.0105481	0.00461927	0.0387205	0.0126949	0.0368426	0.0107673	0.0113954	0.00973887	0.0630517	0.0388575	0.0334589	0.0105481	0.00461927	0.0387205	0.0126949	0.0368426	0.0107673	0.0113954	0.0398225	0.00934638	0.0244031	0.55465	0.0710558	0.356521	0.919305	2.65312	0.68532
6650	-9885.88	-9897.17	11.2947	0.282204	0.189658	0.241984	0.286154	0.129744	0.253065	0.0634209	0.0429611	0.436232	0.0745758	0.043918	0.011817	0.020868	0.540644	0.00644928	0.063975	0.0445034	0.0381953	0.00838579	0.0096849	0.0312282	0.0208297	0.0348735	0.0110549	0.00693249	0.00644928	0.063975	0.0445034	0.0381953	0.00838579	0.0096849	0.0312282	0.0208297	0.0348735	0.0110549	0.00693249	0.043918	0.011817	0.020868	0.540644	0.0645547	0.341357	0.906858	2.68723	0.654716
6660	-9886.74	-9897.76	11.0202	0.278416	0.189437	0.232929	0.299218	0.11007	0.275746	0.0592447	0.0436918	0.441583	0.0696651	0.0458507	0.0105752	0.0165503	0.555895	0.00948547	0.0664295	0.0501728	0.0341743	0.00993099	0.00722971	0.0393198	0.0230874	0.0230128	0.00845377	0.0210088	0.00948547	0.0664295	0.0501728	0.0341743	0.00993099	0.00722971	0.0393198	0.0230874	0.0230128	0.00845377	0.0210088	0.0458507	0.0105752	0.0165503	0.555895	0.0492867	0.301748	0.8715	2.77746	0.581355
6670	-9883.46	-9894.44	10.9784	0.277223	0.188828	0.232203	0.301746	0.12362	0.264593	0.0486989	0.0567722	0.437323	0.0689931	0.0473827	0.0113282	0.0234008	0.565179	0.00800262	0.0636816	0.0368494	0.043039	0.0143843	0.00902432	0.0320265	0.0190705	0.0275995	0.00508555	0.0192332	0.00800262	0.0636816	0.0368494	0.043039	0.0143843	0.00902432	0.0320265	0.0190705	0.0275995	0.00508555	0.0192332	0.0473827	0.0113282	0.0234008	0.565179	0.0521809	0.309761	0.879005	2.75905	0.595498
6680	-9893.12	-9904.11	10.9898	0.282918	0.192707	0.23116	0.293216	0.135499	0.264188	0.0486245	0.0445415	0.412816	0.0943309	0.0491942	0.00924033	0.0291897	0.54097	0.0107985	0.0649443	0.0428604	0.0471155	0.00981248	0.00523009	0.0368073	0.0236451	0.0416827	0.00238387	0.00993675	0.0107985	0.0649443	0.0428604	0.0471155	0.00981248	0.00523009	0.0368073	0.0236451	0.0416827	0.00238387	0.00993675	0.0491942	0.00924033	0.0291897	0.54097	0.0661794	0.345229	0.910091	2.6785	0.662387
6690	-9884.8	-9896.23	11.4227	0.282918	0.192707	0.23116	0.293216	0.134815	0.262856	0.0531151	0.0446228	0.410735	0.0938553	0.0345067	0.00866769	0.028417	0.531597	0.00967821	0.0628816	0.0389534	0.0268048	0.0111015	0.00961083	0.0399126	0.0200764	0.0385489	0.00798948	0.0117721	0.00967821	0.0628816	0.0389534	0.0268048	0.0111015	0.00961083	0.0399126	0.0200764	0.0385489	0.00798948	0.0117721	0.0345067	0.00866769	0.028417	0.531597	0.0664294	0.34582	0.910581	2.67717	0.663566
6700	-9886.29	-9898.22	11.9275	0.285437	0.182271	0.252281	0.280011	0.127606	0.25111	0.0507416	0.0409433	0.437528	0.09207	0.0372444	0.00914088	0.0209006	0.513828	0.00792316	0.0506935	0.0367805	0.0345933	0.0111015	0.00994969	0.0319863	0.0170851	0.033349	0.00773609	0.00779216	0.00792316	0.0506935	0.0367805	0.0345933	0.0111015	0.00994969	0.0319863	0.0170851	0.033349	0.00773609	0.00779216	0.0372444	0.00914088	0.0209006	0.513828	0.0636417	0.339155	0.905003	2.6922	0.650398
6710	-9887.19	-9899.31	12.122	0.281726	0.179603	0.244589	0.294082	0.123368	0.248352	0.0458032	0.0586951	0.432723	0.0910587	0.0405206	0.00953518	0.0212971	0.469923	0.00670108	0.0560831	0.0425449	0.0421147	0.00498829	0.011529	0.042271	0.0119335	0.0299932	0.00630662	0.0146146	0.00670108	0.0560831	0.0425449	0.0421147	0.00498829	0.011529	0.042271	0.0119335	0.0299932	0.00630662	0.0146146	0.0405206	0.00953518	0.0212971	0.469923	0.0760658	0.367646	0.928081	2.62821	0.708786
6720	-9886.53	-9898.52	11.9961	0.291407	0.181559	0.239406	0.287629	0.126941	0.239595	0.0643538	0.0603535	0.42031	0.0884467	0.0425124	0.00941339	0.01639	0.491489	0.00866209	0.0560071	0.0477126	0.0332643	0.00787733	0.00766952	0.0309546	0.0198232	0.029925	0.00922183	0.0118898	0.00866209	0.0560071	0.0477126	0.0332643	0.00787733	0.00766952	0.0309546	0.0198232	0.029925	0.00922183	0.0118898	0.0425124	0.00941339	0.01639	0.491489	0.0820321	0.380331	0.937735	2.5999	0.736671
6730	-9887.08	-9899.56	12.4741	0.284251	0.186531	0.237296	0.291922	0.120366	0.266197	0.0610206	0.0562002	0.430231	0.0659859	0.0380376	0.0138215	0.0193979	0.427047	0.0046305	0.0546526	0.0442165	0.0408706	0.00874857	0.00766952	0.0362604	0.018339	0.0331981	0.00890852	0.018792	0.0046305	0.0546526	0.0442165	0.0408706	0.00874857	0.00766952	0.0362604	0.018339	0.0331981	0.00890852	0.018792	0.0380376	0.0138215	0.0193979	0.427047	0.0998111	0.415071	0.962351	2.52277	0.82002
6740	-9887.19	-9898.55	11.3586	0.280971	0.184414	0.23184	0.302774	0.119235	0.263696	0.0604473	0.0650669	0.426189	0.065366	0.0365245	0.0117085	0.0181056	0.53548	0.0103233	0.0635599	0.0340814	0.0378727	0.011551	0.00740118	0.0464554	0.018787	0.027207	0.0116642	0.0160287	0.0103233	0.0635599	0.0340814	0.0378727	0.011551	0.00740118	0.0464554	0.018787	0.027207	0.0116642	0.0160287	0.0365245	0.0117085	0.0181056	0.53548	0.0738999	0.362892	0.924367	2.63884	0.69865
6750	-9882.18	-9893.66	11.4722	0.28498	0.184261	0.225788	0.304971	0.13499	0.250515	0.0436682	0.0618144	0.42468	0.0843326	0.039246	0.0110367	0.0179738	0.517532	0.00927654	0.0635599	0.0486989	0.0412436	0.0112144	0.00851827	0.0333168	0.017282	0.0354072	0.00876738	0.0126546	0.00927654	0.0635599	0.0486989	0.0412436	0.0112144	0.00851827	0.0333168	0.017282	0.0354072	0.00876738	0.0126546	0.039246	0.0110367	0.0179738	0.517532	0.0593948	0.328659	0.895987	2.71596	0.63022
6760	-9887.62	-9899.45	11.8296	0.296477	0.183529	0.229695	0.290299	0.125203	0.260851	0.0454698	0.0575343	0.423131	0.087812	0.0444927	0.0109798	0.0233696	0.478638	0.0109228	0.0640853	0.0449538	0.0433128	0.00904958	0.00644231	0.0411267	0.010976	0.0253065	0.0105699	0.0145495	0.0109228	0.0640853	0.0449538	0.0433128	0.00904958	0.00644231	0.0411267	0.010976	0.0253065	0.0105699	0.0145495	0.0444927	0.0109798	0.0233696	0.478638	0.111272	0.435463	0.975624	2.47764	0.874439
6770	-9891.74	-9902.45	10.7097	0.288249	0.183902	0.222359	0.30549	0.12366	0.26161	0.0456022	0.0511677	0.424362	0.0935977	0.0423489	0.0111513	0.0193823	0.592701	0.0103341	0.0581223	0.0545857	0.0306898	0.0096103	0.00809765	0.0278395	0.0202951	0.042807	0.00676767	0.0177363	0.0103341	0.0581223	0.0545857	0.0306898	0.0096103	0.00809765	0.0278395	0.0202951	0.042807	0.00676767	0.0177363	0.0423489	0.0111513	0.0193823	0.592701	0.0396867	0.273015	0.842975	2.84432	0.533162
6780	-9887.7	-9898.91	11.2133	0.276765	0.196056	0.229628	0.297551	0.122798	0.264268	0.0498854	0.0508112	0.425069	0.087168	0.0337361	0.0148733	0.0233675	0.542454	0.0112392	0.0712534	0.0382333	0.0352916	0.00705792	0.00550365	0.0350409	0.0198571	0.0320101	0.0139077	0.0177678	0.0112392	0.0712534	0.0382333	0.0352916	0.00705792	0.00550365	0.0350409	0.0198571	0.0320101	0.0139077	0.0177678	0.0337361	0.0148733	0.0233675	0.542454	0.0605212	0.331485	0.898443	2.70955	0.635588
6790	-9886.04	-9897.21	11.1709	0.276526	0.195887	0.230292	0.297295	0.109054	0.299198	0.056479	0.047354	0.407327	0.0805869	0.035577	0.00853632	0.029006	0.544967	0.0094625	0.0645364	0.0405358	0.03816	0.0156129	0.0120751	0.0317966	0.0188439	0.0394486	0.00548168	0.0120563	0.0094625	0.0645364	0.0405358	0.03816	0.0156129	0.0120751	0.0317966	0.0188439	0.0394486	0.00548168	0.0120563	0.035577	0.00853632	0.029006	0.544967	0.0496985	0.302904	0.872595	2.7748	0.583376
6800	-9895.48	-9906.8	11.3146	0.273359	0.195003	0.232061	0.299578	0.0940486	0.268899	0.0612097	0.0513204	0.437186	0.0873369	0.032386	0.0145543	0.024003	0.523852	0.00429474	0.0761545	0.0491902	0.0450269	0.0119319	0.00991947	0.0329664	0.0189252	0.0405463	0.00432914	0.00348631	0.00429474	0.0761545	0.0491902	0.0450269	0.0119319	0.00991947	0.0329664	0.0189252	0.0405463	0.00432914	0.00348631	0.032386	0.0145543	0.024003	0.523852	0.0563916	0.320966	0.889192	2.73345	0.615845
6810	-9886.65	-9897.9	11.2519	0.286088	0.195893	0.217074	0.300945	0.108603	0.288715	0.0566839	0.0442598	0.427391	0.0743472	0.0436128	0.0099326	0.0182171	0.548242	0.00744816	0.0534877	0.0427327	0.0413101	0.0109927	0.0121773	0.0370358	0.0150511	0.0405463	0.0100635	0.00697947	0.00744816	0.0534877	0.0427327	0.0413101	0.0109927	0.0121773	0.0370358	0.0150511	0.0405463	0.0100635	0.00697947	0.0436128	0.0099326	0.0182171	0.548242	0.0566479	0.321632	0.889786	2.73193	0.617076
6820	-9888.95	-9900.32	11.3688	0.301968	0.185299	0.226181	0.286552	0.108546	0.268827	0.039795	0.0812294	0.427165	0.0744374	0.039238	0.00769833	0.0237145	0.511176	0.0105772	0.0624147	0.0457721	0.0496921	0.00937119	0.00727902	0.0379552	0.0212735	0.0330817	0.0117971	0.0150545	0.0105772	0.0624147	0.0457721	0.0496921	0.00937119	0.00727902	0.0379552	0.0212735	0.0330817	0.0117971	0.0150545	0.039238	0.00769833	0.0237145	0.511176	0.0585321	0.326473	0.894072	2.72092	0.626101
6830	-9891.89	-9903.12	11.2221	0.285611	0.189641	0.231481	0.293267	0.130359	0.225835	0.0342506	0.0699122	0.464772	0.0748712	0.0362417	0.0141724	0.0249074	0.550865	0.0105295	0.0670896	0.0499079	0.0307208	0.00943317	0.0125588	0.0306347	0.0112222	0.0299654	0.00779661	0.0149974	0.0105295	0.0670896	0.0499079	0.0307208	0.00943317	0.0125588	0.0306347	0.0112222	0.0299654	0.00779661	0.0149974	0.0362417	0.0141724	0.0249074	0.550865	0.0468718	0.29485	0.864887	2.79339	0.569436
6840	-9882.96	-9894.15	11.1892	0.281878	0.194894	0.224923	0.298305	0.132629	0.271414	0.0385033	0.045204	0.426034	0.0862153	0.037673	0.0111064	0.0235701	0.570647	0.00730351	0.0555225	0.0387783	0.0285986	0.0089659	0.00953032	0.038691	0.017124	0.0345894	0.00735989	0.0142741	0.00730351	0.0555225	0.0387783	0.0285986	0.0089659	0.00953032	0.038691	0.017124	0.0345894	0.00735989	0.0142741	0.037673	0.0111064	0.0235701	0.570647	0.0719261	0.358487	0.920877	2.64871	0.689402
6850	-9886.88	-9898	11.1236	0.267284	0.199246	0.244085	0.289385	0.114417	0.282328	0.0505704	0.0452411	0.417228	0.0902157	0.037673	0.0110188	0.0267854	0.561716	0.00651752	0.0648548	0.0481489	0.027061	0.0104464	0.00916586	0.0386435	0.0155148	0.0234735	0.00715054	0.0226804	0.00651752	0.0648548	0.0481489	0.027061	0.0104464	0.00916586	0.0386435	0.0155148	0.0234735	0.00715054	0.0226804	0.037673	0.0110188	0.0267854	0.561716	0.0487044	0.300103	0.869936	2.78126	0.578492
