Iteration	Posterior	Likelihood	Prior	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[7]	br_lens[6]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[1]	br_lens[2]	br_lens[14]	br_lens[15]	sf[1][0]	sf[1][1]	sf[1][2]	sf[1][3]	sf[4][0]	sf[4][1]	sf[4][2]	sf[4][3]	er[4][0]	er[4][1]	er[4][2]	er[4][3]	er[4][4]	er[4][5]	er[2][0]	er[2][1]	er[2][2]	er[2][3]	er[2][4]	er[2][5]	sf[2][0]	sf[2][1]	sf[2][2]	sf[2][3]	sf[3][0]	sf[3][1]	sf[3][2]	sf[3][3]	er[3][0]	er[3][1]	er[3][2]	er[3][3]	er[3][4]	er[3][5]	er[1][0]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	norm_gamma_rates[3][0]	norm_gamma_rates[3][1]	norm_gamma_rates[3][2]	norm_gamma_rates[3][3]	shape[3]	shape[1]	norm_gamma_rates[1][0]	norm_gamma_rates[1][1]	norm_gamma_rates[1][2]	norm_gamma_rates[1][3]	norm_gamma_rates[2][0]	norm_gamma_rates[2][1]	norm_gamma_rates[2][2]	norm_gamma_rates[2][3]	shape[2]	shape[0]	shape[1]	shape[2]	shape[3]	shape[4]	norm_gamma_rates[4][0]	norm_gamma_rates[4][1]	norm_gamma_rates[4][2]	norm_gamma_rates[4][3]
22960	-9561.21	-9577.97	16.7597	0.0199806	0.0413273	0.00775114	0.788018	0.0485017	0.0705293	0.00972023	0.030202	0.0140287	0.0195081	0.00342044	0.0112074	0.0340167	0.0475261	0.0164655	0.00775114	0.788018	0.0485017	0.00972023	0.0705293	0.030202	0.0140287	0.0195081	0.00342044	0.0112074	0.0340167	0.0199806	0.0413273	0.0475261	0.0164655	0.294506	0.186666	0.240967	0.277861	0.281246	0.187533	0.298138	0.233083	0.115623	0.126771	0.100195	0.0419126	0.52632	0.0891793	0.135845	0.189219	0.0945271	0.179209	0.341912	0.0592882	0.302326	0.188196	0.203257	0.306221	0.262477	0.119052	0.153941	0.46453	0.131979	0.354052	0.0213819	0.0430766	0.374209	0.0753017	0.0726182	0.429157	0.0121945	0.0300013	0.430198	0.0258311	0.68032	0.892662	1.06577	1.36125	13.6838	0.123517	7.34707e-06	0.00401752	0.161454	3.83452	0.682197	0.893465	1.0655	1.35884	13.8608	0.123517	13.8608	13.6838	24.929	24.929	0.758137	0.924034	1.0531	1.26473
22970	-9555.67	-9572.22	16.5507	0.0204768	0.0408602	0.0117148	0.867538	0.0454793	0.0783741	0.0110054	0.0416442	0.0138987	0.0193086	0.00665167	0.0137034	0.0371267	0.0437957	0.0176853	0.0117148	0.867538	0.0454793	0.0110054	0.0783741	0.0416442	0.0138987	0.0193086	0.00665167	0.0137034	0.0371267	0.0204768	0.0408602	0.0437957	0.0176853	0.270882	0.20138	0.22523	0.302508	0.258699	0.194106	0.321709	0.225487	0.110481	0.173432	0.0957391	0.0524063	0.487608	0.0803331	0.0764177	0.263493	0.10796	0.194095	0.236922	0.121111	0.278448	0.228388	0.20682	0.286344	0.263877	0.119687	0.149428	0.467007	0.128921	0.369885	0.0259216	0.0565757	0.356692	0.0620052	0.0655723	0.407793	0.0120054	0.029536	0.45041	0.0346835	0.701376	0.901535	1.0626	1.33449	15.8688	0.102623	7.50055e-07	0.00128643	0.10087	3.89784	0.415677	0.749932	1.08381	1.75058	3.36516	0.102623	3.36516	15.8688	16.0286	16.0286	0.702755	0.902106	1.06238	1.33276
22980	-9555.09	-9573.37	18.2729	0.0177249	0.0378883	0.00976619	0.811962	0.0460255	0.0660715	0.0103021	0.0416666	0.00933791	0.0244922	0.00527869	0.0137034	0.0203512	0.041558	0.0160543	0.00976619	0.811962	0.0460255	0.0103021	0.0660715	0.0416666	0.00933791	0.0244922	0.00527869	0.0137034	0.0203512	0.0177249	0.0378883	0.041558	0.0160543	0.323026	0.186243	0.210962	0.279769	0.256898	0.182864	0.329728	0.23051	0.0895279	0.12277	0.173769	0.0548073	0.397725	0.161401	0.0849146	0.210452	0.113146	0.203418	0.279045	0.109024	0.278448	0.228388	0.20682	0.286344	0.301467	0.113575	0.141798	0.44316	0.109364	0.336092	0.0263704	0.0575553	0.411669	0.0589496	0.0683701	0.433518	0.0145431	0.0299213	0.411633	0.0420149	0.569009	0.8404	1.07892	1.51167	7.01586	0.0675279	6.7388e-10	3.86784e-05	0.0235666	3.97639	0.56006	0.835767	1.07967	1.5245	6.69094	0.0675279	6.69094	7.01586	6.56279	6.56279	0.55637	0.833836	1.07997	1.52982
22990	-9558.33	-9577.12	18.7902	0.0188046	0.0431915	0.00976619	0.726982	0.0485624	0.0648512	0.0104146	0.0304467	0.00873306	0.0293853	0.00953772	0.0115606	0.022243	0.0321437	0.0239356	0.00976619	0.726982	0.0485624	0.0104146	0.0648512	0.0304467	0.00873306	0.0293853	0.00953772	0.0115606	0.022243	0.0188046	0.0431915	0.0321437	0.0239356	0.31958	0.174455	0.229806	0.276158	0.261059	0.216133	0.303022	0.219786	0.0754216	0.131004	0.084317	0.0441931	0.538379	0.126685	0.137237	0.213107	0.160791	0.182011	0.249679	0.0571762	0.305236	0.22316	0.197779	0.273826	0.275684	0.119003	0.140975	0.464338	0.114153	0.308092	0.0269058	0.0938071	0.403311	0.0537312	0.0857008	0.358322	0.0253473	0.0324553	0.46462	0.033554	0.539888	0.825062	1.0812	1.55386	6.02824	0.101365	6.34467e-07	0.0011833	0.0974397	3.90138	0.611514	0.861486	1.07467	1.45233	8.88554	0.101365	8.88554	6.02824	11.3006	11.3006	0.65122	0.879897	1.06982	1.39906
23000	-9559.12	-9577.37	18.2421	0.020697	0.0404553	0.00939944	0.813877	0.056851	0.066499	0.012237	0.0349296	0.0115686	0.0379174	0.00419565	0.0121545	0.0241512	0.0432705	0.0210422	0.00939944	0.813877	0.056851	0.012237	0.066499	0.0349296	0.0115686	0.0379174	0.00419565	0.0121545	0.0241512	0.020697	0.0404553	0.0432705	0.0210422	0.316432	0.195499	0.221678	0.266391	0.234904	0.223783	0.313748	0.227565	0.0754022	0.1581	0.121693	0.0628112	0.435951	0.146043	0.0701268	0.244512	0.178767	0.202359	0.213931	0.0903039	0.25455	0.240333	0.212999	0.292118	0.293241	0.113686	0.149481	0.443591	0.115133	0.306055	0.0267279	0.0980647	0.400644	0.0533759	0.0564624	0.325989	0.0202921	0.0259825	0.539895	0.0313792	0.571307	0.841579	1.07871	1.5084	7.10265	0.0902751	1.18446e-07	0.000511792	0.0688434	3.93064	0.374952	0.721132	1.08148	1.82244	2.82136	0.0902751	2.82136	7.10265	3.52628	3.52628	0.42628	0.75705	1.08412	1.73255
23010	-9556.29	-9574.59	18.3038	0.0217095	0.0395973	0.0118652	0.826094	0.042751	0.0625926	0.010776	0.0338028	0.00925015	0.0259544	0.00619418	0.00875003	0.0330452	0.0398782	0.0119378	0.0118652	0.826094	0.042751	0.010776	0.0625926	0.0338028	0.00925015	0.0259544	0.00619418	0.00875003	0.0330452	0.0217095	0.0395973	0.0398782	0.0119378	0.329632	0.178581	0.231014	0.260772	0.233324	0.212489	0.311637	0.24255	0.0967691	0.162716	0.0986271	0.050906	0.464553	0.126429	0.151436	0.183711	0.137425	0.130527	0.354019	0.0428815	0.300281	0.223209	0.219317	0.257194	0.300649	0.114239	0.148129	0.436984	0.131868	0.333011	0.0201563	0.00612672	0.436509	0.0723291	0.0523133	0.324556	0.0206509	0.026442	0.544104	0.0319342	0.559517	0.835484	1.07972	1.52528	6.67188	0.101077	6.10263e-07	0.00116054	0.0966592	3.90218	0.419954	0.752821	1.08395	1.74328	3.42907	0.101077	3.42907	6.67188	7.11351	7.11351	0.571591	0.841724	1.07869	1.508
23020	-9559.05	-9577.03	17.9743	0.0221649	0.0389906	0.0175048	0.82731	0.0465481	0.0702821	0.0114035	0.0442122	0.0112039	0.0278684	0.00576254	0.0124134	0.0258191	0.0400854	0.0183061	0.0175048	0.82731	0.0465481	0.0114035	0.0702821	0.0442122	0.0112039	0.0278684	0.00576254	0.0124134	0.0258191	0.0221649	0.0389906	0.0400854	0.0183061	0.310984	0.186479	0.222238	0.280299	0.256933	0.19577	0.323831	0.223466	0.0853123	0.153475	0.120612	0.0340966	0.478154	0.12835	0.141759	0.23653	0.100416	0.178964	0.294893	0.0474376	0.28982	0.215433	0.211676	0.283071	0.309088	0.117445	0.152287	0.42118	0.139023	0.29884	0.00982394	0.0636955	0.391717	0.0969008	0.052145	0.323512	0.00801103	0.0491089	0.542354	0.0248695	0.617913	0.864533	1.07395	1.44361	9.22349	0.0947608	2.44854e-07	0.000735549	0.0800167	3.91925	0.419954	0.752821	1.08395	1.74328	3.42907	0.0947608	3.42907	9.22349	4.02299	4.02299	0.455621	0.776	1.0844	1.68398
23030	-9559.24	-9575.53	16.289	0.0254557	0.0396648	0.00943252	0.953833	0.0422143	0.0675945	0.00704349	0.0291731	0.00669636	0.0242607	0.00833781	0.0154048	0.0295327	0.0438154	0.0197922	0.00943252	0.953833	0.0422143	0.00704349	0.0675945	0.0291731	0.00669636	0.0242607	0.00833781	0.0154048	0.0295327	0.0254557	0.0396648	0.0438154	0.0197922	0.32027	0.192465	0.224269	0.262996	0.264092	0.201225	0.3261	0.208583	0.0679492	0.110684	0.133493	0.0245899	0.496606	0.166678	0.0552681	0.242053	0.138446	0.262622	0.259816	0.0417949	0.303235	0.218179	0.207231	0.271355	0.313389	0.115404	0.14964	0.421567	0.105163	0.305618	0.00921648	0.0716258	0.410284	0.0980936	0.0783224	0.391655	0.0120327	0.0296472	0.450988	0.0373543	0.663633	0.885415	1.06814	1.38281	12.2403	0.0889011	9.34413e-08	0.000454627	0.0655428	3.934	0.552228	0.831654	1.0803	1.53582	6.42277	0.0889011	6.42277	12.2403	11.2506	11.2506	0.65052	0.879583	1.06991	1.39998
23040	-9565	-9581.35	16.3491	0.0273086	0.0355912	0.00855209	0.886863	0.0459706	0.050496	0.00902965	0.0380535	0.0141832	0.00959118	0.00767806	0.00755165	0.0439878	0.039693	0.024161	0.00855209	0.886863	0.0459706	0.00902965	0.050496	0.0380535	0.0141832	0.00959118	0.00767806	0.00755165	0.0439878	0.0273086	0.0355912	0.039693	0.024161	0.318583	0.186978	0.227354	0.267084	0.216276	0.200802	0.368303	0.214619	0.111548	0.107078	0.0842859	0.0261905	0.553827	0.117071	0.0878142	0.256137	0.127963	0.216394	0.256862	0.0548306	0.282736	0.224598	0.213328	0.279339	0.292535	0.119997	0.127022	0.460446	0.09817	0.391207	0.00860363	0.0274466	0.383002	0.0915709	0.0638165	0.390526	0.0117591	0.0289732	0.474806	0.030119	0.656657	0.882328	1.06909	1.39192	11.6994	0.112409	2.42767e-06	0.00231214	0.12855	3.86913	0.729363	0.912881	1.05808	1.29968	19.6156	0.112409	19.6156	11.6994	12.0806	12.0806	0.661619	0.884527	1.06842	1.38543
23050	-9555.24	-9571.77	16.5349	0.0218761	0.0375863	0.0128722	0.918529	0.0438874	0.0716652	0.0153464	0.0465519	0.0100017	0.0208733	0.0063382	0.0101835	0.0333501	0.0430519	0.0125061	0.0128722	0.918529	0.0438874	0.0153464	0.0716652	0.0465519	0.0100017	0.0208733	0.0063382	0.0101835	0.0333501	0.0218761	0.0375863	0.0430519	0.0125061	0.305536	0.194331	0.222546	0.277587	0.254782	0.212771	0.336412	0.196035	0.0848784	0.124898	0.155771	0.0549989	0.43761	0.141844	0.0607781	0.234703	0.117255	0.215067	0.313753	0.0584436	0.302008	0.210608	0.206264	0.281119	0.265235	0.131813	0.136788	0.466165	0.120908	0.40283	0.0261254	0.0157162	0.353879	0.0805417	0.0661842	0.43582	0.0137523	0.0338842	0.415135	0.0352242	0.462308	0.780174	1.08435	1.67317	4.14793	0.108117	1.48881e-06	0.00181145	0.116216	3.88197	0.511651	0.809436	1.08286	1.59605	5.23745	0.108117	5.23745	4.14793	19.1168	19.1168	0.726092	0.911581	1.05862	1.3037
23060	-9556.05	-9573.39	17.347	0.0256518	0.0421251	0.00855479	0.901169	0.0503285	0.0655397	0.0122481	0.0450065	0.014817	0.0167089	0.00576771	0.0193541	0.0354466	0.0494647	0.0175552	0.00855479	0.901169	0.0503285	0.0122481	0.0655397	0.0450065	0.014817	0.0167089	0.00576771	0.0193541	0.0354466	0.0256518	0.0421251	0.0494647	0.0175552	0.304744	0.188449	0.235519	0.271289	0.269497	0.204205	0.325329	0.20097	0.0646078	0.10421	0.150019	0.041864	0.53133	0.107969	0.196984	0.224785	0.10065	0.148631	0.189682	0.139268	0.28988	0.221004	0.221147	0.267968	0.262519	0.12984	0.135387	0.472254	0.121441	0.381463	0.0262406	0.0345186	0.35544	0.0808969	0.0908699	0.370453	0.0148323	0.0365453	0.449309	0.0379905	0.476546	0.788889	1.08412	1.65044	4.43033	0.0967237	3.29389e-07	0.000852971	0.0850828	3.91406	0.375378	0.721446	1.08151	1.82166	2.8265	0.0967237	2.8265	4.43033	3.9906	3.9906	0.453845	0.774883	1.0844	1.68687
23070	-9570.82	-9585.73	14.9163	0.0245907	0.0369921	0.00998232	0.870435	0.0481147	0.0819638	0.0137645	0.0422815	0.0101288	0.0320339	0.011526	0.00699426	0.0386807	0.0430209	0.0175078	0.00998232	0.870435	0.0481147	0.0137645	0.0819638	0.0422815	0.0101288	0.0320339	0.011526	0.00699426	0.0386807	0.0245907	0.0369921	0.0430209	0.0175078	0.298313	0.181068	0.23036	0.290258	0.276534	0.209537	0.282909	0.231019	0.0587635	0.106054	0.152674	0.0403995	0.544222	0.0978865	0.0901959	0.222702	0.0765579	0.15647	0.309526	0.144549	0.278159	0.250312	0.21702	0.254508	0.266854	0.134077	0.134581	0.464488	0.126241	0.374649	0.0252383	0.0485666	0.332902	0.0924032	0.0623712	0.467275	0.0103042	0.029769	0.406514	0.0237673	0.789422	0.935598	1.04732	1.22766	33.3982	0.114559	3.05877e-06	0.00259475	0.134821	3.86258	0.673327	0.889648	1.06678	1.37024	13.0514	0.114559	13.0514	33.3982	17.7389	17.7389	0.716392	0.907685	1.06021	1.31571
23080	-9567.03	-9580.18	13.1524	0.0214968	0.0391233	0.010524	0.917141	0.0537945	0.0742593	0.00906301	0.0328967	0.0156525	0.0219816	0.00655577	0.00976496	0.0349101	0.0520865	0.0256136	0.010524	0.917141	0.0537945	0.00906301	0.0742593	0.0328967	0.0156525	0.0219816	0.00655577	0.00976496	0.0349101	0.0214968	0.0391233	0.0520865	0.0256136	0.309183	0.20282	0.204113	0.283884	0.275322	0.222796	0.281668	0.220214	0.0719402	0.13262	0.122816	0.0494585	0.50333	0.119836	0.0716542	0.17074	0.115345	0.278087	0.211746	0.152429	0.278168	0.251715	0.218756	0.251361	0.2933	0.126365	0.156458	0.423877	0.129524	0.333276	0.0376172	0.012598	0.397037	0.0899476	0.0575501	0.478571	0.0180943	0.0276123	0.380698	0.0374748	0.830642	0.949988	1.03917	1.1802	52.6371	0.102955	7.83448e-07	0.00131471	0.101782	3.8969	0.505908	0.806163	1.08314	1.60479	5.09333	0.102955	5.09333	52.6371	34.3786	34.3786	0.792303	0.936635	1.04677	1.22429
23090	-9555.1	-9571.09	15.9871	0.0255679	0.039342	0.0102786	0.861463	0.0373021	0.0641281	0.00978649	0.0376053	0.0077422	0.0233026	0.00786499	0.0113436	0.0316825	0.0388603	0.0219672	0.0102786	0.861463	0.0373021	0.00978649	0.0641281	0.0376053	0.0077422	0.0233026	0.00786499	0.0113436	0.0316825	0.0255679	0.039342	0.0388603	0.0219672	0.308842	0.186177	0.219307	0.285675	0.261195	0.211365	0.301033	0.226407	0.0470188	0.172598	0.181059	0.0595105	0.423762	0.116052	0.175311	0.204983	0.124158	0.163204	0.228065	0.104279	0.279118	0.237245	0.20618	0.277457	0.32216	0.108321	0.140053	0.429466	0.108587	0.378485	0.0174371	0.0215158	0.398567	0.0754078	0.0612489	0.371706	0.0121391	0.029387	0.485635	0.0398834	0.815723	0.944889	1.04219	1.1972	44.1572	0.110846	2.04065e-06	0.00212018	0.124028	3.87385	0.45675	0.776709	1.08439	1.68215	4.04376	0.110846	4.04376	44.1572	6.53015	6.53015	0.555415	0.833334	1.08005	1.5312
23100	-9564.17	-9580.31	16.1359	0.0259979	0.0428638	0.0129603	0.917696	0.0553897	0.0713244	0.00605793	0.0556317	0.0104854	0.0215187	0.010845	0.00742197	0.0281796	0.0380979	0.0257432	0.0129603	0.917696	0.0553897	0.00605793	0.0713244	0.0556317	0.0104854	0.0215187	0.010845	0.00742197	0.0281796	0.0259979	0.0428638	0.0380979	0.0257432	0.320103	0.192966	0.227303	0.259629	0.232411	0.221893	0.316028	0.229668	0.0784092	0.139017	0.115879	0.0591637	0.489268	0.118263	0.153735	0.189557	0.0852147	0.21226	0.285298	0.073935	0.279825	0.230528	0.220046	0.269601	0.284176	0.148915	0.125308	0.441601	0.106835	0.36962	0.0257085	0.068081	0.287884	0.141871	0.0722629	0.376763	0.014322	0.0281644	0.474325	0.0341627	0.694972	0.898868	1.06358	1.34258	15.1553	0.104245	9.25304e-07	0.00142861	0.105344	3.89323	0.359155	0.709282	1.08003	1.85153	2.63793	0.104245	2.63793	15.1553	13.5734	13.5734	0.679132	0.892152	1.06594	1.36277
23110	-9561.12	-9578.09	16.9675	0.0142935	0.0402987	0.00788497	0.839864	0.0538999	0.0638105	0.0141797	0.0325032	0.011206	0.0280653	0.00993837	0.00740409	0.0248731	0.0345278	0.0142831	0.00788497	0.839864	0.0538999	0.0141797	0.0638105	0.0325032	0.011206	0.0280653	0.00993837	0.00740409	0.0248731	0.0142935	0.0402987	0.0345278	0.0142831	0.301105	0.184844	0.240437	0.273614	0.223832	0.213175	0.320063	0.24293	0.0707272	0.165826	0.134105	0.0470917	0.475574	0.106676	0.105687	0.219614	0.201946	0.166251	0.229246	0.0772564	0.278946	0.229803	0.217697	0.273554	0.270497	0.15176	0.127702	0.450041	0.0779819	0.411828	0.0187654	0.0815813	0.306288	0.103556	0.0883592	0.385095	0.0175122	0.0344379	0.446486	0.0281103	0.704819	0.902959	1.06206	1.33016	16.2721	0.0943894	2.31171e-07	0.000714725	0.0790697	3.92022	0.458656	0.777901	1.08438	1.67906	4.07911	0.0943894	4.07911	16.2721	21.03	21.03	0.738026	0.916292	1.05661	1.28907
23120	-9555.75	-9573.74	17.9897	0.0177826	0.0318744	0.0122152	0.772847	0.0398572	0.0587641	0.0101628	0.0399535	0.00900867	0.0268819	0.00524752	0.0105341	0.0248731	0.0376801	0.0187271	0.0122152	0.772847	0.0398572	0.0101628	0.0587641	0.0399535	0.00900867	0.0268819	0.00524752	0.0105341	0.0248731	0.0177826	0.0318744	0.0376801	0.0187271	0.297706	0.192755	0.226859	0.28268	0.253118	0.213903	0.28922	0.243759	0.134672	0.149009	0.101036	0.0577111	0.42684	0.130732	0.175099	0.145248	0.221125	0.169262	0.21792	0.0713449	0.270294	0.226923	0.214969	0.287815	0.28067	0.117832	0.132505	0.468993	0.0979379	0.392541	0.0207772	0.0505127	0.363899	0.0743321	0.079742	0.418664	0.01538	0.0284448	0.422406	0.0353627	0.54106	0.825694	1.08111	1.55213	6.06433	0.0979579	3.945e-07	0.00093337	0.0883187	3.91075	0.579531	0.845759	1.07796	1.49675	7.42531	0.0979579	7.42531	6.06433	23.5693	23.5693	0.751667	0.92157	1.05425	1.27252
23130	-9556.35	-9573.45	17.107	0.0227242	0.0342224	0.0101696	0.772847	0.0435974	0.0682943	0.0059341	0.0328224	0.00957171	0.0163034	0.0111626	0.00806807	0.0335399	0.041241	0.0203614	0.0101696	0.772847	0.0435974	0.0059341	0.0682943	0.0328224	0.00957171	0.0163034	0.0111626	0.00806807	0.0335399	0.0227242	0.0342224	0.041241	0.0203614	0.295951	0.182248	0.238367	0.283433	0.243734	0.208521	0.297233	0.250512	0.119594	0.134735	0.119679	0.0512494	0.464362	0.110381	0.224953	0.236516	0.0979955	0.130507	0.241796	0.0682318	0.309622	0.193663	0.206352	0.290364	0.307575	0.124221	0.139689	0.428516	0.131222	0.335786	0.0227037	0.0314232	0.39764	0.0812243	0.0763186	0.40069	0.0231717	0.0358104	0.430164	0.0338446	0.759526	0.924559	1.05285	1.26306	25.2356	0.129842	1.26801e-05	0.00527407	0.180579	3.81413	0.328378	0.68497	1.07622	1.91043	2.31688	0.129842	2.31688	25.2356	24.2376	24.2376	0.754912	0.922809	1.05367	1.26861
23140	-9558.02	-9574.48	16.4631	0.019334	0.0383812	0.0101696	0.813897	0.052414	0.0691768	0.00880761	0.0382612	0.010945	0.0195768	0.00807258	0.00818032	0.0386094	0.045538	0.0223539	0.0101696	0.813897	0.052414	0.00880761	0.0691768	0.0382612	0.010945	0.0195768	0.00807258	0.00818032	0.0386094	0.019334	0.0383812	0.045538	0.0223539	0.300646	0.19343	0.227928	0.277995	0.220501	0.205824	0.342386	0.231288	0.0858005	0.122651	0.134953	0.0352865	0.473036	0.148273	0.170422	0.212064	0.103239	0.151848	0.270444	0.0919835	0.301978	0.199945	0.229107	0.268971	0.242078	0.126336	0.155249	0.476337	0.117592	0.384628	0.0194499	0.0494376	0.340653	0.0882392	0.062276	0.403098	0.00858349	0.0199806	0.46915	0.0369118	0.520757	0.814559	1.08239	1.5823	5.47695	0.0781204	1.08824e-08	0.000155293	0.0419682	3.95788	0.665162	0.886087	1.06793	1.38082	12.3635	0.0781204	12.3635	5.47695	32.3084	32.3084	0.786073	0.934388	1.04796	1.23158
23150	-9551.38	-9568.79	17.4093	0.0239016	0.0377765	0.00832438	0.858255	0.0436999	0.0625052	0.0106475	0.0330771	0.00907301	0.0213014	0.004266	0.00871704	0.036204	0.0432754	0.0168835	0.00832438	0.858255	0.0436999	0.0106475	0.0625052	0.0330771	0.00907301	0.0213014	0.004266	0.00871704	0.036204	0.0239016	0.0377765	0.0432754	0.0168835	0.297503	0.195786	0.225073	0.281638	0.250593	0.223394	0.297341	0.228672	0.126812	0.143062	0.100049	0.0392048	0.477068	0.113803	0.147022	0.306603	0.0890642	0.130999	0.233311	0.0930009	0.319961	0.186121	0.223206	0.270712	0.289537	0.114234	0.146558	0.449671	0.0894196	0.363102	0.0199541	0.050719	0.37877	0.0980359	0.0594991	0.404903	0.0242287	0.0321329	0.449229	0.0300074	0.449479	0.772121	1.0844	1.694	3.91231	0.0882047	8.26276e-08	0.000427538	0.0638935	3.93568	0.69035	0.896926	1.06428	1.34844	14.6681	0.0882047	14.6681	3.91231	9.79678	9.79678	0.628066	0.869305	1.07275	1.42988
23160	-9560.74	-9576.48	15.7452	0.0207093	0.0350575	0.00751062	0.791673	0.0406794	0.0636247	0.0108502	0.0300458	0.0170016	0.0208579	0.00546739	0.0166817	0.036204	0.0444262	0.0158967	0.00751062	0.791673	0.0406794	0.0108502	0.0636247	0.0300458	0.0170016	0.0208579	0.00546739	0.0166817	0.036204	0.0207093	0.0350575	0.0444262	0.0158967	0.315579	0.192851	0.218686	0.272884	0.235085	0.223151	0.297017	0.244747	0.120388	0.140365	0.062792	0.0236998	0.466406	0.18635	0.0625702	0.184767	0.130258	0.208759	0.335111	0.0785344	0.308032	0.209946	0.214885	0.267137	0.297367	0.135736	0.112045	0.454852	0.0974537	0.3733	0.0217469	0.0516074	0.349048	0.106844	0.061215	0.361067	0.0249275	0.047646	0.475933	0.0292109	0.811403	0.943389	1.04305	1.20216	42.0728	0.10462	9.70409e-07	0.00146296	0.106385	3.89215	0.527613	0.818363	1.08199	1.57203	5.66667	0.10462	5.66667	42.0728	26.1472	26.1472	0.763518	0.926064	1.05213	1.25829
23170	-9562.72	-9579.8	17.0847	0.0222056	0.0437926	0.0127015	0.789468	0.0464169	0.0557823	0.0110273	0.0351937	0.0105607	0.0180456	0.00632723	0.0138035	0.0410324	0.0350234	0.0247974	0.0127015	0.789468	0.0464169	0.0110273	0.0557823	0.0351937	0.0105607	0.0180456	0.00632723	0.0138035	0.0410324	0.0222056	0.0437926	0.0350234	0.0247974	0.321394	0.193639	0.221539	0.263428	0.26176	0.212645	0.318184	0.207411	0.116739	0.136111	0.0911961	0.0229816	0.45227	0.180702	0.0446509	0.216112	0.0929537	0.273861	0.279038	0.0933848	0.320968	0.182458	0.238008	0.258566	0.287554	0.143203	0.138732	0.430511	0.0997067	0.362448	0.0222497	0.0289286	0.357117	0.12955	0.0728759	0.330371	0.0222875	0.0567221	0.490709	0.0270346	0.667667	0.887184	1.06758	1.37757	12.569	0.118002	4.35175e-06	0.00309383	0.144972	3.85193	0.453331	0.774559	1.0844	1.68771	3.98127	0.118002	3.98127	12.569	28.6332	28.6332	0.773458	0.929768	1.05032	1.24646
23180	-9557.4	-9572.11	14.7032	0.0263964	0.0401745	0.0131355	0.797731	0.0479452	0.0775284	0.00894436	0.0436918	0.00853863	0.017095	0.01145	0.0148847	0.0393087	0.0445578	0.0141738	0.0131355	0.797731	0.0479452	0.00894436	0.0775284	0.0436918	0.00853863	0.017095	0.01145	0.0148847	0.0393087	0.0263964	0.0401745	0.0445578	0.0141738	0.295432	0.187326	0.230171	0.287071	0.257878	0.212647	0.313466	0.216009	0.108489	0.126492	0.0685478	0.0213575	0.507182	0.167932	0.0149259	0.261346	0.177695	0.202826	0.269885	0.0733237	0.277316	0.228007	0.210464	0.284213	0.296681	0.143867	0.139376	0.420076	0.0924917	0.366111	0.0247787	0.0322168	0.386981	0.097421	0.0730912	0.394495	0.0136253	0.0323513	0.459225	0.0272117	0.795184	0.937667	1.04622	1.22093	35.4016	0.123028	7.02688e-06	0.00392922	0.159983	3.83608	0.409054	0.74541	1.08356	1.76198	3.26895	0.123028	3.26895	35.4016	46.264	46.264	0.819799	0.946294	1.04137	1.19254
23190	-9557.47	-9574.94	17.4645	0.0180265	0.0349363	0.01011	0.931302	0.0483086	0.0705816	0.00847937	0.0356566	0.0104722	0.0137556	0.00353539	0.0183136	0.039986	0.0362196	0.0183787	0.01011	0.931302	0.0483086	0.00847937	0.0705816	0.0356566	0.0104722	0.0137556	0.00353539	0.0183136	0.039986	0.0180265	0.0349363	0.0362196	0.0183787	0.303076	0.192173	0.210252	0.294499	0.234018	0.205015	0.328224	0.232743	0.115453	0.113602	0.0729477	0.0755491	0.518061	0.104387	0.0149224	0.261284	0.177653	0.21952	0.269821	0.0568003	0.295534	0.223902	0.218421	0.262142	0.298516	0.137664	0.141145	0.422674	0.0918149	0.343992	0.0248136	0.0322622	0.417677	0.089441	0.0750349	0.460412	0.0139877	0.0483587	0.374271	0.0279354	0.459993	0.778735	1.08437	1.6769	4.10413	0.106118	1.16971e-06	0.00160595	0.11057	3.88782	0.315057	0.673901	1.07411	1.93693	2.19101	0.106118	2.19101	4.10413	4.92918	4.92918	0.499109	0.802243	1.08342	1.61522
