Iteration	Posterior	Likelihood	Prior	dp	r	csf[1]	csf[2]	csf[3]
9360	-47.3308	-50.9514	3.62057	0.0419631	0.125811	0.229215	0.537605	0.23318
9370	-51.9734	-55.8053	3.83189	0.0281679	0.118475	0.44478	0.520639	0.0345803
9380	-64.2911	-67.346	3.05488	0.00796648	0.216377	0.350195	0.374616	0.275189
9390	-56.7497	-59.8496	3.09992	0.133329	0.0865109	0.328644	0.345516	0.32584
9400	-64.9448	-67.0063	2.06151	0.162642	0.161039	0.297832	0.278364	0.423804
9410	-44.5383	-46.5246	1.98626	0.227849	0.103357	0.240373	0.420403	0.339224
9420	-44.2466	-47.4919	3.24532	0.0620992	0.143201	0.0500638	0.416652	0.533285
9430	-51.6106	-55.4243	3.81362	0.0435525	0.104918	0.262881	0.132225	0.604894
9440	-45.7384	-47.4147	1.67633	0.223173	0.139026	0.24681	0.263968	0.489222
9450	-52.7005	-55.3362	2.63574	0.120686	0.145571	0.040166	0.679679	0.280155
9460	-47.8878	-51.3577	3.46989	0.0623968	0.120446	0.0609745	0.653763	0.285263
9470	-84.7198	-86.6761	1.95623	0.0380006	0.296208	0.135126	0.253695	0.61118
9480	-53.6287	-55.8706	2.24193	0.138899	0.166739	0.271315	0.0945693	0.634116
9490	-44.1799	-47.3129	3.13305	0.148999	0.0675273	0.0831749	0.434177	0.482648
9500	-48.732	-50.954	2.22207	0.207468	0.100156	0.384931	0.1522	0.462869
9510	-64.0435	-64.7312	0.687758	0.294358	0.166698	0.432318	0.51404	0.0536425
9520	-52.1942	-54.3476	2.15341	0.116367	0.198124	0.155896	0.641245	0.202859
9530	-52.0662	-55.2842	3.21793	0.0934742	0.114565	0.148646	0.479767	0.371586
9540	-50.9665	-53.0983	2.13176	0.198692	0.117964	0.572351	0.228923	0.198725
9550	-60.9905	-63.1829	2.19239	0.149227	0.161366	0.5066	0.301388	0.192011
9560	-57.7128	-59.8542	2.14138	0.144921	0.170773	0.496496	0.178431	0.325073
9570	-86.6956	-86.5288	-0.166763	0.235455	0.311053	0.506392	0.31598	0.177628
9580	-59.6106	-61.6549	2.04427	0.230573	0.0948322	0.385502	0.607655	0.00684231
9590	-49.9759	-52.2251	2.24919	0.172217	0.132696	0.33003	0.667107	0.00286353
9600	-48.2951	-51.2578	2.96271	0.102233	0.131328	0.00395646	0.960529	0.0355148
9610	-53.0266	-56.0362	3.00963	0.105298	0.123571	0.00533041	0.662944	0.331726
9620	-52.2814	-55.4303	3.14891	0.0634737	0.151467	0.647621	0.0659988	0.28638
9630	-72.3005	-74.8107	2.5102	0.0766738	0.202138	0.265633	0.515548	0.218819
9640	-48.1869	-52.0464	3.85946	0.0527703	0.0911154	0.109632	0.764282	0.126086
9650	-57.0153	-60.2059	3.19058	0.107969	0.102805	0.325591	0.430261	0.244148
9660	-46.5349	-50.8557	4.32079	0.0232091	0.0745439	0.254076	0.255723	0.4902
9670	-54.3228	-58.4229	4.10017	0.030304	0.0895111	0.431718	0.528107	0.0401747
9680	-62.9523	-66.6052	3.6529	0.0041925	0.160349	0.194109	0.281871	0.52402
9690	-44.0121	-47.6878	3.67567	0.0307932	0.131471	0.156393	0.801461	0.0421456
9700	-56.5545	-59.4088	2.85428	0.102819	0.141584	0.458305	0.492288	0.0494069
9710	-52.0698	-54.8714	2.80152	0.139014	0.110667	0.565084	0.24616	0.188756
9720	-48.1106	-51.7743	3.66367	0.0772632	0.0862019	0.115302	0.56947	0.315228
9730	-64.638	-67.0508	2.41279	0.167473	0.12108	0.618217	0.24187	0.139913
9740	-90.7193	-93.2651	2.54578	0.163259	0.111995	0.370757	0.323642	0.305601
9750	-57.3297	-62.0071	4.67733	0.0231355	0.0389637	0.389041	0.342829	0.26813
9760	-50.3467	-54.7725	4.42575	0.0142878	0.0729685	0.419871	0.439665	0.140463
9770	-51.4371	-55.8387	4.40164	0.0089704	0.0806976	0.421644	0.445832	0.132523
9780	-62.0433	-65.7824	3.73908	0.0298947	0.126029	0.331771	0.557375	0.110855
9790	-72.6095	-75.0126	2.40304	0.123059	0.16647	0.494295	0.498767	0.00693757
9800	-76.3467	-77.4379	1.09121	0.186751	0.233959	0.556814	0.261571	0.181615
9810	-46.9853	-51.2388	4.25358	0.0396027	0.0648715	0.716481	0.114809	0.16871
9820	-57.8181	-62.1644	4.34637	0.0181339	0.0770606	0.174881	0.0969942	0.728125
9830	-65.6267	-68.6097	2.98302	0.065718	0.165812	0.738649	0.105006	0.156345
9840	-56.1972	-59.6061	3.40895	0.105638	0.0832988	0.562576	0.012111	0.425313
9850	-62.1855	-64.8487	2.66315	0.0421408	0.221376	0.91654	0.0755627	0.00789682
9860	-78.4243	-80.3023	1.878	0.100705	0.241328	0.502267	0.478301	0.0194324
9870	-67.9514	-65.3829	-2.56852	0.613548	0.173136	0.466592	0.0723872	0.461021
9880	-74.8626	-73.7617	-1.10089	0.438867	0.201053	0.751315	0.209587	0.0390975
9890	-77.2367	-77.8497	0.613053	0.248201	0.220325	0.765302	0.15058	0.0841173
9900	-58.1604	-58.5214	0.360952	0.340873	0.152864	0.778956	0.214268	0.00677551
9910	-68.2387	-70.4832	2.24448	0.156905	0.148479	0.636764	0.320727	0.0425091
9920	-58.6576	-61.7917	3.13419	0.0874885	0.128924	0.729369	0.214901	0.0557295
9930	-60.5557	-63.1118	2.55608	0.0416573	0.232566	0.471346	0.17644	0.352214
9940	-64.0606	-67.2518	3.19116	0.122684	0.0880321	0.0275164	0.443597	0.528886
9950	-57.8306	-60.0255	2.19492	0.185818	0.124522	0.297503	0.469639	0.232858
9960	-61.2441	-63.6779	2.43379	0.146571	0.139881	0.143548	0.5374	0.319052
9970	-54.1839	-56.4658	2.28195	0.257897	0.0437402	0.246184	0.442898	0.310918
9980	-55.0949	-56.4561	1.3612	0.264172	0.12954	0.355903	0.304084	0.340014
9990	-66.6964	-67.9214	1.22496	0.275648	0.131688	0.219322	0.259777	0.520901
10000	-53.3291	-55.0766	1.74745	0.254799	0.100288	0.57784	0.103369	0.318791
10010	-56.2511	-58.6164	2.36526	0.203207	0.090098	0.543544	0.351286	0.10517
10020	-57.1192	-60.4297	3.31052	0.0671922	0.131588	0.625716	0.181464	0.19282
10030	-74.1918	-75.6111	1.41931	0.174706	0.213195	0.459704	0.498138	0.0421583
10040	-66.1145	-67.723	1.60851	0.21499	0.153991	0.472268	0.256568	0.271163
10050	-64.2665	-64.5983	0.331871	0.351295	0.14535	0.33066	0.490279	0.179061
10060	-63.5231	-63.3782	-0.14494	0.399027	0.145299	0.293522	0.431274	0.275204
10070	-60.4915	-60.8458	0.354355	0.400199	0.0941976	0.361519	0.382521	0.25596
10080	-50.0286	-49.9729	-0.0557931	0.466135	0.0692765	0.160321	0.398272	0.441407
10090	-48.1353	-51.5626	3.42733	0.104217	0.0828817	0.0811413	0.646069	0.27279
10100	-54.1452	-56.9887	2.84357	0.153759	0.0917149	0.172223	0.408065	0.419712
10110	-60.6968	-64.2539	3.55708	0.0667203	0.107403	0.112453	0.542685	0.344862
10120	-68.164	-71.122	2.95806	0.0977825	0.136244	0.665275	0.248396	0.0863289
10130	-46.7249	-49.2603	2.53532	0.15796	0.11834	0.586834	0.213846	0.19932
10140	-73.0385	-75.932	2.89344	0.0581884	0.1823	0.405506	0.0510124	0.543482
10150	-62.0345	-65.3174	3.28287	0.0383991	0.163146	0.425479	0.445838	0.128683
10160	-72.0418	-75.305	3.26318	0.00626423	0.19725	0.403273	0.466781	0.129947
10170	-58.8405	-62.1657	3.32522	0.00550858	0.191802	0.0580144	0.247267	0.694719
10180	-58.5604	-61.8541	3.29369	0.0147195	0.185743	0.383166	0.0470521	0.569782
10190	-44.8379	-48.7798	3.94195	0.0358076	0.0998295	0.104028	0.0318779	0.864094
10200	-52.3558	-55.1437	2.78788	0.129241	0.121802	0.470439	0.065703	0.463858
10210	-51.7981	-55.2053	3.40715	0.0501049	0.139012	0.275643	0.387554	0.336803
10220	-57.5618	-60.6638	3.10204	0.0309373	0.188691	0.344503	0.528513	0.126984
10230	-43.6124	-47.2132	3.60081	0.0648465	0.104904	0.0761184	0.241724	0.682158
10240	-60.4988	-64.0576	3.55875	0.042439	0.131517	0.616708	0.0204506	0.362842
10250	-61.8312	-65.2068	3.37563	0.0190472	0.173221	0.345026	0.20912	0.445854
10260	-68.9221	-72.2996	3.37746	0.0162058	0.17588	0.245126	0.315793	0.439081
10270	-83.7304	-87.1056	3.37516	0.00713386	0.185182	0.533611	0.230673	0.235715
10280	-58.6167	-62.7581	4.1414	0.00496593	0.110726	0.465046	0.460313	0.074641
10290	-49.641	-53.6928	4.05177	0.0153594	0.109295	0.130362	0.537069	0.332569
10300	-59.2769	-63.5031	4.22613	0.0134451	0.0937737	0.00247343	0.412057	0.58547
10310	-51.7838	-55.7709	3.98713	0.00986116	0.121258	0.264426	0.523884	0.211689
10320	-70.6842	-73.4838	2.79956	0.0268748	0.223001	0.384706	0.195246	0.420048
10330	-47.3456	-51.1786	3.833	0.033183	0.113348	0.254736	0.575568	0.169696
10340	-61.2362	-63.5998	2.36355	0.164981	0.128496	0.519408	0.132336	0.348256
10350	-58.047	-61.9311	3.88412	0.0392921	0.102128	0.397663	0.0886413	0.513696
10360	-61.3418	-64.1234	2.78159	0.030335	0.221338	0.264999	0.500545	0.234456
10370	-51.2856	-54.9793	3.6937	0.0212257	0.139236	0.277267	0.308462	0.414271
10380	-70.8832	-73.0339	2.15066	0.0507737	0.263992	0.592514	0.100944	0.306541
10390	-64.4663	-67.8183	3.35198	0.0512764	0.143357	0.419368	0.409654	0.170979
10400	-61.864	-61.0474	-0.816608	0.44155	0.169942	0.525246	0.144238	0.330516
10410	-55.9879	-58.8722	2.88426	0.125983	0.115422	0.230348	0.345541	0.424112
10420	-61.6751	-64.1822	2.50707	0.0879241	0.191201	0.357853	0.385632	0.256515
10430	-55.0777	-56.3648	1.2871	0.285816	0.115306	0.00156971	0.548967	0.449464
10440	-66.5203	-70.1091	3.5888	0.0371213	0.13383	0.358621	0.398399	0.24298
10450	-53.1929	-56.7046	3.51176	0.0172292	0.161427	0.457341	0.353687	0.188972
10460	-56.2664	-59.5786	3.31219	0.0255737	0.173039	0.0600872	0.382077	0.557836
10470	-55.0208	-58.599	3.57816	0.070015	0.102	0.474866	0.0850099	0.440124
10480	-56.4551	-59.3912	2.93612	0.0741258	0.162094	0.290494	0.262683	0.446824
10490	-68.3128	-69.3939	1.08109	0.215967	0.205756	0.48804	0.397765	0.114195
10500	-54.2544	-55.2806	1.02619	0.245335	0.181877	0.646377	0.121324	0.232299
10510	-65.2425	-67.2934	2.05091	0.139935	0.184806	0.132258	0.57377	0.293972
10520	-70.4267	-72.9772	2.55045	0.0264643	0.248323	0.298541	0.40002	0.301438
10530	-56.8095	-59.7588	2.94934	0.121839	0.113058	0.347784	0.309377	0.342839
10540	-61.351	-64.8318	3.48077	0.0799849	0.10177	0.603666	0.123425	0.272908
10550	-51.2361	-53.9028	2.6667	0.123171	0.13999	0.570726	0.158203	0.271071
10560	-53.493	-55.0719	1.57893	0.231752	0.140186	0.5759	0.13848	0.285621
10570	-68.5709	-66.9009	-1.66997	0.534555	0.162274	0.146256	0.528216	0.325528
10580	-65.9864	-59.4072	-6.5792	1.06619	0.121558	0.19252	0.475506	0.331975
10590	-47.2831	-49.0624	1.77925	0.271364	0.0805423	0.0956607	0.230493	0.673847
10600	-56.3636	-58.5275	2.16387	0.133647	0.179798	0.306132	0.41123	0.282639
10610	-53.3887	-54.9115	1.52283	0.250734	0.126815	0.416497	0.392049	0.191454
10620	-65.7787	-68.1632	2.38446	0.121808	0.169578	0.559963	0.372415	0.0676222
10630	-82.4763	-85.212	2.73563	0.0899102	0.166359	0.277923	0.323332	0.398745
10640	-57.6433	-61.2634	3.62006	0.0800167	0.0878092	0.262269	0.220464	0.517267
10650	-53.6576	-56.3905	2.73285	0.170008	0.0865383	0.438844	0.105011	0.456146
10660	-65.3873	-67.4537	2.06633	0.170195	0.153003	0.302422	0.12323	0.574349
10670	-82.2581	-84.3114	2.05329	0.0541282	0.270375	0.355211	0.0558649	0.588924
10680	-66.627	-69.5933	2.96623	0.0323138	0.200895	0.501294	0.283618	0.215088
10690	-60.5991	-63.6882	3.08912	0.0762131	0.144707	0.311135	0.499159	0.189706
10700	-59.827	-62.8366	3.00964	0.0986518	0.130216	0.327816	0.621772	0.0504121
10710	-65.7332	-68.0119	2.27871	0.088226	0.213735	0.478477	0.145739	0.375784
10720	-53.3805	-54.3273	0.946747	0.300346	0.134811	0.347694	0.0721274	0.580179
10730	-47.6656	-47.3098	-0.355835	0.475464	0.0899516	0.046832	0.518035	0.435133
10740	-54.5495	-56.8845	2.33506	0.169552	0.126774	0.432395	0.0547226	0.512883
10750	-56.5271	-58.7903	2.26318	0.149702	0.153813	0.0126154	0.606363	0.381022
10760	-82.1907	-83.7498	1.55912	0.184162	0.189758	0.118134	0.667401	0.214464
10770	-56.7467	-59.2944	2.54762	0.131324	0.143746	0.363936	0.322961	0.313103
10780	-48.6962	-52.2351	3.53893	0.121813	0.0541253	0.390825	0.140835	0.46834
10790	-52.0395	-55.407	3.36748	0.09877	0.0943135	0.14872	0.180555	0.670725
10800	-54.6295	-57.9345	3.30506	0.0601812	0.139145	0.273739	0.260489	0.465772
10810	-81.4057	-83.3424	1.93665	0.091536	0.244631	0.479895	0.234747	0.285357
10820	-48.6799	-52.7251	4.04521	0.0496695	0.0756414	0.200945	0.501265	0.29779
10830	-56.6018	-59.9187	3.31689	0.046574	0.151569	0.502401	0.2035	0.294099
10840	-65.1859	-68.2837	3.09776	0.0274951	0.19256	0.471798	0.0114738	0.516728
10850	-68.0053	-70.7648	2.75946	0.0700499	0.183836	0.44533	0.108063	0.446607
10860	-56.083	-58.6627	2.57975	0.0896676	0.182189	0.37851	0.0113765	0.610113
10870	-63.4786	-65.7462	2.26764	0.0953581	0.20771	0.41299	0.209849	0.377161
10880	-60.5233	-63.0222	2.49888	0.124678	0.155266	0.280578	0.516566	0.202856
10890	-57.0649	-59.3128	2.24795	0.161247	0.14379	0.0949664	0.682589	0.222444
10900	-59.4838	-62.9984	3.51459	0.0305711	0.147802	0.286872	0.55034	0.162788
10910	-48.5067	-52.0157	3.50908	0.0634618	0.115462	0.336558	0.333046	0.330397
10920	-49.918	-52.6328	2.7148	0.134315	0.124037	0.253037	0.321755	0.425207
10930	-49.2509	-50.7748	1.52382	0.288512	0.088938	0.0132079	0.285254	0.701538
10940	-61.2865	-64.4759	3.18941	0.0867796	0.124111	0.450032	0.510098	0.03987
10950	-47.7303	-51.4057	3.67536	0.0432669	0.119029	0.192996	0.608173	0.198831
10960	-53.8176	-56.9839	3.1663	0.0552415	0.15796	0.230266	0.357887	0.411846
10970	-73.7189	-73.7026	-0.0162877	0.330382	0.201078	0.301485	0.297426	0.401089
10980	-54.2784	-57.8428	3.56442	0.0892467	0.084143	0.208096	0.511325	0.280579
10990	-61.9895	-65.1228	3.13324	0.12006	0.0964477	0.413255	0.267583	0.319162
11000	-53.398	-57.2224	3.82439	0.0718909	0.0755015	0.276815	0.193719	0.529466
11010	-71.9641	-72.8894	0.92526	0.221063	0.216242	0.281749	0.430592	0.28766
11020	-66.2565	-69.3711	3.11457	0.106514	0.111861	0.281859	0.652346	0.0657953
11030	-64.3146	-67.496	3.18135	0.028383	0.183314	0.18984	0.415983	0.394177
11040	-46.9269	-51.2333	4.30644	0.0260937	0.0730938	0.216281	0.592891	0.190829
11050	-58.8066	-61.8991	3.09254	0.0416514	0.178927	0.235068	0.136134	0.628798
11060	-58.8638	-62.1584	3.29456	0.0165247	0.183852	0.180711	0.273978	0.54531
11070	-50.8066	-54.127	3.32043	0.0554229	0.142366	0.371246	0.46193	0.166824
11080	-57.5676	-60.1822	2.61469	0.0712531	0.19711	0.540585	0.400132	0.0592829
11090	-56.5295	-59.646	3.11655	0.0529639	0.165213	0.51975	0.280866	0.199384
11100	-52.5511	-56.6941	4.14299	0.0145087	0.101024	0.564795	0.287005	0.148201
11110	-71.6503	-75.1338	3.48352	0.0205916	0.160888	0.382691	0.258955	0.358354
11120	-50.4513	-54.2709	3.8196	0.0351576	0.112714	0.428743	0.168159	0.403097
11130	-54.427	-58.669	4.24195	0.0258415	0.0797949	0.414089	0.17033	0.415581
11140	-58.4131	-62.1164	3.70328	0.0153346	0.144169	0.812456	0.0126844	0.17486
11150	-68.433	-72.211	3.77797	0.00985424	0.142181	0.706256	0.0104396	0.283304
11160	-61.1869	-64.9417	3.75488	0.00458353	0.14976	0.474259	0.236954	0.288788
11170	-54.0712	-57.9846	3.91337	0.0152798	0.123215	0.465993	0.339073	0.194934
11180	-69.0011	-72.7453	3.74429	0.00736952	0.148033	0.301332	0.678299	0.0203696
11190	-66.0993	-69.6535	3.55414	0.00576678	0.168651	0.270726	0.629253	0.100021
11200	-52.9304	-56.8918	3.96133	0.00865229	0.125047	0.641029	0.101896	0.257075
11210	-72.3577	-75.6273	3.26956	0.0409283	0.161947	0.36257	0.153294	0.484136
11220	-54.6391	-57.7563	3.11725	0.0675862	0.15052	0.626553	0.149596	0.223851
11230	-58.0485	-61.7991	3.75061	0.0496234	0.105148	0.380407	0.403455	0.216138
11240	-61.679	-65.2013	3.52223	0.0597977	0.117811	0.480235	0.224135	0.29563
11250	-56.146	-58.921	2.77495	0.15295	0.0993869	0.428919	0.127794	0.443288
11260	-54.2323	-58.1877	3.95546	0.0374002	0.0968854	0.573384	0.262327	0.164289
11270	-56.0574	-59.4493	3.39186	0.0787894	0.111856	0.0726384	0.393606	0.533756
11280	-63.8613	-67.3828	3.52144	0.054622	0.123066	0.310126	0.437665	0.252209
11290	-67.2623	-68.1074	0.845083	0.2219	0.223423	0.465511	0.429709	0.10478
11300	-51.1901	-53.4603	2.27027	0.168517	0.134287	0.602342	0.327624	0.0700336
11310	-55.0224	-58.9969	3.97447	0.0373511	0.0950332	0.664668	0.0166123	0.31872
11320	-53.8761	-57.7746	3.89847	0.0623513	0.0776331	0.412385	0.454063	0.133552
11330	-51.833	-55.2484	3.41534	0.0370423	0.151255	0.286702	0.622609	0.0906893
11340	-63.8074	-67.4339	3.62644	0.00754869	0.159639	0.291805	0.218299	0.489896
11350	-55.5575	-58.1282	2.57072	0.0934813	0.179279	0.405065	0.175809	0.419125
11360	-61.9148	-65.1835	3.26875	0.0880005	0.114956	0.219939	0.535437	0.244625
11370	-71.9487	-75.0265	3.07778	0.0487459	0.173308	0.58645	0.293462	0.120087
11380	-63.9664	-65.993	2.02659	0.0940063	0.233167	0.281679	0.612486	0.105836
11390	-65.3131	-68.3375	3.02432	0.0520225	0.175377	0.318325	0.550706	0.130968
11400	-59.1771	-62.3203	3.14313	0.0709552	0.144564	0.454654	0.442232	0.103114
11410	-63.186	-65.0287	1.84266	0.215243	0.130323	0.433152	0.0973912	0.469457
11420	-59.7866	-63.049	3.26232	0.0542127	0.149387	0.296903	0.345121	0.357976
11430	-55.2483	-59.1124	3.86411	0.0457246	0.097696	0.334742	0.646486	0.0187726
11440	-41.3968	-45.6684	4.27163	0.0251936	0.0774754	0.521284	0.443911	0.0348045
11450	-49.9228	-53.4673	3.54441	0.0627366	0.112654	0.2383	0.522054	0.239646
11460	-46.1329	-50.0055	3.87262	0.0212828	0.121287	0.475871	0.224067	0.300062
11470	-52.4664	-54.7803	2.31393	0.184848	0.113591	0.0731846	0.309381	0.617435
11480	-56.282	-59.8808	3.59879	0.0520038	0.117948	0.804784	0.0543245	0.140891
11490	-48.3106	-50.8986	2.58798	0.147895	0.123139	0.377716	0.135332	0.486952
11500	-64.2792	-66.7931	2.51387	0.09983	0.178615	0.151517	0.586216	0.262267
11510	-55.0516	-57.731	2.6794	0.131994	0.129898	0.17164	0.227562	0.600798
11520	-69.9759	-69.7649	-0.211044	0.36492	0.186016	0.0466519	0.55117	0.402179
11530	-70.9723	-73.8829	2.91055	0.0750971	0.163679	0.568478	0.308411	0.123111
11540	-59.269	-59.3066	0.0376335	0.345989	0.18008	0.400347	0.228782	0.370871
11550	-58.6814	-60.9347	2.25336	0.133234	0.171261	0.423869	0.252888	0.323243
11560	-66.8631	-70.6338	3.77064	0.0578244	0.0949435	0.380964	0.493065	0.125971
11570	-45.4745	-48.8318	3.35734	0.0952943	0.0988032	0.427409	0.494329	0.0782619
11580	-53.317	-56.9433	3.62633	0.022654	0.144545	0.142351	0.570977	0.286671
11590	-59.1841	-62.8722	3.68807	0.0709577	0.0900669	0.360463	0.306193	0.333344
11600	-59.8308	-62.9632	3.13233	0.0684594	0.148139	0.117789	0.573906	0.308305
11610	-48.516	-51.179	2.66299	0.165339	0.0981943	0.409372	0.145791	0.444837
11620	-56.2377	-59.2306	2.9929	0.0898531	0.140689	0.406191	0.328925	0.264884
11630	-47.6617	-49.6434	1.9817	0.238653	0.0930083	0.270726	0.283242	0.446031
11640	-49.2562	-52.2755	3.01927	0.0795782	0.148327	0.317588	0.499357	0.183056
11650	-53.4285	-56.4116	2.98302	0.118621	0.112909	0.351663	0.355978	0.292359
11660	-58.1368	-61.2733	3.13644	0.0594544	0.156733	0.0927092	0.00845119	0.89884
11670	-56.0772	-59.1767	3.09953	0.0720106	0.147868	0.624122	0.00505108	0.370827
11680	-53.2942	-57.0205	3.72631	0.0342572	0.122943	0.221658	0.526636	0.251706
11690	-66.1221	-69.3796	3.25749	0.0254346	0.178648	0.31263	0.0899392	0.59743
11700	-55.47	-58.9468	3.47688	0.0104266	0.171717	0.640147	0.00290564	0.356948
11710	-75.0153	-77.9402	2.92487	0.0227607	0.214584	0.656324	0.0829397	0.260736
11720	-64.028	-67.809	3.78094	0.0142524	0.137485	0.580935	0.28175	0.137315
11730	-66.0612	-69.2788	3.21757	0.0671376	0.140937	0.44101	0.523071	0.0359198
11740	-52.6293	-56.0545	3.42516	0.0549232	0.132393	0.788864	0.0871014	0.124034
11750	-48.9212	-52.0179	3.09669	0.113192	0.10697	0.40843	0.518452	0.0731183
11760	-55.4334	-56.9718	1.53836	0.25428	0.121716	0.611852	0.33476	0.0533879
11770	-52.1102	-55.2012	3.09106	0.114368	0.106358	0.253163	0.384658	0.362178
11780	-56.3707	-59.1485	2.77776	0.108662	0.143394	0.338248	0.114824	0.546928
11790	-60.3716	-61.8613	1.48973	0.307209	0.0736496	0.385389	0.423312	0.191299
11800	-60.6904	-61.8508	1.1604	0.263565	0.150227	0.491783	0.0847834	0.423433
11810	-56.967	-57.6811	0.714097	0.337503	0.120919	0.25482	0.0163223	0.728857
11820	-53.7624	-53.9062	0.143789	0.392589	0.122863	0.471355	0.303385	0.22526
11830	-58.2381	-58.6966	0.458556	0.376094	0.107882	0.340561	0.294742	0.364697
11840	-71.3451	-72.975	1.6299	0.234693	0.132149	0.496711	0.357744	0.145545
11850	-62.6517	-65.5439	2.8922	0.104169	0.136443	0.504915	0.0993273	0.395757
11860	-58.8432	-61.6484	2.80519	0.0613496	0.187963	0.442027	0.340256	0.217718
11870	-43.7258	-46.6656	2.93975	0.148893	0.0869641	0.483825	0.17837	0.337806
11880	-51.9488	-54.23	2.2812	0.161263	0.140448	0.442381	0.290492	0.267127
11890	-73.3813	-76.0385	2.65725	0.0894739	0.174633	0.525361	0.468212	0.00642617
11900	-57.4673	-60.8693	3.40195	0.0916229	0.0980139	0.381383	0.535866	0.0827505
11910	-61.5115	-64.5334	3.02191	0.095512	0.132129	0.402211	0.0983883	0.4994
11920	-58.3352	-60.7716	2.43642	0.11326	0.17293	0.575615	0.0108992	0.413486
11930	-68.1834	-70.8537	2.67037	0.120098	0.142697	0.332332	0.351181	0.316487
11940	-53.3049	-55.792	2.48717	0.119043	0.162072	0.420528	0.0563501	0.523122
11950	-54.6187	-58.0053	3.38658	0.0225441	0.16863	0.350453	0.361011	0.288536
11960	-62.9971	-64.6588	1.6617	0.155594	0.208068	0.250754	0.49462	0.254626
11970	-75.6723	-79.0657	3.39343	0.0396556	0.150833	0.263967	0.424682	0.311351
11980	-63.9628	-67.0856	3.12282	0.0889421	0.128607	0.561656	0.238554	0.19979
11990	-61.5256	-64.5887	3.06301	0.0834739	0.140056	0.605028	0.355506	0.0394665
12000	-80.1222	-80.5937	0.471485	0.280791	0.201892	0.219848	0.483104	0.297048
12010	-57.321	-57.9504	0.629439	0.327608	0.13928	0.12025	0.327586	0.552163
12020	-56.6011	-57.7892	1.18805	0.240289	0.170738	0.410886	0.237096	0.352017
12030	-64.722	-66.4445	1.72248	0.229375	0.128209	0.441441	0.255333	0.303225
12040	-47.1785	-51.3029	4.1244	0.0286938	0.0886979	0.429502	0.0921415	0.478357
12050	-55.5138	-59.4131	3.89927	0.0584529	0.0814521	0.362508	0.451901	0.185591
12060	-55.281	-57.0397	1.75865	0.242964	0.111002	0.456723	0.210079	0.333197
12070	-57.9612	-60.7533	2.79209	0.128902	0.121721	0.487165	0.255731	0.257103
12080	-62.4393	-66.2618	3.8225	0.0232581	0.124324	0.496293	0.144853	0.358854
12090	-42.0519	-46.0635	4.01156	0.0576037	0.071072	0.464288	0.335402	0.20031
12100	-70.9148	-74.3603	3.44553	0.0134188	0.17186	0.116031	0.562603	0.321366
12110	-67.7806	-70.9861	3.20557	0.0231317	0.186143	0.199677	0.397783	0.402541
12120	-38.4253	-42.7033	4.27801	0.0264053	0.0756253	0.351521	0.599986	0.0484931
12130	-53.4648	-56.4299	2.96517	0.102539	0.130775	0.0904532	0.37725	0.532296
12140	-63.5486	-65.6372	2.08854	0.234233	0.0867456	0.52653	0.147443	0.326027
12150	-59.2668	-61.7348	2.46804	0.105476	0.177551	0.830023	0.0791039	0.0908736
12160	-51.601	-53.2759	1.67496	0.288247	0.0740883	0.612651	0.21418	0.173169
12170	-50.9899	-52.9775	1.98753	0.219796	0.111283	0.228389	0.151012	0.620599
12180	-59.1151	-62.1414	3.0263	0.117677	0.109526	0.402764	0.385179	0.212057
