Iteration	Posterior	Likelihood	Prior	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	concentration	n_cats	mean_rt	sf[1]	sf[2]	sf[3]	sf[4]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
4380	-2793.57	-2746.44	-47.135	0.0526293	0.457178	0.096955	0.0443256	52.6123	21.0695	35.6352	0.00523166	0.140926	0.140926	0.140926	0.140926	0.528576	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.140926	0.528576	0.165003	2	0.183998	0.166867	0.342428	0.314844	0.175862	0.0729422	0.375005	0.038654	0.0862828	0.368739	0.058377
4390	-2792.89	-2745.62	-47.2724	0.0379002	0.184373	0.0464676	0.00856739	54.7243	19.2469	38.5185	0.00545773	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.118186	0.826025	0.148342	2	0.15751	0.19946	0.340531	0.298417	0.161592	0.0901333	0.340171	0.047764	0.0689207	0.382845	0.0701662
4400	-2789.75	-2740.78	-48.9649	0.0767078	0.232636	0.0999627	0.0232549	47.2675	20.8031	46.6662	0.00471138	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.48138	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.0987248	0.287025	2	0.119983	0.175424	0.331153	0.333012	0.160412	0.0920433	0.347379	0.0487762	0.0703813	0.390958	0.0504614
4410	-2794.03	-2742.71	-51.3253	0.0468631	0.683912	0.14826	0.101397	47.2636	18.1374	41.9255	0.00604459	0.0967816	0.0967816	0.189742	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.381382	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.0967816	0.77164	3	0.117757	0.17676	0.332268	0.331358	0.159615	0.0634757	0.353256	0.0528817	0.0892257	0.374422	0.0667396
4420	-2790.81	-2744.07	-46.7414	0.0482053	0.248435	0.0641399	0.0159346	45.0786	16.4367	42.149	0.005472	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.448898	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.100823	0.448898	0.286986	2	0.139498	0.179991	0.330067	0.322412	0.167531	0.0528876	0.34332	0.0440608	0.0743424	0.429782	0.0556072
4430	-2792.53	-2744.15	-48.3789	0.0528142	0.243617	0.0698246	0.0170105	47.8281	22.1722	45.1946	0.00492735	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.417627	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.092065	0.417627	0.35108	2	0.128239	0.175716	0.347622	0.302683	0.173978	0.0573164	0.378191	0.0424245	0.0715814	0.413821	0.0366656
4440	-2793.82	-2742.17	-51.6478	0.0385472	0.360824	0.0603076	0.0217604	49.1414	18.5175	44.8325	0.00536572	0.114315	0.114315	0.114315	0.350596	0.350596	0.350596	0.114315	0.114315	0.114315	0.350596	0.350596	0.350596	0.114315	0.114315	0.114315	0.114315	0.114315	0.350596	0.266165	2	0.206202	0.182187	0.343865	0.299412	0.174536	0.0493686	0.377234	0.0549891	0.0706276	0.3928	0.0549806
4450	-2806.06	-2744.89	-61.1651	0.0287577	0.534187	0.0617366	0.0329789	51.8911	16.5554	38.7284	0.00485059	0.143666	0.143666	0.882179	0.143666	0.630897	0.143666	0.143666	0.143666	0.143666	0.179711	0.179711	0.179711	0.179711	0.143666	0.143666	0.143666	0.143666	0.630897	0.6747	4	0.246841	0.190916	0.302192	0.334933	0.171959	0.0510931	0.389925	0.0336032	0.0647422	0.365538	0.0950984
4460	-2791.02	-2748.06	-42.9684	0.0409008	0.48771	0.0798391	0.0389383	48.1777	18.339	38.2715	0.00532279	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.32167	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.118612	0.676797	2	0.129893	0.178489	0.344614	0.299306	0.177591	0.0790734	0.381937	0.00963427	0.05385	0.396406	0.0790992
4470	-2801.47	-2745.89	-55.5755	0.0816019	0.188928	0.10061	0.0190081	56.5523	18.0243	40.9615	0.00531438	0.116417	0.116417	0.271461	0.116417	0.116417	0.116417	0.271461	0.116417	0.116417	0.271461	0.116417	0.271461	0.116417	0.116417	0.116417	0.116417	0.116417	0.116417	0.601313	2	0.150871	0.17907	0.352777	0.316215	0.151938	0.0770189	0.316601	0.0738201	0.0725392	0.381934	0.0780866
4480	-2803.08	-2747.09	-55.9943	0.0381183	0.420827	0.065815	0.0276968	53.7382	20.7174	36.862	0.00504061	0.130979	0.140665	0.140665	0.140665	0.140665	0.130979	0.140665	0.130979	0.140665	0.140665	0.130979	0.140665	0.140665	0.140665	0.140665	0.140665	0.140665	0.64871	1.05063	3	0.166737	0.17119	0.350735	0.311502	0.166573	0.039239	0.366033	0.0627824	0.0688629	0.407295	0.0557878
4490	-2787.88	-2743.92	-43.9616	0.0355055	0.448468	0.0643761	0.0288706	50.1664	16.7627	36.2487	0.00529194	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.124154	0.817292	0.56298	2	0.162662	0.173784	0.331337	0.327407	0.167473	0.0878112	0.414819	0.0514904	0.0668206	0.301734	0.0773246
4500	-2787.85	-2745.18	-42.6644	0.0221846	0.633888	0.0605951	0.0384105	49.6143	18.1411	34.6868	0.00525181	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.13245	0.530257	0.252111	2	0.15455	0.179228	0.327348	0.320705	0.172719	0.0594603	0.387007	0.0401352	0.0924759	0.354726	0.0661962
4510	-2798.45	-2746.35	-52.0931	0.0706575	0.355053	0.109556	0.0388981	49.7699	18.5603	36.7336	0.00555605	0.143777	0.143777	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.134292	0.734158	0.613461	3	0.168671	0.184137	0.335525	0.306117	0.174221	0.0479055	0.355974	0.0735736	0.0850605	0.381909	0.0555782
4520	-2798.41	-2748.68	-49.7289	0.0395082	0.179101	0.0481279	0.00861977	47.4351	18.4052	39.6985	0.00514633	0.112567	0.112567	0.330517	0.112567	0.112567	0.112567	0.112567	0.112567	0.112567	0.330517	0.112567	0.112567	0.112567	0.598273	0.112567	0.112567	0.112567	0.112567	0.332681	3	0.163767	0.176558	0.310674	0.35055	0.162219	0.03853	0.452683	0.0668043	0.0656923	0.300349	0.075942
4530	-2807.28	-2745.53	-61.7509	0.0804466	0.39132	0.132166	0.0517192	47.6644	17.8228	47.3629	0.00546505	0.0622249	0.0622249	0.135332	0.0622249	0.135332	0.135332	0.334402	0.0622249	0.0622249	0.343517	0.0622249	0.0622249	0.0622249	0.0622249	0.343517	0.0622249	0.135332	0.0622249	0.941494	4	0.124846	0.154923	0.337624	0.325449	0.182004	0.055862	0.416396	0.058257	0.0789362	0.355231	0.0353185
4540	-2790.92	-2739.81	-51.1063	0.0258459	0.60995	0.066263	0.0404171	49.6916	21.588	45.3762	0.00594797	0.0822262	0.0822262	0.305593	0.0822262	0.0822262	0.0822262	0.0822262	0.0822262	0.0822262	0.305593	0.0822262	0.0822262	0.0822262	0.305593	0.0822262	0.0822262	0.0822262	0.0822262	0.353277	2	0.119454	0.185952	0.32133	0.319498	0.173221	0.0507099	0.35936	0.0502772	0.0681239	0.419836	0.0516935
4550	-2792.39	-2746.75	-45.6422	0.0553653	0.219666	0.0709507	0.0155854	53.0424	17.6915	39.5752	0.0052069	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.370495	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.104892	0.504092	2	0.119648	0.201492	0.325472	0.300836	0.1722	0.068029	0.365629	0.0172734	0.0693124	0.427161	0.0525954
4560	-2797.63	-2747.68	-49.9486	0.051865	0.221123	0.0665894	0.0147245	48.9391	18.4936	44.0358	0.00519594	0.116178	0.116178	0.3933	0.116178	0.116178	0.116178	0.116178	0.116178	0.116178	0.3933	0.116178	0.3933	0.116178	0.116178	0.116178	0.116178	0.116178	0.3933	0.570288	2	0.177761	0.187762	0.328063	0.331026	0.153149	0.0678249	0.328048	0.078383	0.0490614	0.424246	0.0524376
4570	-2787.93	-2742.59	-45.3407	0.0467754	0.213105	0.0594429	0.0126676	51.443	19.6775	42.23	0.00503198	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.367911	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.122214	0.62678	2	0.135864	0.193119	0.321267	0.324338	0.161276	0.0348248	0.34523	0.0745155	0.0861942	0.415647	0.0435888
4580	-2794.91	-2743.68	-51.2344	0.0148683	0.376843	0.0238596	0.00899132	50.1323	21.459	43.377	0.00580853	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.277219	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.0835276	0.479909	0.459326	3	0.116309	0.190898	0.333425	0.317395	0.158282	0.0723831	0.36647	0.0747726	0.0827361	0.359711	0.0439265
4590	-2793.59	-2745.11	-48.4791	0.0647746	0.277905	0.0897037	0.0249291	52.3083	16.6139	40.0153	0.00509564	0.111931	0.111931	0.111931	0.111931	0.111931	0.111931	0.111931	0.111931	0.111931	0.333729	0.111931	0.111931	0.111931	0.482706	0.111931	0.111931	0.111931	0.111931	0.446754	3	0.144851	0.162291	0.329486	0.35088	0.157342	0.0731585	0.3521	0.0718405	0.0583445	0.345606	0.0989507
4600	-2789.24	-2744.27	-44.9708	0.0373794	0.389854	0.0612631	0.0238837	49.8638	19.3794	37.6739	0.00560271	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.105798	0.85535	0.368467	2	0.14744	0.184024	0.311529	0.32972	0.174727	0.0605139	0.400377	0.0759659	0.0616949	0.365452	0.0359958
4610	-2790.3	-2742.9	-47.4019	0.0282878	0.350782	0.0435721	0.0152843	50.8347	18.3249	35.618	0.00495515	0.155737	0.155737	0.155737	0.155737	0.344594	0.155737	0.155737	0.155737	0.155737	0.344594	0.155737	0.155737	0.155737	0.155737	0.155737	0.155737	0.155737	0.155737	0.666535	2	0.176721	0.180827	0.325227	0.315419	0.178527	0.0425544	0.38941	0.0975106	0.0668193	0.354804	0.0489018
4620	-2789.32	-2740.97	-48.3519	0.0349275	0.305526	0.0502935	0.015366	58.3794	17.8949	42.1577	0.0056695	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.114812	0.555498	0.447913	2	0.139295	0.180484	0.335774	0.335571	0.148172	0.0468803	0.396083	0.0445245	0.0736118	0.385027	0.0538729
4630	-2806.07	-2747.83	-58.2408	0.0193436	0.383026	0.0313524	0.0120088	47.7228	17.2633	40.2391	0.00525011	0.167303	0.167303	0.167303	0.167303	0.167303	0.191923	0.167303	0.167303	0.167303	0.272399	0.167303	0.108427	0.167303	0.167303	0.167303	0.108427	0.108427	0.640713	1.07646	5	0.190997	0.184024	0.343492	0.319758	0.152726	0.0451954	0.342459	0.114592	0.0983687	0.337674	0.0617114
4640	-2801.92	-2745.9	-56.0179	0.0243253	0.492974	0.0479764	0.0236511	47.0161	17.266	35.5578	0.00469006	0.122096	0.150364	0.122096	0.122096	0.122096	0.122096	0.122096	0.122096	0.122096	0.335254	0.122096	0.122096	0.122096	0.122096	0.122096	0.122096	0.150364	0.335254	0.695345	3	0.148921	0.17862	0.331159	0.332002	0.158219	0.0473764	0.357275	0.12406	0.0557968	0.348681	0.0668105
4650	-2791.5	-2746.53	-44.9695	0.0532157	0.352681	0.0822093	0.0289936	48.1465	18.2696	41.1229	0.005815	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.268808	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.104688	0.134913	2	0.113806	0.198644	0.331903	0.301211	0.168242	0.0666659	0.338665	0.0219064	0.0554657	0.446866	0.0704304
4660	-2792.8	-2747.38	-45.4188	0.0697728	0.37983	0.112506	0.0427331	48.1314	19.1626	45.108	0.00505588	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.374453	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.100516	0.273702	2	0.115734	0.156661	0.355727	0.331013	0.156599	0.0382582	0.400106	0.0904112	0.0908898	0.328818	0.0515167
4670	-2787.03	-2742.56	-44.47	0.0314994	0.440603	0.0563097	0.0248102	45.3148	18.3688	44.0584	0.00570018	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.37916	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.10553	0.545045	2	0.120732	0.183365	0.348793	0.296941	0.170901	0.0891262	0.409479	0.046857	0.0769953	0.343566	0.0339764
4680	-2810.56	-2747.76	-62.8009	0.0102668	0.906014	0.109237	0.0989701	45.7823	17.84	41.0567	0.00538179	0.109178	0.343755	0.343755	0.101788	0.109178	0.109178	0.101788	0.109178	0.101788	0.343755	0.101788	0.109178	0.101788	0.109178	0.343755	0.101788	0.109178	0.343755	0.369157	3	0.171875	0.193387	0.318846	0.319237	0.16853	0.0927779	0.380104	0.0466228	0.0555039	0.357643	0.0673478
4690	-2802.74	-2749.66	-53.0825	0.0353456	0.300714	0.0505452	0.0151996	49.5646	18.9523	49.3942	0.00508238	0.12079	0.12079	0.487293	0.183134	0.12079	0.12079	0.12079	0.12079	0.12079	0.487293	0.12079	0.12079	0.12079	0.12079	0.12079	0.12079	0.12079	0.183134	0.800525	3	0.16844	0.175749	0.32209	0.316804	0.185357	0.0807226	0.31639	0.0625295	0.0482919	0.392466	0.0996007
4700	-2789.88	-2745.81	-44.0641	0.0605365	0.308741	0.0875742	0.0270377	49.7889	19.3139	36.5858	0.00534942	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.325744	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.12074	0.811001	2	0.132129	0.160506	0.329592	0.325791	0.184111	0.0522213	0.458339	0.0170918	0.0546413	0.353273	0.064434
4710	-2788.02	-2743.26	-44.7602	0.023434	0.318469	0.0343843	0.0109504	48.7352	18.4709	47.0483	0.00514572	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.407976	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.106109	0.505255	2	0.12288	0.209041	0.325641	0.310775	0.154544	0.068668	0.38362	0.0224748	0.0718502	0.36866	0.0847269
4720	-2801.45	-2749.86	-51.5854	0.0231855	0.67013	0.0702866	0.0471012	55.9197	18.327	35.0779	0.00587542	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.126411	0.27408	0.126411	0.126411	0.126411	0.36749	1.22541	3	0.148008	0.158852	0.350002	0.329743	0.161403	0.0389634	0.403222	0.0864685	0.0655985	0.365623	0.0401245
4730	-2795.79	-2749.31	-46.4814	0.0110223	0.723548	0.0398704	0.0288482	43.9582	17.3289	39.26	0.00530903	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.522463	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.114096	0.633207	2	0.136783	0.16155	0.328481	0.344857	0.165111	0.0360833	0.40476	0.0800768	0.0607495	0.388565	0.0297657
4740	-2796.8	-2750.83	-45.9713	0.036842	0.608779	0.094172	0.0573299	46.4674	16.9996	43.7427	0.00524484	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.363989	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	0.102579	1.15222	2	0.117102	0.204852	0.343519	0.30514	0.14649	0.0626559	0.309883	0.0449038	0.105773	0.437909	0.0388754
4750	-2795.57	-2748.63	-46.944	0.0363301	0.453803	0.0665147	0.0301846	49.617	18.3234	46.5948	0.00568155	0.112315	0.112315	0.112315	0.112315	0.345485	0.112315	0.112315	0.112315	0.112315	0.345485	0.112315	0.112315	0.112315	0.112315	0.112315	0.112315	0.112315	0.112315	0.480341	2	0.138223	0.199842	0.316556	0.328888	0.154714	0.0357658	0.351093	0.0387605	0.0913022	0.447995	0.0350839
4760	-2791.91	-2745.13	-46.7742	0.03263	0.496074	0.0647515	0.0321216	55.4475	17.711	38.0173	0.00540682	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.0941965	0.688337	0.25221	2	0.127204	0.201956	0.316912	0.327153	0.153979	0.04968	0.344704	0.0297608	0.0627407	0.44143	0.0716848
4770	-2796.97	-2749.16	-47.8096	0.0264566	0.665571	0.0791096	0.0526531	46.814	16.9872	34.1416	0.00542206	0.121341	0.121341	0.292599	0.121341	0.121341	0.121341	0.121341	0.121341	0.121341	0.292599	0.121341	0.121341	0.121341	0.121341	0.121341	0.121341	0.121341	0.121341	1.18393	2	0.14037	0.196931	0.306728	0.319013	0.177329	0.048893	0.374046	0.0269624	0.0837668	0.399923	0.0664089
4780	-2805.77	-2754.45	-51.326	0.0592969	0.294177	0.0840111	0.0247141	52.9652	17.9351	34.3214	0.0050353	0.141493	0.141493	0.141493	0.318318	0.141493	0.141493	0.141493	0.141493	0.141493	0.141493	0.595105	0.141493	0.141493	0.141493	0.141493	0.141493	0.141493	0.595105	0.549725	3	0.201718	0.180285	0.30931	0.347112	0.163292	0.0433342	0.278216	0.0490973	0.0865511	0.502833	0.0399688
4790	-2798.31	-2745.48	-52.8313	0.0468767	0.586864	0.113466	0.0665889	47.3869	17.3395	35.3981	0.00505633	0.139526	0.139526	0.139526	0.139526	0.139526	0.139526	0.139526	0.139526	0.139526	0.397225	0.139526	0.139526	0.107982	0.107982	0.139526	0.107982	0.139526	0.139526	0.374382	3	0.148585	0.18173	0.323722	0.305693	0.188854	0.0421043	0.402994	0.0332398	0.0840946	0.402835	0.0347314
4800	-2791.41	-2747.57	-43.8469	0.0276287	0.625328	0.0737409	0.0461122	50.6777	17.6482	34.9005	0.00565131	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.417201	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.118998	0.620092	2	0.135565	0.185095	0.316259	0.308311	0.190335	0.0486343	0.380645	0.0414865	0.0841804	0.409417	0.0356377
4810	-2788.93	-2742.14	-46.7977	0.0104116	0.747597	0.0412496	0.0308381	47.3233	21.068	45.494	0.00494809	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.513058	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.109979	0.718609	2	0.132373	0.188184	0.332382	0.301823	0.177611	0.0488887	0.403655	0.0439944	0.0892691	0.361356	0.0528369
4820	-2784.56	-2740.11	-44.4533	0.0737772	0.366176	0.1164	0.042623	48.0069	17.5566	40.6287	0.00506	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.347751	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.126685	0.497682	2	0.138966	0.171126	0.337804	0.320096	0.170974	0.0704134	0.347483	0.0314953	0.0796403	0.388821	0.0821473
4830	-2789.02	-2741.09	-47.9255	0.0390241	0.264543	0.053061	0.0140369	46.7135	19.4144	46.6001	0.00540306	0.0934187	0.0934187	0.370166	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	0.370166	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	0.0934187	1.02752	2	0.124168	0.159097	0.338688	0.330793	0.171422	0.0607941	0.393473	0.0271927	0.0687605	0.378855	0.070925
4840	-2799.82	-2747.5	-52.3124	0.0267259	0.186695	0.0328608	0.00613495	50.382	17.215	38.6219	0.00508807	0.212447	0.131837	0.131837	0.131837	0.131837	0.131837	0.131837	0.131837	0.131837	0.37827	0.131837	0.131837	0.212447	0.131837	0.131837	0.131837	0.131837	0.131837	1.34984	3	0.154485	0.182323	0.34009	0.31956	0.158027	0.0616914	0.310835	0.0372647	0.0931883	0.428406	0.0686148
4850	-2793.98	-2746.87	-47.1113	0.0632773	0.206701	0.0797647	0.0164874	48.0431	20.918	47.7717	0.00579079	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.35356	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.0870615	0.976737	2	0.101867	0.192716	0.323374	0.320507	0.163403	0.0653593	0.424613	0.0605347	0.0622608	0.31573	0.0715029
4860	-2800.79	-2747.89	-52.8979	0.0691237	0.536337	0.149082	0.079958	47.2768	17.286	39.2211	0.00596362	0.117756	0.117756	0.117756	0.117756	0.318399	0.117756	0.117756	0.117756	0.117756	0.356934	0.356934	0.117756	0.117756	0.117756	0.117756	0.117756	0.117756	0.117756	0.734091	3	0.155478	0.185208	0.325148	0.332607	0.157038	0.0622729	0.315768	0.0576761	0.065865	0.430292	0.0681263
4870	-2795.5	-2746.57	-48.9218	0.0524682	0.0974096	0.0581307	0.00566249	52.2333	18.2152	35.7749	0.00583276	0.113949	0.113949	0.113949	0.293864	0.113949	0.113949	0.113949	0.113949	0.113949	0.293864	0.113949	0.113949	0.113949	0.113949	0.113949	0.113949	0.113949	0.113949	0.574843	2	0.133939	0.180583	0.307307	0.323889	0.188222	0.0436977	0.392106	0.0338708	0.110433	0.382267	0.0376257
4880	-2797.25	-2747.08	-50.1747	0.0210285	0.476832	0.0401946	0.0191661	46.673	18.2288	39.5991	0.00531425	0.112042	0.112042	0.112042	0.112042	0.112042	0.298165	0.298165	0.112042	0.112042	0.298165	0.112042	0.112042	0.298165	0.112042	0.112042	0.112042	0.112042	0.112042	0.614811	2	0.153402	0.175999	0.350695	0.306119	0.167187	0.059171	0.431637	0.0276087	0.0900159	0.311593	0.0799741
4890	-2794.22	-2744.77	-49.4516	0.0441742	0.535925	0.0951877	0.0510135	46.972	22.147	45.7414	0.00500663	0.111758	0.111758	0.111758	0.408975	0.111758	0.111758	0.111758	0.111758	0.111758	0.408975	0.111758	0.111758	0.111758	0.111758	0.111758	0.111758	0.111758	0.111758	1.26282	2	0.144782	0.187515	0.308785	0.325573	0.178127	0.0769423	0.423663	0.0583485	0.0724891	0.302766	0.0657905
4900	-2798.85	-2743.07	-55.7747	0.0173637	0.522819	0.0363881	0.0190244	46.7336	19.7713	46.2199	0.00554373	0.0890144	0.0890144	0.0890144	0.0890144	0.798036	0.0890144	0.0890144	0.0890144	0.0890144	0.334126	0.334126	0.0890144	0.0890144	0.0890144	0.0890144	0.0890144	0.0890144	0.798036	1.35856	3	0.195029	0.171972	0.329694	0.322686	0.175648	0.0827791	0.406718	0.0433139	0.0673071	0.351044	0.0488383
4910	-2786.71	-2742.64	-44.0741	0.0258495	0.360922	0.0404482	0.0145986	49.7696	20.0297	44.0017	0.00532547	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.335122	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.114129	0.503964	2	0.126406	0.16519	0.324131	0.33513	0.175549	0.0800866	0.393489	0.0468502	0.060279	0.372046	0.0472498
4920	-2794.72	-2746.67	-48.0495	0.0652947	0.744035	0.255092	0.189797	48.2768	20.0404	40.6074	0.00533311	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.455517	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.113234	0.217627	2	0.13225	0.185665	0.303942	0.326791	0.183602	0.0676227	0.392095	0.038691	0.0630413	0.389113	0.0494373
4930	-2787.84	-2742.13	-45.7107	0.0314121	0.231015	0.0408488	0.00943666	48.1794	16.9263	44.4802	0.00489556	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.446463	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.100691	0.234552	2	0.119901	0.188492	0.308569	0.331765	0.171174	0.0602666	0.350144	0.0403311	0.0737643	0.417648	0.0578463
4940	-2785.7	-2742.46	-43.239	0.0162452	0.79374	0.0787608	0.0625156	46.5422	18.6426	37.388	0.00560434	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.396452	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.111152	0.567497	2	0.127002	0.186347	0.309384	0.332642	0.171627	0.0701122	0.358739	0.04692	0.0772089	0.379724	0.0672966
4950	-2790.57	-2742.23	-48.3417	0.0413566	0.138254	0.0479916	0.00663502	54.8617	19.7399	39.2197	0.00567186	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.10219	0.841237	0.187264	2	0.143248	0.182271	0.322234	0.30462	0.190875	0.0468334	0.420597	0.032849	0.0940368	0.339325	0.0663588
