Iteration	Posterior	Likelihood	Prior	sf[1]	sf[2]	sf[3]	sf[4]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	base_rate	tmrca_UrsidaePinn	clock_rate	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
36260	-2792.22	-2752.13	-40.0865	0.166377	0.329037	0.340399	0.164187	0.0252014	0.619455	0.0662244	0.0410231	56.3406	18.1659	0.00546967	34.0311	0.169502	0.0613021	0.331045	0.053926	0.082592	0.414763	0.0563722
36270	-2796.53	-2747.7	-48.8242	0.185247	0.317591	0.328559	0.168603	0.08472	0.248364	0.112714	0.0279942	63.9084	16.5048	0.00563687	34.9646	0.160296	0.0763427	0.309646	0.0493305	0.0652324	0.45765	0.0417984
36280	-2793.59	-2751.97	-41.6288	0.173532	0.323242	0.332774	0.170452	0.04296	0.558859	0.0973839	0.0544239	58.8419	15.8209	0.00561838	34.6794	0.166028	0.0776856	0.346464	0.0501982	0.0663798	0.390854	0.0684182
36290	-2792.25	-2748.68	-43.5639	0.174386	0.324848	0.332008	0.168758	0.0330992	0.317823	0.04852	0.0154208	61.3943	17.0845	0.00527357	34.091	0.159585	0.0507507	0.445507	0.0599661	0.0716805	0.303742	0.0683541
36300	-2794.42	-2753.13	-41.2917	0.185164	0.32864	0.31269	0.173506	0.0315269	0.750383	0.126301	0.0947742	57.1497	17.7325	0.00564963	34.0594	0.167377	0.0597513	0.380484	0.0223831	0.0537905	0.432297	0.0512943
36310	-2793.08	-2745.06	-48.0189	0.182251	0.323357	0.323616	0.170776	0.0441506	0.150466	0.0519704	0.0078198	64.9493	17.5317	0.00586325	33.9952	0.137948	0.0541471	0.344798	0.0441322	0.0669477	0.428992	0.0609827
36320	-2796.89	-2747.01	-49.8772	0.193468	0.313834	0.322246	0.170452	0.0427826	0.547978	0.0946472	0.0518645	67.988	17.0318	0.00596629	35.1906	0.15948	0.0518934	0.367392	0.0522198	0.0641611	0.405889	0.0584445
36330	-2796.56	-2752.23	-44.3314	0.170286	0.318106	0.345662	0.165946	0.0229616	0.458554	0.0424078	0.0194463	60.8691	20.1115	0.00504009	34.6516	0.159451	0.0574015	0.363391	0.0577626	0.0709713	0.385825	0.0646479
36340	-2794.7	-2756.8	-37.9025	0.199855	0.32227	0.309056	0.16882	0.0616914	0.578684	0.146425	0.084734	49.2777	17.6897	0.00520962	35.3971	0.187151	0.0560073	0.379374	0.0523592	0.074948	0.374233	0.0630777
36350	-2797.3	-2757.29	-40.0141	0.16887	0.339119	0.314934	0.177077	0.0525174	0.339374	0.0794964	0.0269791	56.0624	18.9597	0.00543826	35.9883	0.173021	0.0455963	0.312337	0.0400236	0.103398	0.412568	0.0860775
36360	-2800.13	-2755.41	-44.7202	0.183196	0.314854	0.340621	0.161329	0.0385531	0.111043	0.0433689	0.00481581	61.4593	16.2769	0.00555797	39.5006	0.147002	0.0466389	0.337305	0.034747	0.0791855	0.411251	0.0908729
36370	-2797.55	-2754.45	-43.1018	0.175076	0.326692	0.324311	0.173921	0.0343314	0.502279	0.0689772	0.0346458	61.2625	15.2766	0.00552531	35.8297	0.172906	0.0738889	0.312435	0.100946	0.0656917	0.400416	0.046622
36380	-2796.85	-2755.78	-41.077	0.179033	0.307858	0.341117	0.171991	0.0820313	0.44615	0.148111	0.0660797	53.2394	15.6543	0.00567172	34.9002	0.169653	0.0759759	0.323921	0.0685246	0.0681067	0.415136	0.0483359
36390	-2794.81	-2747.1	-47.7042	0.192561	0.310771	0.319456	0.177213	0.00993293	0.591621	0.0243228	0.0143899	63.2896	16.8289	0.00565343	36.4571	0.151011	0.0638258	0.327973	0.0699721	0.0689587	0.42033	0.0489406
36400	-2795.2	-2754.95	-40.2593	0.192936	0.334474	0.297458	0.175131	0.0423474	0.497462	0.084267	0.0419197	55.5662	17.3907	0.00561785	35.0962	0.15996	0.0568204	0.373416	0.0356854	0.0833584	0.36364	0.0870804
36410	-2796.16	-2753.07	-43.0945	0.201113	0.329926	0.296658	0.172303	0.0368635	0.214963	0.0469577	0.0100942	60.475	14.8509	0.00549514	34.2229	0.156337	0.0493077	0.397609	0.0379973	0.0887589	0.333605	0.0927222
36420	-2796.58	-2752.51	-44.0723	0.18883	0.342317	0.299048	0.169805	0.0478632	0.013426	0.0485145	0.000651357	57.7982	16.5595	0.00553127	36.58	0.165354	0.0533091	0.345323	0.0426715	0.0799247	0.374643	0.104128
36430	-2797.22	-2756.73	-40.4866	0.179809	0.324024	0.337279	0.158888	0.0505448	0.711225	0.175031	0.124487	54.9614	15.5354	0.00545487	36.88	0.174522	0.0518769	0.395067	0.0539006	0.09614	0.383807	0.0192089
36440	-2802.41	-2757.12	-45.2846	0.182724	0.302184	0.322879	0.192213	0.0357909	0.565894	0.0824474	0.0466564	62.3312	18.0161	0.0049864	37.2413	0.154827	0.0503876	0.394114	0.0152304	0.0959082	0.415114	0.0292451
36450	-2796.18	-2754.74	-41.4371	0.19002	0.334638	0.304736	0.170606	0.0197791	0.428814	0.0346281	0.014849	56.1491	17.6338	0.00518777	34.7454	0.163314	0.0240935	0.364761	0.0477559	0.088765	0.384197	0.090428
36460	-2795.78	-2746.46	-49.3206	0.17446	0.307236	0.339969	0.178335	0.0256637	0.486544	0.0499822	0.0243186	70.3821	17.6519	0.00545573	35.3797	0.137966	0.0717474	0.406341	0.0363347	0.0763663	0.326653	0.0825573
36470	-2791.22	-2750.64	-40.5851	0.185738	0.32799	0.320316	0.165956	0.0267621	0.759665	0.111353	0.0845912	56.6044	15.6499	0.00520503	34.3436	0.168873	0.0623622	0.397876	0.0256294	0.0798915	0.364375	0.0698655
36480	-2797.19	-2755.16	-42.0333	0.194196	0.297389	0.334902	0.173513	0.0495895	0.597487	0.1232	0.0736103	58.4435	17.7601	0.00547076	34.3461	0.157223	0.0734824	0.446185	0.0424442	0.0746845	0.28088	0.0823237
36490	-2799.83	-2751.11	-48.7163	0.181036	0.319886	0.314341	0.184737	0.0146958	0.268591	0.0200924	0.00539664	64.6385	18.9095	0.00523018	35.2981	0.151458	0.0660141	0.359248	0.0333312	0.0601326	0.41499	0.0662833
36500	-2795.94	-2757.87	-38.076	0.177015	0.30158	0.342277	0.179128	0.0494909	0.500369	0.0990548	0.049564	49.8679	16.3741	0.00585193	34.1522	0.163576	0.0647846	0.365703	0.0469699	0.0502323	0.407261	0.0650488
36510	-2794.24	-2748.16	-46.0727	0.189387	0.322658	0.325748	0.162207	0.0302975	0.810229	0.159653	0.129356	63.0621	18.6563	0.005667	36.9002	0.135132	0.0652696	0.368441	0.0421218	0.0986598	0.359972	0.0655358
36520	-2794.16	-2753.52	-40.6343	0.185001	0.315187	0.318205	0.181607	0.0446904	0.410012	0.075748	0.0310576	56.5877	19.9062	0.00530991	35.7722	0.174374	0.0609933	0.372014	0.0398755	0.0921959	0.373679	0.061242
36530	-2791.44	-2751.65	-39.7956	0.185248	0.330782	0.311767	0.172202	0.0358737	0.660433	0.105645	0.0697716	55.1901	18.9824	0.0051871	34.1649	0.186934	0.0634277	0.434149	0.0348397	0.076621	0.340067	0.0508963
36540	-2792.51	-2751.82	-40.6905	0.187455	0.325379	0.326962	0.160204	0.0240852	0.800382	0.120656	0.0965713	56.41	19.3052	0.005667	34.3028	0.177217	0.0541622	0.379786	0.0413523	0.0837235	0.37159	0.0693858
36550	-2793.96	-2747.31	-46.6523	0.181675	0.348363	0.304397	0.165564	0.036867	0.662872	0.109356	0.072489	64.8239	17.1055	0.00581928	34.1022	0.151015	0.0536313	0.369255	0.0620145	0.0784461	0.367948	0.0687058
36560	-2792.55	-2753.28	-39.268	0.189123	0.338646	0.315762	0.156469	0.0170298	0.696069	0.0560317	0.0390019	53.8156	18.0698	0.00524028	36.7056	0.172497	0.0480949	0.354438	0.0667474	0.0844331	0.393996	0.0522911
36570	-2792.29	-2748.31	-43.9751	0.174777	0.322118	0.321258	0.181847	0.0612137	0.511149	0.12522	0.064006	57.72	18.7762	0.00590175	34.693	0.151399	0.0572399	0.388324	0.06194	0.078352	0.365619	0.0485249
36580	-2796.03	-2755.84	-40.1872	0.189264	0.297173	0.336921	0.176642	0.0359494	0.292871	0.0508385	0.0148891	56.462	15.6556	0.00546945	34.7902	0.148414	0.0647934	0.367857	0.0420645	0.0532101	0.418128	0.0539469
36590	-2792.23	-2749.63	-42.5915	0.163729	0.340787	0.31761	0.177874	0.0607013	0.362992	0.0952913	0.0345899	58.7691	17.3578	0.00537558	34.8363	0.15319	0.0657669	0.390524	0.0426965	0.0659557	0.380299	0.0547574
36600	-2790.05	-2747.13	-42.9223	0.178133	0.326257	0.327632	0.167978	0.0711277	0.349028	0.109264	0.0381362	56.7138	17.6006	0.00495052	34.1934	0.179559	0.0579173	0.343913	0.0627845	0.0825007	0.38828	0.0646043
36610	-2797.65	-2754.26	-43.3937	0.168823	0.355785	0.304215	0.171176	0.0750979	0.234217	0.0980667	0.0229689	58.4051	15.6937	0.00540386	34.2615	0.16678	0.0822343	0.365019	0.0448292	0.0831603	0.359636	0.0651209
36620	-2793.15	-2753.56	-39.592	0.167005	0.32959	0.345408	0.157997	0.0366739	0.396634	0.0607822	0.0241083	54.842	16.8047	0.00566783	36.4133	0.151175	0.0772567	0.348532	0.0695593	0.0781267	0.365346	0.0611791
36630	-2794.33	-2753.71	-40.6161	0.196791	0.313303	0.303223	0.186683	0.0501349	0.646319	0.141752	0.0916168	55.5539	17.5362	0.00559668	34.802	0.158051	0.0647736	0.365595	0.0729646	0.0819514	0.343688	0.0710275
36640	-2791.38	-2751.69	-39.6963	0.186973	0.316169	0.32132	0.175537	0.044468	0.223645	0.057278	0.01281	55.1676	19.3982	0.00524725	35.9328	0.182497	0.0629861	0.349973	0.0658262	0.0739338	0.393525	0.0537561
36650	-2790.78	-2748	-42.7824	0.17459	0.344384	0.312961	0.168065	0.0506328	0.224978	0.0653308	0.014698	59.9454	17.5271	0.00537347	34.1822	0.157288	0.0570737	0.376152	0.0986542	0.0583922	0.361018	0.0487101
36660	-2792.07	-2745.56	-46.5093	0.178595	0.321386	0.328099	0.17192	0.0421182	0.130162	0.0484207	0.00630253	63.9412	17.6706	0.00570166	34.2744	0.139047	0.0701935	0.361714	0.0709613	0.0733916	0.382197	0.0415428
36670	-2793.43	-2751.3	-42.1347	0.181867	0.339777	0.296081	0.182275	0.0322583	0.634609	0.0882843	0.056026	59.2309	19.6313	0.00570007	34.2066	0.154385	0.0665128	0.359662	0.0739121	0.0787132	0.376645	0.0445551
36680	-2790.72	-2746.46	-44.2525	0.180738	0.349352	0.306283	0.163626	0.0224016	0.854983	0.154476	0.132074	62.1003	18.2614	0.00551299	35.1176	0.166733	0.0528713	0.372342	0.058753	0.0625694	0.389173	0.0642907
36690	-2795.65	-2756.66	-38.9972	0.170166	0.31835	0.325777	0.185707	0.0361958	0.429305	0.063424	0.0272283	54.0534	15.9886	0.00560742	34.4786	0.16735	0.0668789	0.400228	0.0437694	0.0466125	0.349451	0.0930606
36700	-2799.8	-2759.61	-40.1867	0.186521	0.305219	0.337902	0.170358	0.0337183	0.449117	0.0612078	0.0274894	55.6642	18.0769	0.00562488	34.0596	0.167978	0.0398877	0.378338	0.0413755	0.0977692	0.371285	0.0713446
36710	-2796.44	-2756.63	-39.8121	0.180338	0.321421	0.333529	0.164712	0.0723276	0.412107	0.123029	0.050701	51.6087	16.3744	0.00582022	35.7581	0.148312	0.0503013	0.368021	0.0256624	0.0726175	0.415746	0.0676515
36720	-2799.91	-2751.92	-47.9948	0.203432	0.308434	0.32027	0.167864	0.0315391	0.345409	0.0481813	0.0166422	67.1837	18.0785	0.00563731	37.0715	0.133649	0.0409998	0.353719	0.10164	0.0591894	0.376895	0.067557
36730	-2800.62	-2752.81	-47.8083	0.182423	0.322724	0.331884	0.162969	0.0333432	0.326765	0.0495268	0.0161836	66.7918	18.6343	0.00521039	43.7637	0.142758	0.073456	0.393726	0.0264223	0.0714241	0.366	0.0689717
36740	-2799.61	-2755.45	-44.1546	0.179291	0.352085	0.308452	0.160172	0.0159878	0.596636	0.0396361	0.0236483	60.996	20.158	0.00544304	38.078	0.162739	0.0764179	0.409602	0.0348268	0.074304	0.380758	0.0240916
36750	-2792.51	-2752.53	-39.9818	0.181171	0.339694	0.314154	0.164981	0.0249705	0.782863	0.114999	0.0900286	55.8109	18.4104	0.005119	35.1422	0.198849	0.0540419	0.372807	0.0336932	0.0639024	0.368363	0.107192
36760	-2796.43	-2754.99	-41.4413	0.171791	0.348997	0.298851	0.180361	0.0249301	0.577323	0.0589814	0.0340513	58.0745	18.6785	0.00567527	34.962	0.145761	0.0541652	0.385237	0.0327441	0.0640482	0.356369	0.107436
36770	-2793.23	-2752.98	-40.2517	0.191051	0.309876	0.324179	0.174894	0.0343103	0.541534	0.0748372	0.0405269	56.361	18.1378	0.00509989	34.2102	0.180806	0.0818013	0.371693	0.0318456	0.0617964	0.34384	0.109024
36780	-2794.11	-2746.8	-47.3154	0.189184	0.298737	0.344045	0.168033	0.0225758	0.752082	0.0910615	0.0684857	67.7002	18.915	0.00542851	34.8992	0.156957	0.0795027	0.317796	0.050652	0.0748665	0.428717	0.0484662
36790	-2797.03	-2745.83	-51.2003	0.183724	0.330236	0.320889	0.165151	0.0189452	0.229238	0.0245798	0.00563461	70.4123	16.6086	0.00536117	34.5079	0.150926	0.0707635	0.380319	0.0418537	0.0618621	0.354248	0.0909534
36800	-2792.98	-2749.79	-43.1951	0.186705	0.318345	0.3239	0.17105	0.0274067	0.632885	0.0746541	0.0472475	61.6917	16.3984	0.00552985	35.5761	0.168841	0.0718706	0.391376	0.0530903	0.102242	0.341129	0.040291
36810	-2799.37	-2752.68	-46.6908	0.163117	0.337748	0.334763	0.164373	0.0624827	0.260636	0.0845087	0.022026	61.9816	17.8819	0.00486993	34.1962	0.201069	0.0642663	0.429142	0.0896998	0.0731237	0.293746	0.0500216
36820	-2797.84	-2751.47	-46.3701	0.183308	0.317353	0.334899	0.16444	0.0111464	0.964174	0.311124	0.299978	56.512	17.6785	0.00596386	35.5122	0.145528	0.0529628	0.372505	0.0635265	0.063473	0.404113	0.0434199
36830	-2795.29	-2748.13	-47.1577	0.191773	0.329802	0.319664	0.158761	0.043592	0.768766	0.188519	0.144927	65.2208	17.244	0.00545216	33.9725	0.166605	0.0703168	0.297567	0.0988022	0.0619155	0.42207	0.0493283
36840	-2796.31	-2756.05	-40.2552	0.174755	0.33878	0.323382	0.163083	0.0508443	0.385642	0.08276	0.0319157	56.3173	16.3603	0.00547863	37.5952	0.151115	0.0411351	0.410733	0.0970167	0.09207	0.311332	0.0477129
36850	-2793.19	-2754.03	-39.1634	0.172002	0.354539	0.300861	0.172598	0.0506711	0.500778	0.1015	0.050829	55.2848	17.2384	0.0053657	34.5329	0.167194	0.068966	0.411646	0.0991303	0.0699273	0.301578	0.0487524
36860	-2795.18	-2755.21	-39.97	0.162282	0.308766	0.340175	0.188778	0.0313844	0.553204	0.0702432	0.0388589	56.1464	17.7483	0.00560346	34.2987	0.167802	0.0551665	0.44579	0.063722	0.0559355	0.311035	0.0683512
36870	-2790.07	-2749.81	-40.2605	0.168473	0.336153	0.325294	0.17008	0.0320255	0.552558	0.0715748	0.0395493	56.5909	16.3586	0.00569869	34.2542	0.160998	0.083408	0.388278	0.0485647	0.050127	0.370089	0.0595332
36880	-2797.93	-2759.12	-38.8159	0.202416	0.324748	0.304894	0.167942	0.0162736	0.495052	0.0322282	0.0159546	50.7372	17.5267	0.00527716	35.4972	0.18146	0.101191	0.359824	0.0589187	0.0717375	0.336103	0.0722256
36890	-2803.45	-2761.16	-42.2814	0.172962	0.335911	0.333653	0.157473	0.024955	0.673696	0.0764777	0.0515227	58.8909	17.3866	0.00527408	34.6811	0.178846	0.0252499	0.383345	0.06277	0.0764268	0.358073	0.0941345
36900	-2796.05	-2750.7	-45.3475	0.184858	0.317432	0.320138	0.177572	0.049239	0.0298328	0.0507531	0.00151411	59.2589	16.3379	0.0049424	33.9105	0.195489	0.0274181	0.39335	0.0519011	0.0964459	0.356779	0.0741059
36910	-2800.45	-2758.98	-41.4684	0.187731	0.314406	0.328488	0.169375	0.0334748	0.351719	0.0516362	0.0181615	57.6493	15.2051	0.00520431	37.3848	0.147473	0.0564748	0.366241	0.054697	0.0907075	0.352638	0.079242
36920	-2799.6	-2752.93	-46.6705	0.164381	0.352123	0.320009	0.163487	0.00728742	0.874519	0.058076	0.0507886	63.0156	16.4747	0.00500178	37.5758	0.18186	0.0570041	0.35368	0.0552096	0.0915576	0.355943	0.0866061
36930	-2800.82	-2757.63	-43.1927	0.207485	0.312668	0.329134	0.150713	0.0406874	0.579059	0.0966582	0.0559708	57.8814	16.6609	0.00492901	35.1273	0.171606	0.0600351	0.328923	0.0436032	0.0848275	0.389436	0.0931751
36940	-2795.65	-2752.4	-43.2531	0.170397	0.333059	0.324557	0.171988	0.0528666	0.28149	0.0735781	0.0207115	60.6753	20.9795	0.00534147	34.1021	0.163574	0.0606546	0.424264	0.0440531	0.0857028	0.291189	0.0941365
36950	-2793	-2746.22	-46.7791	0.169521	0.336484	0.32289	0.171105	0.0277338	0.494804	0.0548972	0.0271633	66.7415	19.1158	0.00522003	34.3458	0.16474	0.0468858	0.363485	0.0809458	0.0675212	0.382125	0.0590375
36960	-2790.74	-2752.12	-38.6204	0.181721	0.322462	0.330066	0.165751	0.0291054	0.593152	0.0715387	0.0424333	54.0119	16.7091	0.00541092	34.4785	0.162561	0.0779603	0.379282	0.0687286	0.0573302	0.366572	0.050127
36970	-2794.65	-2746.41	-48.2401	0.187133	0.312332	0.321113	0.179422	0.0316011	0.676837	0.0977868	0.0661857	68.5869	17.1063	0.00519155	33.9309	0.155288	0.0737393	0.420885	0.0829563	0.0510884	0.326662	0.0446694
36980	-2792.18	-2750.31	-41.865	0.163812	0.32639	0.33816	0.171639	0.0578083	0.44946	0.105003	0.0471947	58.7679	16.3558	0.00519961	35.9042	0.169622	0.0753967	0.347174	0.0535101	0.0649538	0.402172	0.0567927
36990	-2797.38	-2752.3	-45.0799	0.184271	0.318143	0.325228	0.172359	0.0304977	0.644848	0.0858724	0.0553747	64.0084	17.0773	0.00571201	34.061	0.154264	0.0887847	0.408821	0.0548803	0.0667761	0.311131	0.0696063
37000	-2802.12	-2758.35	-43.7667	0.157705	0.324736	0.333264	0.184294	0.0249478	0.249571	0.0332447	0.00829691	59.9413	17.627	0.0052548	34.956	0.157167	0.0422946	0.42839	0.0884802	0.085944	0.315664	0.0392271
37010	-2793.92	-2753.54	-40.3819	0.16844	0.333879	0.324185	0.173496	0.0553031	0.585981	0.133576	0.078273	55.8675	17.4262	0.00524762	34.3338	0.177327	0.0670429	0.343354	0.0574023	0.0415199	0.426853	0.0638285
37020	-2797.62	-2745.19	-52.4257	0.183722	0.33223	0.320027	0.164021	0.0325235	0.78233	0.149417	0.116893	72.7739	18.0163	0.00516504	34.5768	0.142374	0.0956231	0.334446	0.0787845	0.0633668	0.372133	0.0556462
37030	-2796.68	-2751.25	-45.4309	0.178889	0.324307	0.311519	0.185284	0.0228169	0.565954	0.0525679	0.029751	63.657	17.4643	0.00564429	34.0078	0.150467	0.0581524	0.358275	0.066529	0.0535097	0.416543	0.0469901
37040	-2793.83	-2755.4	-38.4369	0.17165	0.324318	0.327754	0.176278	0.0309311	0.512993	0.0635126	0.0325816	53.1953	16.0748	0.00511997	36.6203	0.199113	0.0737567	0.342582	0.0864123	0.0988837	0.344386	0.0539791
37050	-2801.11	-2756.34	-44.7615	0.179552	0.320528	0.329417	0.170502	0.0528517	0.141432	0.061558	0.00870624	60.6222	18.9756	0.00557784	42.3272	0.133216	0.0613436	0.337855	0.0852198	0.0571993	0.365892	0.0924906
37060	-2798.56	-2750.71	-47.8479	0.181376	0.323784	0.337131	0.157708	0.0412909	0.430093	0.072452	0.0311611	67.933	19.2974	0.00524454	36.6984	0.161405	0.052513	0.424413	0.06833	0.0785173	0.287376	0.0888506
37070	-2801.59	-2756.3	-45.2824	0.176272	0.327477	0.317377	0.178875	0.0153486	0.786328	0.0718323	0.0564837	63.0229	15.2363	0.0051695	41.8824	0.176103	0.0557513	0.477682	0.0363285	0.0819207	0.308054	0.0402633
37080	-2793.54	-2750.12	-43.4163	0.185108	0.345039	0.292454	0.177398	0.0468089	0.529794	0.0995497	0.0527409	61.3002	15.7082	0.00548073	34.3666	0.148949	0.0625004	0.374454	0.0407264	0.0813963	0.353283	0.0876396
37090	-2797.78	-2749.56	-48.2284	0.188787	0.343629	0.311012	0.156572	0.0289072	0.659827	0.084978	0.0560708	68.8531	20.2458	0.00536599	35.8757	0.157795	0.0764978	0.347739	0.0487503	0.0755892	0.370037	0.081387
37100	-2792.48	-2754.04	-38.4342	0.191428	0.337783	0.314407	0.156382	0.0493272	0.433362	0.0870524	0.0377252	53.1372	16.5871	0.00552538	34.1435	0.173695	0.0878809	0.360462	0.0439339	0.0681211	0.38877	0.0508314
37110	-2793.35	-2752.67	-40.6782	0.176635	0.323507	0.336857	0.163001	0.0196352	0.643762	0.0551183	0.035483	56.1452	17.4582	0.00528726	35.5879	0.158212	0.0685018	0.35163	0.0558301	0.0883015	0.378821	0.0569154
37120	-2795.24	-2754.63	-40.612	0.185675	0.310367	0.350706	0.153252	0.0196041	0.506261	0.0397054	0.0201013	54.8341	16.7739	0.00507023	33.9467	0.190345	0.0805061	0.357274	0.0567262	0.0897187	0.357946	0.0578289
37130	-2794.98	-2755.76	-39.2277	0.175646	0.314994	0.31624	0.19312	0.0347342	0.45615	0.0638673	0.029133	55.4344	15.9281	0.00537271	34.4041	0.164518	0.0725999	0.322187	0.0828094	0.0782733	0.391981	0.0521496
37140	-2789.76	-2747.1	-42.6606	0.180202	0.331578	0.316328	0.171893	0.0416387	0.24656	0.0552647	0.0136261	59.3555	16.7933	0.00563924	34.9713	0.158629	0.0613151	0.408498	0.0498425	0.100772	0.331052	0.0485204
37150	-2798.57	-2754.25	-44.3243	0.18029	0.330329	0.3316	0.157782	0.0319802	0.615573	0.0831892	0.051209	60.0264	15.6426	0.00596341	34.62	0.135134	0.0300258	0.359084	0.0687421	0.0679816	0.365041	0.109125
37160	-2795.46	-2749.39	-46.0631	0.185003	0.325921	0.319783	0.169293	0.0662396	0.334346	0.0995105	0.0332709	60.5097	15.9462	0.00595999	36.0809	0.162909	0.0756167	0.41939	0.0348066	0.0635788	0.341399	0.0652088
37170	-2792.5	-2749.74	-42.7564	0.16839	0.335386	0.322595	0.173629	0.0432968	0.300588	0.0619046	0.0186078	59.7724	18.9459	0.00554551	36.937	0.149246	0.0778814	0.402959	0.0579689	0.0610879	0.328024	0.0720792
37180	-2796.35	-2757.08	-39.2694	0.172588	0.318993	0.330638	0.177781	0.0411477	0.376939	0.0660413	0.0248936	53.9612	17.4946	0.00515673	35.1976	0.179222	0.0532775	0.392273	0.0628899	0.0689598	0.35934	0.0632588
37190	-2790.54	-2753.05	-37.4902	0.19621	0.312149	0.322826	0.168814	0.0382988	0.613675	0.0991361	0.0608373	52.0455	16.7799	0.00529846	34.5326	0.188605	0.0518255	0.381583	0.0547092	0.0670805	0.371144	0.0736579
37200	-2795.51	-2751.79	-43.7231	0.180717	0.307024	0.336279	0.175981	0.0177498	0.793729	0.0860511	0.0683013	60.2201	18.5778	0.00504217	34.1674	0.15541	0.0514721	0.324622	0.0636293	0.120403	0.365726	0.0741472
37210	-2795.88	-2751.56	-44.3218	0.176242	0.312901	0.332622	0.178235	0.034305	0.746253	0.135194	0.100889	61.5863	17.8006	0.00538912	34.283	0.15516	0.0651896	0.441531	0.0528145	0.0753554	0.303565	0.0615447
37220	-2795.41	-2750.72	-44.6939	0.188191	0.312926	0.328747	0.170136	0.0347442	0.284997	0.0485931	0.0138489	61.9518	17.4371	0.00571391	36.072	0.143775	0.0375979	0.369262	0.0304606	0.129001	0.385082	0.048597
37230	-2797.54	-2753.88	-43.6589	0.175336	0.330394	0.320423	0.173848	0.0444104	0.337633	0.0670481	0.0226377	60.9863	19.5413	0.00531604	35.7031	0.149365	0.0779618	0.426002	0.0698551	0.0942851	0.28145	0.0504453
37240	-2799.33	-2748.85	-50.4837	0.171277	0.331584	0.347701	0.149437	0.0172667	0.723569	0.0624629	0.0451962	71.6461	15.8707	0.0053616	34.3393	0.131988	0.0682658	0.408884	0.0513533	0.0806583	0.342421	0.0484182
37250	-2795.73	-2752.54	-43.1902	0.180477	0.340527	0.324968	0.154028	0.061928	0.459483	0.114572	0.0526438	58.8727	16.0725	0.0051819	36.71	0.1444	0.0692311	0.354776	0.0644279	0.0723018	0.395862	0.0434018
37260	-2793.6	-2753.16	-40.4431	0.181967	0.34334	0.327652	0.14704	0.0322644	0.296144	0.0458395	0.0135751	56.406	16.7105	0.00519013	34.8456	0.183293	0.0488788	0.318349	0.0678085	0.0760955	0.416633	0.072235
37270	-2794.34	-2754.75	-39.5838	0.185764	0.32716	0.317382	0.169694	0.0194743	0.653617	0.056222	0.0367476	52.7524	17.0889	0.00580606	35.0055	0.155642	0.0738206	0.377652	0.0731447	0.0933183	0.345141	0.0369237
37280	-2799.68	-2752.19	-47.4904	0.201688	0.308948	0.319273	0.170091	0.0159798	0.645593	0.0450887	0.0291089	64.4628	16.4807	0.0058512	37.8075	0.155817	0.0794209	0.316362	0.079352	0.0845548	0.370021	0.0702893
37290	-2792.83	-2747.78	-45.0504	0.178095	0.33109	0.314626	0.176189	0.0273255	0.401161	0.0456308	0.0183053	63.6347	16.5498	0.00536703	37.5999	0.148823	0.0896089	0.363522	0.0779365	0.0830465	0.354559	0.0313276
37300	-2803.47	-2757.52	-45.95	0.162172	0.354231	0.317721	0.165876	0.0236117	0.150329	0.0277892	0.00417754	61.8718	17.1111	0.00522306	34.7233	0.141897	0.125466	0.363636	0.0407062	0.0710957	0.361416	0.0376811
