Iteration	Posterior	Likelihood	Prior	ucln_sigma	tmrca_UrsidaePinn	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	sf[1]	sf[2]	sf[3]	sf[4]	ucln_mean	base_rate	root_time	diversification	turnover	death_rate	birth_rate	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	tmrca_Ursidae
4450	-2765.02	-2743.84	-21.177	0.571481	40.4205	0.15303	0.453201	0.187209	0.129234	0.116781	0.142991	0.216048	0.088863	0.131176	0.373591	0.071982	0.20136	0.0863186	0.546845	0.130963	0.157009	0.140152	0.134134	0.184107	0.321231	0.329461	0.165201	0.170671	0.00489567	47.9182	0.0441193	0.329524	0.0216837	0.0658029	0.192272	0.0518997	0.398764	0.0713563	0.0818267	0.336687	0.0594666	18.8119
4460	-2759	-2741.43	-17.5731	0.329896	45.6066	0.117872	0.0709084	0.180257	0.144104	0.266131	0.149903	0.16364	0.0806096	0.129972	0.326953	0.0936052	0.10101	0.187581	0.0529671	0.249377	0.140172	0.117005	0.0994446	0.189355	0.321707	0.320716	0.168222	0.134819	0.00515571	49.5359	0.0787794	0.117371	0.010476	0.0892554	0.148417	0.0495983	0.394768	0.0639108	0.085064	0.365776	0.0408831	19.1018
4470	-2756.37	-2741.07	-15.2984	0.490749	45.1645	0.204305	0.0395527	0.116228	0.0770363	0.0994122	0.0622709	0.0728646	0.052723	0.112853	0.308655	0.0601079	0.189384	0.0837795	0.0839323	0.0482341	0.0775554	0.15171	0.063433	0.184707	0.329264	0.312844	0.173185	0.0818871	0.00590854	51.2874	0.0740588	0.127427	0.0108152	0.084874	0.10578	0.047673	0.329585	0.067232	0.0939348	0.405648	0.0559274	25.2213
4480	-2754.06	-2742.93	-11.1247	0.398422	35.6474	0.0960381	0.0793257	0.117712	0.099207	0.106024	0.0694376	0.0973775	0.0902444	0.158101	0.35173	0.0675157	0.0857682	0.0789084	0.0515056	0.0444186	0.0943191	0.20813	0.165271	0.175916	0.312505	0.338479	0.1731	0.0940716	0.00522482	49.423	0.0264222	0.302255	0.0114458	0.037868	0.114502	0.0830307	0.377793	0.0923159	0.0608186	0.311961	0.0740816	21.9865
4490	-2759.65	-2746.67	-12.9743	0.615242	37.0643	0.0532163	0.0335185	0.061227	0.134613	0.113149	0.076601	0.0930461	0.0548215	0.128524	0.344893	0.0751439	0.0376971	0.0719907	0.0409952	0.135156	0.171444	0.16404	0.151591	0.182362	0.313569	0.32207	0.181999	0.112029	0.00543556	49.6583	0.0463434	0.61587	0.0743018	0.120645	0.10787	0.0444372	0.374401	0.0914871	0.0602726	0.355986	0.0734165	21.5684
4500	-2758.89	-2745.37	-13.5173	0.542872	37.17	0.0886797	0.0581022	0.0928221	0.0933314	0.107057	0.119014	0.139259	0.126471	0.120981	0.352672	0.0542062	0.0589214	0.187803	0.110016	0.0523938	0.235396	0.200633	0.124403	0.169327	0.324894	0.341466	0.164313	0.147735	0.00522077	45.8224	0.0626195	0.377304	0.0379424	0.100562	0.129009	0.0623941	0.380839	0.059226	0.0657496	0.357528	0.074264	18.4709
4510	-2758.08	-2747.09	-10.9973	0.443638	47.1504	0.045747	0.0652032	0.0425111	0.253563	0.0745687	0.111672	0.0668313	0.0942003	0.113403	0.400167	0.0746749	0.138579	0.117865	0.0737298	0.100064	0.0958059	0.103654	0.124281	0.186258	0.331951	0.329384	0.152407	0.105428	0.00523513	48.297	0.0446876	0.56217	0.0573784	0.102066	0.116473	0.0756475	0.28248	0.0614281	0.0864513	0.426239	0.0677539	23.9831
4520	-2758.99	-2742.25	-16.7436	0.656417	38.2762	0.10282	0.0616909	0.0645141	0.0635703	0.12838	0.174436	0.179213	0.100735	0.093308	0.333903	0.121484	0.126607	0.04198	0.0944583	0.34648	0.0658532	0.200634	0.18821	0.179238	0.325543	0.332978	0.16224	0.139355	0.00568859	47.3061	0.0725589	0.270904	0.0269601	0.0995189	0.138238	0.0582192	0.353639	0.0674217	0.0684307	0.397145	0.0551439	20.7838
4530	-2757.71	-2740.04	-17.6668	0.491559	36.6909	0.118881	0.100665	0.0955002	0.0603681	0.142602	0.0755068	0.240536	0.0846808	0.170044	0.427626	0.1186	0.0776013	0.0780883	0.201813	0.156182	0.0644416	0.185284	0.242278	0.186701	0.347688	0.309234	0.156376	0.120873	0.00525773	43.1916	0.0411075	0.616917	0.0661993	0.107307	0.146705	0.0571765	0.420978	0.0321924	0.0827503	0.353542	0.0533608	19.2622
4540	-2758.61	-2742.67	-15.9469	0.664307	33.9967	0.109207	0.0445687	0.0625858	0.142049	0.0505806	0.148904	0.246737	0.108757	0.142751	0.352835	0.0380683	0.275702	0.0613083	0.141695	0.0878739	0.0560728	0.242353	0.0805752	0.175687	0.325922	0.326989	0.171402	0.142948	0.00563737	49.0919	0.0465146	0.257367	0.0161201	0.0626348	0.132923	0.0702519	0.353055	0.0845762	0.0665823	0.3826	0.042935	23.6133
4550	-2757.02	-2743.76	-13.2559	0.619961	41.2556	0.0892808	0.0962678	0.215194	0.0980191	0.0449187	0.172491	0.11442	0.0618515	0.0975441	0.416872	0.0789017	0.0709228	0.124937	0.0364959	0.0909663	0.091153	0.113731	0.101036	0.169088	0.328531	0.329607	0.172774	0.120952	0.00495131	49.0394	0.0481608	0.124966	0.00687799	0.0550388	0.1175	0.0796741	0.401744	0.0917781	0.0722519	0.307961	0.046591	22.2316
4560	-2772.02	-2749.87	-22.1473	0.726452	35.8507	0.0728434	0.165542	0.175161	0.0824631	0.301345	0.100217	0.0634206	0.132802	0.126523	0.447114	0.293577	0.121232	0.0859813	0.148724	0.0507723	0.0986194	0.212783	0.0860828	0.150173	0.333088	0.334179	0.182561	0.159533	0.00556549	43.3343	0.0828495	0.148939	0.0144989	0.0973485	0.153622	0.0676012	0.449007	0.0296494	0.0613037	0.339512	0.0529263	19.9365
4570	-2758.64	-2749.3	-9.34636	0.421551	44.0736	0.0796264	0.0857918	0.103688	0.106283	0.105131	0.0853935	0.162116	0.118373	0.0971618	0.352052	0.0578053	0.0403976	0.122752	0.119676	0.0882327	0.129782	0.130442	0.0621213	0.200605	0.30404	0.330077	0.165278	0.103853	0.0057329	46.0802	0.0358961	0.148949	0.00628247	0.0421786	0.113712	0.04704	0.373275	0.0725993	0.066305	0.358733	0.0820477	19.5403
4580	-2761.05	-2744.76	-16.2913	0.635684	34.9709	0.0739055	0.0577605	0.251549	0.129165	0.0512262	0.115962	0.1715	0.0842512	0.141174	0.387347	0.0369539	0.0810933	0.0993372	0.159113	0.0531106	0.094384	0.157067	0.0675484	0.171556	0.347041	0.328767	0.152636	0.122406	0.00480362	48.7668	0.0105759	0.819303	0.0479524	0.0585283	0.122914	0.046878	0.434383	0.0455261	0.0594224	0.369576	0.0442148	15.9507
4590	-2767.18	-2749.34	-17.8404	0.377625	35.6508	0.176964	0.100453	0.103302	0.0880251	0.275422	0.148532	0.128499	0.152034	0.17815	0.276604	0.232408	0.13092	0.144593	0.0635393	0.0823415	0.119221	0.160267	0.521294	0.171312	0.330066	0.312357	0.186266	0.147513	0.00532974	45.2457	0.0446002	0.301134	0.0192178	0.0638179	0.171254	0.116227	0.357378	0.102955	0.061527	0.323242	0.0386716	18.0375
4600	-2768.55	-2745.92	-22.6345	0.660195	41.6792	0.0785727	0.165989	0.255151	0.160804	0.23338	0.110369	0.136179	0.103326	0.11322	0.400952	0.0977729	0.0952844	0.0743896	0.159037	0.145911	0.0970403	0.177237	0.499563	0.190614	0.344834	0.285976	0.178575	0.233401	0.00475174	46.4373	0.0391686	0.281774	0.0153666	0.0545352	0.172454	0.0999721	0.341147	0.0686711	0.0658015	0.378151	0.0462571	19.716
4610	-2770.79	-2742.75	-28.0329	0.768784	36.8289	0.10562	0.199722	0.189896	0.0858108	0.283703	0.132089	0.268419	0.0882068	0.142097	0.141319	0.382013	0.151112	0.115203	0.137703	0.442235	0.0956156	0.260001	1.03871	0.191232	0.333665	0.307504	0.167598	0.256801	0.0049244	49.3153	0.0333426	0.237896	0.0104081	0.0437507	0.236637	0.063608	0.379097	0.0819835	0.0785576	0.343046	0.0537071	22.9572
4620	-2772.83	-2743.51	-29.3197	1.58117	39.2303	0.228651	0.00922822	0.0280957	0.0332301	0.0635045	0.0948362	0.284833	0.152803	0.100615	0.158309	0.0467916	0.175904	0.166413	0.00814355	0.300516	0.023008	0.120305	1.85522	0.200362	0.323249	0.311465	0.164923	0.425539	0.00536032	45.2031	0.0326501	0.398808	0.0216588	0.0543089	0.213911	0.0738128	0.337359	0.0283145	0.0917424	0.387434	0.0813378	17.703
4630	-2782.29	-2748.23	-34.061	1.55123	38.7273	0.0384676	0.218273	0.223026	0.249856	0.150826	0.122367	0.135249	0.121734	0.150673	0.264387	0.19914	0.0305747	0.108409	0.0978751	0.0785092	0.109274	0.104888	0.422988	0.203906	0.342116	0.301433	0.152545	0.246169	0.00568968	51.2492	0.0202211	0.397894	0.0133628	0.0335839	0.157029	0.0696647	0.392601	0.0443863	0.0758816	0.342226	0.0752399	19.0683
4640	-2755.29	-2744.65	-10.6337	0.59058	40.2632	0.0723836	0.11555	0.138655	0.123331	0.0777259	0.0466026	0.0682985	0.0667607	0.132803	0.286526	0.162047	0.0735215	0.0600592	0.0809884	0.0994357	0.100067	0.196145	0.0723028	0.191999	0.348891	0.305425	0.153686	0.127511	0.00559509	53.135	0.0338472	0.680107	0.0719609	0.105808	0.109622	0.0539716	0.372722	0.043837	0.0720394	0.385999	0.0714302	21.6285
4650	-2754.44	-2747.66	-6.78082	0.309195	41.7874	0.0936185	0.148905	0.0936219	0.0909497	0.0880477	0.109178	0.0927069	0.0973059	0.113776	0.300024	0.0942633	0.0643993	0.103641	0.113911	0.130231	0.141534	0.162671	0.152588	0.178074	0.345488	0.31842	0.158017	0.102579	0.00536814	49.4316	0.0235081	0.744245	0.0684085	0.0919166	0.121743	0.101868	0.365378	0.024107	0.0683064	0.386754	0.0535865	17.9572
4660	-2752.32	-2743.65	-8.67073	0.600779	39.6139	0.072207	0.088476	0.078678	0.0801092	0.092666	0.0915541	0.0772819	0.0886857	0.119852	0.368216	0.0943102	0.095897	0.07169	0.0944282	0.0626818	0.0522529	0.261091	0.108347	0.172475	0.324889	0.324543	0.178093	0.114605	0.00547368	47.3983	0.0318839	0.360632	0.0179839	0.0498679	0.111024	0.0752789	0.327761	0.0687856	0.0625976	0.416468	0.049108	23.0226
4670	-2760.46	-2742.98	-17.4742	0.935291	44.0613	0.0233268	0.0172625	0.164851	0.0397595	0.054159	0.0369413	0.128624	0.0884607	0.113296	0.423936	0.120054	0.0786051	0.0290459	0.091999	0.0375493	0.187737	0.0852825	0.285075	0.190617	0.317766	0.317428	0.174188	0.124122	0.00506973	46.3211	0.0400718	0.192234	0.00953639	0.0496082	0.111442	0.0504874	0.351919	0.0669525	0.119923	0.323911	0.0868078	17.4092
4680	-2757.14	-2744.18	-12.957	0.750655	39.4224	0.0549845	0.0438478	0.103874	0.132682	0.0551906	0.0487084	0.12012	0.137571	0.108617	0.302816	0.0316685	0.0292013	0.0282809	0.0681312	0.131357	0.0199976	0.206657	0.126556	0.192298	0.320568	0.311409	0.175725	0.0814661	0.00547964	47.5198	0.0504673	0.256744	0.017433	0.0679002	0.0972368	0.0681285	0.346573	0.0591046	0.0920761	0.367942	0.0661753	21.1613
4690	-2760.76	-2743.15	-17.604	0.5323	38.1872	0.111869	0.129046	0.11077	0.0669031	0.173164	0.140027	0.181133	0.0905915	0.143595	0.276692	0.134468	0.206336	0.124125	0.160975	0.0327524	0.0769497	0.177191	0.0979453	0.185189	0.327943	0.314327	0.172541	0.158857	0.00548963	54.2613	0.010131	0.579083	0.0139379	0.0240689	0.135252	0.0811945	0.410902	0.032672	0.0840998	0.350948	0.0401844	21.6207
4700	-2761.51	-2742.63	-18.8825	0.583754	34.5819	0.0546912	0.071842	0.102567	0.10495	0.116676	0.405665	0.140215	0.0811734	0.167229	0.326213	0.2882	0.0603486	0.080942	0.11912	0.10792	0.0989357	0.222064	0.0555858	0.181068	0.332609	0.3188	0.167523	0.162557	0.00528143	54.3309	0.0562806	0.477719	0.0514787	0.107759	0.144685	0.0662562	0.405029	0.0300265	0.0653327	0.356251	0.0771046	23.8119
4710	-2755.36	-2743.56	-11.8056	0.416929	40.2656	0.0823657	0.0955476	0.102432	0.13577	0.167255	0.160798	0.148338	0.0840179	0.106221	0.316193	0.0762217	0.135004	0.0305504	0.143097	0.0985597	0.131156	0.106566	0.197036	0.186528	0.318725	0.324509	0.170239	0.123389	0.00517216	48.635	0.0293899	0.727066	0.0782914	0.107681	0.128729	0.0535245	0.400413	0.0234032	0.0815074	0.35997	0.081182	18.1419
4720	-2749.26	-2740.92	-8.34205	0.44837	38.8623	0.0979954	0.043204	0.135341	0.0761507	0.0408569	0.0895273	0.0665011	0.0739127	0.107316	0.240253	0.0791431	0.125663	0.111758	0.0866358	0.0837233	0.103464	0.14231	0.0561426	0.183012	0.319277	0.339384	0.158327	0.115581	0.00581967	54.717	0.0401243	0.350145	0.0216192	0.0617436	0.0977721	0.0541078	0.3494	0.0700109	0.0684172	0.406859	0.0512052	18.3298
4730	-2764.57	-2738.55	-26.0176	1.16302	37.2748	0.066456	0.0615365	0.258685	0.0792073	0.233077	0.214622	0.159535	0.109285	0.103057	0.32413	0.173719	0.0323452	0.105905	0.037574	0.107438	0.0848749	0.143999	0.20544	0.186321	0.312906	0.318649	0.182124	0.250083	0.0052288	48.2066	0.103032	0.192464	0.0245563	0.127589	0.138938	0.0508565	0.363473	0.0416925	0.0689364	0.426913	0.0481284	19.1627
4740	-2756.96	-2741.8	-15.1573	0.603532	36.4237	0.0722377	0.113253	0.118825	0.0626326	0.128651	0.164422	0.105819	0.072328	0.199729	0.285635	0.0515878	0.0797729	0.152728	0.331441	0.0547998	0.0847492	0.122417	0.310294	0.186313	0.318281	0.3075	0.187906	0.15693	0.00541082	47.3032	0.0239959	0.418119	0.0172426	0.0412386	0.139518	0.0974494	0.391144	0.0400553	0.0662294	0.358884	0.0462384	19.0273
4750	-2773.95	-2751.42	-22.5324	0.750118	38.412	0.0775545	0.0947905	0.208309	0.647827	0.189891	0.335663	0.10192	0.130984	0.145237	0.323419	0.181052	0.122964	0.126343	0.258195	0.22202	0.0720758	0.157821	0.205329	0.17841	0.331171	0.31941	0.171009	0.217466	0.00514615	48.0331	0.0469447	0.245255	0.0152547	0.0621994	0.200078	0.086808	0.348431	0.0498726	0.0906785	0.318716	0.105494	16.8973
4760	-2763.12	-2741.45	-21.666	0.613497	37.0685	0.302027	0.177989	0.356223	0.0674359	0.0788191	0.0883928	0.132923	0.0606863	0.171956	0.261067	0.104502	0.137401	0.0586047	0.334175	0.0938065	0.0557196	0.16912	0.404471	0.164217	0.333415	0.327949	0.174419	0.187044	0.00504971	51.1509	0.0350295	0.304962	0.0153699	0.0503995	0.16974	0.0587486	0.317411	0.085657	0.0770516	0.389737	0.0713949	19.4776
4770	-2764.46	-2750.89	-13.5686	0.398131	41.2469	0.123637	0.114388	0.269785	0.137642	0.135466	0.0947377	0.194154	0.133164	0.125993	0.317292	0.0880104	0.0887815	0.0703404	0.141984	0.214634	0.058821	0.131339	0.233707	0.179585	0.340868	0.295846	0.1837	0.147421	0.00506654	48.2686	0.0499943	0.111302	0.00626138	0.0562557	0.148549	0.0376885	0.38974	0.110631	0.0570934	0.355015	0.049832	22.2164
4780	-2761.47	-2749.43	-12.0315	0.479847	39.7601	0.0795474	0.0841245	0.0574413	0.112008	0.0823	0.10752	0.143018	0.0626615	0.166579	0.415153	0.180461	0.0739167	0.131151	0.0824289	0.0722546	0.179433	0.0892254	0.0500464	0.181141	0.336371	0.301736	0.180753	0.126949	0.00531339	50.4237	0.0274061	0.15309	0.00495399	0.0323601	0.120515	0.0355016	0.347351	0.090272	0.0843376	0.372531	0.0700062	16.6857
4790	-2759.5	-2748.05	-11.446	0.429931	47.2498	0.0741182	0.103858	0.126181	0.0804446	0.08236	0.102098	0.174079	0.079817	0.0987324	0.346666	0.131071	0.123831	0.11605	0.168717	0.281631	0.0712026	0.175598	0.14549	0.177195	0.344148	0.300911	0.177746	0.144083	0.00527642	48.204	0.0492141	0.565131	0.0639559	0.11317	0.137886	0.0797552	0.500017	0.024927	0.0564842	0.281924	0.0568928	20.0382
4800	-2757.85	-2743.88	-13.9668	0.77456	39.5402	0.0916026	0.0186082	0.103534	0.105302	0.328785	0.0501531	0.0762984	0.0807281	0.123527	0.354881	0.0478268	0.0941817	0.158	0.031103	0.0381722	0.0449485	0.106511	0.0487597	0.191424	0.346829	0.312694	0.149053	0.123413	0.00567486	48.5745	0.0385924	0.435647	0.029791	0.0683834	0.105718	0.0630053	0.403698	0.018152	0.0726418	0.37491	0.0675927	18.7322
4810	-2754.79	-2741.6	-13.187	0.478428	47.4922	0.125399	0.0651011	0.145338	0.144057	0.33571	0.0639065	0.132684	0.0727294	0.125661	0.321052	0.116588	0.046921	0.168581	0.0867576	0.08689	0.117587	0.119788	0.131231	0.185183	0.325038	0.325494	0.164285	0.123899	0.00544495	51.7505	0.0299467	0.393816	0.0194553	0.0494019	0.133666	0.0712186	0.387127	0.0520047	0.0596825	0.379508	0.0504592	21.1342
4820	-2755.65	-2748.89	-6.76262	0.252661	38.4061	0.095534	0.0896755	0.105408	0.106302	0.0854184	0.0954728	0.0992517	0.0936155	0.119502	0.296855	0.0561628	0.132108	0.173498	0.10374	0.15223	0.0845861	0.106029	0.10676	0.166529	0.3467	0.31562	0.171151	0.111347	0.00547056	46.5773	0.0744093	0.390673	0.0477078	0.122117	0.116786	0.0671053	0.372491	0.054696	0.0562355	0.386324	0.0631477	16.6492
4830	-2747.29	-2745.33	-1.95504	0.333339	37.0574	0.0600243	0.0602623	0.0631253	0.0634937	0.0926856	0.0858018	0.0790642	0.0971988	0.120069	0.237754	0.115173	0.0681432	0.0988616	0.0735073	0.0880726	0.129755	0.149704	0.0976745	0.197475	0.322772	0.305129	0.174623	0.0947952	0.00554682	50.0853	0.0295362	0.483431	0.0276414	0.0571776	0.0989094	0.0664022	0.351156	0.0687973	0.0858973	0.382276	0.0454709	18.7297
4840	-2763.65	-2744.93	-18.718	0.6146	37.9504	0.065328	0.182387	0.0593872	0.109966	0.0894362	0.0857469	0.131931	0.0641707	0.14678	0.122821	0.0182939	0.0356248	0.0533889	0.0947832	0.119463	0.0837371	0.111281	0.484152	0.171418	0.351628	0.30804	0.168915	0.100871	0.00602966	55.8529	0.0533952	0.50892	0.055335	0.10873	0.114371	0.0645089	0.42845	0.0513564	0.0834482	0.328062	0.0441745	17.9558
4850	-2765.98	-2745.92	-20.0612	0.477443	35.7265	0.170902	0.165365	0.175009	0.157058	0.195564	0.129958	0.168414	0.0706075	0.179211	0.307201	0.441679	0.119506	0.294698	0.0999408	0.0978652	0.124145	0.148687	0.219359	0.179078	0.330047	0.319397	0.171478	0.18943	0.00528078	43.2261	0.0586581	0.0344729	0.00209431	0.0607524	0.181398	0.0290542	0.413158	0.0406401	0.111911	0.35262	0.052616	21.2269
4860	-2764.59	-2744.7	-19.8859	0.487667	45.3719	0.232632	0.333764	0.269432	0.2061	0.0806607	0.102848	0.342176	0.0811731	0.0973037	0.412547	0.118566	0.136298	0.199304	0.255491	0.092373	0.0970345	0.090215	0.17221	0.191017	0.329001	0.312451	0.167531	0.196011	0.0055525	46.2789	0.0111532	0.858961	0.0679258	0.079079	0.184451	0.0922243	0.402733	0.0418123	0.0755277	0.322461	0.0652416	18.8718
4870	-2759.89	-2742.64	-17.2436	0.751799	47.2588	0.121651	0.0566816	0.232058	0.180292	0.185093	0.0889741	0.092471	0.159096	0.106064	0.468153	0.0425373	0.0600045	0.0474354	0.058762	0.0787474	0.0513732	0.139638	0.113402	0.187327	0.322936	0.305776	0.183961	0.152192	0.00508299	47.852	0.0160089	0.869872	0.107016	0.123025	0.126802	0.0647964	0.426233	0.0299953	0.0782522	0.350942	0.0497814	18.2857
4880	-2758.15	-2746.11	-12.0481	0.5405	52.5542	0.0672173	0.193284	0.104185	0.0816393	0.0925181	0.164646	0.0939178	0.101211	0.104181	0.272871	0.0286223	0.0630147	0.11856	0.0783305	0.144054	0.108756	0.0768761	0.0949586	0.177409	0.338537	0.335127	0.148928	0.115196	0.00540634	54.6988	0.057915	0.318213	0.0270308	0.0849458	0.110491	0.0538926	0.336376	0.0208987	0.0862407	0.434029	0.0685622	19.351
4890	-2753.85	-2741.22	-12.6242	0.584635	38.759	0.119559	0.0883061	0.0755403	0.102024	0.0778349	0.102463	0.163876	0.0715091	0.145231	0.316108	0.0599726	0.15516	0.0989546	0.10292	0.0733192	0.0572651	0.257129	0.254579	0.171199	0.328864	0.325551	0.174386	0.137695	0.00570687	48.6942	0.0245988	0.503743	0.0249699	0.0495687	0.128986	0.0555185	0.383525	0.0687179	0.0795231	0.347651	0.0650651	23.5167
4900	-2759.19	-2746.29	-12.9067	0.66093	46.7347	0.0836485	0.0885475	0.113888	0.087437	0.119113	0.125893	0.163508	0.0440168	0.105797	0.316466	0.086052	0.0500037	0.0508126	0.0624115	0.0832341	0.087111	0.149752	0.236701	0.20734	0.333224	0.298188	0.161247	0.127294	0.00575661	50.8238	0.0528265	0.433475	0.0404201	0.0932467	0.114133	0.0388465	0.411972	0.0841025	0.0566066	0.362158	0.046315	19.5736
4910	-2764.25	-2749.66	-14.5911	0.741265	36.642	0.131088	0.0980678	0.024484	0.120143	0.117446	0.0833455	0.0763301	0.0375296	0.136227	0.345277	0.058056	0.041617	0.206982	0.0499132	0.0634714	0.0591546	0.185811	0.155426	0.167202	0.298958	0.342169	0.191671	0.158579	0.00539597	49.0092	0.0494422	0.305945	0.0217945	0.0712368	0.110576	0.120041	0.322148	0.0731968	0.0719226	0.368443	0.0442479	22.8594
4920	-2766.76	-2746.45	-20.3071	0.596586	37.2893	0.188929	0.157965	0.125723	0.242772	0.142456	0.142686	0.189913	0.112264	0.135063	0.270181	0.0549405	0.103532	0.197236	0.178999	0.431623	0.0517737	0.143683	0.360675	0.187274	0.340196	0.288636	0.183894	0.152586	0.00505634	48.8668	0.0365229	0.574071	0.0492259	0.0857488	0.179467	0.0633328	0.419351	0.0273307	0.086808	0.357611	0.045566	22.3038
4930	-2752.43	-2741.96	-10.466	0.575665	45.4214	0.0812891	0.104797	0.101674	0.0594495	0.122126	0.163575	0.125445	0.105056	0.113206	0.377614	0.0655183	0.186222	0.0400251	0.0687321	0.102807	0.0561632	0.145589	0.0425347	0.193418	0.318147	0.32471	0.163726	0.111867	0.00547354	47.6764	0.039411	0.332433	0.0196258	0.0590368	0.114546	0.0717846	0.366063	0.0430604	0.0963415	0.389674	0.0330764	26.1704
4940	-2754.34	-2743.16	-11.1836	0.372891	35.5055	0.0755296	0.149834	0.183461	0.16216	0.13105	0.183473	0.0979114	0.108358	0.12861	0.306269	0.235035	0.195663	0.112375	0.055242	0.103963	0.11853	0.176151	0.16209	0.192674	0.304911	0.334731	0.167684	0.142272	0.00560163	46.8995	0.0612173	0.411144	0.0427423	0.10396	0.149206	0.053729	0.414959	0.0366066	0.0819021	0.384685	0.028119	18.9062
4950	-2755.32	-2742.56	-12.7601	0.433024	36.4159	0.118647	0.0874223	0.150589	0.0706746	0.134959	0.20193	0.193989	0.0857728	0.163568	0.266422	0.130483	0.0580087	0.0849435	0.178155	0.148551	0.0991454	0.147613	0.197939	0.187195	0.33999	0.303125	0.169691	0.128998	0.00497226	52.0544	0.0151128	0.767493	0.0498865	0.0649992	0.139934	0.0343232	0.353605	0.0534725	0.119992	0.357032	0.0815746	19.4925
4960	-2756.64	-2744	-12.6484	0.43234	34.3584	0.0611947	0.0644906	0.0378148	0.110041	0.0896498	0.218951	0.106718	0.1206	0.118388	0.269777	0.103621	0.0512471	0.0787501	0.0933441	0.0752039	0.198673	0.186108	0.141677	0.168881	0.320096	0.336298	0.174725	0.124874	0.00573007	51.0873	0.039354	0.169498	0.00803182	0.0473858	0.118125	0.100046	0.369733	0.0427522	0.0959362	0.326312	0.0652204	20.1605
4970	-2763.36	-2740.02	-23.3383	0.592746	39.1013	0.037312	0.0961128	0.423227	0.182043	0.183817	0.213096	0.114283	0.101243	0.177364	0.379112	0.0788626	0.0496967	0.103698	0.126487	0.0540595	0.14109	0.160102	0.0840725	0.175783	0.324704	0.336514	0.163	0.188593	0.00481173	48.6373	0.059708	0.635756	0.104215	0.163923	0.150315	0.0512905	0.365267	0.0426901	0.0947773	0.356217	0.0897582	19.6772
4980	-2765.72	-2747.66	-18.0573	0.501634	36.9134	0.178202	0.13966	0.339759	0.337439	0.13398	0.155248	0.0509882	0.123413	0.145779	0.232153	0.141789	0.104701	0.0747688	0.129809	0.0670743	0.116354	0.134945	0.271356	0.194422	0.317818	0.311412	0.176349	0.173903	0.00524978	50.4442	0.0740816	0.481857	0.0688937	0.142975	0.159857	0.0707087	0.319202	0.040863	0.0844936	0.435638	0.0490942	19.3983
4990	-2754	-2738.66	-15.3421	0.498776	46.5774	0.107453	0.0632006	0.240157	0.117866	0.289894	0.1324	0.106927	0.113493	0.104891	0.354535	0.0759141	0.116787	0.189564	0.0374212	0.0486602	0.0675688	0.101833	0.135955	0.171218	0.319792	0.331528	0.177462	0.112524	0.00548393	46.9814	0.0546157	0.217238	0.0151574	0.0697731	0.133584	0.0665643	0.346346	0.0463978	0.0758707	0.41448	0.0503418	20.0885
5000	-2770.35	-2745.71	-24.6421	0.828308	36.5662	0.113574	0.137004	0.222766	0.0614948	0.0773619	0.17049	0.155506	0.113947	0.149007	0.178464	0.0344811	0.302292	0.111318	0.237158	0.0683131	0.127134	0.163748	0.601997	0.167286	0.336288	0.335062	0.161364	0.244419	0.0050026	52.8466	0.0190225	0.80763	0.0798626	0.0988851	0.168114	0.0595129	0.360539	0.0173433	0.105806	0.405092	0.0517073	22.5907
