Iteration	Posterior	Likelihood	Prior	n_cats	base_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	sf[1]	sf[2]	sf[3]	sf[4]	birth_rate	diversification	turnover	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	concentration	death_rate	root_time	tmrca_UrsidaePinn	tmrca_Ursidae
4410	-2835.99	-2772.94	-63.051	3	0.00565284	0.0683493	0.15328	0.0165417	0.0165417	0.0165417	0.15328	0.15328	0.0165417	0.0165417	0.0165417	0.265386	0.0165417	0.0165417	0.0165417	0.0165417	0.0165417	0.0165417	0.15328	0.15328	0.173537	0.327471	0.326148	0.172845	0.103792	0.0507543	0.511001	0.0798298	0.43116	0.0452997	0.067206	0.353064	0.0234409	0.753479	0.0530379	46.7327	34.3793	19.0614
4420	-2833.37	-2772.9	-60.4731	3	0.00570601	0.0903276	0.187807	0.0183768	0.0183768	0.0183768	0.187807	0.337128	0.0183768	0.0183768	0.0183768	0.337128	0.0183768	0.0183768	0.0183768	0.0183768	0.0183768	0.0183768	0.337128	0.0183768	0.161977	0.332959	0.334851	0.170212	0.0499319	0.0276635	0.445975	0.0378679	0.341701	0.11444	0.0699862	0.367669	0.0683357	0.753479	0.0222684	48.891	34.0084	22.5517
4430	-2838.67	-2772.22	-66.452	3	0.00520796	0.084005	0.164379	0.0305856	0.0305856	0.0305856	0.164379	0.164379	0.0305856	0.0305856	0.0305856	0.243774	0.0305856	0.0305856	0.0305856	0.0305856	0.0305856	0.0305856	0.164379	0.243774	0.182356	0.324871	0.326695	0.166078	0.0535158	0.0291218	0.455827	0.0964735	0.288492	0.122626	0.074829	0.389562	0.0280179	0.753479	0.0243939	59.033	40.2684	21.2092
4440	-2839.03	-2774.74	-64.2879	3	0.0055041	0.0860645	0.142447	0.0199399	0.0199399	0.0199399	0.256247	0.142447	0.0199399	0.0199399	0.0199399	0.256247	0.0199399	0.0199399	0.0199399	0.0199399	0.0199399	0.0199399	0.256247	0.256247	0.183485	0.335201	0.328229	0.153084	0.0310253	0.0284959	0.0815254	0.0443098	0.366789	0.0791125	0.0482761	0.441028	0.0204852	0.753479	0.00252935	51.6001	43.593	22.4105
4450	-2849.17	-2788.7	-60.4651	3	0.00527138	0.0967441	0.186167	0.0219728	0.0219728	0.0219728	0.186167	0.186167	0.0219728	0.0219728	0.186167	0.546886	0.0219728	0.0219728	0.0219728	0.0219728	0.0219728	0.0219728	0.186167	0.0219728	0.175602	0.341347	0.303473	0.179578	0.0703535	0.0279734	0.602388	0.0325349	0.392661	0.148393	0.0386397	0.312582	0.07519	0.753479	0.0423801	47.7865	37.1416	23.3869
4460	-2831.98	-2771.21	-60.7707	2	0.00477069	0.103574	0.263286	0.0237185	0.0237185	0.0237185	0.263286	0.263286	0.0237185	0.0237185	0.0237185	0.263286	0.0237185	0.0237185	0.0237185	0.0237185	0.0237185	0.0237185	0.263286	0.263286	0.17037	0.334537	0.328176	0.166917	0.049988	0.0418513	0.162772	0.0322212	0.395536	0.0700654	0.0676642	0.386812	0.0477012	0.753479	0.00813665	50.7923	34.0535	19.2208
4470	-2831.4	-2771.61	-59.7904	3	0.00522199	0.110515	0.250938	0.0245831	0.0245831	0.0245831	0.250938	0.250938	0.0245831	0.0245831	0.0245831	0.250938	0.0245831	0.0245831	0.0245831	0.0245831	0.0245831	0.0245831	0.250938	0.43958	0.17257	0.346303	0.314307	0.16682	0.0634473	0.0542554	0.144874	0.0837463	0.345107	0.0668514	0.0709126	0.390106	0.0432761	0.753479	0.00919183	48.9261	35.7205	19.8232
4480	-2832.98	-2770.05	-62.9312	3	0.00511611	0.094369	0.208896	0.0291148	0.0291148	0.0291148	0.208896	0.240859	0.0291148	0.0291148	0.0291148	0.208896	0.0291148	0.0291148	0.0291148	0.0291148	0.0291148	0.0291148	0.240859	0.240859	0.188494	0.330211	0.3159	0.165396	0.066432	0.0493434	0.257235	0.0660449	0.34417	0.0813029	0.0819987	0.383325	0.0431586	0.753479	0.0170886	54.1881	34.7299	18.6362
4490	-2831.38	-2772.99	-58.3856	3	0.00496968	0.109687	0.229989	0.0351475	0.0351475	0.0351475	0.229989	0.41374	0.0351475	0.0351475	0.0351475	0.41374	0.0351475	0.0351475	0.0351475	0.0351475	0.0351475	0.0351475	0.229989	0.0351475	0.183531	0.332231	0.317832	0.166407	0.0578003	0.0439574	0.239496	0.0645327	0.373576	0.103444	0.0801213	0.336156	0.0421704	0.753479	0.013843	46.7297	34.6562	19.2714
4500	-2840.61	-2776.42	-64.1896	3	0.00491437	0.109884	0.173676	0.0303831	0.173676	0.0303831	0.173676	0.280665	0.0303831	0.0303831	0.0303831	0.280665	0.0303831	0.0303831	0.0303831	0.0303831	0.0303831	0.0303831	0.280665	0.280665	0.185943	0.312821	0.333847	0.167388	0.0536744	0.0397132	0.260109	0.047735	0.353657	0.0896883	0.0885633	0.363578	0.0567789	0.753479	0.0139612	50.7853	43.0503	25.4773
4510	-2830.85	-2770.2	-60.6442	3	0.00511686	0.0869712	0.233325	0.0200272	0.0200272	0.0200272	0.233325	0.233325	0.0200272	0.0200272	0.0200272	0.371829	0.0200272	0.0200272	0.0200272	0.0200272	0.0200272	0.0200272	0.233325	0.0200272	0.19264	0.319447	0.315191	0.172722	0.0321403	0.0234068	0.271729	0.0939301	0.295738	0.075	0.0740592	0.387011	0.0742612	0.753479	0.00873345	52.218	36.2232	19.7257
4520	-2838.66	-2777.17	-61.4879	2	0.00500034	0.129452	0.268985	0.0178254	0.0178254	0.0178254	0.268985	0.268985	0.0178254	0.0178254	0.0178254	0.268985	0.0178254	0.268985	0.0178254	0.0178254	0.0178254	0.268985	0.268985	0.268985	0.203285	0.332768	0.303711	0.160235	0.0929374	0.059349	0.361409	0.0735712	0.302697	0.080786	0.0787441	0.406036	0.0581654	0.753479	0.0335885	48.8907	34.8023	18.7291
4530	-2833.07	-2773.79	-59.2725	2	0.00524455	0.094233	0.224406	0.0291464	0.0291464	0.0291464	0.224406	0.224406	0.0291464	0.0291464	0.0291464	0.224406	0.0291464	0.0291464	0.0291464	0.0291464	0.0291464	0.0291464	0.224406	0.224406	0.188705	0.324204	0.338349	0.148742	0.0454214	0.0368606	0.188474	0.0649528	0.338772	0.0713225	0.0677078	0.405893	0.0513517	0.753479	0.00856074	53.552	35.0161	21.4634
4540	-2832.72	-2769.57	-63.1525	4	0.00553785	0.0796894	0.105828	0.0214039	0.0214039	0.0214039	0.174549	0.350616	0.0214039	0.0214039	0.0214039	0.350616	0.0214039	0.0214039	0.0214039	0.0214039	0.0214039	0.0214039	0.174549	0.0214039	0.173576	0.331397	0.332938	0.162089	0.0717676	0.0495345	0.309793	0.084006	0.327675	0.0682029	0.0906475	0.389679	0.0397897	0.753479	0.0222331	50.2876	35.7392	18.9653
4550	-2834.57	-2774.51	-60.059	2	0.00528624	0.0959741	0.215757	0.0197485	0.0197485	0.0197485	0.215757	0.215757	0.0197485	0.0197485	0.0197485	0.215757	0.0197485	0.0197485	0.0197485	0.0197485	0.215757	0.0197485	0.215757	0.215757	0.174371	0.338023	0.316566	0.17104	0.0659801	0.0470258	0.287274	0.0755167	0.4262	0.060419	0.0803021	0.322314	0.0352485	0.753479	0.0189544	52.4337	36.603	16.5954
4560	-2835.18	-2773.97	-61.2051	3	0.00528186	0.0836385	0.220548	0.015184	0.015184	0.015184	0.220548	0.220548	0.015184	0.015184	0.015184	0.42591	0.015184	0.015184	0.015184	0.015184	0.015184	0.015184	0.220548	0.015184	0.170873	0.331168	0.310146	0.187812	0.0901691	0.048859	0.458141	0.07173	0.377245	0.0901383	0.0763878	0.313102	0.0713972	0.753479	0.0413102	46.6224	35.5442	19.1627
4570	-2835.61	-2772.07	-63.5452	3	0.00499531	0.0890897	0.0928261	0.0209363	0.0209363	0.0209363	0.25191	0.25191	0.0209363	0.0209363	0.0209363	0.25191	0.0209363	0.0209363	0.0209363	0.0209363	0.0209363	0.0209363	0.25191	0.25191	0.17171	0.313483	0.339051	0.175756	0.0419236	0.0247006	0.410817	0.0892227	0.368965	0.0665699	0.0662136	0.3563	0.052729	0.753479	0.0172229	50.4746	36.2975	22.7659
4580	-2834.14	-2771.26	-62.8824	4	0.00471157	0.0972777	0.2271	0.0238935	0.0238935	0.0238935	0.2271	0.298391	0.0238935	0.0238935	0.0238935	0.460694	0.0238935	0.0238935	0.0238935	0.0238935	0.0238935	0.0238935	0.2271	0.0238935	0.193316	0.327008	0.315306	0.16437	0.0521741	0.0287367	0.449216	0.0370892	0.417135	0.0660173	0.0676803	0.355357	0.0567207	0.753479	0.0234374	49.6314	35.8824	22.2288
4590	-2839.74	-2779.46	-60.2786	3	0.00539916	0.0887106	0.247882	0.0195726	0.0195726	0.0195726	0.247882	0.247882	0.0195726	0.0195726	0.0195726	0.350821	0.0195726	0.0195726	0.0195726	0.0195726	0.0195726	0.0195726	0.247882	0.0195726	0.192765	0.300596	0.35238	0.154259	0.0231332	0.0204758	0.11487	0.0368227	0.407808	0.0790581	0.067194	0.352804	0.0563132	0.753479	0.00265731	46.607	37.7881	20.6379
4600	-2841.81	-2782.57	-59.2468	2	0.00520664	0.110916	0.343898	0.0213074	0.0213074	0.0213074	0.343898	0.343898	0.0213074	0.0213074	0.0213074	0.343898	0.0213074	0.0213074	0.0213074	0.0213074	0.0213074	0.0213074	0.343898	0.0213074	0.167783	0.338283	0.315835	0.178099	0.0838343	0.0688848	0.178321	0.0302826	0.412197	0.0973855	0.0728895	0.340934	0.0463114	0.753479	0.0149494	48.9649	35.4445	21.3136
4610	-2832.4	-2771.43	-60.9656	3	0.00534895	0.131251	0.217218	0.0238668	0.0238668	0.0238668	0.217218	0.603622	0.0238668	0.0238668	0.0238668	0.217218	0.0238668	0.0238668	0.0238668	0.0238668	0.0238668	0.0238668	0.217218	0.603622	0.164738	0.329113	0.336483	0.169666	0.0567934	0.036777	0.352441	0.0524978	0.38693	0.0772331	0.0704285	0.368163	0.0447478	0.753479	0.0200163	50.7728	36.1869	22.3737
4620	-2833.83	-2769.9	-63.9334	3	0.00538903	0.119686	0.174186	0.0188121	0.0188121	0.174186	0.53824	0.174186	0.0188121	0.0188121	0.0188121	0.174186	0.0188121	0.0188121	0.0188121	0.0188121	0.0188121	0.0188121	0.174186	0.53824	0.159163	0.338888	0.338024	0.163925	0.0707632	0.0592956	0.162056	0.0674341	0.3696	0.0764798	0.0697416	0.368574	0.0481711	0.753479	0.0114676	51.4501	36.9265	17.1612
4630	-2847.62	-2783.3	-64.3187	4	0.00514546	0.108152	0.174424	0.0152878	0.0152878	0.0152878	0.174424	0.174424	0.0152878	0.0152878	0.0152878	0.174424	0.174424	0.0152878	0.0152878	0.174424	0.0152878	0.0152878	0.281436	0.465888	0.208962	0.330043	0.300417	0.160578	0.0549709	0.0325828	0.407272	0.0844789	0.354898	0.0870144	0.0456143	0.376006	0.0519879	0.753479	0.0223881	46.6762	36.5082	22.4003
4640	-2843.37	-2778.25	-65.1219	4	0.00530185	0.0965496	0.212615	0.0240743	0.0240743	0.0240743	0.230062	0.351033	0.0240743	0.0240743	0.0240743	0.212615	0.0240743	0.0240743	0.0240743	0.0240743	0.0240743	0.0240743	0.212615	0.230062	0.19098	0.312175	0.337583	0.159262	0.0392736	0.0347244	0.115835	0.094783	0.353753	0.0622199	0.0849437	0.352555	0.0517455	0.753479	0.00454925	57.521	34.3822	15.32
4650	-2845.41	-2783.48	-61.9342	3	0.00558574	0.109546	0.23182	0.0261332	0.0261332	0.0261332	0.23182	0.23182	0.0261332	0.0261332	0.262631	0.262631	0.0261332	0.0261332	0.0261332	0.0261332	0.0261332	0.0261332	0.23182	0.23182	0.170107	0.324093	0.31852	0.18728	0.0588874	0.0346065	0.412328	0.047186	0.340325	0.070827	0.102088	0.392444	0.0471301	0.753479	0.0242809	50.7274	39.2237	25.2837
4660	-2841.35	-2774.77	-66.5783	4	0.00505775	0.152014	0.198043	0.0227171	0.0227171	0.0227171	0.515174	0.515174	0.0227171	0.198043	0.343282	0.343282	0.0227171	0.0227171	0.0227171	0.0227171	0.0227171	0.0227171	0.198043	0.198043	0.184628	0.318845	0.329448	0.167079	0.077268	0.0585224	0.242605	0.0399761	0.435891	0.07995	0.0864894	0.29752	0.0601733	0.753479	0.0187456	52.2352	34.9696	20.9337
4670	-2835.31	-2771.55	-63.7695	3	0.00493661	0.0989791	0.228799	0.0202687	0.0202687	0.0202687	0.228799	0.394406	0.0202687	0.0202687	0.0202687	0.228799	0.0202687	0.0202687	0.0202687	0.0202687	0.0202687	0.0202687	0.228799	0.228799	0.182326	0.316976	0.325466	0.175232	0.024332	0.0138563	0.430533	0.0367777	0.355544	0.0735532	0.0666809	0.431435	0.0360089	0.753479	0.0104758	52.7029	34.2556	21.0951
4680	-2835.57	-2771.53	-64.0448	3	0.0054021	0.0849979	0.167481	0.0151741	0.0151741	0.0151741	0.281811	0.167481	0.0151741	0.0151741	0.0151741	0.281811	0.0151741	0.0151741	0.0151741	0.0151741	0.0151741	0.0151741	0.281811	0.167481	0.18284	0.341042	0.317327	0.158791	0.060345	0.0475956	0.211275	0.0437635	0.400531	0.069372	0.0554424	0.396929	0.0339619	0.753479	0.0127494	52.3671	37.5344	17.0993
4690	-2838.89	-2772.17	-66.7159	3	0.00529267	0.0896932	0.146071	0.0233041	0.146071	0.0233041	0.313888	0.146071	0.0233041	0.0233041	0.0233041	0.313888	0.0233041	0.0233041	0.0233041	0.146071	0.0233041	0.0233041	0.146071	0.0233041	0.172321	0.348432	0.324203	0.155044	0.0869604	0.0297595	0.65778	0.0475338	0.439155	0.053148	0.0687747	0.33984	0.051548	0.753479	0.0572009	56.5584	34.4004	20.2831
4700	-2835.62	-2775.72	-59.8957	3	0.00482726	0.148818	0.228887	0.0347938	0.0347938	0.0347938	0.406462	0.406462	0.0347938	0.0347938	0.0347938	0.406462	0.0347938	0.0347938	0.0347938	0.0347938	0.0347938	0.0347938	0.406462	0.406462	0.182495	0.33298	0.312766	0.17176	0.0469243	0.0423026	0.0984933	0.0579211	0.436256	0.0647663	0.0517493	0.325968	0.0633391	0.753479	0.00462173	45.967	34.6548	20.6346
4710	-2835.32	-2772.68	-62.6443	4	0.00558782	0.0872079	0.180828	0.0238066	0.0238066	0.0238066	0.284324	0.284324	0.0238066	0.0238066	0.0238066	0.329952	0.0238066	0.0238066	0.0238066	0.0238066	0.0238066	0.0238066	0.180828	0.0238066	0.179591	0.320367	0.342911	0.157132	0.142388	0.0687123	0.517429	0.0628867	0.357939	0.0636789	0.0500581	0.404168	0.0612693	0.753479	0.0736756	46.1315	38.6801	19.7253
4720	-2834.58	-2773.28	-61.3061	4	0.00532977	0.104933	0.182382	0.0182418	0.0182418	0.0182418	0.286254	0.286254	0.0182418	0.0182418	0.0182418	0.342492	0.0182418	0.0182418	0.0182418	0.0182418	0.0182418	0.0182418	0.286254	0.286254	0.190518	0.308589	0.339484	0.161409	0.0803817	0.0310589	0.613608	0.0636115	0.362064	0.0801247	0.050635	0.378785	0.06478	0.753479	0.0493229	46.6081	35.9599	21.4689
4730	-2828.35	-2769.68	-58.6659	4	0.00520595	0.101093	0.1638	0.0348121	0.0348121	0.0348121	0.1638	0.523193	0.0348121	0.0348121	0.0348121	0.352521	0.0348121	0.0348121	0.0348121	0.0348121	0.0348121	0.0348121	0.1638	0.0348121	0.171079	0.32671	0.339425	0.162787	0.0416805	0.037046	0.11119	0.061604	0.362639	0.065025	0.0654746	0.396303	0.0489547	0.753479	0.00463447	49.0429	39.3862	20.0969
4740	-2833.13	-2772.67	-60.4598	3	0.00525402	0.109464	0.236835	0.0203333	0.0203333	0.0203333	0.236835	0.236835	0.0203333	0.0203333	0.0203333	0.236835	0.0203333	0.0203333	0.0203333	0.0203333	0.0203333	0.0203333	0.236835	0.542175	0.176809	0.347138	0.311188	0.164865	0.0435785	0.024221	0.444199	0.056284	0.401307	0.039536	0.0735575	0.340333	0.0889819	0.753479	0.0193575	47.3173	35.0746	23.1209
4750	-2833.85	-2768.9	-64.9514	4	0.00525976	0.108749	0.166276	0.0153056	0.0153056	0.0153056	0.166276	0.166276	0.0153056	0.0153056	0.0153056	0.222382	0.0153056	0.0153056	0.0153056	0.0153056	0.0153056	0.0153056	0.222382	0.830232	0.168616	0.328559	0.320409	0.182416	0.0472027	0.0267606	0.43307	0.0517513	0.455037	0.036352	0.0676336	0.314965	0.0742612	0.753479	0.0204421	48.153	37.2384	21.1785
4760	-2837.68	-2774.96	-62.7229	3	0.00560116	0.0891788	0.174216	0.0220722	0.0220722	0.0220722	0.323283	0.323283	0.0220722	0.0220722	0.0220722	0.323283	0.0220722	0.0220722	0.0220722	0.0220722	0.0220722	0.0220722	0.174216	0.0220722	0.177438	0.309636	0.326845	0.186081	0.109981	0.0528531	0.519436	0.0373361	0.395901	0.0638395	0.103089	0.344954	0.0548797	0.753479	0.0571282	50.3419	35.7015	19.57
4770	-2834.65	-2772.14	-62.5146	4	0.00548868	0.101351	0.173717	0.0215968	0.0215968	0.0215968	0.173717	0.173717	0.0215968	0.0215968	0.0215968	0.169055	0.0215968	0.173717	0.0215968	0.0215968	0.0215968	0.0215968	0.173717	0.549106	0.181656	0.323979	0.334615	0.15975	0.0403712	0.0312123	0.226867	0.041906	0.386769	0.0524743	0.063868	0.393385	0.061597	0.753479	0.0091589	48.0307	36.4283	20.6678
4780	-2839.33	-2769.67	-69.6577	4	0.00590871	0.094324	0.157157	0.0170068	0.0170068	0.0170068	0.157157	0.157157	0.0170068	0.0170068	0.0170068	0.157157	0.0170068	0.0170068	0.157157	0.0170068	0.0170068	0.0170068	0.315952	0.409022	0.191623	0.316761	0.303466	0.18815	0.0448266	0.0280386	0.37451	0.0503062	0.387852	0.074747	0.0888597	0.346686	0.0515495	0.753479	0.016788	58.6913	34.1314	22.0976
4790	-2840.01	-2772.56	-67.4542	4	0.00547713	0.123825	0.134476	0.0149504	0.134476	0.0149504	0.486037	0.134476	0.0149504	0.134476	0.400699	0.400699	0.0149504	0.0149504	0.0149504	0.0149504	0.0149504	0.0149504	0.134476	0.134476	0.177294	0.326213	0.317373	0.17912	0.0446491	0.0427107	0.0434141	0.0402315	0.310177	0.0597776	0.0835174	0.458245	0.0480506	0.753479	0.0019384	45.1313	40.4003	21.0794
4800	-2845.11	-2777.17	-67.9423	5	0.00502399	0.148129	0.143121	0.0336264	0.249576	0.0336264	0.196264	0.196264	0.0336264	0.0336264	0.0336264	0.249576	0.549492	0.0336264	0.0336264	0.0336264	0.0336264	0.0336264	0.196264	0.549492	0.176527	0.340631	0.305063	0.177779	0.0343469	0.0245231	0.286016	0.0495585	0.318234	0.116826	0.057882	0.39432	0.0631787	0.753479	0.00982375	50.1594	43.4151	18.1579
4810	-2835.14	-2774.64	-60.5017	4	0.00513934	0.108987	0.150005	0.0409532	0.0409532	0.0409532	0.150005	0.400157	0.0409532	0.0409532	0.0409532	0.361094	0.0409532	0.0409532	0.150005	0.0409532	0.0409532	0.0409532	0.150005	0.150005	0.188612	0.33837	0.305836	0.167182	0.0780914	0.0390643	0.499762	0.0546454	0.363137	0.0664428	0.0787696	0.371087	0.0659181	0.753479	0.0390271	46.0757	37.2551	16.1035
4820	-2834.08	-2773.31	-60.7673	2	0.00579173	0.0795549	0.192856	0.0229042	0.0229042	0.0229042	0.192856	0.192856	0.0229042	0.0229042	0.0229042	0.192856	0.0229042	0.0229042	0.0229042	0.0229042	0.0229042	0.0229042	0.192856	0.192856	0.180612	0.342147	0.320749	0.156491	0.0731451	0.0504542	0.310219	0.0888566	0.337829	0.0806639	0.0747043	0.345226	0.0727195	0.753479	0.022691	50.5356	35.0245	20.3822
4830	-2838.79	-2771.54	-67.2506	3	0.00517723	0.0995548	0.136946	0.0255169	0.136946	0.0255169	0.136946	0.136946	0.0255169	0.0255169	0.0255169	0.246886	0.0255169	0.136946	0.136946	0.0255169	0.0255169	0.0255169	0.246886	0.246886	0.17244	0.314747	0.332649	0.180163	0.0782847	0.0686608	0.122934	0.0717072	0.365399	0.0755317	0.0602863	0.364626	0.0624497	0.753479	0.00962386	51.3366	35.9789	19.3954
4840	-2844.9	-2775.83	-69.0706	3	0.00598561	0.0928068	0.105933	0.0161226	0.0161226	0.0161226	0.105933	0.248939	0.0161226	0.0161226	0.0161226	0.248939	0.248939	0.0161226	0.0161226	0.0161226	0.105933	0.105933	0.248939	0.105933	0.176682	0.336701	0.321333	0.165285	0.0492042	0.0224789	0.543152	0.0579306	0.314216	0.072327	0.104655	0.357353	0.0935173	0.753479	0.0267253	47.9761	39.1779	19.3103
4850	-2836.23	-2773.35	-62.8807	3	0.00579937	0.0842203	0.186767	0.0172343	0.0172343	0.0172343	0.186767	0.186767	0.0172343	0.0172343	0.0172343	0.281044	0.0172343	0.0172343	0.0172343	0.0172343	0.0172343	0.0172343	0.281044	0.186767	0.192043	0.324824	0.315087	0.168046	0.0556657	0.0291158	0.476952	0.0452992	0.408804	0.0763898	0.0776946	0.31677	0.0750427	0.753479	0.0265499	47.5619	35.6155	23.3998
4860	-2834.29	-2771.22	-63.0776	5	0.00535878	0.11167	0.183688	0.0214031	0.0214031	0.0214031	0.412154	0.183688	0.0214031	0.0214031	0.0214031	0.335387	0.0214031	0.0214031	0.0214031	0.0214031	0.0214031	0.0214031	0.183688	0.454614	0.191717	0.337239	0.303678	0.167366	0.0540983	0.0156374	0.710944	0.0304136	0.38031	0.0842125	0.0717216	0.349961	0.083382	0.753479	0.0384609	46.5332	39.2238	21.8216
4870	-2841.16	-2777.73	-63.4316	5	0.00506838	0.113349	0.200246	0.0337694	0.162462	0.0337694	0.234652	0.200246	0.0337694	0.0337694	0.0337694	0.200246	0.0337694	0.0337694	0.0337694	0.0337694	0.0337694	0.0337694	0.200246	0.470723	0.167068	0.346751	0.321182	0.164999	0.0779724	0.0313141	0.598395	0.0470221	0.390449	0.0183952	0.0853481	0.374554	0.0842314	0.753479	0.0466583	50.1576	36.6235	17.7152
4880	-2834.27	-2770.32	-63.952	4	0.00527794	0.112447	0.139971	0.028507	0.028507	0.028507	0.139971	0.139971	0.028507	0.028507	0.028507	0.139971	0.139971	0.028507	0.028507	0.028507	0.028507	0.028507	0.389725	0.620887	0.183496	0.33568	0.314672	0.166153	0.0536806	0.0356004	0.33681	0.0460177	0.376738	0.0619786	0.0736471	0.359186	0.0824322	0.753479	0.0180802	52.9215	36.7033	24.1704
4890	-2839.97	-2780.64	-59.3304	3	0.00565894	0.0891576	0.181706	0.0235567	0.0235567	0.0235567	0.181706	0.37674	0.0235567	0.0235567	0.0235567	0.37674	0.0235567	0.0235567	0.0235567	0.0235567	0.0235567	0.0235567	0.181706	0.0235567	0.186485	0.305545	0.327792	0.180178	0.0735686	0.0327056	0.55544	0.0663922	0.400906	0.116949	0.0510325	0.298649	0.0660708	0.753479	0.040863	49.0892	35.1913	19.2733
4900	-2835.47	-2774.39	-61.0853	3	0.00527319	0.102539	0.149171	0.0280001	0.0280001	0.0280001	0.354062	0.354062	0.0280001	0.0280001	0.149171	0.354062	0.0280001	0.0280001	0.0280001	0.0280001	0.0280001	0.0280001	0.149171	0.0280001	0.165731	0.321621	0.336504	0.176144	0.057837	0.046863	0.18974	0.0549402	0.328375	0.108278	0.090902	0.358303	0.059202	0.753479	0.010974	49.9252	40.5753	21.2616
4910	-2836.19	-2772	-64.1813	4	0.00536431	0.108103	0.162343	0.0258544	0.0258544	0.0258544	0.257373	0.257373	0.0258544	0.0258544	0.162343	0.274009	0.0258544	0.0258544	0.0258544	0.0258544	0.0258544	0.0258544	0.274009	0.274009	0.189876	0.317969	0.338734	0.153421	0.0569417	0.0195215	0.657167	0.0704175	0.321048	0.0610305	0.0731568	0.407085	0.0672622	0.753479	0.0374202	47.9493	35.3034	19.782
4920	-2836.44	-2771.25	-65.1856	3	0.00503317	0.120252	0.18812	0.0199395	0.0199395	0.0199395	0.18812	0.18812	0.0199395	0.0199395	0.18812	0.18812	0.0199395	0.18812	0.0199395	0.0199395	0.0199395	0.0199395	0.18812	0.648304	0.176357	0.328112	0.314616	0.180915	0.0710235	0.0621385	0.125099	0.0728494	0.393271	0.057587	0.0756833	0.35857	0.0420393	0.753479	0.008885	53.8507	37.2967	19.1385
4930	-2840.53	-2782.83	-57.7003	2	0.00549844	0.130276	0.298283	0.0233625	0.298283	0.0233625	0.298283	0.298283	0.0233625	0.0233625	0.0233625	0.298283	0.0233625	0.0233625	0.0233625	0.0233625	0.0233625	0.0233625	0.298283	0.298283	0.181296	0.329072	0.323427	0.166205	0.0453655	0.0362329	0.20131	0.0506987	0.362993	0.0493061	0.0607029	0.442581	0.0337183	0.753479	0.00913254	49.6792	37.077	22.485
4940	-2836.95	-2776.37	-60.5832	4	0.00535863	0.097366	0.20855	0.0209995	0.0209995	0.0209995	0.391923	0.335286	0.0209995	0.0209995	0.0209995	0.335286	0.0209995	0.0209995	0.0209995	0.0209995	0.0209995	0.0209995	0.20855	0.0209995	0.177194	0.323699	0.335616	0.163491	0.039575	0.0151455	0.617297	0.065316	0.315936	0.0353678	0.0867865	0.461498	0.0350964	0.753479	0.0244295	48.7356	34.0342	23.0716
4950	-2843.38	-2774.48	-68.9003	4	0.0055263	0.104897	0.16395	0.0114797	0.0114797	0.0114797	0.16395	0.16395	0.0114797	0.0114797	0.0114797	0.271949	0.0114797	0.0114797	0.0114797	0.0114797	0.0114797	0.0114797	0.493291	0.493291	0.185224	0.30367	0.350825	0.160281	0.0136167	0.0104669	0.23132	0.0916969	0.358773	0.0638408	0.0595034	0.400475	0.0257111	0.753479	0.0031498	49.8168	35.249	25.1107
4960	-2839.77	-2776.49	-63.2767	5	0.00576406	0.117631	0.110066	0.0277452	0.0277452	0.0277452	0.349745	0.414718	0.0277452	0.0277452	0.0277452	0.349745	0.0277452	0.0277452	0.0277452	0.0277452	0.0277452	0.0277452	0.349745	0.210391	0.174758	0.324547	0.347849	0.152847	0.0600896	0.0175223	0.708397	0.0872873	0.353023	0.0743788	0.0566419	0.404194	0.0244747	0.753479	0.0425673	47.2123	35.4131	19.6521
4970	-2836.26	-2774.51	-61.7568	4	0.00508918	0.100429	0.169437	0.0311476	0.0311476	0.0311476	0.169437	0.44144	0.0311476	0.0311476	0.0311476	0.453057	0.0311476	0.0311476	0.0311476	0.0311476	0.0311476	0.0311476	0.169437	0.0311476	0.184761	0.314926	0.319644	0.180668	0.0357497	0.0234811	0.34318	0.0792753	0.39492	0.0320574	0.0633925	0.383232	0.047123	0.753479	0.0122686	43.8612	43.7954	20.6248
