Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	TL
28720	-5193.3	-5210.55	17.2524	0.00475004	0.00141156	0.000751692	0.00100363	0.00339345	8.88736e-05	0.000510632	0.000185296	0.120161	0.000450769	0.00260242	5.75408e-05	0.00195839	0.000126281	0.00210235	0.000427124	0.000489416	0.000464833	0.00104421	0.00126148	0.00205393	0.00171744	0.00153553	0.148548
28730	-5190.37	-5207.56	17.1922	0.00595325	0.00132794	0.000860965	0.00117017	0.00209779	0.000118622	0.00332475	7.27303e-05	0.120161	0.000288557	0.0017593	8.50496e-05	0.00127399	0.000691377	0.00345616	0.000230536	0.000537962	0.00046113	0.0019799	0.00260834	0.00167711	0.00245727	0.00196651	0.154561
28740	-5194.85	-5212.28	17.4258	0.00399359	0.00178586	0.00120535	0.00204445	0.00217237	0.000709291	0.00168954	0.000102249	0.0993578	0.000428378	0.00137264	0.000134619	0.00079453	0.00222673	0.00227966	0.000420999	0.000211858	0.000582542	0.00212386	0.00198103	0.00133594	0.000877335	0.00337854	0.131209
28750	-5197.13	-5214.44	17.3174	0.00386201	0.000795882	0.000732872	0.00172634	0.00171012	0.0013473	0.00217312	0.000103106	0.113477	0.000965754	0.00301299	0.000674196	0.00194151	0.00172707	0.00243379	0.000570373	0.000146446	0.00061636	0.000922334	0.00105825	0.000593381	0.000666912	0.000789562	0.142047
28760	-5191.02	-5208.32	17.302	0.00445612	0.00103071	0.000801822	0.00193958	0.00299038	0.00114666	0.00177657	0.000242548	0.113477	0.000583296	0.0024773	0.000249721	0.00139613	0.000674809	0.00233408	0.000278893	9.92752e-05	0.00132963	0.00243688	0.000574825	0.000607392	0.000768627	0.00190998	0.143583
28770	-5196.84	-5214.1	17.2624	0.00644682	0.0020081	0.000478444	0.00174104	0.00177904	0.00186103	0.00134863	0.00118589	0.113477	0.0001445	0.00195567	0.000421093	0.000887948	0.00113089	0.00283379	0.00033997	3.39911e-05	0.00102277	0.00123125	0.000548416	0.000393488	0.00263155	0.00364461	0.147546
28780	-5194.35	-5211.55	17.1972	0.00763973	0.00239992	0.000815781	0.00218638	0.0033544	0.0003831	0.00249454	0.000445338	0.116876	0.000225115	0.00391656	0.000357463	0.00151952	0.000249513	0.00290074	0.000386468	3.46267e-05	0.000538403	0.00227833	0.000248396	0.00111826	0.00111152	0.00258557	0.154066
28790	-5196.97	-5214.29	17.3228	0.0050387	0.000878903	0.000966791	0.00454821	0.00179861	0.000353378	0.0041243	0.000614582	0.107789	0.000221223	0.00224665	0.000590489	0.000757174	0.000287524	0.00313511	0.000235705	2.22247e-05	0.00101803	0.00141703	0.000648891	0.00108039	0.000619423	0.00311497	0.141508
28800	-5196.12	-5213.44	17.3221	0.00856833	0.00242713	0.000375242	0.00130828	0.00134201	0.00100258	0.00180354	0.000604258	0.108982	0.000125136	0.0013077	0.000439472	0.000797713	0.000772304	0.004162	0.000156108	4.06932e-05	0.00162717	0.00158139	0.000483143	0.00127087	0.00041737	0.00198406	0.141578
28810	-5193.74	-5211.13	17.3823	0.00631344	0.00193654	0.000681327	0.000779829	0.00369418	0.00133169	0.00111281	0.000459164	0.103468	9.2633e-05	0.00207937	0.00027424	0.000872988	0.000656596	0.003367	0.00023533	8.44288e-05	0.00125888	0.00128003	0.000595373	0.00243333	0.00125041	0.00129382	0.135552
28820	-5195.56	-5212.71	17.1562	0.00467613	0.00138066	0.000779188	0.00237039	0.00381926	0.00127691	0.000729173	0.000177021	0.128217	3.25857e-05	0.00221938	7.76638e-05	0.000471622	0.000848683	0.00178916	0.000101416	0.000133231	0.00103134	0.000281974	0.00134299	0.00207564	0.00164682	0.00268387	0.158162
28830	-5198.8	-5215.99	17.1893	0.0047166	0.00232603	0.000377319	0.00313419	0.00169589	0.000951277	0.00381951	0.000233281	0.120612	4.63443e-05	0.00118631	5.33475e-05	0.000346463	0.000555459	0.00199679	0.000253361	0.000313606	0.000702273	0.000416772	0.00127522	0.00342306	0.00352319	0.00289424	0.154853
28840	-5198.67	-5215.83	17.1566	0.00460239	0.00206724	0.000365723	0.00179444	0.000876489	0.000639333	0.00224945	0.000201765	0.120612	2.22693e-05	0.00348697	5.05202e-05	0.00172113	0.000931182	0.0021695	0.000167347	0.000486235	0.00214659	0.00142535	0.00134401	0.00264892	0.0048559	0.00325868	0.158123
28850	-5189.86	-5207.12	17.2623	0.00495549	0.00120157	0.00093903	0.00212823	0.00178181	0.00058326	0.00172443	0.000471947	0.114554	1.00647e-05	0.0032892	8.6994e-05	0.000775103	0.000998014	0.00181549	0.000151661	0.000888157	0.00146278	0.00361925	0.000409511	0.00107043	0.00232672	0.00231173	0.147555
28860	-5190.61	-5207.88	17.2757	0.00410808	0.00199421	0.00104798	0.00158231	0.00420487	0.000308131	0.00128603	0.000253724	0.114899	2.85159e-05	0.00151613	0.000169845	0.00267065	0.000822044	0.00141081	0.000242467	0.0005278	0.00149678	0.00247174	0.000525123	0.000889927	0.00212514	0.00163243	0.146213
28870	-5188.66	-5205.9	17.2431	0.00650867	0.000820866	0.00107294	0.000991691	0.00466256	4.45676e-05	0.00252019	0.000453689	0.116424	9.93856e-05	0.00180845	8.74709e-05	0.00169335	0.00166993	0.00253226	0.000181111	0.000531049	0.000348931	0.00198566	0.000601641	0.00148054	0.00120659	0.00174555	0.149471
28880	-5193.43	-5210.64	17.216	0.00532533	0.00117059	0.00276043	0.00133224	0.00199294	1.75777e-05	0.0027803	0.000458397	0.116325	0.000692891	0.00189078	0.000107727	0.000913879	0.00124369	0.00522607	0.000189082	0.000958419	0.00107587	0.000898787	0.00125853	0.00229219	0.00191894	0.00135597	0.152186
28890	-5196.01	-5213.17	17.1577	0.00866137	0.00154481	0.00181747	0.00114742	0.00179546	1.88157e-05	0.00294974	0.00104632	0.11653	0.000204808	0.00306095	0.000167622	0.000726344	0.00162553	0.00345982	0.000726224	0.000877029	0.00171595	0.00194643	0.000462964	0.00298174	0.00233866	0.00220573	0.158011
28900	-5194.26	-5211.63	17.3748	0.00565881	0.0011851	0.00309466	0.00091628	0.00277548	1.14425e-05	0.00191088	0.000340891	0.101343	0.00025664	0.00123092	0.000113357	0.000859174	0.0021508	0.00297442	0.000792613	0.00188017	0.00195613	0.00162977	0.000672949	0.00101231	0.00175464	0.00178549	0.136306
28910	-5199.37	-5216.76	17.3833	0.00537734	0.00210179	0.00103968	0.000583872	0.00353733	7.46376e-06	0.00157305	0.00119822	0.101394	0.00038372	0.00144772	0.000264431	0.00055501	0.00211204	0.0020323	0.000565225	0.00186169	0.000907991	0.000854891	0.00088161	0.00122211	0.0046841	0.000870188	0.135456
28920	-5197.93	-5215	17.0673	0.00425631	0.00188927	0.00073943	0.000473912	0.00483147	1.24056e-06	0.00327536	0.000307813	0.128176	0.000385539	0.00197287	0.000169827	0.000915433	0.00190058	0.00558573	0.00099741	0.000731976	0.00141474	0.00129786	0.00118975	0.000851496	0.0025541	0.00313271	0.167051
28930	-5195.08	-5212.24	17.1626	0.00538816	0.00290067	0.000906591	0.00104727	0.00525477	1.1759e-06	0.00139723	0.00035871	0.118563	0.000310253	0.00319637	0.000628715	0.00104152	0.00122329	0.00246209	0.00100747	0.00144406	0.00117923	0.00198244	0.00058876	0.00161404	0.00253905	0.00249232	0.157527
28940	-5190.69	-5207.99	17.3	0.00538046	0.00203795	0.000676545	0.00211946	0.00316578	1.49471e-06	0.00120834	0.000261194	0.110401	0.000456553	0.00291323	0.000984542	0.00122668	0.00121589	0.00302583	0.000868226	0.000385471	0.000730889	0.00139326	0.00100186	0.000368758	0.00192668	0.00203064	0.143781
28950	-5197.17	-5214.25	17.0891	0.00540539	0.00238934	0.00124503	0.0013776	0.00219283	1.87176e-06	0.00200255	0.000424397	0.132816	0.000390181	0.00196276	0.000401536	0.00109552	0.000928743	0.00211508	0.00102661	0.00196749	0.000450291	0.000926987	0.00244821	0.000817495	0.000507063	0.00197836	0.164871
28960	-5202.54	-5219.67	17.133	0.00486513	0.00141939	0.000871294	0.00316372	0.00213034	2.613e-06	0.00242589	0.000197675	0.121433	0.000265797	0.00190284	0.00109534	0.00105411	0.00111956	0.00144785	0.00146593	0.00160862	0.000416442	0.000872501	0.0039091	0.00144592	0.00214053	0.00522931	0.160483
28970	-5202.06	-5219.31	17.2456	0.00393922	0.000688894	0.00104783	0.00250648	0.0031319	9.73951e-07	0.00486809	0.00030737	0.108169	0.000313405	0.00136209	0.000630253	0.000591942	0.00166032	0.00264927	0.000547796	0.00272507	0.00216688	0.0025959	0.000957015	0.00131678	0.00126231	0.00578841	0.149227
28980	-5200.94	-5218.17	17.2366	0.00436049	0.00140883	0.00116967	0.00173664	0.00306838	5.13753e-06	0.00284794	0.00019978	0.107494	0.000380829	0.00165901	0.000231478	0.000646532	0.0014618	0.00497468	0.00113955	0.00182839	0.000543982	0.00231329	0.00172299	0.0015651	0.0033957	0.00597444	0.150129
28990	-5198.81	-5216.16	17.3451	0.00336551	0.00150172	0.00109057	0.00182118	0.00263003	6.32939e-06	0.00123466	0.000209005	0.109297	0.000688007	0.000852851	0.00028296	0.00038104	0.00132969	0.0022818	0.00026883	0.00428304	0.000206038	0.00148275	0.0021391	0.00134442	0.000871717	0.00170288	0.139271
29000	-5193.51	-5210.73	17.2165	0.00450446	0.00123416	0.00128948	0.00132631	0.00294404	1.75807e-06	0.0011167	0.000449045	0.122191	0.000586316	0.00214486	0.000229206	0.000281854	0.000909668	0.00284997	0.000260276	0.00283635	0.000201878	0.0014297	0.00125048	0.000502097	0.00148889	0.00210479	0.152133
29010	-5197.02	-5214.23	17.2072	0.00398798	0.00139626	0.00111965	0.000790246	0.00566501	2.42724e-06	0.00190162	0.00161134	0.120479	0.000746619	0.000863279	0.000104138	0.000688557	0.00153991	0.0022651	3.80324e-05	0.00115173	0.000369485	0.00188429	0.00186163	0.00058155	0.00151532	0.00250148	0.153065
29020	-5191.88	-5209.18	17.3003	0.00529906	0.00162835	0.000723771	0.000445759	0.00461865	4.60238e-06	0.0019635	0.000349876	0.112068	0.000780196	0.00166609	0.000160638	0.00090713	0.00233948	0.00100957	5.91831e-06	0.000902208	0.00058743	0.00214046	0.000485411	0.000982118	0.00196051	0.00272383	0.143753
29030	-5191.5	-5208.77	17.2678	0.00542142	0.00139718	0.000339902	0.00189791	0.00344416	3.34178e-06	0.00393331	0.000251745	0.112068	0.000516915	0.00268258	0.000304864	0.00099152	0.000720798	0.00250046	3.65188e-06	0.00137236	0.001181	0.00102113	0.00141361	0.000422661	0.00104745	0.00406504	0.147001
29040	-5196.21	-5213.54	17.3376	0.00458528	0.00146754	0.000312574	0.000995808	0.00421684	7.34415e-06	0.001248	0.00160187	0.106936	0.000304411	0.00329847	0.00058457	0.00199784	0.0012971	0.00219235	4.12929e-06	0.00207848	0.000738861	0.000803807	0.00119171	0.000431904	0.00186652	0.00185855	0.14002
29050	-5196	-5213.29	17.2845	0.00392486	0.00110866	0.00158059	0.000791717	0.00230327	6.1749e-05	0.00375071	0.000953963	0.110653	0.000701244	0.00179069	0.00112293	0.00113687	0.000396494	0.0022233	2.11372e-06	0.000880743	0.000788034	0.00288745	0.000529002	0.000565457	0.0034622	0.00371465	0.14533
29060	-5189.2	-5206.59	17.3928	0.00358806	0.000862686	0.000679574	0.00150008	0.00157742	3.18196e-05	0.00270371	0.000310314	0.108454	0.000315775	0.00182368	0.000196184	0.000631492	0.000604239	0.00133661	1.73802e-06	0.000519899	0.000448714	0.00120944	0.00201018	0.000761581	0.00182882	0.0031039	0.1345
29070	-5196.07	-5213.36	17.2862	0.00488561	0.000886743	0.000890903	0.00240907	0.00107379	6.3818e-05	0.00458346	0.00021634	0.113063	0.00104	0.000992183	6.06696e-05	0.00160891	0.000481447	0.00144716	9.66136e-06	0.000740611	0.00132246	0.00135189	0.00218684	0.00186342	0.00234489	0.00163924	0.145163
29080	-5201.8	-5219.07	17.2733	0.00505275	0.00176876	0.00119457	0.00105943	0.00368504	0.000108313	0.00277152	0.000627182	0.105553	0.00308154	0.00451773	2.26167e-05	0.00107052	0.000436939	0.00434549	1.47509e-05	0.000636363	0.00379665	0.00121493	0.00121899	0.00069914	0.00167316	0.00190515	0.146455
29090	-5195.44	-5212.5	17.0554	0.00529236	0.000930797	0.00091464	0.000922597	0.00181834	7.28118e-05	0.00169957	0.000745672	0.135126	0.00154313	0.00340873	5.89462e-05	0.00196958	0.00061341	0.00405071	4.58062e-05	0.0006908	0.00139354	0.00162561	0.000792956	0.00100271	0.00140112	0.00212461	0.168245
29100	-5195.54	-5212.73	17.1813	0.00870806	0.000836859	0.00177693	0.00149628	0.0011016	4.66773e-05	0.000624527	0.000129194	0.122811	0.000801097	0.00309278	0.000158509	0.00203847	0.000855263	0.00272564	3.40214e-05	0.000408889	0.00106264	0.00163459	0.00110929	0.00118704	0.000586048	0.00243025	0.155656
29110	-5196.25	-5213.65	17.3959	0.00267226	0.00158205	0.00165073	0.001013	0.000616452	0.000348191	0.000683974	0.00016669	0.113126	0.000252171	0.0016413	3.5075e-05	0.00270601	0.000445078	0.0011794	4.03568e-05	0.000630116	0.000521966	0.000809724	0.0007855	0.000634786	0.00117544	0.00147736	0.134194
29120	-5197.18	-5214.61	17.4348	0.00347178	0.000915711	0.00147247	0.00115905	0.00123899	0.00129967	0.000860599	0.000715006	0.104379	0.000303927	0.00281684	5.31607e-05	0.00270537	0.000618866	0.00153873	3.46664e-05	0.00070091	0.00135329	0.000553335	0.00107545	0.000386192	0.00111204	0.00153621	0.130302
29130	-5192.53	-5209.81	17.2821	0.00489296	0.00246854	0.000859479	0.00271822	0.00110892	0.000857977	0.00242853	0.000581065	0.113327	0.00010561	0.00101265	6.04682e-05	0.000692815	0.000679045	0.00331346	0.000148406	0.000530432	0.00164674	0.00165949	0.000992109	0.000500934	0.0022445	0.00274177	0.145572
29140	-5202.43	-5219.51	17.0797	0.00659936	0.0013411	0.00287373	0.00421383	0.00248731	0.000667467	0.00274547	0.00140887	0.120663	0.000338384	0.00412585	7.24535e-05	0.00108064	0.00051041	0.00378895	0.000236143	0.000935701	0.0010197	0.00197234	0.00189237	0.000932608	0.00359412	0.00230979	0.16581
29150	-5197.84	-5215.04	17.1979	0.00532005	0.000812679	0.00275075	0.00340567	0.00256873	0.000311432	0.00144969	0.00119516	0.118734	0.000277633	0.002091	5.04157e-05	0.000392209	0.00229135	0.00232053	4.54021e-05	0.00139115	0.000530915	0.00227182	0.00234479	0.000430798	0.00132359	0.0016802	0.15399
29160	-5199.88	-5217.17	17.2882	0.00415917	0.00136488	0.00246414	0.00315345	0.0013467	0.000412389	0.0010289	0.00157073	0.107913	0.000427027	0.00465904	3.30274e-05	0.00165097	0.00110992	0.00407604	4.28422e-05	0.000915641	0.00120358	0.00123009	0.00140374	0.00100081	0.00244972	0.00134891	0.144965
29170	-5210.1	-5227.24	17.1326	0.00787365	0.00105563	0.00188184	0.00295241	0.00258464	0.00285248	0.00267594	0.000612193	0.114325	0.000762227	0.00320463	4.88169e-05	0.00434493	0.000270288	0.00219486	6.97765e-05	0.000963123	0.000251937	0.001039	0.00249368	0.00109354	0.00283814	0.00413412	0.160523
29180	-5206.01	-5223.15	17.139	0.00332005	0.00173445	0.000973647	0.00164835	0.00537959	0.00329894	0.00221584	0.000654245	0.121391	0.000493719	0.000936514	3.04659e-05	0.00322725	0.00119363	0.002001	6.29721e-05	0.000759499	0.000606303	0.000636973	0.00123034	0.00200188	0.00333607	0.00274898	0.159882
29190	-5205.66	-5222.92	17.267	0.00577251	0.00274909	0.00100774	0.00492505	0.00424315	0.000788819	0.00269611	0.00096441	0.102437	0.000442408	0.00272629	4.75151e-05	0.00204739	0.00164561	0.00272699	3.67836e-05	0.000321342	0.00108992	0.000384891	0.00301931	0.0026295	0.00201713	0.00237068	0.147089
29200	-5195.5	-5212.82	17.3131	0.00321896	0.00120587	0.000861139	0.00176252	0.0016292	0.000828265	0.0016809	0.000472706	0.110792	0.000242299	0.00269894	4.14456e-05	0.00214187	0.00244349	0.00208667	2.7959e-05	0.000936703	0.00100299	0.00045778	0.0019762	0.00186404	0.00241488	0.0016839	0.142471
29210	-5194.65	-5211.96	17.302	0.0036428	0.000811077	0.000891911	0.00144636	0.00346461	0.000664167	0.00254282	0.000618036	0.110792	0.000396616	0.00262481	0.000111915	0.000906863	0.00324254	0.00241076	1.92852e-05	0.000815883	0.00240064	0.000822191	0.000974894	0.00173761	0.000639937	0.00160463	0.143583
29220	-5188.26	-5205.62	17.3565	0.00499455	0.00116748	0.000968268	0.00131859	0.00274517	0.000825426	0.00145806	0.000750528	0.109392	7.69663e-05	0.00295329	3.20596e-05	0.000834431	0.00102556	0.00229836	2.39992e-05	0.00116561	0.000476359	0.00179701	0.000750848	0.00089048	0.00101633	0.00117221	0.138134
29230	-5193.9	-5211.24	17.3402	0.00586944	0.00108713	0.0012616	0.00361481	0.00276505	0.00045842	0.000920317	0.000557642	0.10678	0.000152053	0.00195134	1.77509e-05	0.00264317	0.00134023	0.00240476	6.17064e-05	0.00111164	0.00048179	0.000636184	0.000341506	0.00252932	0.00087648	0.00190532	0.139768
29240	-5191.3	-5208.66	17.3597	0.00515498	0.000862413	0.00103634	0.00237395	0.00334424	0.000526117	0.00171936	0.000450753	0.105641	5.425e-05	0.00200159	4.49151e-05	0.000543275	0.00139959	0.00180063	6.47554e-05	0.00166887	0.00220314	0.0011993	0.000678673	0.00257732	0.00103657	0.00143766	0.137819
29250	-5192.93	-5210.18	17.2499	0.00365603	0.000640647	0.000944084	0.00176079	0.0020514	0.000999112	0.0010807	0.000934935	0.119817	8.64262e-05	0.00152705	0.000215548	0.000556287	0.00239144	0.00341012	7.51079e-05	0.000515398	0.00100153	0.00248652	0.000595511	0.000643113	0.00136586	0.00204132	0.148796
29260	-5191.04	-5208.24	17.2005	0.00438515	0.00219466	0.00160227	0.00138346	0.00414519	0.000934616	0.00307629	0.00021153	0.119817	9.3805e-05	0.00126135	0.00016487	0.000532155	0.00126362	0.00287516	5.88644e-05	0.000427595	0.00235204	0.00140395	0.000391444	0.00161531	0.0016349	0.00190675	0.153732
29270	-5190.36	-5207.71	17.3509	0.00491857	0.00149199	0.0012432	0.00284328	0.00216338	0.000407351	0.00223322	5.0519e-05	0.1046	9.54836e-05	0.00189402	0.000107773	0.00149963	0.00165317	0.00232982	0.000297309	0.00048745	0.00132405	0.00213691	0.000995223	0.00294466	0.00140448	0.00156815	0.13869
29280	-5189.91	-5207.1	17.1897	0.00519941	0.000667088	0.00151507	0.00127836	0.00195476	0.000270461	0.00234426	5.59968e-05	0.120722	0.000290817	0.00182211	5.71547e-05	0.00110534	0.0017049	0.00361061	0.000225272	0.000824725	0.000968101	0.00212966	0.000894605	0.00282705	0.00177241	0.00257454	0.154815
29290	-5194.55	-5211.8	17.2547	0.00640148	0.00208181	0.00265217	0.00127836	0.00185184	0.000624787	0.00328193	3.02211e-05	0.108294	0.000385856	0.00420517	4.07032e-05	0.00129332	0.00157241	0.00310376	0.000217712	0.00132492	0.00103824	0.00136705	0.000737777	0.00220876	0.000831325	0.003493	0.148317
29300	-5191.2	-5208.46	17.2553	0.00694759	0.000831934	0.00135329	0.00183935	0.00273578	0.000960923	0.00238155	1.13221e-05	0.112538	0.000261092	0.00430243	2.1124e-05	0.00160558	0.00102329	0.00272325	0.000324711	0.00147454	0.00106738	0.0013123	0.000334483	0.00182181	0.0008437	0.00153606	0.148251
29310	-5192.98	-5210.34	17.3619	0.00856134	0.00052117	0.00209976	0.00166305	0.00235767	0.000679449	0.00215462	1.08145e-05	0.105177	0.000231664	0.00143402	0.000117556	0.000868777	0.000642504	0.0024211	0.000323571	0.00202942	0.000954484	0.0015145	0.000444494	0.00176987	0.00022584	0.00139002	0.137593
29320	-5192.58	-5209.86	17.2864	0.00624625	0.00124732	0.00133166	0.00160312	0.00242063	0.000663638	0.00166756	4.52745e-05	0.111281	0.000469778	0.00175486	0.000224064	0.00100715	0.000391862	0.00317375	0.000225267	0.00212521	0.00217362	0.00133523	0.000629838	0.00221353	0.000309171	0.00260387	0.145144
29330	-5199.9	-5217.07	17.1716	0.00499331	0.0015642	0.000898288	0.00185078	0.00317301	0.000836213	0.0017969	0.000104154	0.122002	0.000852924	0.00290164	0.00120776	0.00117873	0.000607932	0.00177416	0.000303525	0.000774705	0.00496285	0.000938172	0.000778694	0.00100944	0.000451095	0.00166745	0.156628
29340	-5191.66	-5208.86	17.1992	0.00581476	0.00286377	0.000589249	0.00168003	0.00181055	0.000425896	0.0010735	0.000154941	0.124646	0.000425149	0.00202472	0.00027688	0.00091704	0.00057533	0.00121402	0.00078675	0.000862361	0.000795024	0.00102897	0.000674382	0.00066109	0.00133838	0.00322541	0.153865
29350	-5198.61	-5215.96	17.352	0.0029014	0.00112127	0.000719784	0.00241026	0.00580283	0.000380025	0.0020481	0.000128069	0.102492	0.000573653	0.00306943	0.000125284	0.0012607	0.00123258	0.00347672	0.000683701	0.000667956	0.000287366	0.00247059	0.00209337	0.00124427	0.00223699	0.00115984	0.138586
29360	-5198.03	-5215.33	17.3047	0.00661455	0.00133886	0.00128709	0.00101505	0.00268554	0.000959731	0.00100497	0.000139025	0.109165	0.000567273	0.00244488	0.000237457	0.00345741	0.000915707	0.00195812	0.000850968	0.0023443	0.000666885	0.000841013	0.0013663	0.00123482	0.00112775	0.00108994	0.143313
29370	-5197.37	-5214.51	17.1393	0.0059749	0.00292484	0.00146546	0.00201535	0.0014051	0.00128803	0.00283915	0.000136133	0.124351	0.000947079	0.00289075	0.000262104	0.0010782	0.00123111	0.00293354	0.000615724	0.00142331	0.000420727	0.000949699	0.00103781	0.00110971	0.00168805	0.000868358	0.159856
29380	-5200.23	-5217.36	17.129	0.00495936	0.00243992	0.00332426	0.00255117	0.00138699	0.000578864	0.00146187	8.83796e-05	0.123459	0.0016404	0.00410991	0.000264333	0.00108966	0.00288369	0.00281432	0.000698685	0.00030886	0.00138464	0.00100824	0.000358067	0.000642228	0.000860028	0.00257587	0.160888
29390	-5193.23	-5210.47	17.2409	0.00658914	0.00138171	0.00166866	0.00138375	0.00236339	0.000462492	0.00382524	0.00016026	0.11324	0.00080044	0.00264224	0.000117179	0.00104909	0.00277166	0.00252576	0.000746722	0.0001366	0.00106764	0.00166208	0.0012367	0.00109714	0.000618134	0.00214569	0.149692
