Iteration	Posterior	Likelihood	Prior	dp	glr[1]	glr[2]	csf[1]	csf[2]	csf[3]
2680	-68.3851	-71.4178	3.03263	0.163409	0.126442	0.166976	0.251128	0.398008	0.350863
2690	-64.4224	-68.607	4.18463	0.0669348	0.134569	0.140124	0.704932	0.150921	0.144147
2700	-63.3065	-66.6889	3.38244	0.14462	0.195787	0.0814405	0.359727	0.514494	0.125779
2710	-61.6529	-65.7439	4.09097	0.112662	0.156465	0.0818665	0.425079	0.555506	0.0194149
2720	-62.719	-67.0964	4.3774	0.0224797	0.21442	0.0854503	0.696215	0.0643301	0.239455
2730	-51.8385	-57.1468	5.3083	0.0218781	0.168014	0.0393678	0.600239	0.217699	0.182062
2740	-52.5427	-57.7541	5.2114	0.0103089	0.167927	0.0607143	0.226523	0.38777	0.385707
2750	-50.7751	-56.2815	5.50635	0.00730996	0.14157	0.0605759	0.661202	0.290771	0.0480266
2760	-55.9826	-61.3621	5.37958	0.00728016	0.116341	0.0985107	0.202214	0.362784	0.435002
2770	-53.9751	-58.4619	4.4868	0.0169329	0.226002	0.0684753	0.815242	0.063959	0.120799
2780	-54.9239	-59.1858	4.2619	0.0261433	0.189999	0.117757	0.735185	0.0454004	0.219414
2790	-51.4916	-55.1751	3.68345	0.0271141	0.191388	0.173243	0.451918	0.239561	0.308521
2800	-48.0825	-52.9843	4.90184	0.0282345	0.139472	0.102199	0.655396	0.0744307	0.270173
2810	-65.7486	-66.8203	1.07169	0.244432	0.30772	0.10077	0.420335	0.265379	0.314287
2820	-45.9143	-51.3529	5.4386	0.0336991	0.0880073	0.0945234	0.278339	0.328388	0.393273
2830	-49.4143	-54.2133	4.79897	0.0651054	0.121032	0.0940551	0.365186	0.170934	0.463881
2840	-51.633	-54.7772	3.14424	0.194414	0.188738	0.0625146	0.284177	0.125491	0.590331
2850	-57.0792	-58.4524	1.37322	0.285655	0.160668	0.176445	0.372041	0.0845866	0.543372
2860	-47.9985	-52.5518	4.55327	0.127159	0.109632	0.0679729	0.27531	0.321111	0.403579
2870	-49.764	-53.1343	3.3703	0.0596111	0.218991	0.144458	0.238156	0.0300741	0.73177
2880	-50.1092	-54.6037	4.49452	0.105662	0.112396	0.09258	0.201269	0.472078	0.326653
2890	-55.2632	-59.4819	4.21867	0.206746	0.0545959	0.0768812	0.0861611	0.710468	0.203371
2900	-55.7635	-59.0057	3.24228	0.10247	0.261473	0.0719194	0.758007	0.193678	0.0483143
2910	-64.1229	-66.464	2.34107	0.182815	0.235127	0.108042	0.787558	0.162661	0.0497811
2920	-79.9125	-83.3492	3.43678	0.142514	0.163029	0.110869	0.672978	0.211879	0.115143
2930	-46.6845	-50.7533	4.06877	0.0869662	0.163016	0.103232	0.79362	0.0968837	0.109497
2940	-56.4592	-62.1126	5.65346	0.015866	0.0905083	0.0883704	0.810797	0.0648093	0.124394
2950	-52.9531	-57.8998	4.94672	0.0396023	0.168984	0.0568328	0.164095	0.298295	0.53761
2960	-54.0627	-57.8444	3.78174	0.132796	0.141006	0.108115	0.172982	0.544213	0.282805
2970	-65.8181	-69.924	4.10596	0.0375262	0.174302	0.137666	0.528035	0.231611	0.240353
2980	-58.1963	-61.014	2.8177	0.18359	0.214027	0.0807031	0.349857	0.522989	0.127154
2990	-72.0284	-74.7433	2.71493	0.0636302	0.181545	0.243422	0.324947	0.598213	0.0768405
3000	-73.754	-75.7371	1.98315	0.0774414	0.328702	0.155632	0.263765	0.728669	0.00756579
3010	-49.9779	-53.736	3.75808	0.140708	0.199227	0.0443472	0.460395	0.121184	0.418422
3020	-50.8291	-55.2767	4.44756	0.0778105	0.146737	0.0907866	0.228404	0.640581	0.131015
3030	-52.0625	-53.715	1.65249	0.411191	0.131837	0.0518138	0.496847	0.474168	0.0289854
3040	-58.4243	-56.9747	-1.44959	0.602143	0.195145	0.107762	0.0781935	0.478716	0.44309
3050	-58.1036	-58.6471	0.543509	0.507433	0.137158	0.0611487	0.39907	0.56007	0.0408603
3060	-67.9812	-70.8781	2.89686	0.17135	0.167474	0.131581	0.920635	0.0774488	0.00191608
3070	-51.251	-54.0447	2.79369	0.233348	0.159856	0.087518	0.337633	0.600958	0.0614094
3080	-49.4462	-51.5056	2.05934	0.343172	0.094209	0.116775	0.292035	0.400959	0.307007
3090	-54.3236	-56.2506	1.927	0.29319	0.141533	0.132667	0.387927	0.512031	0.100042
3100	-64.1261	-64.5302	0.404091	0.331347	0.279202	0.109132	0.421047	0.35192	0.227032
3110	-61.6781	-62.3901	0.712015	0.37391	0.172428	0.14255	0.622285	0.343961	0.0337535
3120	-68.4179	-71.8135	3.39563	0.0820949	0.217555	0.120878	0.774915	0.125617	0.0994686
3130	-53.0124	-55.0923	2.07988	0.256256	0.160781	0.135066	0.485052	0.40185	0.113098
3140	-69.0345	-71.1344	2.09985	0.177182	0.192719	0.180204	0.500983	0.014284	0.484733
3150	-57.1456	-60.2255	3.07984	0.19492	0.116807	0.140378	0.31756	0.291068	0.391373
3160	-59.2629	-63.2802	4.01729	0.12375	0.137953	0.0966583	0.568606	0.247722	0.183672
3170	-57.3436	-59.345	2.00137	0.367889	0.0820259	0.110039	0.424985	0.546313	0.0287021
3180	-56.0569	-59.0515	2.99459	0.14116	0.213208	0.106264	0.366599	0.125355	0.508046
3190	-57.3188	-61.9591	4.6403	0.0301525	0.135411	0.130497	0.420977	0.432039	0.146983
3200	-47.9471	-53.0846	5.13745	0.0238769	0.140942	0.0815254	0.70792	0.275315	0.016765
3210	-51.1828	-56.4199	5.23705	0.015508	0.118485	0.102392	0.455594	0.269608	0.274798
3220	-45.611	-50.6345	5.02356	0.0685987	0.153924	0.0352109	0.553808	0.31417	0.132022
3230	-76.6286	-79.2211	2.59249	0.139118	0.141168	0.220556	0.639017	0.124501	0.236482
3240	-67.6471	-70.9117	3.26462	0.144035	0.173083	0.11651	0.70407	0.0330072	0.262923
3250	-63.2026	-68.8699	5.66725	0.0438294	0.0859603	0.0635758	0.707835	0.0677519	0.224413
3260	-54.9365	-58.5638	3.62725	0.0524921	0.213551	0.131322	0.414509	0.449262	0.136229
3270	-53.9897	-57.693	3.70328	0.114399	0.191744	0.0836197	0.668513	0.323763	0.00772393
3280	-52.3431	-55.7893	3.44622	0.192789	0.138766	0.0839134	0.601457	0.0937811	0.304762
3290	-47.5687	-50.6464	3.07774	0.153025	0.213683	0.0856092	0.342145	0.226603	0.431253
3300	-58.9291	-61.8456	2.91646	0.142948	0.16972	0.155776	0.463999	0.165926	0.370075
3310	-60.0056	-64.1685	4.16289	0.169321	0.11719	0.0572912	0.219055	0.481062	0.299884
3320	-48.1797	-50.7693	2.58961	0.25335	0.209057	0.038723	0.579073	0.363864	0.057063
3330	-46.006	-48.8841	2.8781	0.19483	0.233939	0.0435105	0.172538	0.415003	0.412458
3340	-43.7004	-46.7411	3.04069	0.282774	0.121115	0.0521323	0.447851	0.478773	0.0733765
3350	-47.9107	-51.9685	4.05782	0.123488	0.109518	0.121302	0.451899	0.412645	0.135456
3360	-49.4248	-53.4323	4.00753	0.223209	0.0677384	0.06839	0.424499	0.477125	0.0983759
3370	-61.2435	-63.4947	2.25114	0.239603	0.24107	0.0543035	0.521142	0.325665	0.153193
3380	-42.9742	-47.0002	4.02602	0.217485	0.0829798	0.0570237	0.036552	0.606597	0.356851
3390	-58.5412	-61.0053	2.46407	0.332924	0.110039	0.070721	0.0766927	0.106915	0.816392
3400	-58.7477	-61.8485	3.10078	0.184525	0.159906	0.105581	0.437586	0.217055	0.345359
3410	-66.7275	-68.9724	2.24491	0.183563	0.225485	0.126551	0.658461	0.320109	0.0214304
3420	-50.7025	-53.7756	3.07315	0.132245	0.210556	0.109974	0.568994	0.345608	0.0853978
3430	-61.6575	-65.333	3.67553	0.120144	0.139431	0.132963	0.55997	0.0843729	0.355657
3440	-52.1858	-56.2851	4.09927	0.0185194	0.159074	0.172569	0.127537	0.63314	0.239323
3450	-48.1545	-53.1322	4.97768	0.0104153	0.17902	0.0728864	0.360402	0.511217	0.128381
3460	-45.3123	-50.3242	5.01193	0.0324024	0.0918572	0.134638	0.559231	0.357574	0.083195
3470	-74.5726	-77.6537	3.08111	0.0316525	0.251516	0.16881	0.626585	0.164059	0.209356
3480	-48.5384	-53.8624	5.32396	0.00910609	0.181333	0.0372551	0.392544	0.419753	0.187703
3490	-54.3684	-59.2338	4.86538	0.00370134	0.131628	0.138223	0.163938	0.50212	0.333942
3500	-43.1571	-48.657	5.49987	0.00276359	0.144532	0.0628072	0.622127	0.226627	0.151246
3510	-40.908	-46.0284	5.12048	0.0263618	0.140898	0.0807825	0.17997	0.298175	0.521856
3520	-62.3473	-65.0765	2.72915	0.0400154	0.248462	0.198699	0.675071	0.194824	0.130105
3530	-58.5348	-63.459	4.92422	0.030793	0.140114	0.0967613	0.269354	0.150142	0.580505
3540	-59.784	-60.9796	1.1956	0.296462	0.240366	0.103702	0.392982	0.0682947	0.538724
3550	-44.3357	-47.5298	3.1941	0.153673	0.144361	0.142646	0.584308	0.269757	0.145935
3560	-50.8145	-55.3039	4.4894	0.0429513	0.18972	0.0784787	0.583343	0.317228	0.0994291
3570	-45.6381	-50.6621	5.02401	0.0541815	0.115377	0.0881311	0.548023	0.00741247	0.444564
3580	-52.0028	-56.2116	4.20879	0.0728892	0.0911315	0.175191	0.618054	0.176152	0.205794
3590	-55.2772	-59.1814	3.90425	0.0353781	0.246085	0.0882024	0.106862	0.505729	0.387409
3600	-54.4554	-58.8081	4.35274	0.0100417	0.199857	0.114918	0.323147	0.189174	0.487679
3610	-44.5347	-50.6007	6.06597	0.0136462	0.104276	0.0355703	0.745191	0.0585867	0.196223
3620	-53.6898	-58.2153	4.52548	0.00839117	0.221306	0.0778457	0.0604648	0.0341998	0.905335
3630	-55.7438	-61.0353	5.29159	0.00684445	0.0922015	0.131885	0.378863	0.535964	0.0851724
3640	-42.8028	-49.157	6.3542	0.00876405	0.0422767	0.0736291	0.579996	0.207622	0.212383
3650	-43.0607	-49.6242	6.56349	0.0126299	0.0506261	0.0404849	0.512416	0.315582	0.172002
3660	-49.4102	-54.4526	5.0424	0.0359983	0.0930876	0.126765	0.514922	0.276563	0.208515
3670	-55.932	-59.302	3.37	0.011443	0.240941	0.170706	0.406355	0.365265	0.22838
3680	-59.0711	-63.6388	4.56771	0.00447077	0.149983	0.148865	0.835642	0.0952305	0.0691279
3690	-56.0526	-61.3473	5.29471	0.00575378	0.144022	0.0808436	0.658521	0.240053	0.101426
3700	-45.8113	-51.359	5.54762	0.00194511	0.138216	0.0651678	0.209086	0.522061	0.268853
3710	-59.8632	-64.7088	4.84565	0.0066842	0.213692	0.0551491	0.569284	0.21565	0.215066
3720	-60.689	-63.7152	3.02623	0.0124768	0.259534	0.185456	0.282704	0.269234	0.448063
3730	-51.9824	-57.6519	5.66945	0.0268614	0.102655	0.0636293	0.306916	0.481242	0.211841
3740	-66.1111	-70.9593	4.8482	0.0543231	0.180961	0.0399861	0.435	0.555894	0.00910564
3750	-58.4543	-61.93	3.47567	0.0390061	0.195229	0.178288	0.67815	0.137582	0.184268
3760	-64.6096	-68.7722	4.1626	0.048124	0.181786	0.11392	0.709069	0.180113	0.110818
3770	-53.1773	-57.7288	4.55156	0.0269077	0.178237	0.0997895	0.0609445	0.422594	0.516461
3780	-50.9638	-56.0633	5.09956	0.0272888	0.126208	0.0966373	0.688743	0.186962	0.124296
3790	-61.0356	-66.0726	5.037	0.0310207	0.127435	0.0979348	0.605786	0.208397	0.185817
3800	-48.8474	-53.3409	4.49349	0.0230622	0.20561	0.0820695	0.293273	0.483357	0.22337
3810	-52.6979	-58.0025	5.30458	0.0619743	0.077721	0.0899367	0.422413	0.394917	0.18267
3820	-55.7021	-60.6181	4.916	0.0384694	0.165362	0.0646594	0.853061	0.09332	0.0536188
3830	-68.3646	-72.8686	4.504	0.0468628	0.186561	0.0762664	0.353993	0.102201	0.543806
3840	-61.9825	-64.7049	2.72246	0.0619113	0.28741	0.138523	0.523227	0.31853	0.158243
3850	-49.371	-54.1633	4.79232	0.0473008	0.15233	0.0812274	0.228657	0.517989	0.253354
3860	-55.8998	-60.1367	4.23686	0.0812064	0.107713	0.147485	0.711483	0.146099	0.142417
3870	-56.0468	-59.9447	3.89793	0.0703718	0.158321	0.141604	0.467629	0.346763	0.185609
3880	-57.6231	-61.3601	3.73696	0.0403997	0.228973	0.117021	0.554795	0.226935	0.21827
3890	-60.241	-63.594	3.35297	0.042979	0.2667	0.115114	0.311859	0.375808	0.312332
3900	-52.9103	-57.9782	5.0679	0.0774522	0.129208	0.0466401	0.134684	0.516375	0.348941
3910	-57.4808	-61.6534	4.17264	0.0546553	0.190328	0.0978429	0.503147	0.369702	0.127151
3920	-55.4168	-57.5051	2.08831	0.302784	0.152644	0.0958303	0.292677	0.250316	0.457007
3930	-54.217	-56.6287	2.41171	0.267353	0.172624	0.0789421	0.433177	0.50889	0.0579326
3940	-58.7227	-59.7988	1.07612	0.343999	0.195015	0.113464	0.666783	0.151348	0.181869
3950	-83.9076	-85.04	1.13242	0.185322	0.268478	0.193049	0.771633	0.113887	0.11448
3960	-52.9835	-55.6335	2.64992	0.182519	0.221612	0.0909674	0.452721	0.472874	0.0744043
3970	-46.7024	-50.6286	3.92616	0.138009	0.125553	0.103913	0.0468018	0.234566	0.718632
3980	-62.7062	-66.7989	4.09267	0.0896585	0.165553	0.0956117	0.493973	0.265587	0.24044
3990	-65.946	-68.5271	2.58102	0.135745	0.171488	0.194755	0.488933	0.0358905	0.475177
4000	-72.1684	-74.6858	2.51746	0.156752	0.148282	0.20331	0.590162	0.14299	0.266848
4010	-53.1789	-56.3134	3.13457	0.112527	0.200113	0.133994	0.259755	0.341707	0.398538
4020	-59.1609	-61.6166	2.45574	0.159944	0.214724	0.139849	0.230519	0.0711678	0.698313
4030	-63.1649	-65.8117	2.64674	0.20521	0.229771	0.0604352	0.727166	0.188897	0.0839378
4040	-58.569	-62.2081	3.63907	0.169858	0.206728	0.0195969	0.374145	0.490301	0.135554
4050	-55.8406	-59.6	3.75937	0.0921013	0.245812	0.0462397	0.458688	0.042205	0.499107
4060	-53.2748	-57.3603	4.08548	0.0605501	0.159782	0.131209	0.664656	0.324044	0.0113
4070	-47.0241	-50.713	3.68897	0.112109	0.202927	0.0761576	0.414524	0.342563	0.242914
4080	-46.0885	-51.4528	5.36433	0.0561362	0.132419	0.0351021	0.414097	0.45659	0.129312
4090	-56.3256	-60.4475	4.12184	0.0475991	0.211506	0.0888011	0.783409	0.163512	0.0530787
4100	-60.786	-62.6853	1.89926	0.249944	0.229226	0.0909944	0.784981	0.182313	0.0327063
4110	-40.8515	-45.223	4.3715	0.111513	0.141755	0.0696717	0.159944	0.437303	0.402753
4120	-63.8827	-66.2229	2.34023	0.169593	0.225196	0.131278	0.608829	0.13248	0.258691
4130	-67.6999	-70.8483	3.14842	0.178278	0.197497	0.0694737	0.726824	0.109074	0.164102
4140	-62.2365	-66.5906	4.35411	0.0763189	0.198002	0.0503585	0.852267	0.0738254	0.0739071
4150	-60.8939	-65.4848	4.59093	0.0395193	0.186512	0.0749658	0.75946	0.0605703	0.17997
4160	-65.9483	-69.799	3.85073	0.0669275	0.180476	0.127614	0.752237	0.17179	0.0759738
4170	-48.8652	-52.2689	3.40376	0.0813313	0.252075	0.0863076	0.906524	0.00153788	0.0919377
4180	-69.8876	-73.926	4.03847	0.0707852	0.106304	0.179154	0.414587	0.317895	0.267518
4190	-52.9645	-53.9599	0.995384	0.270254	0.208258	0.18204	0.377663	0.398056	0.224281
4200	-66.9934	-68.2401	1.2467	0.290927	0.197886	0.146608	0.213798	0.377375	0.408827
4210	-63.2996	-64.8138	1.51421	0.36303	0.168058	0.0775805	0.567945	0.295641	0.136414
4220	-59.245	-60.1376	0.892583	0.423319	0.136932	0.110581	0.41944	0.532374	0.0481866
4230	-52.2277	-55.2143	2.98663	0.157835	0.196198	0.107395	0.52983	0.39704	0.0731297
4240	-61.3777	-63.9023	2.52456	0.23882	0.186947	0.0818678	0.675671	0.256722	0.0676063
4250	-56.8593	-59.7627	2.90334	0.214673	0.140279	0.114804	0.704119	0.27426	0.021621
4260	-62.7897	-65.3885	2.59878	0.116168	0.226968	0.157076	0.619331	0.090261	0.290408
4270	-72.2127	-74.1726	1.95991	0.107863	0.230653	0.225583	0.295759	0.43466	0.269581
4280	-60.5852	-64.3451	3.75988	0.0754376	0.17364	0.135025	0.45977	0.0740481	0.466182
4290	-62.9266	-63.7281	0.801512	0.302462	0.262083	0.115394	0.744583	0.135252	0.120164
4300	-50.9094	-55.573	4.66354	0.0655181	0.135174	0.0930441	0.733932	0.247699	0.0183685
4310	-42.7829	-48.2649	5.48198	0.0541467	0.110426	0.0473195	0.14813	0.780055	0.0718155
4320	-57.3535	-62.6369	5.28336	0.0214027	0.193942	0.0164089	0.592497	0.381893	0.02561
4330	-55.9389	-61.8025	5.86364	0.027463	0.128236	0.0180278	0.416674	0.577375	0.00595084
4340	-65.2966	-70.3932	5.09653	0.023521	0.126094	0.100822	0.790847	0.175712	0.0334413
4350	-62.8575	-67.9193	5.06179	0.0267802	0.0900079	0.137123	0.43092	0.0664211	0.502659
4360	-52.7133	-57.483	4.76964	0.0717667	0.0714459	0.139913	0.576673	0.276034	0.147293
4370	-63.0992	-67.1117	4.01246	0.0525564	0.181662	0.124626	0.599232	0.027311	0.373457
4380	-65.7757	-70.7013	4.92564	0.0162822	0.127502	0.123742	0.531009	0.176828	0.292163
4390	-54.2539	-58.822	4.56806	0.0107117	0.176224	0.116349	0.244645	0.658985	0.09637
4400	-82.2976	-84.5018	2.20415	0.00306901	0.364708	0.171899	0.414895	0.540133	0.044972
4410	-56.3633	-61.2186	4.85528	0.000936945	0.112687	0.160938	0.318227	0.326831	0.354942
4420	-48.4094	-54.268	5.85859	0.00102003	0.087536	0.0856752	0.622942	0.246597	0.130462
4430	-44.83	-50.4223	5.5923	0.000390209	0.133065	0.0674049	0.0205915	0.5985	0.380909
4440	-53.7935	-59.7599	5.96638	0.00038389	0.107261	0.0558067	0.337862	0.522219	0.139919
4450	-56.3171	-62.0646	5.74751	0.00086883	0.142097	0.0423734	0.614078	0.147992	0.23793
4460	-62.0727	-66.8059	4.73328	0.000755895	0.222967	0.0630393	0.744308	0.107617	0.148075
4470	-63.7568	-68.3683	4.61144	0.000403717	0.145389	0.153154	0.48383	0.256458	0.259712
4480	-59.4276	-65.2514	5.82384	0.0026206	0.0998601	0.0752254	0.358753	0.413934	0.227313
4490	-68.074	-71.3396	3.26556	0.0265157	0.261094	0.145924	0.587048	0.359009	0.0539427
4500	-67.4542	-70.579	3.12481	0.0338605	0.240911	0.172837	0.356363	0.632048	0.0115888
4510	-55.7295	-58.7292	2.99968	0.155992	0.155841	0.14829	0.715823	0.146904	0.137273
4520	-44.6236	-47.9432	3.31962	0.180045	0.154813	0.0932705	0.414133	0.42366	0.162206
4530	-57.9546	-61.1913	3.23674	0.0316926	0.207893	0.196831	0.222079	0.474993	0.302928
4540	-51.1609	-56.175	5.0141	0.037803	0.133075	0.0878024	0.595919	0.162865	0.241216
4550	-64.5154	-68.5171	4.00164	0.0770182	0.153206	0.129702	0.032216	0.508096	0.459688
4560	-52.6273	-57.2129	4.58562	0.0901326	0.0847049	0.126691	0.156441	0.248173	0.595386
4570	-49.9314	-55.0633	5.13188	0.021884	0.100035	0.124983	0.23675	0.47386	0.28939
4580	-58.6667	-61.9446	3.27796	0.0651753	0.237879	0.12924	0.306365	0.0314321	0.662203
4590	-58.3857	-61.9889	3.60311	0.059753	0.167034	0.172992	0.511111	0.157186	0.331703
4600	-54.1175	-57.6087	3.49125	0.160374	0.121927	0.128664	0.510688	0.181142	0.30817
4610	-59.9788	-62.7254	2.74659	0.138873	0.237371	0.109188	0.793582	0.138012	0.068406
4620	-63.1221	-67.4473	4.3252	0.0570263	0.127215	0.143329	0.217976	0.0752061	0.706818
4630	-67.3644	-70.4245	3.0601	0.0514741	0.236388	0.166218	0.6283	0.181573	0.190126
4640	-49.7121	-54.5593	4.84713	0.0498595	0.141503	0.0840152	0.236534	0.457299	0.306167
4650	-59.0847	-62.7002	3.61555	0.0658325	0.221714	0.110988	0.168655	0.365621	0.465724
4660	-49.6475	-53.7148	4.06728	0.151034	0.138689	0.0636386	0.623351	0.0297034	0.346945
4670	-58.8234	-61.7538	2.93043	0.142741	0.265745	0.0585608	0.776768	0.0637392	0.159493
4680	-66.8144	-69.4699	2.65542	0.0651823	0.30045	0.128916	0.85826	0.0333254	0.108415
4690	-76.5939	-78.8066	2.21274	0.251852	0.177651	0.109313	0.471843	0.236425	0.291732
4700	-48.9194	-52.0005	3.08119	0.19142	0.182212	0.0783398	0.559103	0.099315	0.341582
4710	-53.4931	-56.5331	3.03998	0.185894	0.199466	0.0707321	0.836667	0.0716055	0.0917277
4720	-60.7634	-62.2037	1.44026	0.356859	0.174179	0.0850262	0.573546	0.420754	0.00569983
4730	-52.9289	-55.4547	2.52578	0.254062	0.119541	0.133909	0.653258	0.150855	0.195887
4740	-60.8714	-64.0669	3.19552	0.126169	0.25038	0.0639889	0.700389	0.151304	0.148307
4750	-58.3022	-61.7708	3.46858	0.157859	0.154279	0.101094	0.313347	0.576914	0.109739
4760	-48.4085	-51.2326	2.82409	0.190798	0.139588	0.147295	0.392925	0.573797	0.0332778
4770	-63.9852	-68.1624	4.17713	0.121813	0.147726	0.072838	0.848459	0.0111629	0.140378
4780	-49.975	-53.047	3.07191	0.156032	0.124923	0.171944	0.256189	0.616698	0.127113
4790	-49.0892	-53.832	4.74286	0.0689015	0.137742	0.0791609	0.668558	0.27698	0.054462
4800	-59.086	-62.2002	3.11416	0.0731826	0.254641	0.12085	0.420653	0.20161	0.377737
4810	-47.4142	-50.6881	3.27392	0.133395	0.149437	0.149865	0.140116	0.103397	0.756487
4820	-51.4762	-55.1212	3.64496	0.13039	0.138251	0.126953	0.512494	0.303027	0.184479
4830	-56.4114	-60.6615	4.25001	0.0459504	0.165413	0.123726	0.350651	0.413384	0.235964
4840	-59.9763	-64.3699	4.39364	0.0216088	0.17463	0.124487	0.640756	0.0887251	0.270519
4850	-46.204	-51.2853	5.08134	0.0227146	0.131487	0.0977544	0.291684	0.408283	0.300032
4860	-50.6086	-55.0998	4.49121	0.0575999	0.175308	0.0780607	0.325644	0.610322	0.0640339
4870	-53.113	-58.1508	5.03783	0.0271963	0.122823	0.106287	0.516889	0.070486	0.412625
4880	-63.5903	-67.2647	3.67433	0.0540923	0.204981	0.133584	0.381062	0.277971	0.340967
4890	-69.7604	-72.8492	3.08875	0.105018	0.173382	0.172815	0.339301	0.211106	0.449593
4900	-59.9608	-60.6975	0.736617	0.294756	0.211041	0.180632	0.627619	0.12314	0.249241
4910	-77.892	-77.077	-0.814994	0.47551	0.238089	0.12799	0.720381	0.130637	0.148982
4920	-55.9263	-56.5611	0.634784	0.431615	0.174151	0.0908463	0.91187	0.0593951	0.0287348
4930	-41.1227	-45.3088	4.1861	0.140969	0.125347	0.075164	0.560333	0.121524	0.318144
4940	-50.168	-55.6513	5.48324	0.0863238	0.0641871	0.0612554	0.218669	0.284655	0.496676
4950	-74.7342	-77.9799	3.24566	0.0559741	0.234332	0.145218	0.447917	0.455191	0.0968924
4960	-55.5981	-59.6351	4.03696	0.112181	0.168919	0.0752945	0.350091	0.529272	0.120637
4970	-45.6927	-51.1406	5.44794	0.0733577	0.0895017	0.0524369	0.432214	0.261996	0.30579
4980	-55.338	-59.5235	4.18556	0.118695	0.173422	0.0494181	0.644425	0.0826719	0.272903
4990	-56.8154	-61.3213	4.50581	0.102245	0.12658	0.0806855	0.71041	0.265813	0.0237767
5000	-66.5371	-69.591	3.05383	0.0870544	0.215844	0.151809	0.412756	0.513971	0.0732729
5010	-65.3387	-68.1066	2.76788	0.138161	0.253387	0.091754	0.800067	0.134022	0.0659117
5020	-56.9513	-61.412	4.46071	0.100458	0.125017	0.0885438	0.0832251	0.42056	0.496215
5030	-56.5959	-60.8492	4.2533	0.0887687	0.178359	0.0676327	0.62004	0.0833461	0.296614
5040	-44.994	-48.5758	3.5818	0.174336	0.153571	0.0740029	0.578297	0.164069	0.257634
5050	-50.3077	-53.6177	3.31005	0.174455	0.121328	0.133302	0.336829	0.330703	0.332468
5060	-52.3739	-56.0196	3.64569	0.0852766	0.226924	0.0833209	0.384069	0.592903	0.0230282
5070	-42.6321	-47.1737	4.54167	0.116705	0.146942	0.0422755	0.376354	0.0963529	0.527293
5080	-61.2239	-65.9618	4.73783	0.0766392	0.176228	0.0334403	0.332408	0.499654	0.167938
5090	-51.8206	-57.2563	5.4357	0.0307573	0.0818886	0.103874	0.450127	0.390711	0.159162
5100	-41.591	-46.898	5.30704	0.0172231	0.14548	0.0666832	0.300037	0.453197	0.246766
5110	-44.4091	-50.8103	6.40129	0.00634422	0.0933292	0.020288	0.524832	0.0778063	0.397362
5120	-45.9046	-52.1801	6.27545	0.0287746	0.0505153	0.0532557	0.68928	0.215977	0.0947421
5130	-46.7147	-50.9254	4.21074	0.0579942	0.161672	0.11935	0.0628921	0.541152	0.395956
5140	-42.8615	-45.9736	3.11208	0.241798	0.118678	0.0884056	0.316504	0.172183	0.511313
5150	-53.864	-57.2113	3.34735	0.131192	0.223308	0.0708555	0.632116	0.0582153	0.309669
5160	-58.9768	-62.114	3.1372	0.113652	0.287359	0.0453593	0.635869	0.292159	0.0719722
5170	-52.1311	-56.5469	4.4158	0.0758577	0.121262	0.12139	0.453474	0.2367	0.309825
5180	-57.8274	-59.133	1.30562	0.383621	0.149866	0.0960414	0.467229	0.0485804	0.484191
5190	-46.367	-48.8959	2.52889	0.302963	0.120182	0.0840565	0.489417	0.139902	0.370681
5200	-54.8585	-57.9375	3.07898	0.221256	0.158632	0.0723041	0.423432	0.2714	0.305168
5210	-52.255	-54.7411	2.48612	0.234554	0.176581	0.100343	0.468038	0.286903	0.245059
5220	-41.9536	-47.0701	5.11646	0.10902	0.0826036	0.0568204	0.447367	0.283504	0.269129
5230	-43.1625	-47.5639	4.40132	0.114453	0.0785313	0.126974	0.272129	0.350897	0.376974
5240	-56.3386	-58.7146	2.37601	0.252078	0.11634	0.154072	0.127406	0.571548	0.301046
